Time(s),x(km),y(km),Velocity(m/s),Mach,Thrust(N),Acceleration(m/s2),Mass(kg),mdot(kg/s),Isp(s),Cd,DynPres(kPa)
0.58,0.00081461,0.0076005,26.065,0.076621,848.37,46.507,14.934,0.40849,211.78,0.25925,0.40104
0.59,0.00084503,0.0078689,26.534,0.078001,848.11,46.497,14.93,0.40837,211.78,0.25926,0.41588
0.6,0.00087611,0.0081418,27.004,0.079381,847.85,46.487,14.926,0.40824,211.78,0.25926,0.43098
0.61,0.00090783,0.0084194,27.473,0.08076,847.61,46.478,14.922,0.40812,211.78,0.25926,0.44635
0.62,0.00094022,0.0087017,27.942,0.08214,847.36,46.469,14.918,0.408,211.78,0.25927,0.46198
0.63,0.00097325,0.0089886,28.411,0.083519,847.11,46.459,14.914,0.40789,211.78,0.25927,0.47788
0.64,0.001007,0.0092801,28.88,0.084898,846.86,46.45,14.91,0.40777,211.78,0.25928,0.49405
0.65,0.0010413,0.0095763,29.349,0.086277,846.61,46.441,14.906,0.40765,211.78,0.25928,0.51048
0.66,0.0010763,0.0098772,29.818,0.087656,846.37,46.431,14.901,0.40753,211.78,0.25929,0.52718
0.67,0.001112,0.010183,30.287,0.089034,846.12,46.422,14.897,0.40741,211.78,0.25929,0.54415
0.68,0.0011484,0.010493,30.756,0.090413,845.87,46.412,14.893,0.40729,211.78,0.2593,0.56138
0.69,0.0011854,0.010808,31.224,0.091791,845.62,46.402,14.889,0.40717,211.78,0.2593,0.57887
0.7,0.0012231,0.011127,31.693,0.093169,845.38,46.393,14.885,0.40705,211.78,0.25931,0.59663
0.71,0.0012614,0.011451,32.162,0.094547,845.13,46.383,14.881,0.40693,211.78,0.25931,0.61466
0.72,0.0013005,0.01178,32.63,0.095925,844.89,46.373,14.877,0.40682,211.78,0.25932,0.63295
0.73,0.0013402,0.012113,33.099,0.097302,844.64,46.364,14.873,0.4067,211.78,0.25932,0.65151
0.74,0.0013806,0.012451,33.567,0.09868,844.4,46.354,14.869,0.40658,211.78,0.25932,0.67032
0.75,0.0014217,0.012793,34.035,0.10006,844.16,46.344,14.865,0.40646,211.78,0.25933,0.68941
0.76,0.0014634,0.013141,34.504,0.10143,843.91,46.334,14.861,0.40635,211.78,0.25933,0.70876
0.77,0.0015059,0.013493,34.972,0.10281,843.67,46.324,14.857,0.40623,211.78,0.25934,0.72837
0.78,0.001549,0.013849,35.44,0.10419,843.43,46.314,14.853,0.40611,211.78,0.25934,0.74824
0.79,0.0015928,0.01421,35.908,0.10556,843.18,46.304,14.849,0.40599,211.78,0.25935,0.76838
0.8,0.0016373,0.014576,36.376,0.10694,842.94,46.294,14.845,0.40588,211.78,0.25935,0.78878
0.81,0.0016825,0.014946,36.844,0.10832,842.7,46.284,14.84,0.40576,211.78,0.25936,0.80945
0.82,0.0017284,0.015321,37.311,0.10969,842.46,46.273,14.836,0.40565,211.78,0.25936,0.83037
0.83,0.001775,0.015701,37.779,0.11107,842.22,46.263,14.832,0.40553,211.78,0.25937,0.85156
0.84,0.0018223,0.016085,38.247,0.11244,841.47,46.219,14.828,0.40517,211.78,0.25937,0.87302
0.85,0.0018702,0.016474,38.714,0.11382,831.08,45.529,14.824,0.40017,211.78,0.25937,0.89473
0.86,0.0019189,0.016867,39.174,0.11517,820.69,44.838,14.82,0.39516,211.78,0.25938,0.91669
0.87,0.0019682,0.017265,39.628,0.1165,810.3,44.147,14.816,0.39016,211.78,0.25938,0.93858
0.88,0.0020182,0.017667,40.074,0.11782,799.9,43.456,14.812,0.38516,211.78,0.25939,0.96039
0.89,0.0020689,0.018073,40.514,0.11911,791.21,42.878,14.809,0.38097,211.78,0.25939,0.98212
0.9,0.0021202,0.018484,40.947,0.12038,796.08,43.209,14.805,0.38332,211.78,0.2594,1.0037
0.91,0.0021722,0.018899,41.384,0.12167,800.96,43.54,14.801,0.38566,211.78,0.2594,1.0253
0.92,0.0022249,0.019318,41.825,0.12297,805.83,43.871,14.797,0.38801,211.78,0.25941,1.0473
0.93,0.0022783,0.019742,42.269,0.12427,810.71,44.202,14.793,0.39036,211.78,0.25941,1.0696
0.94,0.0023323,0.02017,42.716,0.12559,814.35,44.451,14.789,0.39211,211.78,0.25941,1.0924
0.95,0.0023871,0.020603,43.165,0.12691,812.06,44.302,14.785,0.39101,211.78,0.25942,1.1156
0.96,0.0024425,0.02104,43.613,0.12823,809.78,44.153,14.781,0.38991,211.78,0.25942,1.1392
0.97,0.0024986,0.021482,44.06,0.12954,807.49,44.004,14.778,0.38881,211.78,0.25943,1.1629
0.98,0.0025555,0.021928,44.505,0.13085,805.21,43.854,14.774,0.38771,211.78,0.25943,1.1868
0.99,0.002613,0.022378,44.949,0.13216,803.69,43.756,14.77,0.38698,211.78,0.25944,1.2108
1,0.0026712,0.022832,45.392,0.13346,804.67,43.826,14.766,0.38745,211.78,0.25944,1.235
1.01,0.00273,0.023291,45.835,0.13476,805.66,43.896,14.762,0.38793,211.78,0.25944,1.2594
1.02,0.0027896,0.023755,46.28,0.13607,806.64,43.966,14.758,0.3884,211.78,0.25945,1.2841
1.03,0.0028499,0.024223,46.725,0.13738,807.62,44.036,14.754,0.38887,211.78,0.25945,1.3091
1.04,0.0029109,0.024695,47.17,0.13869,808.16,44.076,14.75,0.38913,211.78,0.25946,1.3343
1.05,0.0029726,0.025172,47.616,0.14,807.65,44.045,14.746,0.38888,211.78,0.25946,1.3598
1.06,0.003035,0.025653,48.062,0.14131,807.13,44.014,14.743,0.38864,211.78,0.25947,1.3856
1.07,0.0030981,0.026138,48.508,0.14262,806.62,43.982,14.739,0.38839,211.78,0.25947,1.4116
1.08,0.0031619,0.026628,48.953,0.14393,806.1,43.951,14.735,0.38814,211.78,0.25948,1.4378
1.09,0.0032264,0.027122,49.398,0.14524,805.84,43.937,14.731,0.38801,211.78,0.25948,1.4643
1.1,0.0032916,0.027621,49.843,0.14655,806.02,43.953,14.727,0.3881,211.78,0.25948,1.4909
1.11,0.0033576,0.028124,50.288,0.14786,806.21,43.968,14.723,0.38819,211.78,0.25949,1.5178
1.12,0.0034242,0.028631,50.733,0.14917,806.4,43.984,14.719,0.38828,211.78,0.25949,1.545
1.13,0.0034916,0.029143,51.178,0.15048,806.59,44,14.715,0.38837,211.78,0.2595,1.5724
1.14,0.0035596,0.029659,51.624,0.15179,806.63,44.006,14.712,0.3884,211.78,0.2595,1.6
1.15,0.0036284,0.03018,52.069,0.1531,806.48,43.998,14.708,0.38832,211.78,0.25951,1.6279
1.16,0.0036979,0.030705,52.515,0.15441,806.32,43.991,14.704,0.38825,211.78,0.25951,1.6561
1.17,0.0037681,0.031234,52.96,0.15573,806.17,43.983,14.7,0.38817,211.78,0.25951,1.6844
1.18,0.0038391,0.031768,53.406,0.15704,806.01,43.975,14.696,0.3881,211.78,0.25952,1.7131
1.19,0.0039107,0.032306,53.851,0.15835,805.94,43.973,14.692,0.38806,211.78,0.25952,1.7419
1.2,0.0039831,0.032849,54.297,0.15966,805.96,43.976,14.688,0.38807,211.78,0.25953,1.771
1.21,0.0040562,0.033396,54.742,0.16097,805.97,43.98,14.684,0.38808,211.78,0.25953,1.8003
1.22,0.00413,0.033947,55.188,0.16228,805.99,43.983,14.68,0.38809,211.78,0.25954,1.8299
1.23,0.0042046,0.034503,55.633,0.16359,806.01,43.987,14.677,0.3881,211.78,0.25954,1.8597
1.24,0.0042799,0.035063,56.079,0.1649,805.98,43.987,14.673,0.38808,211.78,0.25955,1.8897
1.25,0.0043559,0.035628,56.524,0.16621,805.93,43.986,14.669,0.38806,211.78,0.25955,1.92
1.26,0.0044326,0.036197,56.97,0.16752,805.87,43.984,14.665,0.38803,211.78,0.25955,1.9506
1.27,0.0045101,0.036771,57.416,0.16884,805.81,43.982,14.661,0.388,211.78,0.25956,1.9813
1.28,0.0045883,0.037348,57.861,0.17015,805.75,43.98,14.657,0.38797,211.78,0.25956,2.0123
1.29,0.0046672,0.037931,58.307,0.17146,805.72,43.98,14.653,0.38796,211.78,0.25957,2.0436
1.3,0.0047469,0.038517,58.753,0.17277,805.7,43.98,14.649,0.38795,211.78,0.25957,2.0751
1.31,0.0048273,0.039108,59.198,0.17408,805.68,43.98,14.646,0.38794,211.78,0.25958,2.1068
1.32,0.0049085,0.039703,59.644,0.17539,805.66,43.981,14.642,0.38793,211.78,0.25958,2.1387
1.33,0.0049904,0.040303,60.09,0.17671,805.64,43.981,14.638,0.38792,211.78,0.25958,2.171
1.34,0.005073,0.040907,60.536,0.17802,805.6,43.98,14.634,0.3879,211.78,0.25959,2.2034
1.35,0.0051563,0.041516,60.981,0.17933,805.56,43.978,14.63,0.38788,211.78,0.25959,2.2361
1.36,0.0052405,0.042129,61.427,0.18064,805.51,43.976,14.626,0.38785,211.78,0.2596,2.269
1.37,0.0053253,0.042746,61.873,0.18195,805.46,43.974,14.622,0.38783,211.78,0.2596,2.3022
1.38,0.0054109,0.043368,62.319,0.18327,805.42,43.973,14.618,0.38781,211.78,0.25961,2.3355
1.39,0.0054972,0.043994,62.764,0.18458,805.38,43.972,14.615,0.38779,211.78,0.25961,2.3692
1.4,0.0055843,0.044625,63.21,0.18589,805.36,43.971,14.611,0.38778,211.78,0.25962,2.4031
1.41,0.0056722,0.04526,63.656,0.1872,805.33,43.97,14.607,0.38777,211.78,0.25962,2.4372
1.42,0.0057608,0.045899,64.102,0.18852,805.31,43.969,14.603,0.38776,211.78,0.25962,2.4715
1.43,0.0058501,0.046543,64.548,0.18983,805.28,43.968,14.599,0.38774,211.78,0.25963,2.5061
1.44,0.0059402,0.047191,64.993,0.19114,805.25,43.967,14.595,0.38773,211.78,0.25963,2.5409
1.45,0.006031,0.047844,65.439,0.19245,805.22,43.966,14.591,0.38772,211.78,0.25964,2.576
1.46,0.0061226,0.048501,65.885,0.19377,805.2,43.964,14.587,0.3877,211.78,0.25964,2.6113
1.47,0.006215,0.049162,66.331,0.19508,805.17,43.963,14.584,0.38769,211.78,0.25965,2.6468
1.48,0.0063081,0.049828,66.777,0.19639,805.14,43.962,14.58,0.38768,211.78,0.25965,2.6826
1.49,0.006402,0.050498,67.223,0.1977,805.1,43.96,14.576,0.38766,211.78,0.25965,2.7186
1.5,0.0064966,0.051173,67.669,0.19902,805.07,43.957,14.572,0.38764,211.78,0.25966,2.7548
1.51,0.006592,0.051851,68.114,0.20033,805.03,43.955,14.568,0.38763,211.78,0.25966,2.7913
1.52,0.0066881,0.052535,68.56,0.20164,805,43.953,14.564,0.38761,211.78,0.25967,2.828
1.53,0.006785,0.053223,69.006,0.20296,804.96,43.951,14.56,0.38759,211.78,0.25967,2.865
1.54,0.0068827,0.053915,69.452,0.20427,804.93,43.949,14.556,0.38758,211.78,0.25968,2.9022
1.55,0.0069811,0.054611,69.898,0.20558,804.91,43.947,14.552,0.38757,211.78,0.25968,2.9396
1.56,0.0070803,0.055312,70.344,0.20689,804.89,43.945,14.549,0.38755,211.78,0.25969,2.9773
1.57,0.0071802,0.056017,70.789,0.20821,804.86,43.943,14.545,0.38754,211.78,0.25969,3.0152
1.58,0.007281,0.056727,71.235,0.20952,804.84,43.941,14.541,0.38753,211.78,0.25969,3.0533
1.59,0.0073825,0.057441,71.681,0.21083,804.81,43.939,14.537,0.38752,211.78,0.2597,3.0917
1.6,0.0074847,0.05816,72.127,0.21215,804.79,43.937,14.533,0.38751,211.78,0.2597,3.1303
1.61,0.0075878,0.058883,72.573,0.21346,804.77,43.935,14.529,0.3875,211.78,0.25971,3.1691
1.62,0.0076916,0.05961,73.018,0.21477,804.74,43.933,14.525,0.38749,211.78,0.25971,3.2082
1.63,0.0077961,0.060341,73.464,0.21609,804.72,43.931,14.521,0.38747,211.78,0.25972,3.2475
1.64,0.0079015,0.061078,73.91,0.2174,804.69,43.928,14.518,0.38746,211.78,0.25972,3.287
1.65,0.0080076,0.061818,74.356,0.21871,804.65,43.925,14.514,0.38744,211.78,0.25972,3.3268
1.66,0.0081145,0.062563,74.802,0.22002,804.62,43.922,14.51,0.38743,211.78,0.25973,3.3668
1.67,0.0082222,0.063312,75.247,0.22134,804.59,43.918,14.506,0.38741,211.78,0.25973,3.4071
1.68,0.0083306,0.064066,75.693,0.22265,804.56,43.915,14.502,0.3874,211.78,0.25974,3.4476
1.69,0.0084399,0.064824,76.139,0.22396,804.55,43.913,14.498,0.38739,211.78,0.25974,3.4883
1.7,0.0085499,0.065586,76.585,0.22528,804.54,43.912,14.494,0.38739,211.78,0.25975,3.5292
1.71,0.0086607,0.066353,77.03,0.22659,804.53,43.91,14.49,0.38738,211.78,0.25975,3.5704
1.72,0.0087722,0.067124,77.476,0.2279,804.52,43.907,14.487,0.38738,211.78,0.25976,3.6118
1.73,0.0088846,0.0679,77.922,0.22922,804.5,43.905,14.483,0.38737,211.78,0.25976,3.6535
1.74,0.0089977,0.06868,78.368,0.23053,804.48,43.902,14.479,0.38736,211.78,0.25976,3.6954
1.75,0.0091116,0.069464,78.813,0.23184,804.45,43.899,14.475,0.38735,211.78,0.25977,3.7375
1.76,0.0092263,0.070253,79.259,0.23316,804.43,43.895,14.471,0.38733,211.78,0.25977,3.7798
1.77,0.0093418,0.071046,79.705,0.23447,804.4,43.892,14.467,0.38732,211.78,0.25978,3.8224
1.78,0.0094581,0.071843,80.15,0.23578,804.38,43.888,14.463,0.38731,211.78,0.25978,3.8652
1.79,0.0095751,0.072645,80.596,0.2371,804.35,43.885,14.46,0.3873,211.78,0.25979,3.9083
1.8,0.009693,0.073452,81.042,0.23841,804.32,43.881,14.456,0.38728,211.78,0.25979,3.9515
1.81,0.0098116,0.074262,81.487,0.23972,804.3,43.877,14.452,0.38727,211.78,0.25979,3.995
1.82,0.009931,0.075077,81.933,0.24103,804.27,43.873,14.448,0.38726,211.78,0.2598,4.0388
1.83,0.010051,0.075897,82.378,0.24235,804.25,43.869,14.444,0.38725,211.78,0.2598,4.0827
1.84,0.010172,0.076721,82.824,0.24366,804.23,43.865,14.44,0.38724,211.78,0.25981,4.1269
1.85,0.010294,0.077549,83.269,0.24497,804.21,43.862,14.436,0.38723,211.78,0.25981,4.1714
1.86,0.010417,0.078382,83.715,0.24629,804.19,43.858,14.432,0.38722,211.78,0.25982,4.216
1.87,0.01054,0.079219,84.16,0.2476,804.17,43.854,14.429,0.38721,211.78,0.25982,4.2609
1.88,0.010664,0.08006,84.606,0.24891,804.15,43.851,14.425,0.3872,211.78,0.25983,4.306
1.89,0.010789,0.080906,85.051,0.25022,804.14,43.847,14.421,0.38719,211.78,0.25983,4.3514
1.9,0.010915,0.081756,85.497,0.25154,804.12,43.843,14.417,0.38719,211.78,0.25983,4.397
1.91,0.011042,0.082611,85.942,0.25285,804.11,43.839,14.413,0.38718,211.78,0.25984,4.4428
1.92,0.011169,0.083469,86.387,0.25416,804.09,43.835,14.409,0.38717,211.78,0.25984,4.4888
1.93,0.011297,0.084333,86.833,0.25548,804.07,43.831,14.405,0.38716,211.78,0.25985,4.5351
1.94,0.011426,0.0852,87.278,0.25679,804.04,43.826,14.401,0.38715,211.78,0.25985,4.5816
1.95,0.011556,0.086073,87.723,0.2581,804.02,43.821,14.398,0.38714,211.78,0.25986,4.6283
1.96,0.011686,0.086949,88.168,0.25941,803.99,43.816,14.394,0.38712,211.78,0.25986,4.6753
1.97,0.011818,0.08783,88.614,0.26073,803.96,43.811,14.39,0.38711,211.78,0.25986,4.7224
1.98,0.01195,0.088715,89.059,0.26204,803.94,43.806,14.386,0.3871,211.78,0.25987,4.7699
1.99,0.012083,0.089605,89.504,0.26335,803.93,43.802,14.382,0.38709,211.78,0.25987,4.8175
2,0.012217,0.090499,89.949,0.26466,803.91,43.797,14.378,0.38709,211.78,0.25988,4.8653
2.01,0.012351,0.091397,90.394,0.26598,803.9,43.793,14.374,0.38708,211.78,0.25988,4.9134
2.02,0.012487,0.0923,90.839,0.26729,803.88,43.788,14.37,0.38707,211.78,0.25989,4.9618
2.03,0.012623,0.093207,91.284,0.2686,803.86,43.783,14.367,0.38706,211.78,0.25989,5.0103
2.04,0.01276,0.094118,91.729,0.26991,803.84,43.777,14.363,0.38705,211.78,0.2599,5.0591
2.05,0.012898,0.095034,92.174,0.27122,803.82,43.772,14.359,0.38704,211.78,0.2599,5.1081
2.06,0.013037,0.095954,92.619,0.27254,803.79,43.766,14.355,0.38703,211.78,0.2599,5.1573
2.07,0.013176,0.096879,93.064,0.27385,803.77,43.76,14.351,0.38702,211.78,0.25991,5.2067
2.08,0.013316,0.097808,93.509,0.27516,803.75,43.755,14.347,0.38701,211.78,0.25991,5.2564
2.09,0.013457,0.098741,93.953,0.27647,803.74,43.75,14.343,0.387,211.78,0.25992,5.3063
2.1,0.013599,0.099679,94.398,0.27778,803.72,43.745,14.339,0.387,211.78,0.25992,5.3564
2.11,0.013742,0.10062,94.843,0.27909,803.71,43.74,14.336,0.38699,211.78,0.25993,5.4067
2.12,0.013886,0.10157,95.287,0.28041,803.7,43.734,14.332,0.38698,211.78,0.25993,5.4573
2.13,0.01403,0.10252,95.732,0.28172,803.69,43.729,14.328,0.38698,211.78,0.25993,5.5081
2.14,0.014175,0.10347,96.177,0.28303,803.67,43.724,14.324,0.38697,211.78,0.25994,5.5591
2.15,0.014321,0.10443,96.621,0.28434,803.66,43.718,14.32,0.38697,211.78,0.25994,5.6103
2.16,0.014468,0.1054,97.066,0.28565,803.65,43.713,14.316,0.38696,211.78,0.25995,5.6618
2.17,0.014615,0.10637,97.51,0.28696,803.64,43.707,14.312,0.38695,211.78,0.25995,5.7135
2.18,0.014764,0.10734,97.954,0.28827,803.62,43.701,14.309,0.38695,211.78,0.25996,5.7654
2.19,0.014913,0.10832,98.399,0.28958,803.6,43.694,14.305,0.38693,211.78,0.25996,5.8175
2.2,0.015063,0.1093,98.843,0.2909,803.58,43.688,14.301,0.38692,211.78,0.25997,5.8699
2.21,0.015214,0.11028,99.287,0.29221,803.55,43.681,14.297,0.38691,211.78,0.25997,5.9224
2.22,0.015366,0.11127,99.732,0.29352,803.53,43.674,14.293,0.3869,211.78,0.25997,5.9752
2.23,0.015518,0.11227,100.18,0.29483,803.53,43.669,14.289,0.3869,211.78,0.25998,6.0282
2.24,0.015672,0.11327,100.62,0.29614,803.53,43.663,14.285,0.3869,211.78,0.25998,6.0815
2.25,0.015826,0.11427,101.06,0.29745,803.53,43.658,14.281,0.3869,211.78,0.25999,6.1349
2.26,0.015981,0.11528,101.51,0.29876,803.53,43.653,14.278,0.3869,211.78,0.25999,6.1886
2.27,0.016137,0.11629,101.95,0.30007,803.53,43.647,14.274,0.3869,211.78,0.26,6.2425
2.28,0.016293,0.11731,102.4,0.30138,803.51,43.64,14.27,0.38689,211.78,0.26,6.2966
2.29,0.016451,0.11833,102.84,0.30269,803.48,43.634,14.266,0.38688,211.78,0.25987,6.351
2.3,0.016609,0.11935,103.28,0.304,803.45,43.627,14.262,0.38687,211.78,0.25973,6.4055
2.31,0.016768,0.12038,103.73,0.30531,803.43,43.621,14.258,0.38685,211.78,0.2596,6.4603
2.32,0.016928,0.12142,104.17,0.30662,803.4,43.614,14.254,0.38684,211.78,0.25946,6.5153
2.33,0.017089,0.12245,104.62,0.30793,803.4,43.609,14.25,0.38684,211.78,0.25932,6.5705
2.34,0.017251,0.1235,105.06,0.30924,803.39,43.604,14.247,0.38683,211.78,0.25919,6.6259
2.35,0.017413,0.12454,105.5,0.31055,803.38,43.598,14.243,0.38683,211.78,0.25905,6.6816
2.36,0.017577,0.12559,105.95,0.31186,803.38,43.593,14.239,0.38683,211.78,0.25892,6.7374
2.37,0.017741,0.12665,106.39,0.31317,803.37,43.588,14.235,0.38682,211.78,0.25878,6.7935
2.38,0.017906,0.12771,106.83,0.31447,803.36,43.582,14.231,0.38682,211.78,0.25865,6.8498
2.39,0.018072,0.12877,107.28,0.31578,803.35,43.576,14.227,0.38682,211.78,0.25851,6.9063
2.4,0.018238,0.12984,107.72,0.31709,803.34,43.571,14.223,0.38681,211.78,0.25838,6.9631
2.41,0.018406,0.13092,108.16,0.3184,803.33,43.565,14.22,0.38681,211.78,0.25824,7.02
2.42,0.018574,0.13199,108.61,0.31971,803.32,43.559,14.216,0.3868,211.78,0.25811,7.0772
2.43,0.018743,0.13308,109.05,0.32102,803.3,43.552,14.212,0.38679,211.78,0.25797,7.1346
2.44,0.018913,0.13416,109.49,0.32233,803.29,43.546,14.208,0.38678,211.78,0.25784,7.1922
2.45,0.019084,0.13525,109.94,0.32364,803.27,43.539,14.204,0.38678,211.78,0.2577,7.25
2.46,0.019256,0.13635,110.38,0.32495,803.25,43.532,14.2,0.38677,211.78,0.25757,7.3081
2.47,0.019428,0.13745,110.82,0.32625,803.23,43.526,14.196,0.38676,211.78,0.25743,7.3663
2.48,0.019602,0.13855,111.27,0.32756,803.23,43.52,14.192,0.38676,211.78,0.2573,7.4248
2.49,0.019776,0.13966,111.71,0.32887,803.22,43.513,14.189,0.38675,211.78,0.25716,7.4835
2.5,0.019951,0.14077,112.15,0.33018,803.21,43.507,14.185,0.38675,211.78,0.25703,7.5424
