Time(s),x(km),y(km),Velocity(m/s),Mach,Thrust(N),Acceleration(m/s2),Mass(kg),mdot(kg/s),Isp(s),Cd,DynPres(kPa)
0.55,0.0012056,0.0067419,24.629,0.072398,849.16,45.923,14.946,0.40887,211.78,0.25924,0.35728
0.56,0.0012529,0.0069932,25.099,0.073782,848.9,45.908,14.942,0.40875,211.78,0.25924,0.37134
0.57,0.0013012,0.0072491,25.57,0.075166,848.63,45.893,14.938,0.40862,211.78,0.25925,0.38566
0.58,0.0013506,0.0075096,26.041,0.07655,848.37,45.878,14.934,0.40849,211.78,0.25925,0.40026
0.59,0.001401,0.0077747,26.512,0.077934,848.11,45.863,14.93,0.40837,211.78,0.25926,0.41512
0.6,0.0014526,0.0080443,26.982,0.079318,847.85,45.848,14.926,0.40824,211.78,0.25926,0.43025
0.61,0.0015052,0.0083185,27.453,0.080702,847.61,45.834,14.922,0.40812,211.78,0.25926,0.44565
0.62,0.0015589,0.0085973,27.923,0.082085,847.36,45.82,14.918,0.408,211.78,0.25927,0.46132
0.63,0.0016137,0.0088807,28.394,0.083468,847.11,45.806,14.914,0.40789,211.78,0.25927,0.47725
0.64,0.0016696,0.0091687,28.864,0.084851,846.86,45.792,14.91,0.40777,211.78,0.25928,0.49346
0.65,0.0017266,0.0094613,29.335,0.086234,846.61,45.778,14.906,0.40765,211.78,0.25928,0.50993
0.66,0.0017847,0.0097584,29.805,0.087617,846.37,45.764,14.901,0.40753,211.78,0.25929,0.52667
0.67,0.0018439,0.01006,30.275,0.089,846.12,45.75,14.897,0.40741,211.78,0.25929,0.54367
0.68,0.0019042,0.010366,30.745,0.090382,845.87,45.735,14.893,0.40729,211.78,0.2593,0.56095
0.69,0.0019656,0.010677,31.215,0.091765,845.62,45.721,14.889,0.40717,211.78,0.2593,0.57849
0.7,0.0020282,0.010993,31.685,0.093147,845.38,45.707,14.885,0.40705,211.78,0.25931,0.5963
0.71,0.0020918,0.011313,32.155,0.094529,845.13,45.693,14.881,0.40693,211.78,0.25931,0.61437
0.72,0.0021566,0.011637,32.625,0.095911,844.89,45.679,14.877,0.40682,211.78,0.25932,0.63272
0.73,0.0022224,0.011966,33.095,0.097292,844.64,45.665,14.873,0.4067,211.78,0.25932,0.65132
0.74,0.0022895,0.0123,33.565,0.098674,844.4,45.651,14.869,0.40658,211.78,0.25932,0.6702
0.75,0.0023576,0.012638,34.035,0.10006,844.16,45.637,14.865,0.40646,211.78,0.25933,0.68934
0.76,0.0024269,0.012981,34.504,0.10144,843.91,45.623,14.861,0.40635,211.78,0.25933,0.70875
0.77,0.0024973,0.013328,34.974,0.10282,843.67,45.608,14.857,0.40623,211.78,0.25934,0.72842
0.78,0.0025688,0.01368,35.444,0.1042,843.43,45.594,14.853,0.40611,211.78,0.25934,0.74835
0.79,0.0026415,0.014037,35.913,0.10558,843.18,45.58,14.849,0.40599,211.78,0.25935,0.76856
0.8,0.0027154,0.014398,36.382,0.10696,842.94,45.566,14.845,0.40588,211.78,0.25935,0.78903
0.81,0.0027903,0.014763,36.852,0.10834,842.7,45.552,14.84,0.40576,211.78,0.25936,0.80976
0.82,0.0028665,0.015134,37.321,0.10972,842.46,45.537,14.836,0.40565,211.78,0.25936,0.83076
0.83,0.0029438,0.015508,37.79,0.1111,842.22,45.523,14.832,0.40553,211.78,0.25937,0.85202
0.84,0.0030222,0.015888,38.259,0.11248,841.47,45.476,14.828,0.40517,211.78,0.25937,0.87354
0.85,0.0031018,0.016271,38.728,0.11386,831.08,44.791,14.824,0.40017,211.78,0.25937,0.89533
0.86,0.0031825,0.016659,39.19,0.11522,820.69,44.105,14.82,0.39516,211.78,0.25938,0.91737
0.87,0.0032643,0.017052,39.645,0.11655,810.3,43.42,14.816,0.39016,211.78,0.25938,0.93934
0.88,0.0033472,0.017449,40.093,0.11787,799.9,42.734,14.812,0.38516,211.78,0.25939,0.96124
0.89,0.0034313,0.01785,40.534,0.11917,791.21,42.16,14.809,0.38097,211.78,0.25939,0.98304
0.9,0.0035164,0.018255,40.969,0.12045,796.08,42.483,14.805,0.38332,211.78,0.2594,1.0047
0.91,0.0036027,0.018664,41.407,0.12174,800.96,42.806,14.801,0.38566,211.78,0.2594,1.0264
0.92,0.0036901,0.019078,41.849,0.12304,805.83,43.129,14.797,0.38801,211.78,0.25941,1.0484
0.93,0.0037786,0.019496,42.294,0.12435,810.71,43.452,14.793,0.39036,211.78,0.25941,1.0709
0.94,0.0038683,0.019919,42.743,0.12567,814.35,43.693,14.789,0.39211,211.78,0.25941,1.0938
0.95,0.0039591,0.020346,43.194,0.12699,812.06,43.543,14.785,0.39101,211.78,0.25942,1.117
0.96,0.0040511,0.020777,43.644,0.12832,809.78,43.392,14.781,0.38991,211.78,0.25942,1.1407
0.97,0.0041442,0.021213,44.092,0.12963,807.49,43.241,14.778,0.38881,211.78,0.25943,1.1645
0.98,0.0042384,0.021652,44.539,0.13095,805.21,43.091,14.774,0.38771,211.78,0.25943,1.1885
0.99,0.0043338,0.022097,44.984,0.13226,803.69,42.99,14.77,0.38698,211.78,0.25944,1.2127
1,0.0044303,0.022545,45.428,0.13357,804.67,43.056,14.766,0.38745,211.78,0.25944,1.237
1.01,0.004528,0.022998,45.874,0.13487,805.66,43.121,14.762,0.38793,211.78,0.25945,1.2615
1.02,0.0046268,0.023455,46.319,0.13619,806.64,43.187,14.758,0.3884,211.78,0.25945,1.2863
1.03,0.0047268,0.023916,46.766,0.1375,807.62,43.252,14.754,0.38887,211.78,0.25945,1.3113
1.04,0.004828,0.024382,47.213,0.13881,808.16,43.288,14.75,0.38913,211.78,0.25946,1.3367
1.05,0.0049303,0.024852,47.661,0.14013,807.65,43.254,14.746,0.38888,211.78,0.25946,1.3623
1.06,0.0050338,0.025327,48.108,0.14145,807.13,43.22,14.743,0.38864,211.78,0.25947,1.3882
1.07,0.0051385,0.025805,48.555,0.14276,806.62,43.186,14.739,0.38839,211.78,0.25947,1.4143
1.08,0.0052443,0.026288,49.002,0.14408,806.1,43.152,14.735,0.38814,211.78,0.25948,1.4407
1.09,0.0053513,0.026776,49.449,0.14539,805.84,43.134,14.731,0.38801,211.78,0.25948,1.4672
1.1,0.0054595,0.027267,49.895,0.1467,806.02,43.146,14.727,0.3881,211.78,0.25948,1.494
1.11,0.0055688,0.027763,50.342,0.14802,806.21,43.159,14.723,0.38819,211.78,0.25949,1.5211
1.12,0.0056793,0.028264,50.788,0.14933,806.4,43.171,14.719,0.38828,211.78,0.25949,1.5483
1.13,0.005791,0.028768,51.235,0.15065,806.59,43.183,14.715,0.38837,211.78,0.2595,1.5759
1.14,0.0059039,0.029277,51.682,0.15196,806.63,43.185,14.712,0.3884,211.78,0.2595,1.6036
1.15,0.006018,0.02979,52.13,0.15328,806.48,43.175,14.708,0.38832,211.78,0.25951,1.6317
1.16,0.0061332,0.030308,52.577,0.1546,806.32,43.164,14.704,0.38825,211.78,0.25951,1.66
1.17,0.0062497,0.03083,53.024,0.15591,806.17,43.153,14.7,0.38817,211.78,0.25952,1.6885
1.18,0.0063673,0.031356,53.471,0.15723,806.01,43.142,14.696,0.3881,211.78,0.25952,1.7172
1.19,0.0064862,0.031886,53.918,0.15854,805.94,43.137,14.692,0.38806,211.78,0.25952,1.7462
1.2,0.0066062,0.032421,54.365,0.15986,805.96,43.137,14.688,0.38807,211.78,0.25953,1.7755
1.21,0.0067274,0.03296,54.812,0.16117,805.97,43.138,14.684,0.38808,211.78,0.25953,1.8049
1.22,0.0068499,0.033504,55.259,0.16249,805.99,43.138,14.68,0.38809,211.78,0.25954,1.8346
1.23,0.0069735,0.034052,55.707,0.1638,806.01,43.138,14.677,0.3881,211.78,0.25954,1.8646
1.24,0.0070983,0.034604,56.154,0.16512,805.98,43.136,14.673,0.38808,211.78,0.25955,1.8948
1.25,0.0072244,0.03516,56.601,0.16644,805.93,43.131,14.669,0.38806,211.78,0.25955,1.9252
1.26,0.0073516,0.035721,57.048,0.16775,805.87,43.126,14.665,0.38803,211.78,0.25955,1.9559
1.27,0.0074801,0.036286,57.496,0.16907,805.81,43.121,14.661,0.388,211.78,0.25956,1.9869
1.28,0.0076098,0.036855,57.943,0.17039,805.75,43.116,14.657,0.38797,211.78,0.25956,2.018
1.29,0.0077407,0.037429,58.39,0.1717,805.72,43.113,14.653,0.38796,211.78,0.25957,2.0494
1.3,0.0078728,0.038007,58.838,0.17302,805.7,43.11,14.649,0.38795,211.78,0.25957,2.0811
1.31,0.0080061,0.038589,59.285,0.17434,805.68,43.107,14.646,0.38794,211.78,0.25958,2.113
1.32,0.0081406,0.039176,59.733,0.17565,805.66,43.105,14.642,0.38793,211.78,0.25958,2.1451
1.33,0.0082764,0.039766,60.18,0.17697,805.64,43.102,14.638,0.38792,211.78,0.25959,2.1775
1.34,0.0084134,0.040362,60.627,0.17829,805.6,43.098,14.634,0.3879,211.78,0.25959,2.2101
1.35,0.0085516,0.040961,61.075,0.1796,805.56,43.093,14.63,0.38788,211.78,0.25959,2.243
1.36,0.0086911,0.041565,61.522,0.18092,805.51,43.088,14.626,0.38785,211.78,0.2596,2.2761
1.37,0.0088318,0.042173,61.97,0.18224,805.46,43.084,14.622,0.38783,211.78,0.2596,2.3094
1.38,0.0089737,0.042785,62.417,0.18356,805.42,43.079,14.618,0.38781,211.78,0.25961,2.343
1.39,0.0091168,0.043402,62.865,0.18487,805.38,43.075,14.615,0.38779,211.78,0.25961,2.3768
1.4,0.0092612,0.044023,63.312,0.18619,805.36,43.071,14.611,0.38778,211.78,0.25962,2.4109
1.41,0.0094068,0.044649,63.76,0.18751,805.33,43.067,14.607,0.38777,211.78,0.25962,2.4452
1.42,0.0095537,0.045278,64.207,0.18883,805.31,43.064,14.603,0.38776,211.78,0.25962,2.4797
1.43,0.0097018,0.045912,64.655,0.19014,805.28,43.06,14.599,0.38774,211.78,0.25963,2.5145
1.44,0.0098512,0.04655,65.102,0.19146,805.25,43.056,14.595,0.38773,211.78,0.25963,2.5495
1.45,0.010002,0.047193,65.55,0.19278,805.22,43.052,14.591,0.38772,211.78,0.25964,2.5848
1.46,0.010154,0.04784,65.998,0.1941,805.2,43.048,14.587,0.3877,211.78,0.25964,2.6203
1.47,0.010307,0.048491,66.445,0.19541,805.17,43.043,14.584,0.38769,211.78,0.25965,2.656
1.48,0.010461,0.049146,66.893,0.19673,805.14,43.039,14.58,0.38768,211.78,0.25965,2.692
1.49,0.010617,0.049806,67.34,0.19805,805.1,43.034,14.576,0.38766,211.78,0.25966,2.7282
1.5,0.010773,0.05047,67.788,0.19937,805.07,43.029,14.572,0.38764,211.78,0.25966,2.7647
1.51,0.010932,0.051139,68.236,0.20069,805.03,43.024,14.568,0.38763,211.78,0.25966,2.8014
1.52,0.011091,0.051811,68.683,0.202,805,43.019,14.564,0.38761,211.78,0.25967,2.8383
1.53,0.011252,0.052488,69.131,0.20332,804.96,43.014,14.56,0.38759,211.78,0.25967,2.8755
1.54,0.011413,0.05317,69.578,0.20464,804.93,43.01,14.556,0.38758,211.78,0.25968,2.9129
1.55,0.011577,0.053855,70.026,0.20596,804.91,43.005,14.552,0.38757,211.78,0.25968,2.9505
1.56,0.011741,0.054545,70.474,0.20728,804.89,43.001,14.549,0.38755,211.78,0.25969,2.9884
1.57,0.011907,0.055239,70.921,0.20859,804.86,42.996,14.545,0.38754,211.78,0.25969,3.0266
1.58,0.012074,0.055938,71.369,0.20991,804.84,42.991,14.541,0.38753,211.78,0.2597,3.0649
1.59,0.012242,0.056641,71.816,0.21123,804.81,42.987,14.537,0.38752,211.78,0.2597,3.1035
1.6,0.012411,0.057348,72.264,0.21255,804.79,42.982,14.533,0.38751,211.78,0.2597,3.1424
1.61,0.012582,0.058059,72.712,0.21387,804.77,42.977,14.529,0.3875,211.78,0.25971,3.1814
1.62,0.012754,0.058775,73.159,0.21518,804.74,42.972,14.525,0.38749,211.78,0.25971,3.2208
1.63,0.012928,0.059495,73.607,0.2165,804.72,42.968,14.521,0.38747,211.78,0.25972,3.2603
1.64,0.013102,0.060219,74.055,0.21782,804.69,42.962,14.518,0.38746,211.78,0.25972,3.3001
1.65,0.013278,0.060948,74.502,0.21914,804.65,42.956,14.514,0.38744,211.78,0.25973,3.3401
1.66,0.013455,0.06168,74.95,0.22046,804.62,42.951,14.51,0.38743,211.78,0.25973,3.3804
1.67,0.013634,0.062418,75.397,0.22178,804.59,42.945,14.506,0.38741,211.78,0.25973,3.4209
1.68,0.013813,0.063159,75.845,0.2231,804.56,42.939,14.502,0.3874,211.78,0.25974,3.4616
1.69,0.013994,0.063905,76.293,0.22441,804.55,42.934,14.498,0.38739,211.78,0.25974,3.5026
1.7,0.014177,0.064655,76.74,0.22573,804.54,42.93,14.494,0.38739,211.78,0.25975,3.5438
1.71,0.01436,0.065409,77.188,0.22705,804.53,42.925,14.49,0.38738,211.78,0.25975,3.5852
1.72,0.014545,0.066168,77.635,0.22837,804.52,42.921,14.487,0.38738,211.78,0.25976,3.6269
1.73,0.014731,0.066931,78.083,0.22969,804.5,42.916,14.483,0.38737,211.78,0.25976,3.6688
1.74,0.014919,0.067698,78.53,0.23101,804.48,42.91,14.479,0.38736,211.78,0.25977,3.711
1.75,0.015107,0.068469,78.978,0.23232,804.45,42.904,14.475,0.38735,211.78,0.25977,3.7534
1.76,0.015298,0.069245,79.425,0.23364,804.43,42.898,14.471,0.38733,211.78,0.25977,3.796
1.77,0.015489,0.070025,79.873,0.23496,804.4,42.892,14.467,0.38732,211.78,0.25978,3.8388
1.78,0.015682,0.07081,80.321,0.23628,804.38,42.886,14.463,0.38731,211.78,0.25978,3.8819
1.79,0.015876,0.071598,80.768,0.2376,804.35,42.88,14.46,0.3873,211.78,0.25979,3.9253
1.8,0.016071,0.072391,81.215,0.23892,804.32,42.874,14.456,0.38728,211.78,0.25979,3.9688
1.81,0.016267,0.073189,81.663,0.24024,804.3,42.867,14.452,0.38727,211.78,0.2598,4.0126
1.82,0.016465,0.07399,82.11,0.24155,804.27,42.861,14.448,0.38726,211.78,0.2598,4.0566
1.83,0.016664,0.074796,82.558,0.24287,804.25,42.855,14.444,0.38725,211.78,0.2598,4.1009
1.84,0.016865,0.075606,83.005,0.24419,804.23,42.849,14.44,0.38724,211.78,0.25981,4.1454
1.85,0.017067,0.07642,83.453,0.24551,804.21,42.843,14.436,0.38723,211.78,0.25981,4.1901
1.86,0.01727,0.077239,83.9,0.24683,804.19,42.836,14.432,0.38722,211.78,0.25982,4.2351
1.87,0.017474,0.078062,84.347,0.24815,804.17,42.83,14.429,0.38721,211.78,0.25982,4.2803
1.88,0.01768,0.078889,84.795,0.24946,804.15,42.824,14.425,0.3872,211.78,0.25983,4.3257
1.89,0.017887,0.079721,85.242,0.25078,804.14,42.818,14.421,0.38719,211.78,0.25983,4.3713
1.9,0.018095,0.080556,85.689,0.2521,804.12,42.812,14.417,0.38719,211.78,0.25984,4.4172
1.91,0.018305,0.081396,86.136,0.25342,804.11,42.805,14.413,0.38718,211.78,0.25984,4.4633
1.92,0.018516,0.082241,86.584,0.25474,804.09,42.799,14.409,0.38717,211.78,0.25984,4.5097
1.93,0.018728,0.083089,87.031,0.25606,804.07,42.792,14.405,0.38716,211.78,0.25985,4.5563
1.94,0.018942,0.083942,87.478,0.25737,804.04,42.785,14.401,0.38715,211.78,0.25985,4.6031
1.95,0.019157,0.084799,87.925,0.25869,804.02,42.778,14.398,0.38714,211.78,0.25986,4.6501
1.96,0.019373,0.085661,88.372,0.26001,803.99,42.77,14.394,0.38712,211.78,0.25986,4.6974
1.97,0.019591,0.086527,88.82,0.26133,803.96,42.763,14.39,0.38711,211.78,0.25987,4.7449
1.98,0.01981,0.087397,89.267,0.26265,803.94,42.756,14.386,0.3871,211.78,0.25987,4.7927
1.99,0.02003,0.088271,89.714,0.26396,803.93,42.749,14.382,0.38709,211.78,0.25988,4.8406
2,0.020252,0.08915,90.161,0.26528,803.91,42.742,14.378,0.38709,211.78,0.25988,4.8888
2.01,0.020475,0.090032,90.608,0.2666,803.9,42.735,14.374,0.38708,211.78,0.25988,4.9372
2.02,0.020699,0.090919,91.055,0.26792,803.88,42.728,14.37,0.38707,211.78,0.25989,4.9859
2.03,0.020925,0.091811,91.502,0.26924,803.86,42.721,14.367,0.38706,211.78,0.25989,5.0348
2.04,0.021152,0.092706,91.948,0.27055,803.84,42.713,14.363,0.38705,211.78,0.2599,5.0839
2.05,0.02138,0.093606,92.395,0.27187,803.82,42.705,14.359,0.38704,211.78,0.2599,5.1332
2.06,0.02161,0.094511,92.842,0.27319,803.79,42.697,14.355,0.38703,211.78,0.25991,5.1828
2.07,0.021841,0.095419,93.289,0.27451,803.77,42.689,14.351,0.38702,211.78,0.25991,5.2326
2.08,0.022073,0.096332,93.736,0.27582,803.75,42.682,14.347,0.38701,211.78,0.25991,5.2826
2.09,0.022307,0.097249,94.182,0.27714,803.74,42.674,14.343,0.387,211.78,0.25992,5.3329
2.1,0.022542,0.09817,94.629,0.27846,803.72,42.667,14.339,0.387,211.78,0.25992,5.3833
2.11,0.022778,0.099095,95.076,0.27978,803.71,42.659,14.336,0.38699,211.78,0.25993,5.434
2.12,0.023016,0.10003,95.522,0.28109,803.7,42.652,14.332,0.38698,211.78,0.25993,5.485
2.13,0.023255,0.10096,95.969,0.28241,803.69,42.644,14.328,0.38698,211.78,0.25994,5.5361
2.14,0.023495,0.1019,96.415,0.28373,803.67,42.637,14.324,0.38697,211.78,0.25994,5.5875
2.15,0.023737,0.10284,96.862,0.28504,803.66,42.629,14.32,0.38697,211.78,0.25995,5.6391
2.16,0.02398,0.10379,97.308,0.28636,803.65,42.621,14.316,0.38696,211.78,0.25995,5.6909
2.17,0.024224,0.10474,97.755,0.28768,803.64,42.613,14.312,0.38695,211.78,0.25995,5.743
2.18,0.02447,0.10569,98.201,0.28899,803.62,42.605,14.309,0.38695,211.78,0.25996,5.7953
2.19,0.024717,0.10665,98.648,0.29031,803.6,42.596,14.305,0.38693,211.78,0.25996,5.8478
2.2,0.024966,0.10762,99.094,0.29163,803.58,42.587,14.301,0.38692,211.78,0.25997,5.9005
2.21,0.025216,0.10859,99.54,0.29294,803.55,42.579,14.297,0.38691,211.78,0.25997,5.9535
2.22,0.025467,0.10956,99.986,0.29426,803.53,42.57,14.293,0.3869,211.78,0.25998,6.0067
2.23,0.02572,0.11053,100.43,0.29558,803.53,42.562,14.289,0.3869,211.78,0.25998,6.0601
2.24,0.025974,0.11152,100.88,0.29689,803.53,42.554,14.285,0.3869,211.78,0.25998,6.1137
2.25,0.026229,0.1125,101.32,0.29821,803.53,42.547,14.281,0.3869,211.78,0.25999,6.1675
2.26,0.026486,0.11349,101.77,0.29952,803.53,42.539,14.278,0.3869,211.78,0.25999,6.2216
2.27,0.026744,0.11448,102.22,0.30084,803.53,42.531,14.274,0.3869,211.78,0.26,6.2759
2.28,0.027003,0.11548,102.66,0.30216,803.51,42.523,14.27,0.38689,211.78,0.25992,6.3304
2.29,0.027264,0.11648,103.11,0.30347,803.48,42.514,14.266,0.38688,211.78,0.25979,6.3852
2.3,0.027526,0.11749,103.55,0.30479,803.45,42.506,14.262,0.38687,211.78,0.25965,6.4401
2.31,0.027789,0.1185,104,0.3061,803.43,42.497,14.258,0.38685,211.78,0.25951,6.4953
2.32,0.028054,0.11952,104.45,0.30742,803.4,42.489,14.254,0.38684,211.78,0.25938,6.5507
2.33,0.028321,0.12053,104.89,0.30873,803.4,42.481,14.25,0.38684,211.78,0.25924,6.6064
2.34,0.028588,0.12156,105.34,0.31005,803.39,42.474,14.247,0.38683,211.78,0.25911,6.6622
2.35,0.028857,0.12259,105.78,0.31137,803.38,42.467,14.243,0.38683,211.78,0.25897,6.7183
2.36,0.029127,0.12362,106.23,0.31268,803.38,42.459,14.239,0.38683,211.78,0.25883,6.7746
2.37,0.029399,0.12465,106.67,0.314,803.37,42.452,14.235,0.38682,211.78,0.2587,6.8311
2.38,0.029672,0.12569,107.12,0.31531,803.36,42.444,14.231,0.38682,211.78,0.25856,6.8878
2.39,0.029947,0.12674,107.56,0.31663,803.35,42.436,14.227,0.38682,211.78,0.25843,6.9448
2.4,0.030223,0.12779,108.01,0.31794,803.34,42.428,14.223,0.38681,211.78,0.25829,7.002
2.41,0.0305,0.12884,108.46,0.31926,803.33,42.42,14.22,0.38681,211.78,0.25816,7.0594
2.42,0.030779,0.1299,108.9,0.32057,803.32,42.412,14.216,0.3868,211.78,0.25802,7.117
2.43,0.031059,0.13096,109.35,0.32189,803.3,42.404,14.212,0.38679,211.78,0.25788,7.1748
2.44,0.03134,0.13203,109.79,0.3232,803.29,42.395,14.208,0.38678,211.78,0.25775,7.2329
2.45,0.031623,0.1331,110.24,0.32451,803.27,42.386,14.204,0.38678,211.78,0.25761,7.2912
2.46,0.031907,0.13417,110.68,0.32583,803.25,42.378,14.2,0.38677,211.78,0.25748,7.3497
2.47,0.032193,0.13525,111.13,0.32714,803.23,42.369,14.196,0.38676,211.78,0.25734,7.4084
2.48,0.032479,0.13633,111.57,0.32846,803.23,42.361,14.192,0.38676,211.78,0.2572,7.4673
2.49,0.032768,0.13742,112.02,0.32977,803.22,42.353,14.189,0.38675,211.78,0.25707,7.5264
2.5,0.033058,0.13851,112.46,0.33109,803.21,42.345,14.185,0.38675,211.78,0.25693,7.5858
2.51,0.033349,0.13961,112.91,0.3324,803.21,42.336,14.181,0.38675,211.78,0.2568,7.6454
