Time(s),x(km),y(km),Velocity(m/s),Mach,Thrust(N),Acceleration(m/s2),Mass(kg),mdot(kg/s),Isp(s),Cd,DynPres(kPa)
0.51,0.00041377,0.0058745,22.788,0.066986,850.17,46.758,14.963,0.40936,211.78,0.25922,0.30497
0.52,0.00043109,0.0061111,23.257,0.068366,849.92,46.751,14.959,0.40924,211.78,0.25922,0.31793
0.53,0.00044884,0.0063524,23.726,0.069746,849.67,46.744,14.955,0.40912,211.78,0.25923,0.33115
0.54,0.00046701,0.0065984,24.196,0.071125,849.42,46.736,14.95,0.409,211.78,0.25923,0.34464
0.55,0.0004856,0.006849,24.665,0.072505,849.16,46.728,14.946,0.40887,211.78,0.25924,0.3584
0.56,0.00050463,0.0071044,25.134,0.073884,848.9,46.72,14.942,0.40875,211.78,0.25924,0.37243
0.57,0.00052408,0.0073644,25.603,0.075263,848.63,46.712,14.938,0.40862,211.78,0.25925,0.38672
0.58,0.00054396,0.007629,26.072,0.076642,848.37,46.704,14.934,0.40849,211.78,0.25925,0.40128
0.59,0.00056427,0.0078984,26.541,0.078021,848.11,46.695,14.93,0.40837,211.78,0.25926,0.41611
0.6,0.00058502,0.0081724,27.01,0.0794,847.85,46.687,14.926,0.40824,211.78,0.25926,0.4312
0.61,0.0006062,0.008451,27.479,0.080778,847.61,46.68,14.922,0.40812,211.78,0.25926,0.44656
0.62,0.00062782,0.0087344,27.948,0.082156,847.36,46.672,14.918,0.408,211.78,0.25927,0.46218
0.63,0.00064988,0.0090224,28.416,0.083534,847.11,46.664,14.914,0.40789,211.78,0.25927,0.47807
0.64,0.00067238,0.0093151,28.885,0.084912,846.86,46.656,14.91,0.40777,211.78,0.25928,0.49423
0.65,0.00069532,0.0096124,29.353,0.08629,846.61,46.648,14.906,0.40765,211.78,0.25928,0.51065
0.66,0.0007187,0.0099144,29.822,0.087667,846.37,46.64,14.901,0.40753,211.78,0.25929,0.52734
0.67,0.00074252,0.010221,30.29,0.089045,846.12,46.632,14.897,0.40741,211.78,0.25929,0.54429
0.68,0.00076679,0.010532,30.759,0.090422,845.87,46.624,14.893,0.40729,211.78,0.2593,0.5615
0.69,0.00079151,0.010848,31.227,0.091799,845.62,46.616,14.889,0.40717,211.78,0.2593,0.57899
0.7,0.00081667,0.011169,31.695,0.093176,845.38,46.608,14.885,0.40705,211.78,0.25931,0.59673
0.71,0.00084228,0.011494,32.163,0.094552,845.13,46.6,14.881,0.40693,211.78,0.25931,0.61474
0.72,0.00086835,0.011824,32.631,0.095929,844.89,46.591,14.877,0.40682,211.78,0.25932,0.63302
0.73,0.00089487,0.012159,33.099,0.097305,844.64,46.583,14.873,0.4067,211.78,0.25932,0.65155
0.74,0.00092183,0.012498,33.567,0.098681,844.4,46.574,14.869,0.40658,211.78,0.25932,0.67036
0.75,0.00094926,0.012842,34.035,0.10006,844.16,46.566,14.865,0.40646,211.78,0.25933,0.68942
0.76,0.00097714,0.013191,34.503,0.10143,843.91,46.557,14.861,0.40635,211.78,0.25933,0.70875
0.77,0.0010055,0.013544,34.971,0.10281,843.67,46.549,14.857,0.40623,211.78,0.25934,0.72834
0.78,0.0010343,0.013902,35.438,0.10418,843.43,46.54,14.853,0.40611,211.78,0.25934,0.7482
0.79,0.0010635,0.014264,35.906,0.10556,843.18,46.531,14.849,0.40599,211.78,0.25935,0.76832
0.8,0.0010932,0.014632,36.374,0.10693,842.94,46.522,14.845,0.40588,211.78,0.25935,0.7887
0.81,0.0011234,0.015004,36.841,0.10831,842.7,46.513,14.84,0.40576,211.78,0.25936,0.80934
0.82,0.001154,0.01538,37.308,0.10968,842.46,46.504,14.836,0.40565,211.78,0.25936,0.83025
0.83,0.0011852,0.015761,37.776,0.11106,842.22,46.495,14.832,0.40553,211.78,0.25937,0.85141
0.84,0.0012167,0.016147,38.243,0.11243,841.47,46.452,14.828,0.40517,211.78,0.25937,0.87284
0.85,0.0012487,0.016537,38.709,0.1138,831.08,45.761,14.824,0.40017,211.78,0.25937,0.89453
0.86,0.0012812,0.016932,39.169,0.11516,820.69,45.068,14.82,0.39516,211.78,0.25938,0.91647
0.87,0.0013142,0.017332,39.622,0.11649,810.3,44.376,14.816,0.39016,211.78,0.25938,0.93833
0.88,0.0013475,0.017735,40.068,0.1178,799.9,43.683,14.812,0.38516,211.78,0.25939,0.96012
0.89,0.0013814,0.018143,40.507,0.11909,791.21,43.103,14.809,0.38097,211.78,0.25939,0.98182
0.9,0.0014156,0.018556,40.94,0.12036,796.08,43.437,14.805,0.38332,211.78,0.2594,1.0034
0.91,0.0014504,0.018972,41.377,0.12165,800.96,43.77,14.801,0.38566,211.78,0.2594,1.0249
0.92,0.0014855,0.019393,41.817,0.12294,805.83,44.104,14.797,0.38801,211.78,0.25941,1.0469
0.93,0.0015212,0.019819,42.26,0.12425,810.71,44.438,14.793,0.39036,211.78,0.25941,1.0692
0.94,0.0015572,0.020249,42.707,0.12556,814.35,44.689,14.789,0.39211,211.78,0.25941,1.092
0.95,0.0015938,0.020684,43.156,0.12688,812.06,44.54,14.785,0.39101,211.78,0.25942,1.1151
0.96,0.0016308,0.021123,43.604,0.1282,809.78,44.392,14.781,0.38991,211.78,0.25942,1.1387
0.97,0.0016683,0.021566,44.05,0.12951,807.49,44.243,14.778,0.38881,211.78,0.25943,1.1624
0.98,0.0017062,0.022014,44.495,0.13082,805.21,44.094,14.774,0.38771,211.78,0.25943,1.1862
0.99,0.0017446,0.022466,44.938,0.13212,803.69,43.997,14.77,0.38698,211.78,0.25944,1.2102
1,0.0017835,0.022922,45.38,0.13342,804.67,44.068,14.766,0.38745,211.78,0.25944,1.2344
1.01,0.0018228,0.023383,45.823,0.13473,805.66,44.14,14.762,0.38793,211.78,0.25944,1.2588
1.02,0.0018626,0.023849,46.267,0.13603,806.64,44.211,14.758,0.3884,211.78,0.25945,1.2834
1.03,0.0019028,0.024319,46.711,0.13734,807.62,44.282,14.754,0.38887,211.78,0.25945,1.3083
1.04,0.0019436,0.024793,47.157,0.13865,808.16,44.324,14.75,0.38913,211.78,0.25946,1.3335
1.05,0.0019847,0.025272,47.602,0.13996,807.65,44.293,14.746,0.38888,211.78,0.25946,1.359
1.06,0.0020264,0.025755,48.048,0.14127,807.13,44.263,14.743,0.38864,211.78,0.25947,1.3848
1.07,0.0020685,0.026242,48.493,0.14258,806.62,44.233,14.739,0.38839,211.78,0.25947,1.4107
1.08,0.0021111,0.026734,48.937,0.14389,806.1,44.202,14.735,0.38814,211.78,0.25948,1.4369
1.09,0.0021542,0.027231,49.382,0.1452,805.84,44.189,14.731,0.38801,211.78,0.25948,1.4633
1.1,0.0021977,0.027732,49.826,0.1465,806.02,44.206,14.727,0.3881,211.78,0.25948,1.4899
1.11,0.0022418,0.028237,50.271,0.14781,806.21,44.223,14.723,0.38819,211.78,0.25949,1.5168
1.12,0.0022863,0.028746,50.715,0.14912,806.4,44.24,14.719,0.38828,211.78,0.25949,1.5439
1.13,0.0023312,0.029261,51.16,0.15043,806.59,44.257,14.715,0.38837,211.78,0.2595,1.5713
1.14,0.0023767,0.029779,51.605,0.15174,806.63,44.264,14.712,0.3884,211.78,0.2595,1.5989
1.15,0.0024226,0.030302,52.05,0.15305,806.48,44.257,14.708,0.38832,211.78,0.25951,1.6267
1.16,0.002469,0.030829,52.495,0.15436,806.32,44.25,14.704,0.38825,211.78,0.25951,1.6548
1.17,0.0025159,0.031361,52.94,0.15567,806.17,44.244,14.7,0.38817,211.78,0.25951,1.6832
1.18,0.0025633,0.031897,53.385,0.15698,806.01,44.237,14.696,0.3881,211.78,0.25952,1.7117
1.19,0.0026111,0.032438,53.83,0.15828,805.94,44.236,14.692,0.38806,211.78,0.25952,1.7405
1.2,0.0026594,0.032983,54.275,0.15959,805.96,44.24,14.688,0.38807,211.78,0.25953,1.7696
1.21,0.0027082,0.033533,54.72,0.1609,805.97,44.245,14.684,0.38808,211.78,0.25953,1.7988
1.22,0.0027575,0.034086,55.165,0.16221,805.99,44.249,14.68,0.38809,211.78,0.25954,1.8284
1.23,0.0028073,0.034645,55.61,0.16352,806.01,44.254,14.677,0.3881,211.78,0.25954,1.8581
1.24,0.0028576,0.035208,56.055,0.16483,805.98,44.255,14.673,0.38808,211.78,0.25954,1.8881
1.25,0.0029083,0.035775,56.5,0.16614,805.93,44.255,14.669,0.38806,211.78,0.25955,1.9184
1.26,0.0029596,0.036346,56.945,0.16745,805.87,44.254,14.665,0.38803,211.78,0.25955,1.9488
1.27,0.0030113,0.036922,57.39,0.16876,805.81,44.253,14.661,0.388,211.78,0.25956,1.9796
1.28,0.0030635,0.037503,57.836,0.17007,805.75,44.252,14.657,0.38797,211.78,0.25956,2.0105
1.29,0.0031163,0.038088,58.281,0.17138,805.72,44.252,14.653,0.38796,211.78,0.25957,2.0417
1.3,0.0031695,0.038677,58.726,0.17269,805.7,44.254,14.649,0.38795,211.78,0.25957,2.0732
1.31,0.0032231,0.039271,59.171,0.174,805.68,44.255,14.646,0.38794,211.78,0.25958,2.1048
1.32,0.0032773,0.039869,59.616,0.17531,805.66,44.256,14.642,0.38793,211.78,0.25958,2.1367
1.33,0.003332,0.040472,60.061,0.17662,805.64,44.258,14.638,0.38792,211.78,0.25958,2.1689
1.34,0.0033872,0.041079,60.507,0.17793,805.6,44.257,14.634,0.3879,211.78,0.25959,2.2013
1.35,0.0034429,0.04169,60.952,0.17924,805.56,44.257,14.63,0.38788,211.78,0.25959,2.2339
1.36,0.003499,0.042306,61.397,0.18055,805.51,44.256,14.626,0.38785,211.78,0.2596,2.2668
1.37,0.0035557,0.042926,61.842,0.18187,805.46,44.255,14.622,0.38783,211.78,0.2596,2.2999
1.38,0.0036128,0.043551,62.288,0.18318,805.42,44.254,14.618,0.38781,211.78,0.25961,2.3332
1.39,0.0036705,0.04418,62.733,0.18449,805.38,44.254,14.615,0.38779,211.78,0.25961,2.3668
1.4,0.0037286,0.044814,63.178,0.1858,805.36,44.254,14.611,0.38778,211.78,0.25961,2.4006
1.41,0.0037873,0.045452,63.623,0.18711,805.33,44.254,14.607,0.38777,211.78,0.25962,2.4346
1.42,0.0038465,0.046094,64.068,0.18842,805.31,44.254,14.603,0.38776,211.78,0.25962,2.4689
1.43,0.0039061,0.046741,64.514,0.18973,805.28,44.254,14.599,0.38774,211.78,0.25963,2.5034
1.44,0.0039663,0.047392,64.959,0.19104,805.25,44.254,14.595,0.38773,211.78,0.25963,2.5382
1.45,0.0040269,0.048048,65.404,0.19235,805.22,44.254,14.591,0.38772,211.78,0.25964,2.5732
1.46,0.0040881,0.048708,65.85,0.19366,805.2,44.253,14.587,0.3877,211.78,0.25964,2.6084
1.47,0.0041498,0.049373,66.295,0.19497,805.17,44.253,14.584,0.38769,211.78,0.25965,2.6439
1.48,0.004212,0.050041,66.74,0.19628,805.14,44.252,14.58,0.38768,211.78,0.25965,2.6796
1.49,0.0042746,0.050715,67.185,0.1976,805.1,44.251,14.576,0.38766,211.78,0.25965,2.7155
1.5,0.0043378,0.051393,67.631,0.19891,805.07,44.25,14.572,0.38764,211.78,0.25966,2.7517
1.51,0.0044015,0.052075,68.076,0.20022,805.03,44.248,14.568,0.38763,211.78,0.25966,2.7881
1.52,0.0044657,0.052762,68.521,0.20153,805,44.247,14.564,0.38761,211.78,0.25967,2.8248
1.53,0.0045304,0.053453,68.967,0.20284,804.96,44.246,14.56,0.38759,211.78,0.25967,2.8617
1.54,0.0045957,0.054148,69.412,0.20415,804.93,44.245,14.556,0.38758,211.78,0.25968,2.8988
1.55,0.0046614,0.054848,69.857,0.20546,804.91,44.244,14.552,0.38757,211.78,0.25968,2.9362
1.56,0.0047276,0.055553,70.302,0.20677,804.89,44.243,14.549,0.38755,211.78,0.25968,2.9737
1.57,0.0047944,0.056261,70.748,0.20809,804.86,44.242,14.545,0.38754,211.78,0.25969,3.0116
1.58,0.0048617,0.056975,71.193,0.2094,804.84,44.241,14.541,0.38753,211.78,0.25969,3.0496
1.59,0.0049294,0.057692,71.638,0.21071,804.81,44.24,14.537,0.38752,211.78,0.2597,3.0879
1.6,0.0049977,0.058414,72.083,0.21202,804.79,44.238,14.533,0.38751,211.78,0.2597,3.1265
1.61,0.0050665,0.059141,72.529,0.21333,804.77,44.237,14.529,0.3875,211.78,0.25971,3.1652
1.62,0.0051359,0.059872,72.974,0.21464,804.74,44.236,14.525,0.38749,211.78,0.25971,3.2042
1.63,0.0052057,0.060607,73.419,0.21595,804.72,44.234,14.521,0.38747,211.78,0.25972,3.2435
1.64,0.0052761,0.061347,73.864,0.21727,804.69,44.232,14.518,0.38746,211.78,0.25972,3.2829
1.65,0.0053469,0.062091,74.31,0.21858,804.65,44.23,14.514,0.38744,211.78,0.25972,3.3226
1.66,0.0054183,0.06284,74.755,0.21989,804.62,44.228,14.51,0.38743,211.78,0.25973,3.3626
1.67,0.0054902,0.063593,75.2,0.2212,804.59,44.225,14.506,0.38741,211.78,0.25973,3.4027
1.68,0.0055627,0.06435,75.645,0.22251,804.56,44.223,14.502,0.3874,211.78,0.25974,3.4431
1.69,0.0056356,0.065112,76.09,0.22382,804.55,44.222,14.498,0.38739,211.78,0.25974,3.4838
1.7,0.0057091,0.065878,76.536,0.22513,804.54,44.221,14.494,0.38739,211.78,0.25975,3.5246
1.71,0.0057831,0.066649,76.981,0.22644,804.53,44.22,14.49,0.38738,211.78,0.25975,3.5657
1.72,0.0058576,0.067424,77.426,0.22776,804.52,44.218,14.487,0.38738,211.78,0.25975,3.6071
1.73,0.0059326,0.068204,77.871,0.22907,804.5,44.217,14.483,0.38737,211.78,0.25976,3.6486
1.74,0.0060082,0.068988,78.316,0.23038,804.48,44.215,14.479,0.38736,211.78,0.25976,3.6904
1.75,0.0060843,0.069776,78.761,0.23169,804.45,44.212,14.475,0.38735,211.78,0.25977,3.7325
1.76,0.0061609,0.070569,79.206,0.233,804.43,44.21,14.471,0.38733,211.78,0.25977,3.7747
1.77,0.006238,0.071366,79.652,0.23431,804.4,44.207,14.467,0.38732,211.78,0.25978,3.8172
1.78,0.0063157,0.072168,80.097,0.23563,804.38,44.204,14.463,0.38731,211.78,0.25978,3.8599
1.79,0.0063938,0.072974,80.542,0.23694,804.35,44.201,14.46,0.3873,211.78,0.25979,3.9029
1.8,0.0064725,0.073784,80.987,0.23825,804.32,44.198,14.456,0.38728,211.78,0.25979,3.9461
1.81,0.0065518,0.074599,81.432,0.23956,804.3,44.195,14.452,0.38727,211.78,0.25979,3.9895
1.82,0.0066315,0.075419,81.877,0.24087,804.27,44.192,14.448,0.38726,211.78,0.2598,4.0331
1.83,0.0067118,0.076242,82.322,0.24218,804.25,44.189,14.444,0.38725,211.78,0.2598,4.077
1.84,0.0067927,0.077071,82.767,0.24349,804.23,44.186,14.44,0.38724,211.78,0.25981,4.1211
1.85,0.006874,0.077903,83.211,0.2448,804.21,44.183,14.436,0.38723,211.78,0.25981,4.1655
1.86,0.0069559,0.07874,83.656,0.24612,804.19,44.18,14.432,0.38722,211.78,0.25982,4.21
1.87,0.0070383,0.079582,84.101,0.24743,804.17,44.177,14.429,0.38721,211.78,0.25982,4.2548
1.88,0.0071213,0.080427,84.546,0.24874,804.15,44.174,14.425,0.3872,211.78,0.25982,4.2999
1.89,0.0072047,0.081278,84.991,0.25005,804.14,44.171,14.421,0.38719,211.78,0.25983,4.3451
1.9,0.0072887,0.082132,85.436,0.25136,804.12,44.168,14.417,0.38719,211.78,0.25983,4.3906
1.91,0.0073733,0.082991,85.88,0.25267,804.11,44.165,14.413,0.38718,211.78,0.25984,4.4363
1.92,0.0074584,0.083855,86.325,0.25398,804.09,44.162,14.409,0.38717,211.78,0.25984,4.4822
1.93,0.007544,0.084723,86.77,0.25529,804.07,44.158,14.405,0.38716,211.78,0.25985,4.5284
1.94,0.0076301,0.085595,87.215,0.2566,804.04,44.154,14.401,0.38715,211.78,0.25985,4.5748
1.95,0.0077168,0.086472,87.659,0.25791,804.02,44.15,14.398,0.38714,211.78,0.25986,4.6214
1.96,0.007804,0.087353,88.104,0.25923,803.99,44.146,14.394,0.38712,211.78,0.25986,4.6683
1.97,0.0078918,0.088239,88.549,0.26054,803.96,44.141,14.39,0.38711,211.78,0.25986,4.7154
1.98,0.0079801,0.089129,88.993,0.26185,803.94,44.137,14.386,0.3871,211.78,0.25987,4.7627
1.99,0.0080689,0.090023,89.438,0.26316,803.93,44.134,14.382,0.38709,211.78,0.25987,4.8102
2,0.0081583,0.090922,89.882,0.26447,803.91,44.13,14.378,0.38709,211.78,0.25988,4.858
2.01,0.0082482,0.091825,90.327,0.26578,803.9,44.126,14.374,0.38708,211.78,0.25988,4.9059
2.02,0.0083386,0.092733,90.771,0.26709,803.88,44.122,14.37,0.38707,211.78,0.25989,4.9541
2.03,0.0084296,0.093645,91.215,0.2684,803.86,44.118,14.367,0.38706,211.78,0.25989,5.0026
2.04,0.0085212,0.094562,91.66,0.26971,803.84,44.113,14.363,0.38705,211.78,0.25989,5.0512
2.05,0.0086132,0.095482,92.104,0.27102,803.82,44.108,14.359,0.38704,211.78,0.2599,5.1001
2.06,0.0087058,0.096408,92.548,0.27233,803.79,44.103,14.355,0.38703,211.78,0.2599,5.1492
2.07,0.008799,0.097337,92.993,0.27364,803.77,44.099,14.351,0.38702,211.78,0.25991,5.1986
2.08,0.0088927,0.098272,93.437,0.27495,803.75,44.094,14.347,0.38701,211.78,0.25991,5.2481
2.09,0.0089869,0.09921,93.881,0.27626,803.74,44.09,14.343,0.387,211.78,0.25992,5.2979
2.1,0.0090817,0.10015,94.325,0.27757,803.72,44.085,14.339,0.387,211.78,0.25992,5.3479
2.11,0.0091771,0.1011,94.769,0.27888,803.71,44.081,14.336,0.38699,211.78,0.25992,5.3981
2.12,0.0092729,0.10205,95.213,0.28019,803.7,44.076,14.332,0.38698,211.78,0.25993,5.4486
2.13,0.0093694,0.10301,95.657,0.2815,803.69,44.071,14.328,0.38698,211.78,0.25993,5.4993
2.14,0.0094663,0.10397,96.101,0.28281,803.67,44.067,14.324,0.38697,211.78,0.25994,5.5502
2.15,0.0095638,0.10493,96.545,0.28412,803.66,44.062,14.32,0.38697,211.78,0.25994,5.6013
2.16,0.0096619,0.1059,96.989,0.28543,803.65,44.057,14.316,0.38696,211.78,0.25995,5.6526
2.17,0.0097605,0.10688,97.433,0.28674,803.64,44.052,14.312,0.38695,211.78,0.25995,5.7042
2.18,0.0098597,0.10786,97.877,0.28805,803.62,44.047,14.309,0.38695,211.78,0.25996,5.756
2.19,0.0099594,0.10884,98.32,0.28935,803.6,44.041,14.305,0.38693,211.78,0.25996,5.808
2.2,0.01006,0.10982,98.764,0.29066,803.58,44.035,14.301,0.38692,211.78,0.25996,5.8602
2.21,0.01016,0.11082,99.208,0.29197,803.55,44.029,14.297,0.38691,211.78,0.25997,5.9127
2.22,0.010262,0.11181,99.651,0.29328,803.53,44.023,14.293,0.3869,211.78,0.25997,5.9653
2.23,0.010364,0.11281,100.09,0.29459,803.53,44.018,14.289,0.3869,211.78,0.25998,6.0182
2.24,0.010466,0.11382,100.54,0.2959,803.53,44.014,14.285,0.3869,211.78,0.25998,6.0713
2.25,0.010569,0.11483,100.98,0.29721,803.53,44.009,14.281,0.3869,211.78,0.25999,6.1247
2.26,0.010673,0.11584,101.43,0.29852,803.53,44.004,14.278,0.3869,211.78,0.25999,6.1782
2.27,0.010777,0.11686,101.87,0.29982,803.53,43.999,14.274,0.3869,211.78,0.25999,6.232
2.28,0.010881,0.11788,102.31,0.30113,803.51,43.993,14.27,0.38689,211.78,0.26,6.286
2.29,0.010987,0.11891,102.76,0.30244,803.48,43.987,14.266,0.38688,211.78,0.25989,6.3402
2.3,0.011092,0.11994,103.2,0.30375,803.45,43.981,14.262,0.38687,211.78,0.25976,6.3946
2.31,0.011199,0.12097,103.64,0.30506,803.43,43.976,14.258,0.38685,211.78,0.25962,6.4492
2.32,0.011306,0.12201,104.08,0.30636,803.4,43.97,14.254,0.38684,211.78,0.25949,6.5041
2.33,0.011413,0.12306,104.53,0.30767,803.4,43.965,14.25,0.38684,211.78,0.25935,6.5592
2.34,0.011521,0.1241,104.97,0.30898,803.39,43.961,14.247,0.38683,211.78,0.25922,6.6145
2.35,0.01163,0.12516,105.41,0.31029,803.38,43.956,14.243,0.38683,211.78,0.25908,6.67
2.36,0.011739,0.12622,105.86,0.3116,803.38,43.951,14.239,0.38683,211.78,0.25895,6.7257
2.37,0.011848,0.12728,106.3,0.3129,803.37,43.947,14.235,0.38682,211.78,0.25881,6.7817
2.38,0.011959,0.12834,106.74,0.31421,803.36,43.942,14.231,0.38682,211.78,0.25868,6.8378
2.39,0.012069,0.12941,107.19,0.31552,803.35,43.937,14.227,0.38682,211.78,0.25854,6.8942
2.4,0.012181,0.13049,107.63,0.31682,803.34,43.931,14.223,0.38681,211.78,0.25841,6.9508
2.41,0.012293,0.13157,108.07,0.31813,803.33,43.926,14.22,0.38681,211.78,0.25827,7.0076
2.42,0.012405,0.13265,108.51,0.31944,803.32,43.921,14.216,0.3868,211.78,0.25814,7.0647
2.43,0.012518,0.13374,108.96,0.32075,803.3,43.915,14.212,0.38679,211.78,0.258,7.1219
2.44,0.012632,0.13483,109.4,0.32205,803.29,43.909,14.208,0.38678,211.78,0.25787,7.1794
2.45,0.012746,0.13593,109.84,0.32336,803.27,43.903,14.204,0.38678,211.78,0.25773,7.2371
2.46,0.01286,0.13703,110.28,0.32467,803.25,43.897,14.2,0.38677,211.78,0.2576,7.295
2.47,0.012976,0.13814,110.73,0.32597,803.23,43.891,14.196,0.38676,211.78,0.25746,7.3531
2.48,0.013092,0.13925,111.17,0.32728,803.23,43.886,14.192,0.38676,211.78,0.25733,7.4114
2.49,0.013208,0.14036,111.61,0.32859,803.22,43.88,14.189,0.38675,211.78,0.25719,7.47
