Time(s),x(km),y(km),Velocity(m/s),Mach,Thrust(N),Acceleration(m/s2),Mass(kg),mdot(kg/s),Isp(s),Cd,DynPres(kPa)
0.36,0.00040202,0.0028605,15.719,0.046207,854.25,46.448,15.024,0.41132,211.78,0.25915,0.14243
0.37,0.0004252,0.0030255,16.188,0.047585,853.9,46.437,15.02,0.41116,211.78,0.25915,0.15133
0.38,0.00044904,0.0031951,16.657,0.048964,853.55,46.427,15.016,0.41099,211.78,0.25916,0.16049
0.39,0.00047352,0.0033693,17.126,0.050342,853.2,46.416,15.012,0.41082,211.78,0.25916,0.16992
0.4,0.00049866,0.0035482,17.595,0.05172,852.91,46.409,15.008,0.41068,211.78,0.25917,0.17962
0.41,0.00052446,0.0037317,18.064,0.053098,852.68,46.405,15.004,0.41057,211.78,0.25917,0.18958
0.42,0.0005509,0.0039199,18.532,0.054475,852.45,46.402,15,0.41046,211.78,0.25918,0.19981
0.43,0.000578,0.0041127,19.001,0.055853,852.22,46.399,14.996,0.41034,211.78,0.25918,0.21031
0.44,0.0006059,0.0043101,19.469,0.05723,851.98,46.395,14.991,0.41023,211.78,0.25919,0.22108
0.45,0.00063462,0.0045122,19.94,0.058614,851.73,46.384,14.987,0.41011,211.78,0.25919,0.23211
0.46,0.00066416,0.0047189,20.411,0.059998,851.47,46.372,14.983,0.40998,211.78,0.2592,0.24346
0.47,0.00069451,0.0049302,20.881,0.061381,851.21,46.36,14.979,0.40986,211.78,0.2592,0.25509
0.48,0.0007257,0.0051462,21.352,0.062765,850.94,46.348,14.975,0.40973,211.78,0.2592,0.26698
0.49,0.00075771,0.0053668,21.822,0.064148,850.68,46.336,14.971,0.4096,211.78,0.25921,0.27914
0.5,0.00079055,0.0055921,22.293,0.065531,850.42,46.324,14.967,0.40948,211.78,0.25921,0.29157
0.51,0.00082423,0.005822,22.763,0.066914,850.17,46.313,14.963,0.40936,211.78,0.25922,0.30428
0.52,0.00085874,0.0060565,23.234,0.068297,849.92,46.302,14.959,0.40924,211.78,0.25922,0.31724
0.53,0.0008941,0.0062956,23.704,0.069679,849.67,46.291,14.955,0.40912,211.78,0.25923,0.33048
0.54,0.00093031,0.0065394,24.174,0.071062,849.42,46.279,14.95,0.409,211.78,0.25923,0.34399
0.55,0.00096736,0.0067878,24.644,0.072444,849.16,46.268,14.946,0.40887,211.78,0.25924,0.35777
0.56,0.0010053,0.0070408,25.114,0.073826,848.9,46.255,14.942,0.40875,211.78,0.25924,0.37181
0.57,0.001044,0.0072985,25.584,0.075208,848.63,46.243,14.938,0.40862,211.78,0.25925,0.38612
0.58,0.0010837,0.0075607,26.054,0.07659,848.37,46.231,14.934,0.40849,211.78,0.25925,0.4007
0.59,0.0011241,0.0078276,26.524,0.077972,848.11,46.219,14.93,0.40837,211.78,0.25926,0.41555
0.6,0.0011655,0.0080991,26.994,0.079353,847.85,46.207,14.926,0.40824,211.78,0.25926,0.43066
0.61,0.0012077,0.0083753,27.464,0.080735,847.61,46.196,14.922,0.40812,211.78,0.25926,0.44604
0.62,0.0012508,0.008656,27.934,0.082116,847.36,46.185,14.918,0.408,211.78,0.25927,0.46169
0.63,0.0012947,0.0089414,28.404,0.083497,847.11,46.173,14.914,0.40789,211.78,0.25927,0.47761
0.64,0.0013396,0.0092313,28.873,0.084878,846.86,46.162,14.91,0.40777,211.78,0.25928,0.49379
0.65,0.0013853,0.0095259,29.343,0.086259,846.61,46.15,14.906,0.40765,211.78,0.25928,0.51024
0.66,0.0014319,0.0098252,29.812,0.087639,846.37,46.139,14.901,0.40753,211.78,0.25929,0.52696
0.67,0.0014794,0.010129,30.282,0.08902,846.12,46.127,14.897,0.40741,211.78,0.25929,0.54394
0.68,0.0015277,0.010437,30.751,0.0904,845.87,46.116,14.893,0.40729,211.78,0.2593,0.56119
0.69,0.001577,0.01075,31.221,0.09178,845.62,46.104,14.889,0.40717,211.78,0.2593,0.57871
0.7,0.0016272,0.011068,31.69,0.09316,845.38,46.092,14.885,0.40705,211.78,0.25931,0.59649
0.71,0.0016782,0.01139,32.159,0.094539,845.13,46.081,14.881,0.40693,211.78,0.25931,0.61454
0.72,0.0017302,0.011717,32.628,0.095919,844.89,46.069,14.877,0.40682,211.78,0.25932,0.63285
0.73,0.001783,0.012049,33.097,0.097298,844.64,46.057,14.873,0.4067,211.78,0.25932,0.65143
0.74,0.0018368,0.012385,33.566,0.098677,844.4,46.046,14.869,0.40658,211.78,0.25932,0.67027
0.75,0.0018914,0.012725,34.035,0.10006,844.16,46.034,14.865,0.40646,211.78,0.25933,0.68938
0.76,0.001947,0.013071,34.504,0.10144,843.91,46.022,14.861,0.40635,211.78,0.25933,0.70876
0.77,0.0020035,0.013421,34.973,0.10281,843.67,46.01,14.857,0.40623,211.78,0.25934,0.72839
0.78,0.0020608,0.013775,35.442,0.10419,843.43,45.999,14.853,0.40611,211.78,0.25934,0.7483
0.79,0.0021191,0.014134,35.91,0.10557,843.18,45.987,14.849,0.40599,211.78,0.25935,0.76846
0.8,0.0021784,0.014498,36.379,0.10695,842.94,45.975,14.845,0.40588,211.78,0.25935,0.78889
0.81,0.0022385,0.014866,36.847,0.10833,842.7,45.963,14.84,0.40576,211.78,0.25936,0.80959
0.82,0.0022996,0.015239,37.316,0.1097,842.46,45.951,14.836,0.40565,211.78,0.25936,0.83055
0.83,0.0023616,0.015617,37.784,0.11108,842.22,45.939,14.832,0.40553,211.78,0.25937,0.85177
0.84,0.0024245,0.015999,38.252,0.11246,841.47,45.893,14.828,0.40517,211.78,0.25937,0.87325
0.85,0.0024883,0.016385,38.72,0.11383,831.08,45.205,14.824,0.40017,211.78,0.25937,0.895
0.86,0.002553,0.016776,39.181,0.11519,820.69,44.517,14.82,0.39516,211.78,0.25938,0.91699
0.87,0.0026187,0.017172,39.635,0.11653,810.3,43.828,14.816,0.39016,211.78,0.25938,0.93892
0.88,0.0026852,0.017571,40.082,0.11784,799.9,43.139,14.812,0.38516,211.78,0.25939,0.96077
0.89,0.0027526,0.017975,40.523,0.11913,791.21,42.563,14.809,0.38097,211.78,0.25939,0.98253
0.9,0.0028209,0.018384,40.957,0.12041,796.08,42.89,14.805,0.38332,211.78,0.2594,1.0042
0.91,0.0028901,0.018796,41.395,0.1217,800.96,43.218,14.801,0.38566,211.78,0.2594,1.0258
0.92,0.0029602,0.019213,41.836,0.123,805.83,43.546,14.797,0.38801,211.78,0.25941,1.0478
0.93,0.0030312,0.019634,42.28,0.1243,810.71,43.873,14.793,0.39036,211.78,0.25941,1.0702
0.94,0.0031031,0.02006,42.728,0.12562,814.35,44.119,14.789,0.39211,211.78,0.25941,1.093
0.95,0.003176,0.02049,43.178,0.12695,812.06,43.969,14.785,0.39101,211.78,0.25942,1.1162
0.96,0.0032498,0.020925,43.627,0.12827,809.78,43.819,14.781,0.38991,211.78,0.25942,1.1398
0.97,0.0033244,0.021364,44.074,0.12958,807.49,43.669,14.778,0.38881,211.78,0.25943,1.1636
0.98,0.0034,0.021807,44.52,0.13089,805.21,43.519,14.774,0.38771,211.78,0.25943,1.1875
0.99,0.0034765,0.022255,44.965,0.1322,803.69,43.42,14.77,0.38698,211.78,0.25944,1.2116
1,0.003554,0.022707,45.408,0.13351,804.67,43.488,14.766,0.38745,211.78,0.25944,1.2359
1.01,0.0036323,0.023163,45.852,0.13481,805.66,43.556,14.762,0.38793,211.78,0.25944,1.2603
1.02,0.0037116,0.023624,46.297,0.13612,806.64,43.624,14.758,0.3884,211.78,0.25945,1.2851
1.03,0.0037918,0.024089,46.743,0.13743,807.62,43.692,14.754,0.38887,211.78,0.25945,1.3101
1.04,0.003873,0.024558,47.189,0.13874,808.16,43.73,14.75,0.38913,211.78,0.25946,1.3354
1.05,0.0039551,0.025032,47.636,0.14006,807.65,43.698,14.746,0.38888,211.78,0.25946,1.3609
1.06,0.0040381,0.02551,48.082,0.14137,807.13,43.666,14.743,0.38864,211.78,0.25947,1.3867
1.07,0.004122,0.025992,48.529,0.14269,806.62,43.633,14.739,0.38839,211.78,0.25947,1.4128
1.08,0.0042069,0.026479,48.975,0.144,806.1,43.6,14.735,0.38814,211.78,0.25948,1.4391
1.09,0.0042928,0.02697,49.42,0.14531,805.84,43.585,14.731,0.38801,211.78,0.25948,1.4656
1.1,0.0043795,0.027466,49.866,0.14662,806.02,43.599,14.727,0.3881,211.78,0.25948,1.4923
1.11,0.0044672,0.027966,50.311,0.14793,806.21,43.613,14.723,0.38819,211.78,0.25949,1.5193
1.12,0.0045559,0.02847,50.757,0.14924,806.4,43.627,14.719,0.38828,211.78,0.25949,1.5465
1.13,0.0046455,0.028979,51.203,0.15055,806.59,43.641,14.715,0.38837,211.78,0.2595,1.5739
1.14,0.0047361,0.029492,51.65,0.15187,806.63,43.646,14.712,0.3884,211.78,0.2595,1.6016
1.15,0.0048276,0.030009,52.096,0.15318,806.48,43.637,14.708,0.38832,211.78,0.25951,1.6296
1.16,0.0049201,0.030531,52.542,0.15449,806.32,43.628,14.704,0.38825,211.78,0.25951,1.6578
1.17,0.0050135,0.031057,52.988,0.15581,806.17,43.619,14.7,0.38817,211.78,0.25951,1.6862
1.18,0.0051079,0.031588,53.435,0.15712,806.01,43.61,14.696,0.3881,211.78,0.25952,1.7149
1.19,0.0052032,0.032122,53.881,0.15843,805.94,43.606,14.692,0.38806,211.78,0.25952,1.7438
1.2,0.0052995,0.032662,54.327,0.15975,805.96,43.608,14.688,0.38807,211.78,0.25953,1.773
1.21,0.0053967,0.033205,54.773,0.16106,805.97,43.61,14.684,0.38808,211.78,0.25953,1.8023
1.22,0.005495,0.033753,55.219,0.16237,805.99,43.613,14.68,0.38809,211.78,0.25954,1.832
1.23,0.0055942,0.034305,55.665,0.16368,806.01,43.615,14.677,0.3881,211.78,0.25954,1.8618
1.24,0.0056943,0.034862,56.112,0.165,805.98,43.614,14.673,0.38808,211.78,0.25955,1.892
1.25,0.0057954,0.035423,56.558,0.16631,805.93,43.611,14.669,0.38806,211.78,0.25955,1.9223
1.26,0.0058975,0.035988,57.005,0.16763,805.87,43.608,14.665,0.38803,211.78,0.25955,1.9529
1.27,0.0060006,0.036558,57.451,0.16894,805.81,43.604,14.661,0.388,211.78,0.25956,1.9838
1.28,0.0061046,0.037132,57.897,0.17025,805.75,43.601,14.657,0.38797,211.78,0.25956,2.0148
1.29,0.0062097,0.037711,58.344,0.17157,805.72,43.599,14.653,0.38796,211.78,0.25957,2.0462
1.3,0.0063156,0.038294,58.79,0.17288,805.7,43.598,14.649,0.38795,211.78,0.25957,2.0777
1.31,0.0064226,0.038881,59.237,0.17419,805.68,43.597,14.646,0.38794,211.78,0.25958,2.1095
1.32,0.0065306,0.039472,59.683,0.17551,805.66,43.596,14.642,0.38793,211.78,0.25958,2.1416
1.33,0.0066395,0.040068,60.129,0.17682,805.64,43.595,14.638,0.38792,211.78,0.25958,2.1738
1.34,0.0067494,0.040668,60.576,0.17814,805.6,43.593,14.634,0.3879,211.78,0.25959,2.2064
1.35,0.0068603,0.041273,61.023,0.17945,805.56,43.59,14.63,0.38788,211.78,0.25959,2.2391
1.36,0.0069722,0.041882,61.469,0.18077,805.51,43.587,14.626,0.38785,211.78,0.2596,2.2721
1.37,0.0070851,0.042495,61.916,0.18208,805.46,43.584,14.622,0.38783,211.78,0.2596,2.3053
1.38,0.007199,0.043113,62.362,0.18339,805.42,43.58,14.618,0.38781,211.78,0.25961,2.3388
1.39,0.0073138,0.043735,62.809,0.18471,805.38,43.578,14.615,0.38779,211.78,0.25961,2.3725
1.4,0.0074297,0.044361,63.255,0.18602,805.36,43.576,14.611,0.38778,211.78,0.25962,2.4065
1.41,0.0075465,0.044992,63.702,0.18734,805.33,43.574,14.607,0.38777,211.78,0.25962,2.4407
1.42,0.0076644,0.045627,64.148,0.18865,805.31,43.572,14.603,0.38776,211.78,0.25962,2.4751
1.43,0.0077832,0.046267,64.595,0.18997,805.28,43.57,14.599,0.38774,211.78,0.25963,2.5098
1.44,0.007903,0.04691,65.041,0.19128,805.25,43.567,14.595,0.38773,211.78,0.25963,2.5447
1.45,0.0080239,0.047559,65.488,0.1926,805.22,43.565,14.591,0.38772,211.78,0.25964,2.5798
1.46,0.0081457,0.048211,65.935,0.19391,805.2,43.562,14.587,0.3877,211.78,0.25964,2.6152
1.47,0.0082686,0.048868,66.381,0.19523,805.17,43.559,14.584,0.38769,211.78,0.25965,2.6509
1.48,0.0083924,0.049529,66.828,0.19654,805.14,43.557,14.58,0.38768,211.78,0.25965,2.6867
1.49,0.0085173,0.050195,67.274,0.19786,805.1,43.554,14.576,0.38766,211.78,0.25965,2.7228
1.5,0.0086431,0.050865,67.721,0.19917,805.07,43.55,14.572,0.38764,211.78,0.25966,2.7592
1.51,0.00877,0.051539,68.168,0.20049,805.03,43.547,14.568,0.38763,211.78,0.25966,2.7957
1.52,0.0088979,0.052218,68.614,0.2018,805,43.543,14.564,0.38761,211.78,0.25967,2.8325
1.53,0.0090268,0.052901,69.061,0.20312,804.96,43.54,14.56,0.38759,211.78,0.25967,2.8696
1.54,0.0091567,0.053588,69.508,0.20443,804.93,43.537,14.556,0.38758,211.78,0.25968,2.9069
1.55,0.0092876,0.05428,69.954,0.20575,804.91,43.534,14.552,0.38757,211.78,0.25968,2.9444
1.56,0.0094196,0.054976,70.401,0.20706,804.89,43.531,14.549,0.38755,211.78,0.25969,2.9822
1.57,0.0095525,0.055676,70.847,0.20838,804.86,43.528,14.545,0.38754,211.78,0.25969,3.0202
1.58,0.0096865,0.056381,71.294,0.20969,804.84,43.524,14.541,0.38753,211.78,0.25969,3.0584
1.59,0.0098215,0.05709,71.741,0.21101,804.81,43.521,14.537,0.38752,211.78,0.2597,3.0969
1.6,0.0099575,0.057804,72.187,0.21232,804.79,43.518,14.533,0.38751,211.78,0.2597,3.1356
1.61,0.010095,0.058522,72.634,0.21364,804.77,43.515,14.529,0.3875,211.78,0.25971,3.1745
1.62,0.010233,0.059244,73.08,0.21495,804.74,43.511,14.525,0.38749,211.78,0.25971,3.2137
1.63,0.010372,0.05997,73.527,0.21627,804.72,43.508,14.521,0.38747,211.78,0.25972,3.2531
1.64,0.010512,0.060701,73.974,0.21758,804.69,43.504,14.518,0.38746,211.78,0.25972,3.2928
1.65,0.010653,0.061437,74.42,0.2189,804.65,43.5,14.514,0.38744,211.78,0.25973,3.3327
1.66,0.010795,0.062176,74.867,0.22022,804.62,43.495,14.51,0.38743,211.78,0.25973,3.3728
1.67,0.010938,0.06292,75.313,0.22153,804.59,43.491,14.506,0.38741,211.78,0.25973,3.4131
1.68,0.011083,0.063668,75.76,0.22285,804.56,43.487,14.502,0.3874,211.78,0.25974,3.4537
1.69,0.011228,0.064421,76.206,0.22416,804.55,43.484,14.498,0.38739,211.78,0.25974,3.4946
1.7,0.011374,0.065178,76.653,0.22548,804.54,43.481,14.494,0.38739,211.78,0.25975,3.5356
1.71,0.011522,0.065939,77.1,0.22679,804.53,43.477,14.49,0.38738,211.78,0.25975,3.5769
1.72,0.01167,0.066705,77.546,0.22811,804.52,43.474,14.487,0.38738,211.78,0.25976,3.6185
1.73,0.011819,0.067475,77.993,0.22942,804.5,43.471,14.483,0.38737,211.78,0.25976,3.6602
1.74,0.01197,0.068249,78.439,0.23074,804.48,43.466,14.479,0.38736,211.78,0.25976,3.7022
1.75,0.012121,0.069028,78.886,0.23205,804.45,43.462,14.475,0.38735,211.78,0.25977,3.7445
1.76,0.012274,0.069811,79.332,0.23337,804.43,43.457,14.471,0.38733,211.78,0.25977,3.7869
1.77,0.012427,0.070599,79.779,0.23469,804.4,43.453,14.467,0.38732,211.78,0.25978,3.8296
1.78,0.012582,0.07139,80.225,0.236,804.38,43.448,14.463,0.38731,211.78,0.25978,3.8726
1.79,0.012738,0.072187,80.672,0.23732,804.35,43.443,14.46,0.3873,211.78,0.25979,3.9157
1.8,0.012894,0.072987,81.118,0.23863,804.32,43.439,14.456,0.38728,211.78,0.25979,3.9591
1.81,0.013052,0.073792,81.564,0.23995,804.3,43.434,14.452,0.38727,211.78,0.2598,4.0028
1.82,0.013211,0.074601,82.011,0.24126,804.27,43.429,14.448,0.38726,211.78,0.2598,4.0466
1.83,0.013371,0.075414,82.457,0.24258,804.25,43.424,14.444,0.38725,211.78,0.2598,4.0907
1.84,0.013532,0.076232,82.904,0.24389,804.23,43.419,14.44,0.38724,211.78,0.25981,4.135
1.85,0.013694,0.077054,83.35,0.24521,804.21,43.414,14.436,0.38723,211.78,0.25981,4.1796
1.86,0.013857,0.077881,83.796,0.24652,804.19,43.409,14.432,0.38722,211.78,0.25982,4.2244
1.87,0.014021,0.078712,84.242,0.24784,804.17,43.404,14.429,0.38721,211.78,0.25982,4.2694
1.88,0.014186,0.079547,84.689,0.24915,804.15,43.4,14.425,0.3872,211.78,0.25983,4.3147
1.89,0.014352,0.080386,85.135,0.25047,804.14,43.395,14.421,0.38719,211.78,0.25983,4.3602
1.9,0.01452,0.08123,85.581,0.25179,804.12,43.39,14.417,0.38719,211.78,0.25983,4.4059
1.91,0.014688,0.082078,86.027,0.2531,804.11,43.385,14.413,0.38718,211.78,0.25984,4.4518
1.92,0.014857,0.082931,86.474,0.25442,804.09,43.38,14.409,0.38717,211.78,0.25984,4.498
1.93,0.015028,0.083788,86.92,0.25573,804.07,43.374,14.405,0.38716,211.78,0.25985,4.5444
1.94,0.015199,0.084649,87.366,0.25705,804.04,43.369,14.401,0.38715,211.78,0.25985,4.591
1.95,0.015372,0.085515,87.812,0.25836,804.02,43.363,14.398,0.38714,211.78,0.25986,4.6379
1.96,0.015545,0.086384,88.258,0.25968,803.99,43.357,14.394,0.38712,211.78,0.25986,4.685
1.97,0.01572,0.087259,88.704,0.26099,803.96,43.35,14.39,0.38711,211.78,0.25987,4.7323
1.98,0.015896,0.088137,89.15,0.26231,803.94,43.345,14.386,0.3871,211.78,0.25987,4.7799
1.99,0.016073,0.08902,89.596,0.26362,803.93,43.339,14.382,0.38709,211.78,0.25987,4.8276
2,0.016251,0.089907,90.042,0.26494,803.91,43.334,14.378,0.38709,211.78,0.25988,4.8757
2.01,0.01643,0.090799,90.488,0.26625,803.9,43.328,14.374,0.38708,211.78,0.25988,4.9239
2.02,0.01661,0.091695,90.934,0.26756,803.88,43.322,14.37,0.38707,211.78,0.25989,4.9724
2.03,0.016791,0.092595,91.38,0.26888,803.86,43.316,14.367,0.38706,211.78,0.25989,5.021
2.04,0.016973,0.093499,91.825,0.27019,803.84,43.31,14.363,0.38705,211.78,0.2599,5.07
2.05,0.017156,0.094408,92.271,0.27151,803.82,43.303,14.359,0.38704,211.78,0.2599,5.1191
2.06,0.017341,0.095322,92.717,0.27282,803.79,43.296,14.355,0.38703,211.78,0.2599,5.1685
2.07,0.017526,0.096239,93.163,0.27414,803.77,43.29,14.351,0.38702,211.78,0.25991,5.2181
2.08,0.017713,0.097161,93.608,0.27545,803.75,43.283,14.347,0.38701,211.78,0.25991,5.2679
2.09,0.0179,0.098087,94.054,0.27677,803.74,43.277,14.343,0.387,211.78,0.25992,5.3179
2.1,0.018089,0.099018,94.5,0.27808,803.72,43.271,14.339,0.387,211.78,0.25992,5.3682
2.11,0.018279,0.099953,94.945,0.27939,803.71,43.265,14.336,0.38699,211.78,0.25993,5.4187
2.12,0.01847,0.10089,95.391,0.28071,803.7,43.259,14.332,0.38698,211.78,0.25993,5.4694
2.13,0.018661,0.10184,95.836,0.28202,803.69,43.252,14.328,0.38698,211.78,0.25994,5.5204
2.14,0.018854,0.10278,96.282,0.28334,803.67,43.246,14.324,0.38697,211.78,0.25994,5.5716
2.15,0.019049,0.10374,96.727,0.28465,803.66,43.239,14.32,0.38697,211.78,0.25994,5.623
2.16,0.019244,0.10469,97.172,0.28596,803.65,43.233,14.316,0.38696,211.78,0.25995,5.6746
2.17,0.01944,0.10565,97.618,0.28728,803.64,43.226,14.312,0.38695,211.78,0.25995,5.7264
2.18,0.019637,0.10662,98.063,0.28859,803.62,43.219,14.309,0.38695,211.78,0.25996,5.7785
2.19,0.019836,0.10759,98.508,0.2899,803.6,43.212,14.305,0.38693,211.78,0.25996,5.8308
2.2,0.020035,0.10856,98.953,0.29122,803.58,43.204,14.301,0.38692,211.78,0.25997,5.8833
2.21,0.020236,0.10954,99.398,0.29253,803.55,43.197,14.297,0.38691,211.78,0.25997,5.9361
2.22,0.020438,0.11052,99.844,0.29384,803.53,43.189,14.293,0.3869,211.78,0.25997,5.989
2.23,0.020641,0.11151,100.29,0.29516,803.53,43.182,14.289,0.3869,211.78,0.25998,6.0422
2.24,0.020844,0.1125,100.73,0.29647,803.53,43.176,14.285,0.3869,211.78,0.25998,6.0956
2.25,0.021049,0.11349,101.18,0.29778,803.53,43.17,14.281,0.3869,211.78,0.25999,6.1493
2.26,0.021256,0.11449,101.62,0.2991,803.53,43.163,14.278,0.3869,211.78,0.25999,6.2031
2.27,0.021463,0.1155,102.07,0.30041,803.53,43.157,14.274,0.3869,211.78,0.26,6.2572
2.28,0.021671,0.11651,102.51,0.30172,803.51,43.149,14.27,0.38689,211.78,0.25997,6.3115
2.29,0.02188,0.11752,102.96,0.30303,803.48,43.142,14.266,0.38688,211.78,0.25983,6.366
2.3,0.022091,0.11854,103.4,0.30435,803.45,43.134,14.262,0.38687,211.78,0.2597,6.4207
2.31,0.022302,0.11956,103.85,0.30566,803.43,43.127,14.258,0.38685,211.78,0.25956,6.4757
2.32,0.022515,0.12058,104.29,0.30697,803.4,43.12,14.254,0.38684,211.78,0.25942,6.5308
2.33,0.022729,0.12161,104.74,0.30828,803.4,43.113,14.25,0.38684,211.78,0.25929,6.5862
2.34,0.022944,0.12265,105.18,0.30959,803.39,43.107,14.247,0.38683,211.78,0.25915,6.6419
2.35,0.02316,0.12368,105.63,0.31091,803.38,43.101,14.243,0.38683,211.78,0.25902,6.6977
2.36,0.023377,0.12473,106.07,0.31222,803.38,43.095,14.239,0.38683,211.78,0.25888,6.7537
2.37,0.023595,0.12577,106.51,0.31353,803.37,43.088,14.235,0.38682,211.78,0.25875,6.81
2.38,0.023815,0.12683,106.96,0.31484,803.36,43.082,14.231,0.38682,211.78,0.25861,6.8665
2.39,0.024035,0.12788,107.4,0.31615,803.35,43.075,14.227,0.38682,211.78,0.25848,6.9232
2.4,0.024256,0.12894,107.85,0.31747,803.34,43.068,14.223,0.38681,211.78,0.25834,6.9802
2.41,0.024479,0.13001,108.29,0.31878,803.33,43.062,14.22,0.38681,211.78,0.2582,7.0373
2.42,0.024703,0.13107,108.74,0.32009,803.32,43.055,14.216,0.3868,211.78,0.25807,7.0947
2.43,0.024928,0.13215,109.18,0.3214,803.3,43.047,14.212,0.38679,211.78,0.25793,7.1523
2.44,0.025154,0.13323,109.62,0.32271,803.29,43.04,14.208,0.38678,211.78,0.2578,7.2101
2.45,0.025381,0.13431,110.07,0.32402,803.27,43.032,14.204,0.38678,211.78,0.25766,7.2681
2.46,0.025609,0.13539,110.51,0.32533,803.25,43.025,14.2,0.38677,211.78,0.25753,7.3263
2.47,0.025838,0.13648,110.96,0.32664,803.23,43.017,14.196,0.38676,211.78,0.25739,7.3848
2.48,0.026069,0.13758,111.4,0.32796,803.23,43.01,14.192,0.38676,211.78,0.25726,7.4435
2.49,0.0263,0.13868,111.84,0.32927,803.22,43.003,14.189,0.38675,211.78,0.25712,7.5024
2.5,0.026533,0.13978,112.29,0.33058,803.21,42.996,14.185,0.38675,211.78,0.25699,7.5615
2.51,0.026767,0.14089,112.73,0.33189,803.21,42.989,14.181,0.38675,211.78,0.25685,7.6208
