Time(s),x(km),y(km),Velocity(m/s),Mach,Thrust(N),Acceleration(m/s2),Mass(kg),mdot(kg/s),Isp(s),Cd,DynPres(kPa)
0.28,0.00041528,0.0016656,11.914,0.035019,855.68,45.306,15.057,0.41201,211.78,0.25911,0.080248
0.29,0.00044636,0.0017903,12.38,0.036391,855.02,45.276,15.053,0.41169,211.78,0.25912,0.086932
0.3,0.00047857,0.0019194,12.847,0.037763,854.61,45.262,15.049,0.4115,211.78,0.25912,0.093879
0.31,0.00051191,0.0020532,13.314,0.039134,854.64,45.277,15.045,0.41151,211.78,0.25913,0.10109
0.32,0.00054638,0.0021914,13.78,0.040506,854.67,45.291,15.041,0.41153,211.78,0.25913,0.10856
0.33,0.00058197,0.0023342,14.247,0.041878,854.7,45.306,15.037,0.41154,211.78,0.25913,0.1163
0.34,0.0006187,0.0024815,14.714,0.043251,854.73,45.32,15.033,0.41156,211.78,0.25914,0.12431
0.35,0.00065655,0.0026333,15.181,0.044624,854.6,45.324,15.028,0.41149,211.78,0.25914,0.13259
0.36,0.00069554,0.0027897,15.648,0.045997,854.25,45.314,15.024,0.41132,211.78,0.25915,0.14114
0.37,0.00073566,0.0029506,16.115,0.04737,853.9,45.304,15.02,0.41116,211.78,0.25915,0.14996
0.38,0.0007769,0.003116,16.582,0.048742,853.55,45.293,15.016,0.41099,211.78,0.25916,0.15904
0.39,0.00081927,0.0032859,17.049,0.050115,853.2,45.283,15.012,0.41082,211.78,0.25916,0.16839
0.4,0.00086278,0.0034604,17.515,0.051486,852.91,45.276,15.008,0.41068,211.78,0.25917,0.178
0.41,0.00090741,0.0036394,17.982,0.052858,852.68,45.272,15.004,0.41057,211.78,0.25917,0.18788
0.42,0.00095317,0.0038229,18.449,0.05423,852.45,45.269,15,0.41046,211.78,0.25918,0.19802
0.43,0.0010001,0.004011,18.915,0.055601,852.22,45.266,14.996,0.41034,211.78,0.25918,0.20842
0.44,0.0010484,0.0042036,19.382,0.056973,851.98,45.262,14.991,0.41023,211.78,0.25919,0.21909
0.45,0.0010981,0.0044007,19.855,0.058364,851.73,45.239,14.987,0.41011,211.78,0.25919,0.23003
0.46,0.0011492,0.0046023,20.328,0.059755,851.47,45.214,14.983,0.40998,211.78,0.25919,0.24139
0.47,0.0012018,0.0048085,20.801,0.061146,851.21,45.19,14.979,0.40986,211.78,0.2592,0.25303
0.48,0.0012557,0.0050192,21.275,0.062537,850.94,45.166,14.975,0.40973,211.78,0.2592,0.26494
0.49,0.0013112,0.0052343,21.748,0.063928,850.68,45.143,14.971,0.4096,211.78,0.25921,0.27713
0.5,0.0013681,0.005454,22.221,0.065319,850.42,45.12,14.967,0.40948,211.78,0.25921,0.28958
0.51,0.0014264,0.0056782,22.694,0.066709,850.17,45.097,14.963,0.40936,211.78,0.25922,0.30231
0.52,0.0014862,0.0059069,23.167,0.0681,849.92,45.075,14.959,0.40924,211.78,0.25922,0.31531
0.53,0.0015474,0.0061402,23.64,0.06949,849.67,45.052,14.955,0.40912,211.78,0.25923,0.32859
0.54,0.0016101,0.0063779,24.113,0.070881,849.42,45.03,14.95,0.409,211.78,0.25923,0.34213
0.55,0.0016743,0.0066201,24.585,0.072271,849.16,45.008,14.946,0.40887,211.78,0.25924,0.35595
0.56,0.00174,0.0068668,25.058,0.073661,848.9,44.985,14.942,0.40875,211.78,0.25924,0.37004
0.57,0.0018072,0.007118,25.531,0.075051,848.63,44.962,14.938,0.40862,211.78,0.25925,0.3844
0.58,0.0018758,0.0073737,26.004,0.076441,848.37,44.94,14.934,0.40849,211.78,0.25925,0.39903
0.59,0.001946,0.0076339,26.476,0.07783,848.11,44.917,14.93,0.40837,211.78,0.25925,0.41394
0.6,0.0020176,0.0078986,26.949,0.07922,847.85,44.896,14.926,0.40824,211.78,0.25926,0.42911
0.61,0.0020908,0.0081678,27.422,0.080609,847.61,44.874,14.922,0.40812,211.78,0.25926,0.44456
0.62,0.0021654,0.0084415,27.894,0.081999,847.36,44.853,14.918,0.408,211.78,0.25927,0.46027
0.63,0.0022416,0.0087196,28.367,0.083388,847.11,44.832,14.914,0.40789,211.78,0.25927,0.47626
0.64,0.0023193,0.0090022,28.839,0.084777,846.86,44.811,14.91,0.40777,211.78,0.25928,0.49252
0.65,0.0023985,0.0092894,29.311,0.086166,846.61,44.79,14.906,0.40765,211.78,0.25928,0.50904
0.66,0.0024793,0.0095809,29.784,0.087555,846.37,44.769,14.901,0.40753,211.78,0.25929,0.52584
0.67,0.0025616,0.009877,30.256,0.088943,846.12,44.748,14.897,0.40741,211.78,0.25929,0.54291
0.68,0.0026454,0.010178,30.728,0.090332,845.87,44.727,14.893,0.40729,211.78,0.2593,0.56025
0.69,0.0027308,0.010483,31.2,0.09172,845.62,44.706,14.889,0.40717,211.78,0.2593,0.57786
0.7,0.0028177,0.010792,31.672,0.093108,845.38,44.686,14.885,0.40705,211.78,0.25931,0.59574
0.71,0.0029062,0.011106,32.145,0.094497,845.13,44.665,14.881,0.40693,211.78,0.25931,0.61388
0.72,0.0029962,0.011424,32.617,0.095884,844.89,44.645,14.877,0.40682,211.78,0.25931,0.6323
0.73,0.0030878,0.011747,33.089,0.097272,844.64,44.624,14.873,0.4067,211.78,0.25932,0.65099
0.74,0.003181,0.012075,33.56,0.09866,844.4,44.604,14.869,0.40658,211.78,0.25932,0.66994
0.75,0.0032757,0.012406,34.032,0.10005,844.16,44.584,14.865,0.40646,211.78,0.25933,0.68917
0.76,0.003372,0.012743,34.504,0.10143,843.91,44.563,14.861,0.40635,211.78,0.25933,0.70866
0.77,0.0034699,0.013083,34.976,0.10282,843.67,44.543,14.857,0.40623,211.78,0.25934,0.72842
0.78,0.0035694,0.013428,35.448,0.10421,843.43,44.523,14.853,0.40611,211.78,0.25934,0.74845
0.79,0.0036704,0.013778,35.919,0.1056,843.18,44.503,14.849,0.40599,211.78,0.25935,0.76875
0.8,0.0037731,0.014132,36.391,0.10698,842.94,44.482,14.845,0.40588,211.78,0.25935,0.78931
0.81,0.0038773,0.01449,36.862,0.10837,842.7,44.462,14.84,0.40576,211.78,0.25936,0.81014
0.82,0.0039832,0.014853,37.334,0.10976,842.46,44.442,14.836,0.40565,211.78,0.25936,0.83125
0.83,0.0040906,0.015221,37.805,0.11114,842.22,44.422,14.832,0.40553,211.78,0.25937,0.85261
0.84,0.0041996,0.015593,38.276,0.11253,841.47,44.37,14.828,0.40517,211.78,0.25937,0.87425
0.85,0.0043103,0.015969,38.747,0.11391,831.08,43.693,14.824,0.40017,211.78,0.25937,0.89615
0.86,0.0044225,0.016349,39.211,0.11528,820.69,43.015,14.82,0.39516,211.78,0.25938,0.9183
0.87,0.0045362,0.016734,39.668,0.11662,810.3,42.338,14.816,0.39016,211.78,0.25938,0.94039
0.88,0.0046515,0.017123,40.118,0.11795,799.9,41.66,14.812,0.38516,211.78,0.25939,0.96241
0.89,0.0047683,0.017516,40.562,0.11925,791.21,41.093,14.809,0.38097,211.78,0.25939,0.98434
0.9,0.0048867,0.017913,40.999,0.12054,796.08,41.404,14.805,0.38332,211.78,0.2594,1.0062
0.91,0.0050066,0.018314,41.44,0.12183,800.96,41.714,14.801,0.38566,211.78,0.2594,1.0279
0.92,0.0051281,0.01872,41.884,0.12314,805.83,42.025,14.797,0.38801,211.78,0.25941,1.0501
0.93,0.0052512,0.01913,42.331,0.12445,810.71,42.336,14.793,0.39036,211.78,0.25941,1.0727
0.94,0.0053758,0.019544,42.782,0.12578,814.35,42.567,14.789,0.39211,211.78,0.25941,1.0957
0.95,0.005502,0.019962,43.236,0.12711,812.06,42.414,14.785,0.39101,211.78,0.25942,1.1191
0.96,0.0056299,0.020384,43.687,0.12844,809.78,42.262,14.781,0.38991,211.78,0.25942,1.1429
0.97,0.0057593,0.020811,44.138,0.12977,807.49,42.109,14.778,0.38881,211.78,0.25943,1.1669
0.98,0.0058903,0.021242,44.587,0.13109,805.21,41.956,14.774,0.38771,211.78,0.25943,1.191
0.99,0.0060229,0.021677,45.035,0.13241,803.69,41.853,14.77,0.38698,211.78,0.25944,1.2154
1,0.0061571,0.022116,45.481,0.13372,804.67,41.912,14.766,0.38745,211.78,0.25944,1.2398
1.01,0.0062928,0.02256,45.928,0.13504,805.66,41.971,14.762,0.38793,211.78,0.25945,1.2645
1.02,0.0064302,0.023007,46.377,0.13635,806.64,42.03,14.758,0.3884,211.78,0.25945,1.2894
1.03,0.0065692,0.023459,46.825,0.13767,807.62,42.088,14.754,0.38887,211.78,0.25945,1.3146
1.04,0.0067098,0.023915,47.275,0.139,808.16,42.119,14.75,0.38913,211.78,0.25946,1.3402
1.05,0.006852,0.024375,47.725,0.14032,807.65,42.08,14.746,0.38888,211.78,0.25946,1.366
1.06,0.0069958,0.02484,48.175,0.14164,807.13,42.042,14.743,0.38864,211.78,0.25947,1.392
1.07,0.0071413,0.025309,48.624,0.14296,806.62,42.003,14.739,0.38839,211.78,0.25947,1.4183
1.08,0.0072884,0.025781,49.073,0.14429,806.1,41.965,14.735,0.38814,211.78,0.25948,1.4448
1.09,0.0074371,0.026259,49.522,0.14561,805.84,41.943,14.731,0.38801,211.78,0.25948,1.4716
1.1,0.0075874,0.02674,49.971,0.14693,806.02,41.95,14.727,0.3881,211.78,0.25949,1.4986
1.11,0.0077394,0.027225,50.42,0.14825,806.21,41.957,14.723,0.38819,211.78,0.25949,1.5258
1.12,0.0078929,0.027715,50.869,0.14957,806.4,41.964,14.719,0.38828,211.78,0.25949,1.5532
1.13,0.0080482,0.028209,51.318,0.15089,806.59,41.971,14.715,0.38837,211.78,0.2595,1.581
1.14,0.0082051,0.028707,51.768,0.15221,806.63,41.969,14.712,0.3884,211.78,0.2595,1.6089
1.15,0.0083636,0.029209,52.217,0.15354,806.48,41.954,14.708,0.38832,211.78,0.25951,1.6372
1.16,0.0085237,0.029716,52.667,0.15486,806.32,41.938,14.704,0.38825,211.78,0.25951,1.6657
1.17,0.0086856,0.030226,53.117,0.15618,806.17,41.923,14.7,0.38817,211.78,0.25952,1.6944
1.18,0.008849,0.030741,53.566,0.1575,806.01,41.908,14.696,0.3881,211.78,0.25952,1.7233
1.19,0.0090141,0.03126,54.016,0.15883,805.94,41.898,14.692,0.38806,211.78,0.25952,1.7525
1.2,0.0091809,0.031783,54.465,0.16015,805.96,41.894,14.688,0.38807,211.78,0.25953,1.782
1.21,0.0093494,0.032311,54.914,0.16147,805.97,41.889,14.684,0.38808,211.78,0.25953,1.8117
1.22,0.0095195,0.032842,55.364,0.1628,805.99,41.885,14.68,0.38809,211.78,0.25954,1.8416
1.23,0.0096913,0.033378,55.814,0.16412,806.01,41.881,14.677,0.3881,211.78,0.25954,1.8718
1.24,0.0098647,0.033918,56.263,0.16544,805.98,41.874,14.673,0.38808,211.78,0.25955,1.9022
1.25,0.01004,0.034462,56.713,0.16677,805.93,41.864,14.669,0.38806,211.78,0.25955,1.9329
1.26,0.010217,0.03501,57.163,0.16809,805.87,41.855,14.665,0.38803,211.78,0.25956,1.9638
1.27,0.010395,0.035563,57.613,0.16941,805.81,41.846,14.661,0.388,211.78,0.25956,1.995
1.28,0.010575,0.03612,58.063,0.17074,805.75,41.836,14.657,0.38797,211.78,0.25956,2.0264
1.29,0.010757,0.03668,58.512,0.17206,805.72,41.828,14.653,0.38796,211.78,0.25957,2.0581
1.3,0.010941,0.037246,58.962,0.17338,805.7,41.821,14.649,0.38795,211.78,0.25957,2.0899
1.31,0.011126,0.037815,59.412,0.17471,805.68,41.814,14.646,0.38794,211.78,0.25958,2.1221
1.32,0.011313,0.038388,59.862,0.17603,805.66,41.807,14.642,0.38793,211.78,0.25958,2.1545
1.33,0.011501,0.038966,60.312,0.17736,805.64,41.8,14.638,0.38792,211.78,0.25959,2.1871
1.34,0.011692,0.039548,60.762,0.17868,805.6,41.792,14.634,0.3879,211.78,0.25959,2.22
1.35,0.011884,0.040134,61.212,0.18001,805.56,41.783,14.63,0.38788,211.78,0.2596,2.2531
1.36,0.012077,0.040724,61.662,0.18133,805.51,41.774,14.626,0.38785,211.78,0.2596,2.2865
1.37,0.012273,0.041318,62.112,0.18265,805.46,41.765,14.622,0.38783,211.78,0.2596,2.3201
1.38,0.01247,0.041916,62.562,0.18398,805.42,41.756,14.618,0.38781,211.78,0.25961,2.3539
1.39,0.012669,0.042519,63.012,0.1853,805.38,41.748,14.615,0.38779,211.78,0.25961,2.388
1.4,0.012869,0.043126,63.462,0.18663,805.36,41.74,14.611,0.38778,211.78,0.25962,2.4224
1.41,0.013072,0.043737,63.912,0.18795,805.33,41.732,14.607,0.38777,211.78,0.25962,2.457
1.42,0.013276,0.044352,64.362,0.18928,805.31,41.724,14.603,0.38776,211.78,0.25963,2.4918
1.43,0.013481,0.044972,64.812,0.1906,805.28,41.716,14.599,0.38774,211.78,0.25963,2.5269
1.44,0.013689,0.045595,65.262,0.19193,805.25,41.708,14.595,0.38773,211.78,0.25964,2.5622
1.45,0.013898,0.046223,65.712,0.19325,805.22,41.7,14.591,0.38772,211.78,0.25964,2.5977
1.46,0.014109,0.046855,66.163,0.19458,805.2,41.692,14.587,0.3877,211.78,0.25964,2.6335
1.47,0.014321,0.047491,66.613,0.1959,805.17,41.683,14.584,0.38769,211.78,0.25965,2.6696
1.48,0.014536,0.048131,67.063,0.19723,805.14,41.675,14.58,0.38768,211.78,0.25965,2.7059
1.49,0.014752,0.048775,67.513,0.19856,805.1,41.666,14.576,0.38766,211.78,0.25966,2.7424
1.5,0.01497,0.049424,67.963,0.19988,805.07,41.657,14.572,0.38764,211.78,0.25966,2.7792
1.51,0.015189,0.050076,68.414,0.20121,805.03,41.648,14.568,0.38763,211.78,0.25967,2.8162
1.52,0.01541,0.050733,68.864,0.20253,805,41.639,14.564,0.38761,211.78,0.25967,2.8534
1.53,0.015633,0.051394,69.314,0.20386,804.96,41.63,14.56,0.38759,211.78,0.25967,2.8909
1.54,0.015858,0.05206,69.764,0.20518,804.93,41.622,14.556,0.38758,211.78,0.25968,2.9287
1.55,0.016085,0.052729,70.214,0.20651,804.91,41.613,14.552,0.38757,211.78,0.25968,2.9666
1.56,0.016313,0.053402,70.665,0.20783,804.89,41.605,14.549,0.38755,211.78,0.25969,3.0049
1.57,0.016543,0.05408,71.115,0.20916,804.86,41.596,14.545,0.38754,211.78,0.25969,3.0433
1.58,0.016775,0.054762,71.565,0.21049,804.84,41.588,14.541,0.38753,211.78,0.2597,3.082
1.59,0.017008,0.055448,72.015,0.21181,804.81,41.579,14.537,0.38752,211.78,0.2597,3.121
1.6,0.017244,0.056138,72.466,0.21314,804.79,41.571,14.533,0.38751,211.78,0.25971,3.1602
1.61,0.017481,0.056832,72.916,0.21446,804.77,41.562,14.529,0.3875,211.78,0.25971,3.1996
1.62,0.01772,0.057531,73.366,0.21579,804.74,41.554,14.525,0.38749,211.78,0.25971,3.2393
1.63,0.01796,0.058233,73.817,0.21712,804.72,41.545,14.521,0.38747,211.78,0.25972,3.2792
1.64,0.018203,0.05894,74.267,0.21844,804.69,41.535,14.518,0.38746,211.78,0.25972,3.3193
1.65,0.018447,0.059651,74.717,0.21977,804.65,41.526,14.514,0.38744,211.78,0.25973,3.3597
1.66,0.018693,0.060366,75.167,0.2211,804.62,41.516,14.51,0.38743,211.78,0.25973,3.4003
1.67,0.018941,0.061085,75.618,0.22242,804.59,41.507,14.506,0.38741,211.78,0.25974,3.4412
1.68,0.01919,0.061809,76.068,0.22375,804.56,41.497,14.502,0.3874,211.78,0.25974,3.4823
1.69,0.019441,0.062536,76.518,0.22507,804.55,41.489,14.498,0.38739,211.78,0.25975,3.5237
1.7,0.019694,0.063268,76.969,0.2264,804.54,41.481,14.494,0.38739,211.78,0.25975,3.5653
1.71,0.019949,0.064004,77.419,0.22773,804.53,41.473,14.49,0.38738,211.78,0.25975,3.6071
1.72,0.020206,0.064744,77.869,0.22905,804.52,41.464,14.487,0.38738,211.78,0.25976,3.6492
1.73,0.020464,0.065488,78.319,0.23038,804.5,41.456,14.483,0.38737,211.78,0.25976,3.6915
1.74,0.020724,0.066236,78.77,0.23171,804.48,41.446,14.479,0.38736,211.78,0.25977,3.734
1.75,0.020986,0.066988,79.22,0.23303,804.45,41.437,14.475,0.38735,211.78,0.25977,3.7768
1.76,0.02125,0.067745,79.67,0.23436,804.43,41.427,14.471,0.38733,211.78,0.25978,3.8198
1.77,0.021516,0.068506,80.12,0.23569,804.4,41.418,14.467,0.38732,211.78,0.25978,3.8631
1.78,0.021783,0.069271,80.571,0.23701,804.38,41.408,14.463,0.38731,211.78,0.25979,3.9066
1.79,0.022052,0.070039,81.021,0.23834,804.35,41.398,14.46,0.3873,211.78,0.25979,3.9503
1.8,0.022323,0.070813,81.471,0.23967,804.32,41.389,14.456,0.38728,211.78,0.25979,3.9943
1.81,0.022596,0.07159,81.921,0.24099,804.3,41.379,14.452,0.38727,211.78,0.2598,4.0385
1.82,0.022871,0.072371,82.372,0.24232,804.27,41.369,14.448,0.38726,211.78,0.2598,4.083
1.83,0.023147,0.073157,82.822,0.24364,804.25,41.359,14.444,0.38725,211.78,0.25981,4.1277
1.84,0.023425,0.073946,83.272,0.24497,804.23,41.349,14.44,0.38724,211.78,0.25981,4.1726
1.85,0.023705,0.07474,83.722,0.2463,804.21,41.34,14.436,0.38723,211.78,0.25982,4.2178
1.86,0.023987,0.075538,84.172,0.24762,804.19,41.33,14.432,0.38722,211.78,0.25982,4.2632
1.87,0.024271,0.07634,84.622,0.24895,804.17,41.32,14.429,0.38721,211.78,0.25983,4.3088
1.88,0.024556,0.077146,85.072,0.25028,804.15,41.311,14.425,0.3872,211.78,0.25983,4.3547
1.89,0.024843,0.077957,85.522,0.2516,804.14,41.301,14.421,0.38719,211.78,0.25983,4.4008
1.9,0.025133,0.078771,85.973,0.25293,804.12,41.291,14.417,0.38719,211.78,0.25984,4.4471
1.91,0.025424,0.07959,86.423,0.25426,804.11,41.282,14.413,0.38718,211.78,0.25984,4.4937
1.92,0.025716,0.080412,86.873,0.25558,804.09,41.272,14.409,0.38717,211.78,0.25985,4.5405
1.93,0.026011,0.081239,87.323,0.25691,804.07,41.262,14.405,0.38716,211.78,0.25985,4.5875
1.94,0.026307,0.08207,87.773,0.25824,804.04,41.251,14.401,0.38715,211.78,0.25986,4.6348
1.95,0.026606,0.082905,88.223,0.25956,804.02,41.24,14.398,0.38714,211.78,0.25986,4.6824
1.96,0.026906,0.083744,88.673,0.26089,803.99,41.23,14.394,0.38712,211.78,0.25986,4.7301
1.97,0.027208,0.084588,89.122,0.26221,803.96,41.219,14.39,0.38711,211.78,0.25987,4.7781
1.98,0.027511,0.085435,89.572,0.26354,803.94,41.208,14.386,0.3871,211.78,0.25987,4.8263
1.99,0.027817,0.086287,90.022,0.26487,803.93,41.198,14.382,0.38709,211.78,0.25988,4.8748
2,0.028124,0.087142,90.472,0.26619,803.91,41.188,14.378,0.38709,211.78,0.25988,4.9234
2.01,0.028434,0.088002,90.922,0.26752,803.9,41.178,14.374,0.38708,211.78,0.25989,4.9724
2.02,0.028745,0.088866,91.372,0.26884,803.88,41.168,14.37,0.38707,211.78,0.25989,5.0215
2.03,0.029058,0.089734,91.821,0.27017,803.86,41.157,14.367,0.38706,211.78,0.2599,5.0709
2.04,0.029372,0.090606,92.271,0.2715,803.84,41.146,14.363,0.38705,211.78,0.2599,5.1205
2.05,0.029689,0.091482,92.721,0.27282,803.82,41.135,14.359,0.38704,211.78,0.2599,5.1704
2.06,0.030008,0.092363,93.171,0.27415,803.79,41.124,14.355,0.38703,211.78,0.25991,5.2204
2.07,0.030328,0.093247,93.62,0.27547,803.77,41.112,14.351,0.38702,211.78,0.25991,5.2708
2.08,0.03065,0.094136,94.07,0.2768,803.75,41.101,14.347,0.38701,211.78,0.25992,5.3213
2.09,0.030974,0.095028,94.519,0.27813,803.74,41.091,14.343,0.387,211.78,0.25992,5.3721
2.1,0.0313,0.095925,94.969,0.27945,803.72,41.08,14.339,0.387,211.78,0.25993,5.4231
2.11,0.031628,0.096826,95.418,0.28078,803.71,41.07,14.336,0.38699,211.78,0.25993,5.4743
2.12,0.031958,0.097731,95.868,0.2821,803.7,41.059,14.332,0.38698,211.78,0.25994,5.5258
2.13,0.032289,0.09864,96.317,0.28343,803.69,41.048,14.328,0.38698,211.78,0.25994,5.5775
2.14,0.032622,0.099553,96.767,0.28475,803.67,41.037,14.324,0.38697,211.78,0.25994,5.6294
2.15,0.032958,0.10047,97.216,0.28608,803.66,41.026,14.32,0.38697,211.78,0.25995,5.6816
2.16,0.033295,0.10139,97.666,0.2874,803.65,41.015,14.316,0.38696,211.78,0.25995,5.7339
2.17,0.033634,0.10232,98.115,0.28873,803.64,41.004,14.312,0.38695,211.78,0.25996,5.7866
2.18,0.033975,0.10325,98.564,0.29005,803.62,40.993,14.309,0.38695,211.78,0.25996,5.8394
2.19,0.034317,0.10418,99.013,0.29138,803.6,40.981,14.305,0.38693,211.78,0.25997,5.8925
2.2,0.034662,0.10512,99.462,0.2927,803.58,40.969,14.301,0.38692,211.78,0.25997,5.9458
2.21,0.035008,0.10606,99.912,0.29403,803.55,40.957,14.297,0.38691,211.78,0.25998,5.9993
2.22,0.035357,0.10701,100.36,0.29535,803.53,40.945,14.293,0.3869,211.78,0.25998,6.0531
2.23,0.035707,0.10796,100.81,0.29668,803.53,40.934,14.289,0.3869,211.78,0.25998,6.107
2.24,0.036059,0.10891,101.26,0.298,803.53,40.924,14.285,0.3869,211.78,0.25999,6.1613
2.25,0.036413,0.10987,101.71,0.29933,803.53,40.913,14.281,0.3869,211.78,0.25999,6.2157
2.26,0.036769,0.11083,102.16,0.30065,803.53,40.902,14.278,0.3869,211.78,0.26,6.2704
2.27,0.037126,0.1118,102.61,0.30198,803.53,40.892,14.274,0.3869,211.78,0.25994,6.3252
2.28,0.037486,0.11277,103.05,0.3033,803.51,40.881,14.27,0.38689,211.78,0.2598,6.3804
2.29,0.037848,0.11374,103.5,0.30463,803.48,40.87,14.266,0.38688,211.78,0.25967,6.4357
2.3,0.038211,0.11472,103.95,0.30595,803.45,40.858,14.262,0.38687,211.78,0.25953,6.4913
2.31,0.038576,0.1157,104.4,0.30727,803.43,40.847,14.258,0.38685,211.78,0.25939,6.5471
2.32,0.038943,0.11669,104.85,0.3086,803.4,40.835,14.254,0.38684,211.78,0.25926,6.6031
2.33,0.039312,0.11768,105.3,0.30992,803.4,40.825,14.25,0.38684,211.78,0.25912,6.6593
2.34,0.039683,0.11868,105.75,0.31125,803.39,40.814,14.247,0.38683,211.78,0.25898,6.7158
2.35,0.040056,0.11968,106.2,0.31257,803.38,40.804,14.243,0.38683,211.78,0.25885,6.7725
2.36,0.040431,0.12068,106.64,0.31389,803.38,40.793,14.239,0.38683,211.78,0.25871,6.8294
2.37,0.040808,0.12169,107.09,0.31522,803.37,40.783,14.235,0.38682,211.78,0.25857,6.8866
2.38,0.041186,0.1227,107.54,0.31654,803.36,40.772,14.231,0.38682,211.78,0.25844,6.944
2.39,0.041567,0.12371,107.99,0.31786,803.35,40.761,14.227,0.38682,211.78,0.2583,7.0016
2.4,0.041949,0.12473,108.44,0.31919,803.34,40.75,14.223,0.38681,211.78,0.25816,7.0594
2.41,0.042333,0.12576,108.89,0.32051,803.33,40.74,14.22,0.38681,211.78,0.25803,7.1174
2.42,0.042719,0.12679,109.33,0.32183,803.32,40.729,14.216,0.3868,211.78,0.25789,7.1757
2.43,0.043107,0.12782,109.78,0.32316,803.3,40.717,14.212,0.38679,211.78,0.25775,7.2342
2.44,0.043497,0.12885,110.23,0.32448,803.29,40.706,14.208,0.38678,211.78,0.25762,7.2929
2.45,0.043889,0.12989,110.68,0.3258,803.27,40.694,14.204,0.38678,211.78,0.25748,7.3519
2.46,0.044283,0.13094,111.13,0.32713,803.25,40.683,14.2,0.38677,211.78,0.25734,7.411
2.47,0.044679,0.13198,111.58,0.32845,803.23,40.671,14.196,0.38676,211.78,0.25721,7.4704
2.48,0.045076,0.13304,112.02,0.32977,803.23,40.66,14.192,0.38676,211.78,0.25707,7.53
2.49,0.045476,0.13409,112.47,0.3311,803.22,40.649,14.189,0.38675,211.78,0.25693,7.5898
2.5,0.045877,0.13515,112.92,0.33242,803.21,40.638,14.185,0.38675,211.78,0.2568,7.6499
2.51,0.046281,0.13622,113.37,0.33374,803.21,40.627,14.181,0.38675,211.78,0.25666,7.7102
