Time(s),x(km),y(km),Velocity(m/s),Mach,Thrust(N),Acceleration(m/s2),Mass(kg),mdot(kg/s),Isp(s),Cd,DynPres(kPa)
0.5,0.0015554,0.0053916,22.187,0.065219,850.42,44.575,14.967,0.40948,211.78,0.25921,0.28865
0.51,0.0016218,0.0056132,22.661,0.066613,850.17,44.548,14.963,0.40936,211.78,0.25922,0.3014
0.52,0.0016898,0.0058393,23.135,0.068007,849.92,44.52,14.959,0.40924,211.78,0.25922,0.31441
0.53,0.0017595,0.0060698,23.609,0.069401,849.67,44.493,14.955,0.40912,211.78,0.25923,0.3277
0.54,0.0018308,0.0063048,24.083,0.070795,849.42,44.466,14.95,0.409,211.78,0.25923,0.34126
0.55,0.0019038,0.0065443,24.558,0.072189,849.16,44.438,14.946,0.40887,211.78,0.25924,0.3551
0.56,0.0019785,0.0067881,25.032,0.073583,848.9,44.411,14.942,0.40875,211.78,0.25924,0.3692
0.57,0.0020549,0.0070364,25.506,0.074976,848.63,44.384,14.938,0.40862,211.78,0.25925,0.38359
0.58,0.002133,0.0072892,25.979,0.076369,848.37,44.357,14.934,0.40849,211.78,0.25925,0.39824
0.59,0.0022128,0.0075463,26.453,0.077763,848.11,44.33,14.93,0.40837,211.78,0.25925,0.41317
0.6,0.0022944,0.007808,26.927,0.079156,847.85,44.304,14.926,0.40824,211.78,0.25926,0.42837
0.61,0.0023776,0.008074,27.401,0.080549,847.61,44.278,14.922,0.40812,211.78,0.25926,0.44384
0.62,0.0024625,0.0083444,27.875,0.081942,847.36,44.252,14.918,0.408,211.78,0.25927,0.45959
0.63,0.0025492,0.0086193,28.349,0.083335,847.11,44.227,14.914,0.40789,211.78,0.25927,0.4756
0.64,0.0026376,0.0088986,28.822,0.084728,846.86,44.201,14.91,0.40777,211.78,0.25928,0.49189
0.65,0.0027278,0.0091823,29.296,0.08612,846.61,44.176,14.906,0.40765,211.78,0.25928,0.50846
0.66,0.0028196,0.0094705,29.769,0.087513,846.37,44.151,14.901,0.40753,211.78,0.25929,0.52529
0.67,0.0029133,0.009763,30.243,0.088905,846.12,44.126,14.897,0.40741,211.78,0.25929,0.5424
0.68,0.0030087,0.01006,30.717,0.090297,845.87,44.101,14.893,0.40729,211.78,0.2593,0.55978
0.69,0.0031058,0.010361,31.19,0.091689,845.62,44.076,14.889,0.40717,211.78,0.2593,0.57742
0.7,0.0032047,0.010667,31.663,0.093082,845.38,44.052,14.885,0.40705,211.78,0.25931,0.59535
0.71,0.0033054,0.010977,32.137,0.094473,845.13,44.027,14.881,0.40693,211.78,0.25931,0.61354
0.72,0.0034078,0.011292,32.61,0.095865,844.89,44.003,14.877,0.40682,211.78,0.25931,0.632
0.73,0.003512,0.011611,33.083,0.097257,844.64,43.978,14.873,0.4067,211.78,0.25932,0.65073
0.74,0.003618,0.011934,33.557,0.098648,844.4,43.954,14.869,0.40658,211.78,0.25932,0.66974
0.75,0.0037258,0.012262,34.03,0.10004,844.16,43.93,14.865,0.40646,211.78,0.25933,0.68901
0.76,0.0038354,0.012594,34.503,0.10143,843.91,43.906,14.861,0.40635,211.78,0.25933,0.70856
0.77,0.0039468,0.012931,34.976,0.10282,843.67,43.882,14.857,0.40623,211.78,0.25934,0.72838
0.78,0.00406,0.013272,35.449,0.10421,843.43,43.858,14.853,0.40611,211.78,0.25934,0.74846
0.79,0.004175,0.013617,35.922,0.1056,843.18,43.834,14.849,0.40599,211.78,0.25935,0.76882
0.8,0.0042918,0.013967,36.395,0.10699,842.94,43.811,14.845,0.40588,211.78,0.25935,0.78944
0.81,0.0044104,0.014321,36.868,0.10838,842.7,43.787,14.84,0.40576,211.78,0.25936,0.81034
0.82,0.0045308,0.014679,37.34,0.10978,842.46,43.763,14.836,0.40565,211.78,0.25936,0.8315
0.83,0.004653,0.015042,37.813,0.11117,842.22,43.74,14.832,0.40553,211.78,0.25937,0.85293
0.84,0.0047771,0.015409,38.286,0.11256,841.47,43.684,14.828,0.40517,211.78,0.25937,0.87464
0.85,0.004903,0.015781,38.758,0.11394,831.08,43.012,14.824,0.40017,211.78,0.25938,0.89661
0.86,0.0050306,0.016156,39.223,0.11531,820.69,42.34,14.82,0.39516,211.78,0.25938,0.91883
0.87,0.0051601,0.016536,39.682,0.11666,810.3,41.667,14.816,0.39016,211.78,0.25938,0.94099
0.88,0.0052913,0.01692,40.133,0.11799,799.9,40.995,14.812,0.38516,211.78,0.25939,0.96308
0.89,0.0054242,0.017308,40.578,0.1193,791.21,40.431,14.809,0.38097,211.78,0.25939,0.98508
0.9,0.0055589,0.0177,41.016,0.12059,796.08,40.735,14.805,0.38332,211.78,0.2594,1.007
0.91,0.0056953,0.018096,41.459,0.12189,800.96,41.038,14.801,0.38566,211.78,0.2594,1.0288
0.92,0.0058335,0.018497,41.904,0.1232,805.83,41.342,14.797,0.38801,211.78,0.25941,1.0511
0.93,0.0059735,0.018901,42.353,0.12452,810.71,41.645,14.793,0.39036,211.78,0.25941,1.0738
0.94,0.0061153,0.01931,42.805,0.12585,814.35,41.87,14.789,0.39211,211.78,0.25941,1.0969
0.95,0.006259,0.019723,43.26,0.12719,812.06,41.716,14.785,0.39101,211.78,0.25942,1.1204
0.96,0.0064044,0.02014,43.713,0.12852,809.78,41.562,14.781,0.38991,211.78,0.25942,1.1443
0.97,0.0065516,0.020561,44.165,0.12985,807.49,41.408,14.778,0.38881,211.78,0.25943,1.1683
0.98,0.0067007,0.020986,44.616,0.13117,805.21,41.254,14.774,0.38771,211.78,0.25943,1.1925
0.99,0.0068515,0.021416,45.065,0.13249,803.69,41.149,14.77,0.38698,211.78,0.25944,1.2169
1,0.0070042,0.021849,45.513,0.13381,804.67,41.204,14.766,0.38745,211.78,0.25944,1.2415
1.01,0.0071587,0.022287,45.961,0.13513,805.66,41.258,14.762,0.38793,211.78,0.25945,1.2663
1.02,0.007315,0.022729,46.411,0.13645,806.64,41.313,14.758,0.3884,211.78,0.25945,1.2913
1.03,0.0074731,0.023175,46.861,0.13778,807.62,41.368,14.754,0.38887,211.78,0.25945,1.3166
1.04,0.007633,0.023625,47.312,0.1391,808.16,41.395,14.75,0.38913,211.78,0.25946,1.3422
1.05,0.0077948,0.024079,47.764,0.14043,807.65,41.354,14.746,0.38888,211.78,0.25946,1.3681
1.06,0.0079585,0.024537,48.215,0.14176,807.13,41.313,14.743,0.38864,211.78,0.25947,1.3943
1.07,0.0081239,0.025,48.666,0.14309,806.62,41.272,14.739,0.38839,211.78,0.25947,1.4207
1.08,0.0082913,0.025466,49.116,0.14441,806.1,41.231,14.735,0.38814,211.78,0.25948,1.4473
1.09,0.0084604,0.025937,49.567,0.14574,805.84,41.206,14.731,0.38801,211.78,0.25948,1.4742
1.1,0.0086314,0.026412,50.017,0.14706,806.02,41.21,14.727,0.3881,211.78,0.25949,1.5013
1.11,0.0088043,0.026891,50.467,0.14839,806.21,41.214,14.723,0.38819,211.78,0.25949,1.5286
1.12,0.008979,0.027374,50.918,0.14971,806.4,41.218,14.719,0.38828,211.78,0.25949,1.5562
1.13,0.0091556,0.027861,51.369,0.15104,806.59,41.222,14.715,0.38837,211.78,0.2595,1.584
1.14,0.0093341,0.028352,51.82,0.15237,806.63,41.217,14.712,0.3884,211.78,0.2595,1.6121
1.15,0.0095144,0.028848,52.271,0.15369,806.48,41.199,14.708,0.38832,211.78,0.25951,1.6405
1.16,0.0096966,0.029347,52.722,0.15502,806.32,41.181,14.704,0.38825,211.78,0.25951,1.6691
1.17,0.0098807,0.029851,53.173,0.15635,806.17,41.163,14.7,0.38817,211.78,0.25952,1.698
1.18,0.010067,0.030359,53.624,0.15767,806.01,41.145,14.696,0.3881,211.78,0.25952,1.727
1.19,0.010254,0.03087,54.075,0.159,805.94,41.132,14.692,0.38806,211.78,0.25953,1.7564
1.2,0.010444,0.031386,54.526,0.16033,805.96,41.125,14.688,0.38807,211.78,0.25953,1.786
1.21,0.010636,0.031907,54.977,0.16165,805.97,41.118,14.684,0.38808,211.78,0.25953,1.8158
1.22,0.010829,0.032431,55.428,0.16298,805.99,41.111,14.68,0.38809,211.78,0.25954,1.8459
1.23,0.011025,0.032959,55.879,0.16431,806.01,41.104,14.677,0.3881,211.78,0.25954,1.8762
1.24,0.011222,0.033492,56.33,0.16564,805.98,41.094,14.673,0.38808,211.78,0.25955,1.9067
1.25,0.011421,0.034028,56.781,0.16697,805.93,41.082,14.669,0.38806,211.78,0.25955,1.9376
1.26,0.011622,0.034569,57.233,0.16829,805.87,41.07,14.665,0.38803,211.78,0.25956,1.9686
1.27,0.011825,0.035114,57.684,0.16962,805.81,41.058,14.661,0.388,211.78,0.25956,1.9999
1.28,0.01203,0.035662,58.135,0.17095,805.75,41.046,14.657,0.38797,211.78,0.25957,2.0315
1.29,0.012237,0.036215,58.587,0.17228,805.72,41.035,14.653,0.38796,211.78,0.25957,2.0633
1.3,0.012446,0.036772,59.038,0.17361,805.7,41.026,14.649,0.38795,211.78,0.25957,2.0954
1.31,0.012656,0.037334,59.489,0.17493,805.68,41.016,14.646,0.38794,211.78,0.25958,2.1277
1.32,0.012869,0.037899,59.941,0.17626,805.66,41.006,14.642,0.38793,211.78,0.25958,2.1602
1.33,0.013083,0.038468,60.392,0.17759,805.64,40.997,14.638,0.38792,211.78,0.25959,2.193
1.34,0.0133,0.039042,60.844,0.17892,805.6,40.986,14.634,0.3879,211.78,0.25959,2.226
1.35,0.013518,0.039619,61.295,0.18025,805.56,40.974,14.63,0.38788,211.78,0.2596,2.2593
1.36,0.013739,0.040201,61.747,0.18158,805.51,40.963,14.626,0.38785,211.78,0.2596,2.2928
1.37,0.013961,0.040787,62.198,0.18291,805.46,40.951,14.622,0.38783,211.78,0.25961,2.3266
1.38,0.014185,0.041377,62.65,0.18424,805.42,40.94,14.618,0.38781,211.78,0.25961,2.3606
1.39,0.014411,0.04197,63.102,0.18557,805.38,40.929,14.615,0.38779,211.78,0.25961,2.3949
1.4,0.014639,0.042569,63.553,0.1869,805.36,40.919,14.611,0.38778,211.78,0.25962,2.4294
1.41,0.014869,0.043171,64.005,0.18823,805.33,40.908,14.607,0.38777,211.78,0.25962,2.4642
1.42,0.015101,0.043777,64.457,0.18956,805.31,40.898,14.603,0.38776,211.78,0.25963,2.4992
1.43,0.015335,0.044387,64.908,0.19088,805.28,40.888,14.599,0.38774,211.78,0.25963,2.5344
1.44,0.015571,0.045002,65.36,0.19221,805.25,40.877,14.595,0.38773,211.78,0.25964,2.5699
1.45,0.015809,0.04562,65.812,0.19354,805.22,40.866,14.591,0.38772,211.78,0.25964,2.6057
1.46,0.016049,0.046243,66.263,0.19487,805.2,40.856,14.587,0.3877,211.78,0.25964,2.6416
1.47,0.01629,0.046869,66.715,0.1962,805.17,40.845,14.584,0.38769,211.78,0.25965,2.6779
1.48,0.016534,0.0475,67.167,0.19753,805.14,40.834,14.58,0.38768,211.78,0.25965,2.7143
1.49,0.01678,0.048135,67.619,0.19886,805.1,40.823,14.576,0.38766,211.78,0.25966,2.7511
1.5,0.017027,0.048774,68.071,0.20019,805.07,40.812,14.572,0.38764,211.78,0.25966,2.788
1.51,0.017277,0.049417,68.522,0.20152,805.03,40.8,14.568,0.38763,211.78,0.25967,2.8252
1.52,0.017529,0.050064,68.974,0.20286,805,40.789,14.564,0.38761,211.78,0.25967,2.8627
1.53,0.017782,0.050715,69.426,0.20419,804.96,40.778,14.56,0.38759,211.78,0.25968,2.9004
1.54,0.018038,0.05137,69.878,0.20552,804.93,40.767,14.556,0.38758,211.78,0.25968,2.9383
1.55,0.018295,0.052029,70.33,0.20685,804.91,40.756,14.552,0.38757,211.78,0.25968,2.9765
1.56,0.018555,0.052693,70.782,0.20818,804.89,40.745,14.549,0.38755,211.78,0.25969,3.0149
1.57,0.018817,0.05336,71.233,0.20951,804.86,40.734,14.545,0.38754,211.78,0.25969,3.0536
1.58,0.01908,0.054032,71.685,0.21084,804.84,40.723,14.541,0.38753,211.78,0.2597,3.0925
1.59,0.019346,0.054707,72.137,0.21217,804.81,40.713,14.537,0.38752,211.78,0.2597,3.1317
1.6,0.019613,0.055387,72.589,0.2135,804.79,40.702,14.533,0.38751,211.78,0.25971,3.1711
1.61,0.019883,0.056071,73.041,0.21483,804.77,40.691,14.529,0.3875,211.78,0.25971,3.2107
1.62,0.020154,0.056758,73.493,0.21616,804.74,40.68,14.525,0.38749,211.78,0.25972,3.2506
1.63,0.020428,0.05745,73.945,0.21749,804.72,40.669,14.521,0.38747,211.78,0.25972,3.2907
1.64,0.020703,0.058146,74.397,0.21882,804.69,40.657,14.518,0.38746,211.78,0.25972,3.3311
1.65,0.020981,0.058846,74.849,0.22015,804.65,40.645,14.514,0.38744,211.78,0.25973,3.3717
1.66,0.02126,0.05955,75.301,0.22149,804.62,40.634,14.51,0.38743,211.78,0.25973,3.4126
1.67,0.021542,0.060258,75.753,0.22282,804.59,40.622,14.506,0.38741,211.78,0.25974,3.4537
1.68,0.021826,0.060971,76.205,0.22415,804.56,40.61,14.502,0.3874,211.78,0.25974,3.495
1.69,0.022111,0.061687,76.656,0.22548,804.55,40.6,14.498,0.38739,211.78,0.25975,3.5366
1.7,0.022399,0.062407,77.108,0.22681,804.54,40.589,14.494,0.38739,211.78,0.25975,3.5784
1.71,0.022689,0.063131,77.56,0.22814,804.53,40.579,14.49,0.38738,211.78,0.25976,3.6205
1.72,0.02298,0.06386,78.012,0.22947,804.52,40.568,14.487,0.38738,211.78,0.25976,3.6628
1.73,0.023274,0.064592,78.464,0.2308,804.5,40.557,14.483,0.38737,211.78,0.25976,3.7054
1.74,0.02357,0.065329,78.916,0.23213,804.48,40.546,14.479,0.38736,211.78,0.25977,3.7482
1.75,0.023868,0.066069,79.368,0.23347,804.45,40.534,14.475,0.38735,211.78,0.25977,3.7912
1.76,0.024168,0.066814,79.82,0.2348,804.43,40.523,14.471,0.38733,211.78,0.25978,3.8345
1.77,0.024469,0.067563,80.272,0.23613,804.4,40.511,14.467,0.38732,211.78,0.25978,3.878
1.78,0.024773,0.068315,80.724,0.23746,804.38,40.499,14.463,0.38731,211.78,0.25979,3.9217
1.79,0.025079,0.069072,81.176,0.23879,804.35,40.487,14.46,0.3873,211.78,0.25979,3.9657
1.8,0.025387,0.069833,81.628,0.24012,804.32,40.475,14.456,0.38728,211.78,0.2598,4.01
1.81,0.025697,0.070598,82.08,0.24145,804.3,40.463,14.452,0.38727,211.78,0.2598,4.0545
1.82,0.026009,0.071367,82.532,0.24279,804.27,40.451,14.448,0.38726,211.78,0.2598,4.0992
1.83,0.026324,0.07214,82.983,0.24412,804.25,40.439,14.444,0.38725,211.78,0.25981,4.1441
1.84,0.02664,0.072917,83.435,0.24545,804.23,40.428,14.44,0.38724,211.78,0.25981,4.1893
1.85,0.026958,0.073698,83.887,0.24678,804.21,40.416,14.436,0.38723,211.78,0.25982,4.2347
1.86,0.027278,0.074483,84.339,0.24811,804.19,40.404,14.432,0.38722,211.78,0.25982,4.2804
1.87,0.027601,0.075272,84.791,0.24944,804.17,40.392,14.429,0.38721,211.78,0.25983,4.3263
1.88,0.027925,0.076065,85.243,0.25077,804.15,40.381,14.425,0.3872,211.78,0.25983,4.3725
1.89,0.028252,0.076862,85.694,0.25211,804.14,40.369,14.421,0.38719,211.78,0.25984,4.4189
1.9,0.02858,0.077663,86.146,0.25344,804.12,40.357,14.417,0.38719,211.78,0.25984,4.4655
1.91,0.028911,0.078469,86.598,0.25477,804.11,40.345,14.413,0.38718,211.78,0.25984,4.5123
1.92,0.029244,0.079278,87.05,0.2561,804.09,40.333,14.409,0.38717,211.78,0.25985,4.5594
1.93,0.029578,0.080091,87.501,0.25743,804.07,40.321,14.405,0.38716,211.78,0.25985,4.6068
1.94,0.029915,0.080909,87.953,0.25876,804.04,40.309,14.401,0.38715,211.78,0.25986,4.6543
1.95,0.030254,0.08173,88.405,0.26009,804.02,40.296,14.398,0.38714,211.78,0.25986,4.7022
1.96,0.030595,0.082555,88.857,0.26143,803.99,40.283,14.394,0.38712,211.78,0.25987,4.7502
1.97,0.030938,0.083385,89.308,0.26276,803.96,40.27,14.39,0.38711,211.78,0.25987,4.7985
1.98,0.031283,0.084218,89.76,0.26409,803.94,40.258,14.386,0.3871,211.78,0.25988,4.847
1.99,0.031631,0.085056,90.211,0.26542,803.93,40.246,14.382,0.38709,211.78,0.25988,4.8958
2,0.03198,0.085897,90.663,0.26675,803.91,40.234,14.378,0.38709,211.78,0.25988,4.9447
2.01,0.032331,0.086743,91.115,0.26808,803.9,40.222,14.374,0.38708,211.78,0.25989,4.994
2.02,0.032685,0.087592,91.566,0.26941,803.88,40.209,14.37,0.38707,211.78,0.25989,5.0434
2.03,0.03304,0.088446,92.018,0.27074,803.86,40.197,14.367,0.38706,211.78,0.2599,5.0931
2.04,0.033398,0.089304,92.469,0.27207,803.84,40.184,14.363,0.38705,211.78,0.2599,5.143
2.05,0.033758,0.090165,92.921,0.27341,803.82,40.171,14.359,0.38704,211.78,0.25991,5.1932
2.06,0.03412,0.091031,93.372,0.27474,803.79,40.158,14.355,0.38703,211.78,0.25991,5.2436
2.07,0.034484,0.091901,93.823,0.27607,803.77,40.144,14.351,0.38702,211.78,0.25992,5.2942
2.08,0.03485,0.092774,94.275,0.2774,803.75,40.132,14.347,0.38701,211.78,0.25992,5.3451
2.09,0.035218,0.093652,94.726,0.27873,803.74,40.119,14.343,0.387,211.78,0.25992,5.3962
2.1,0.035588,0.094534,95.177,0.28006,803.72,40.107,14.339,0.387,211.78,0.25993,5.4475
2.11,0.035961,0.095419,95.629,0.28139,803.71,40.094,14.336,0.38699,211.78,0.25993,5.4991
2.12,0.036335,0.096309,96.08,0.28272,803.7,40.081,14.332,0.38698,211.78,0.25994,5.5509
2.13,0.036712,0.097203,96.531,0.28405,803.69,40.069,14.328,0.38698,211.78,0.25994,5.6029
2.14,0.037091,0.0981,96.982,0.28538,803.67,40.056,14.324,0.38697,211.78,0.25995,5.6552
2.15,0.037472,0.099002,97.433,0.28671,803.66,40.043,14.32,0.38697,211.78,0.25995,5.7077
2.16,0.037855,0.099908,97.884,0.28804,803.65,40.03,14.316,0.38696,211.78,0.25996,5.7604
2.17,0.03824,0.10082,98.335,0.28937,803.64,40.017,14.312,0.38695,211.78,0.25996,5.8134
2.18,0.038627,0.10173,98.787,0.2907,803.62,40.004,14.309,0.38695,211.78,0.25996,5.8665
2.19,0.039016,0.10265,99.238,0.29203,803.6,39.99,14.305,0.38693,211.78,0.25997,5.92
2.2,0.039408,0.10357,99.688,0.29336,803.58,39.977,14.301,0.38692,211.78,0.25997,5.9736
2.21,0.039801,0.1045,100.14,0.29469,803.55,39.963,14.297,0.38691,211.78,0.25998,6.0275
2.22,0.040197,0.10543,100.59,0.29602,803.53,39.949,14.293,0.3869,211.78,0.25998,6.0816
2.23,0.040595,0.10636,101.04,0.29735,803.53,39.937,14.289,0.3869,211.78,0.25999,6.1359
2.24,0.040995,0.1073,101.49,0.29868,803.53,39.924,14.285,0.3869,211.78,0.25999,6.1905
2.25,0.041397,0.10824,101.94,0.30001,803.53,39.912,14.281,0.3869,211.78,0.26,6.2453
2.26,0.041801,0.10918,102.39,0.30134,803.53,39.899,14.278,0.3869,211.78,0.26,6.3003
2.27,0.042207,0.11013,102.84,0.30267,803.53,39.887,14.274,0.3869,211.78,0.25987,6.3556
2.28,0.042616,0.11109,103.29,0.304,803.51,39.875,14.27,0.38689,211.78,0.25973,6.4111
2.29,0.043026,0.11205,103.75,0.30533,803.48,39.861,14.266,0.38688,211.78,0.2596,6.4668
2.3,0.043439,0.11301,104.2,0.30666,803.45,39.848,14.262,0.38687,211.78,0.25946,6.5227
2.31,0.043854,0.11397,104.65,0.30799,803.43,39.835,14.258,0.38685,211.78,0.25932,6.5789
2.32,0.044271,0.11494,105.1,0.30932,803.4,39.821,14.254,0.38684,211.78,0.25918,6.6353
2.33,0.04469,0.11592,105.55,0.31065,803.4,39.809,14.25,0.38684,211.78,0.25905,6.6919
2.34,0.045112,0.11689,106,0.31198,803.39,39.797,14.247,0.38683,211.78,0.25891,6.7488
2.35,0.045535,0.11788,106.45,0.31331,803.38,39.785,14.243,0.38683,211.78,0.25877,6.8059
2.36,0.045961,0.11886,106.9,0.31464,803.38,39.773,14.239,0.38683,211.78,0.25863,6.8632
2.37,0.046388,0.11985,107.35,0.31597,803.37,39.76,14.235,0.38682,211.78,0.2585,6.9207
2.38,0.046818,0.12084,107.8,0.31729,803.36,39.748,14.231,0.38682,211.78,0.25836,6.9785
2.39,0.04725,0.12184,108.25,0.31862,803.35,39.735,14.227,0.38682,211.78,0.25822,7.0365
2.4,0.047685,0.12284,108.7,0.31995,803.34,39.723,14.223,0.38681,211.78,0.25808,7.0947
2.41,0.048121,0.12385,109.15,0.32128,803.33,39.71,14.22,0.38681,211.78,0.25795,7.1532
2.42,0.04856,0.12486,109.6,0.32261,803.32,39.698,14.216,0.3868,211.78,0.25781,7.2118
2.43,0.049,0.12587,110.05,0.32394,803.3,39.684,14.212,0.38679,211.78,0.25767,7.2707
2.44,0.049443,0.12689,110.5,0.32527,803.29,39.671,14.208,0.38678,211.78,0.25754,7.3299
2.45,0.049888,0.12791,110.95,0.32659,803.27,39.658,14.204,0.38678,211.78,0.2574,7.3892
2.46,0.050336,0.12893,111.4,0.32792,803.25,39.645,14.2,0.38677,211.78,0.25726,7.4488
2.47,0.050785,0.12996,111.85,0.32925,803.23,39.631,14.196,0.38676,211.78,0.25712,7.5086
2.48,0.051236,0.131,112.3,0.33058,803.23,39.619,14.192,0.38676,211.78,0.25699,7.5686
2.49,0.05169,0.13203,112.75,0.33191,803.22,39.606,14.189,0.38675,211.78,0.25685,7.6289
2.5,0.052146,0.13307,113.2,0.33324,803.21,39.593,14.185,0.38675,211.78,0.25671,7.6893
2.51,0.052604,0.13412,113.65,0.33456,803.21,39.58,14.181,0.38675,211.78,0.25658,7.75
