Time(s),x(km),y(km),Velocity(m/s),Mach,Thrust(N),Acceleration(m/s2),Mass(kg),mdot(kg/s),Isp(s),Cd,DynPres(kPa)
0.26,0.00050007,0.0013739,10.896,0.032029,857.02,43.626,15.065,0.41266,211.78,0.2591,0.066657
0.27,0.00054051,0.0014851,11.361,0.033394,856.35,43.597,15.061,0.41234,211.78,0.25911,0.072725
0.28,0.00058254,0.0016005,11.825,0.034758,855.68,43.568,15.057,0.41201,211.78,0.25911,0.079054
0.29,0.00062616,0.0017204,12.288,0.036121,855.02,43.539,15.053,0.41169,211.78,0.25912,0.085641
0.3,0.00067135,0.0018445,12.752,0.037483,854.61,43.526,15.049,0.4115,211.78,0.25912,0.092488
0.31,0.00071814,0.0019731,13.215,0.038844,854.64,43.54,15.045,0.41151,211.78,0.25912,0.099593
0.32,0.0007665,0.002106,13.678,0.040206,854.67,43.554,15.041,0.41153,211.78,0.25913,0.10696
0.33,0.00081646,0.0022432,14.142,0.041569,854.7,43.568,15.037,0.41154,211.78,0.25913,0.11459
0.34,0.000868,0.0023848,14.605,0.042932,854.73,43.582,15.033,0.41156,211.78,0.25914,0.12248
0.35,0.00092112,0.0025308,15.069,0.044295,854.6,43.586,15.028,0.41149,211.78,0.25914,0.13065
0.36,0.00097583,0.0026811,15.533,0.045658,854.25,43.576,15.024,0.41132,211.78,0.25915,0.13907
0.37,0.0010321,0.0028358,15.997,0.047022,853.9,43.566,15.02,0.41116,211.78,0.25915,0.14776
0.38,0.00109,0.0029948,16.46,0.048385,853.55,43.556,15.016,0.41099,211.78,0.25916,0.15672
0.39,0.0011495,0.0031582,16.924,0.049747,853.2,43.546,15.012,0.41082,211.78,0.25916,0.16593
0.4,0.0012105,0.0033259,17.387,0.051109,852.91,43.539,15.008,0.41068,211.78,0.25917,0.1754
0.41,0.0012732,0.003498,17.851,0.052471,852.68,43.536,15.004,0.41057,211.78,0.25917,0.18514
0.42,0.0013374,0.0036745,18.314,0.053833,852.45,43.533,15,0.41046,211.78,0.25917,0.19513
0.43,0.0014032,0.0038553,18.777,0.055195,852.22,43.53,14.996,0.41034,211.78,0.25918,0.20539
0.44,0.001471,0.0040404,19.24,0.056557,851.98,43.526,14.991,0.41023,211.78,0.25918,0.21591
0.45,0.0015408,0.0042299,19.717,0.05796,851.73,43.484,14.987,0.41011,211.78,0.25919,0.22669
0.46,0.0016126,0.0044238,20.195,0.059362,851.47,43.441,14.983,0.40998,211.78,0.25919,0.23807
0.47,0.0016864,0.0046219,20.672,0.060765,851.21,43.399,14.979,0.40986,211.78,0.2592,0.24972
0.48,0.0017623,0.0048245,21.149,0.062167,850.94,43.358,14.975,0.40973,211.78,0.2592,0.26166
0.49,0.0018401,0.0050313,21.626,0.06357,850.68,43.316,14.971,0.4096,211.78,0.25921,0.27387
0.5,0.0019201,0.0052425,22.103,0.064972,850.42,43.276,14.967,0.40948,211.78,0.25921,0.28636
0.51,0.002002,0.005458,22.58,0.066375,850.17,43.236,14.963,0.40936,211.78,0.25922,0.29912
0.52,0.0020861,0.0056778,23.057,0.067777,849.92,43.197,14.959,0.40924,211.78,0.25922,0.31217
0.53,0.0021722,0.005902,23.534,0.069179,849.67,43.159,14.955,0.40912,211.78,0.25923,0.32549
0.54,0.0022604,0.0061304,24.011,0.070582,849.42,43.12,14.95,0.409,211.78,0.25923,0.33909
0.55,0.0023506,0.0063632,24.488,0.071984,849.16,43.081,14.946,0.40887,211.78,0.25924,0.35296
0.56,0.002443,0.0066002,24.965,0.073386,848.9,43.043,14.942,0.40875,211.78,0.25924,0.36712
0.57,0.0025374,0.0068416,25.442,0.074788,848.63,43.005,14.938,0.40862,211.78,0.25924,0.38155
0.58,0.002634,0.0070873,25.918,0.07619,848.37,42.967,14.934,0.40849,211.78,0.25925,0.39625
0.59,0.0027326,0.0073372,26.395,0.077592,848.11,42.929,14.93,0.40837,211.78,0.25925,0.41124
0.6,0.0028334,0.0075915,26.872,0.078994,847.85,42.893,14.926,0.40824,211.78,0.25926,0.4265
0.61,0.0029363,0.00785,27.349,0.080395,847.61,42.857,14.922,0.40812,211.78,0.25926,0.44203
0.62,0.0030413,0.0081128,27.826,0.081797,847.36,42.821,14.918,0.408,211.78,0.25927,0.45785
0.63,0.0031485,0.0083799,28.302,0.083199,847.11,42.785,14.914,0.40789,211.78,0.25927,0.47394
0.64,0.0032578,0.0086513,28.779,0.0846,846.86,42.75,14.91,0.40777,211.78,0.25928,0.4903
0.65,0.0033693,0.0089269,29.256,0.086001,846.61,42.715,14.906,0.40765,211.78,0.25928,0.50694
0.66,0.0034829,0.0092068,29.732,0.087403,846.37,42.68,14.901,0.40753,211.78,0.25929,0.52386
0.67,0.0035987,0.009491,30.209,0.088804,846.12,42.645,14.897,0.40741,211.78,0.25929,0.54105
0.68,0.0037166,0.0097794,30.685,0.090205,845.87,42.611,14.893,0.40729,211.78,0.2593,0.55852
0.69,0.0038368,0.010072,31.162,0.091606,845.62,42.577,14.889,0.40717,211.78,0.2593,0.57627
0.7,0.0039591,0.010369,31.638,0.093007,845.38,42.543,14.885,0.40705,211.78,0.25931,0.59429
0.71,0.0040836,0.01067,32.115,0.094408,845.13,42.509,14.881,0.40693,211.78,0.25931,0.61258
0.72,0.0042103,0.010976,32.591,0.095809,844.89,42.476,14.877,0.40682,211.78,0.25931,0.63115
0.73,0.0043392,0.011285,33.067,0.09721,844.64,42.442,14.873,0.4067,211.78,0.25932,0.65
0.74,0.0044703,0.011599,33.544,0.09861,844.4,42.409,14.869,0.40658,211.78,0.25932,0.66912
0.75,0.0046036,0.011917,34.02,0.10001,844.16,42.376,14.865,0.40646,211.78,0.25933,0.68851
0.76,0.0047391,0.01224,34.496,0.10141,843.91,42.343,14.861,0.40635,211.78,0.25933,0.70818
0.77,0.0048769,0.012566,34.972,0.10281,843.67,42.311,14.857,0.40623,211.78,0.25934,0.72812
0.78,0.0050168,0.012897,35.449,0.10421,843.43,42.278,14.853,0.40611,211.78,0.25934,0.74834
0.79,0.0051591,0.013232,35.925,0.10561,843.18,42.246,14.849,0.40599,211.78,0.25935,0.76883
0.8,0.0053035,0.013572,36.401,0.10701,842.94,42.214,14.845,0.40588,211.78,0.25935,0.7896
0.81,0.0054502,0.013915,36.877,0.10841,842.7,42.182,14.84,0.40576,211.78,0.25936,0.81064
0.82,0.0055991,0.014263,37.353,0.10981,842.46,42.15,14.836,0.40565,211.78,0.25936,0.83195
0.83,0.0057503,0.014615,37.829,0.11121,842.22,42.118,14.832,0.40553,211.78,0.25937,0.85354
0.84,0.0059038,0.014971,38.305,0.11261,841.47,42.056,14.828,0.40517,211.78,0.25937,0.8754
0.85,0.0060594,0.015331,38.78,0.11401,831.08,41.395,14.824,0.40017,211.78,0.25938,0.89753
0.86,0.0062173,0.015696,39.249,0.11539,820.69,40.735,14.82,0.39516,211.78,0.25938,0.91992
0.87,0.0063774,0.016064,39.71,0.11674,810.3,40.076,14.816,0.39016,211.78,0.25938,0.94225
0.88,0.0065396,0.016436,40.165,0.11808,799.9,39.416,14.812,0.38516,211.78,0.25939,0.96451
0.89,0.006704,0.016813,40.613,0.1194,791.21,38.862,14.809,0.38097,211.78,0.25939,0.98669
0.9,0.0068706,0.017193,41.055,0.1207,796.08,39.148,14.805,0.38332,211.78,0.2594,1.0088
0.91,0.0070393,0.017577,41.5,0.12201,800.96,39.434,14.801,0.38566,211.78,0.2594,1.0308
0.92,0.0072102,0.017965,41.949,0.12333,805.83,39.72,14.797,0.38801,211.78,0.25941,1.0533
0.93,0.0073833,0.018357,42.401,0.12466,810.71,40.006,14.793,0.39036,211.78,0.25941,1.0761
0.94,0.0075587,0.018753,42.857,0.126,814.35,40.215,14.789,0.39211,211.78,0.25942,1.0994
0.95,0.0077363,0.019153,43.315,0.12735,812.06,40.058,14.785,0.39101,211.78,0.25942,1.1231
0.96,0.0079162,0.019557,43.771,0.12869,809.78,39.902,14.781,0.38991,211.78,0.25942,1.1472
0.97,0.0080982,0.019965,44.227,0.13003,807.49,39.745,14.778,0.38881,211.78,0.25943,1.1715
0.98,0.0082825,0.020377,44.68,0.13136,805.21,39.588,14.774,0.38771,211.78,0.25943,1.1959
0.99,0.0084691,0.020793,45.133,0.13269,803.69,39.479,14.77,0.38698,211.78,0.25944,1.2205
1,0.0086578,0.021213,45.584,0.13402,804.67,39.525,14.766,0.38745,211.78,0.25944,1.2453
1.01,0.0088488,0.021637,46.036,0.13535,805.66,39.571,14.762,0.38793,211.78,0.25945,1.2703
1.02,0.0090421,0.022064,46.489,0.13668,806.64,39.616,14.758,0.3884,211.78,0.25945,1.2956
1.03,0.0092376,0.022496,46.943,0.13802,807.62,39.662,14.754,0.38887,211.78,0.25946,1.3211
1.04,0.0094353,0.022932,47.397,0.13935,808.16,39.68,14.75,0.38913,211.78,0.25946,1.347
1.05,0.0096354,0.023372,47.852,0.14069,807.65,39.633,14.746,0.38888,211.78,0.25946,1.3731
1.06,0.0098377,0.023815,48.306,0.14203,807.13,39.587,14.743,0.38864,211.78,0.25947,1.3996
1.07,0.010042,0.024263,48.761,0.14336,806.62,39.54,14.739,0.38839,211.78,0.25947,1.4262
1.08,0.010249,0.024715,49.215,0.1447,806.1,39.493,14.735,0.38814,211.78,0.25948,1.4531
1.09,0.010458,0.02517,49.668,0.14604,805.84,39.462,14.731,0.38801,211.78,0.25948,1.4802
1.1,0.01067,0.025629,50.122,0.14737,806.02,39.459,14.727,0.3881,211.78,0.25949,1.5076
1.11,0.010883,0.026093,50.576,0.1487,806.21,39.455,14.723,0.38819,211.78,0.25949,1.5352
1.12,0.011099,0.02656,51.03,0.15004,806.4,39.452,14.719,0.38828,211.78,0.2595,1.563
1.13,0.011318,0.027031,51.484,0.15138,806.59,39.449,14.715,0.38837,211.78,0.2595,1.5912
1.14,0.011538,0.027507,51.939,0.15271,806.63,39.437,14.712,0.3884,211.78,0.2595,1.6195
1.15,0.011761,0.027986,52.393,0.15405,806.48,39.413,14.708,0.38832,211.78,0.25951,1.6482
1.16,0.011986,0.028469,52.848,0.15539,806.32,39.389,14.704,0.38825,211.78,0.25951,1.6771
1.17,0.012214,0.028956,53.302,0.15673,806.17,39.364,14.7,0.38817,211.78,0.25952,1.7062
1.18,0.012444,0.029447,53.757,0.15806,806.01,39.34,14.696,0.3881,211.78,0.25952,1.7356
1.19,0.012676,0.029942,54.211,0.1594,805.94,39.321,14.692,0.38806,211.78,0.25953,1.7653
1.2,0.01291,0.030441,54.666,0.16074,805.96,39.308,14.688,0.38807,211.78,0.25953,1.7952
1.21,0.013147,0.030944,55.12,0.16208,805.97,39.294,14.684,0.38808,211.78,0.25954,1.8253
1.22,0.013386,0.03145,55.575,0.16341,805.99,39.281,14.68,0.38809,211.78,0.25954,1.8557
1.23,0.013628,0.031961,56.03,0.16475,806.01,39.267,14.677,0.3881,211.78,0.25954,1.8863
1.24,0.013871,0.032475,56.485,0.16609,805.98,39.251,14.673,0.38808,211.78,0.25955,1.9172
1.25,0.014118,0.032994,56.939,0.16743,805.93,39.233,14.669,0.38806,211.78,0.25955,1.9484
1.26,0.014366,0.033516,57.394,0.16877,805.87,39.215,14.665,0.38803,211.78,0.25956,1.9798
1.27,0.014617,0.034043,57.849,0.17011,805.81,39.197,14.661,0.388,211.78,0.25956,2.0115
1.28,0.01487,0.034573,58.304,0.17144,805.75,39.179,14.657,0.38797,211.78,0.25957,2.0434
1.29,0.015126,0.035107,58.759,0.17278,805.72,39.162,14.653,0.38796,211.78,0.25957,2.0755
1.3,0.015384,0.035645,59.214,0.17412,805.7,39.146,14.649,0.38795,211.78,0.25958,2.1079
1.31,0.015644,0.036187,59.669,0.17546,805.68,39.131,14.646,0.38794,211.78,0.25958,2.1406
1.32,0.015907,0.036733,60.124,0.1768,805.66,39.115,14.642,0.38793,211.78,0.25958,2.1735
1.33,0.016172,0.037283,60.579,0.17814,805.64,39.099,14.638,0.38792,211.78,0.25959,2.2067
1.34,0.016439,0.037837,61.034,0.17948,805.6,39.083,14.634,0.3879,211.78,0.25959,2.2401
1.35,0.016709,0.038394,61.49,0.18082,805.56,39.065,14.63,0.38788,211.78,0.2596,2.2737
1.36,0.016981,0.038956,61.945,0.18216,805.51,39.048,14.626,0.38785,211.78,0.2596,2.3077
1.37,0.017255,0.039521,62.4,0.1835,805.46,39.031,14.622,0.38783,211.78,0.25961,2.3418
1.38,0.017532,0.04009,62.855,0.18484,805.42,39.013,14.618,0.38781,211.78,0.25961,2.3763
1.39,0.017812,0.040664,63.311,0.18618,805.38,38.997,14.615,0.38779,211.78,0.25962,2.4109
1.4,0.018093,0.041241,63.766,0.18752,805.36,38.981,14.611,0.38778,211.78,0.25962,2.4458
1.41,0.018378,0.041822,64.221,0.18886,805.33,38.965,14.607,0.38777,211.78,0.25962,2.481
1.42,0.018664,0.042407,64.677,0.1902,805.31,38.949,14.603,0.38776,211.78,0.25963,2.5164
1.43,0.018953,0.042996,65.132,0.19154,805.28,38.933,14.599,0.38774,211.78,0.25963,2.5521
1.44,0.019244,0.043588,65.587,0.19288,805.25,38.916,14.595,0.38773,211.78,0.25964,2.588
1.45,0.019538,0.044185,66.043,0.19422,805.22,38.9,14.591,0.38772,211.78,0.25964,2.6242
1.46,0.019834,0.044785,66.498,0.19556,805.2,38.884,14.587,0.3877,211.78,0.25965,2.6606
1.47,0.020133,0.04539,66.954,0.1969,805.17,38.868,14.584,0.38769,211.78,0.25965,2.6973
1.48,0.020434,0.045998,67.409,0.19824,805.14,38.851,14.58,0.38768,211.78,0.25966,2.7342
1.49,0.020737,0.04661,67.865,0.19959,805.1,38.835,14.576,0.38766,211.78,0.25966,2.7714
1.5,0.021043,0.047226,68.321,0.20093,805.07,38.818,14.572,0.38764,211.78,0.25967,2.8088
1.51,0.021351,0.047846,68.776,0.20227,805.03,38.801,14.568,0.38763,211.78,0.25967,2.8465
1.52,0.021662,0.04847,69.232,0.20361,805,38.784,14.564,0.38761,211.78,0.25967,2.8844
1.53,0.021975,0.049097,69.687,0.20495,804.96,38.768,14.56,0.38759,211.78,0.25968,2.9225
1.54,0.022291,0.049729,70.143,0.20629,804.93,38.751,14.556,0.38758,211.78,0.25968,2.961
1.55,0.022609,0.050364,70.599,0.20763,804.91,38.735,14.552,0.38757,211.78,0.25969,2.9996
1.56,0.022929,0.051004,71.054,0.20898,804.89,38.719,14.549,0.38755,211.78,0.25969,3.0385
1.57,0.023252,0.051647,71.51,0.21032,804.86,38.703,14.545,0.38754,211.78,0.2597,3.0777
1.58,0.023578,0.052294,71.966,0.21166,804.84,38.687,14.541,0.38753,211.78,0.2597,3.1171
1.59,0.023905,0.052945,72.422,0.213,804.81,38.671,14.537,0.38752,211.78,0.25971,3.1568
1.6,0.024236,0.053599,72.877,0.21434,804.79,38.655,14.533,0.38751,211.78,0.25971,3.1967
1.61,0.024568,0.054258,73.333,0.21568,804.77,38.638,14.529,0.3875,211.78,0.25971,3.2368
1.62,0.024904,0.05492,73.789,0.21703,804.74,38.622,14.525,0.38749,211.78,0.25972,3.2772
1.63,0.025241,0.055587,74.245,0.21837,804.72,38.606,14.521,0.38747,211.78,0.25972,3.3179
1.64,0.025581,0.056257,74.7,0.21971,804.69,38.589,14.518,0.38746,211.78,0.25973,3.3588
1.65,0.025924,0.056931,75.156,0.22105,804.65,38.573,14.514,0.38744,211.78,0.25973,3.3999
1.66,0.026269,0.057609,75.612,0.2224,804.62,38.556,14.51,0.38743,211.78,0.25974,3.4413
1.67,0.026617,0.058291,76.068,0.22374,804.59,38.539,14.506,0.38741,211.78,0.25974,3.483
1.68,0.026967,0.058976,76.524,0.22508,804.56,38.522,14.502,0.3874,211.78,0.25975,3.5248
1.69,0.027319,0.059666,76.979,0.22642,804.55,38.507,14.498,0.38739,211.78,0.25975,3.567
1.7,0.027674,0.060359,77.435,0.22777,804.54,38.491,14.494,0.38739,211.78,0.25975,3.6094
1.71,0.028032,0.061056,77.891,0.22911,804.53,38.476,14.49,0.38738,211.78,0.25976,3.652
1.72,0.028392,0.061757,78.347,0.23045,804.52,38.46,14.487,0.38738,211.78,0.25976,3.6949
1.73,0.028754,0.062462,78.803,0.23179,804.5,38.444,14.483,0.38737,211.78,0.25977,3.738
1.74,0.029119,0.063171,79.259,0.23314,804.48,38.428,14.479,0.38736,211.78,0.25977,3.7814
1.75,0.029487,0.063883,79.715,0.23448,804.45,38.411,14.475,0.38735,211.78,0.25978,3.825
1.76,0.029856,0.0646,80.17,0.23582,804.43,38.395,14.471,0.38733,211.78,0.25978,3.8688
1.77,0.030229,0.06532,80.626,0.23717,804.4,38.378,14.467,0.38732,211.78,0.25979,3.9129
1.78,0.030604,0.066044,81.082,0.23851,804.38,38.362,14.463,0.38731,211.78,0.25979,3.9573
1.79,0.030981,0.066772,81.538,0.23985,804.35,38.345,14.46,0.3873,211.78,0.25979,4.0019
1.8,0.031361,0.067503,81.994,0.24119,804.32,38.328,14.456,0.38728,211.78,0.2598,4.0467
1.81,0.031744,0.068239,82.45,0.24254,804.3,38.311,14.452,0.38727,211.78,0.2598,4.0918
1.82,0.032129,0.068978,82.906,0.24388,804.27,38.295,14.448,0.38726,211.78,0.25981,4.1372
1.83,0.032516,0.069722,83.362,0.24522,804.25,38.278,14.444,0.38725,211.78,0.25981,4.1827
1.84,0.032907,0.070469,83.817,0.24657,804.23,38.261,14.44,0.38724,211.78,0.25982,4.2286
1.85,0.033299,0.071219,84.273,0.24791,804.21,38.245,14.436,0.38723,211.78,0.25982,4.2746
1.86,0.033694,0.071974,84.729,0.24925,804.19,38.229,14.432,0.38722,211.78,0.25983,4.3209
1.87,0.034092,0.072733,85.185,0.2506,804.17,38.212,14.429,0.38721,211.78,0.25983,4.3675
1.88,0.034492,0.073495,85.641,0.25194,804.15,38.196,14.425,0.3872,211.78,0.25984,4.4143
1.89,0.034895,0.074261,86.096,0.25328,804.14,38.179,14.421,0.38719,211.78,0.25984,4.4613
1.9,0.0353,0.075031,86.552,0.25462,804.12,38.163,14.417,0.38719,211.78,0.25984,4.5086
1.91,0.035708,0.075805,87.008,0.25597,804.11,38.147,14.413,0.38718,211.78,0.25985,4.5561
1.92,0.036118,0.076582,87.464,0.25731,804.09,38.13,14.409,0.38717,211.78,0.25985,4.6039
1.93,0.036531,0.077364,87.92,0.25865,804.07,38.113,14.405,0.38716,211.78,0.25986,4.6519
1.94,0.036946,0.078149,88.375,0.26,804.04,38.096,14.401,0.38715,211.78,0.25986,4.7002
1.95,0.037364,0.078938,88.831,0.26134,804.02,38.079,14.398,0.38714,211.78,0.25987,4.7487
1.96,0.037785,0.079731,89.287,0.26268,803.99,38.062,14.394,0.38712,211.78,0.25987,4.7974
1.97,0.038208,0.080527,89.743,0.26403,803.96,38.045,14.39,0.38711,211.78,0.25988,4.8464
1.98,0.038634,0.081328,90.198,0.26537,803.94,38.028,14.386,0.3871,211.78,0.25988,4.8956
1.99,0.039062,0.082132,90.654,0.26671,803.93,38.011,14.382,0.38709,211.78,0.25988,4.9451
2,0.039492,0.08294,91.109,0.26806,803.91,37.995,14.378,0.38709,211.78,0.25989,4.9948
2.01,0.039926,0.083752,91.565,0.2694,803.9,37.978,14.374,0.38708,211.78,0.25989,5.0447
2.02,0.040362,0.084567,92.021,0.27074,803.88,37.961,14.37,0.38707,211.78,0.2599,5.0949
2.03,0.0408,0.085387,92.476,0.27208,803.86,37.944,14.367,0.38706,211.78,0.2599,5.1453
2.04,0.041241,0.08621,92.932,0.27343,803.84,37.927,14.363,0.38705,211.78,0.25991,5.196
2.05,0.041684,0.087037,93.387,0.27477,803.82,37.909,14.359,0.38704,211.78,0.25991,5.2469
2.06,0.042131,0.087868,93.843,0.27611,803.79,37.892,14.355,0.38703,211.78,0.25992,5.298
2.07,0.042579,0.088702,94.298,0.27746,803.77,37.875,14.351,0.38702,211.78,0.25992,5.3494
2.08,0.043031,0.089541,94.754,0.2788,803.75,37.858,14.347,0.38701,211.78,0.25992,5.401
2.09,0.043484,0.090383,95.209,0.28014,803.74,37.841,14.343,0.387,211.78,0.25993,5.4529
2.1,0.043941,0.091229,95.665,0.28148,803.72,37.824,14.339,0.387,211.78,0.25993,5.505
2.11,0.0444,0.092079,96.12,0.28283,803.71,37.807,14.336,0.38699,211.78,0.25994,5.5573
2.12,0.044861,0.092932,96.575,0.28417,803.7,37.79,14.332,0.38698,211.78,0.25994,5.6099
2.13,0.045326,0.093789,97.031,0.28551,803.69,37.773,14.328,0.38698,211.78,0.25995,5.6627
2.14,0.045792,0.09465,97.486,0.28685,803.67,37.756,14.324,0.38697,211.78,0.25995,5.7158
2.15,0.046262,0.095515,97.941,0.2882,803.66,37.739,14.32,0.38697,211.78,0.25996,5.7691
2.16,0.046734,0.096384,98.397,0.28954,803.65,37.722,14.316,0.38696,211.78,0.25996,5.8226
2.17,0.047208,0.097256,98.852,0.29088,803.64,37.705,14.312,0.38695,211.78,0.25996,5.8763
2.18,0.047685,0.098132,99.307,0.29222,803.62,37.688,14.309,0.38695,211.78,0.25997,5.9303
2.19,0.048165,0.099012,99.762,0.29357,803.6,37.67,14.305,0.38693,211.78,0.25997,5.9846
2.2,0.048647,0.099896,100.22,0.29491,803.58,37.652,14.301,0.38692,211.78,0.25998,6.0391
2.21,0.049132,0.10078,100.67,0.29625,803.55,37.634,14.297,0.38691,211.78,0.25998,6.0938
2.22,0.04962,0.10167,101.13,0.29759,803.53,37.617,14.293,0.3869,211.78,0.25999,6.1487
2.23,0.05011,0.10257,101.58,0.29893,803.53,37.6,14.289,0.3869,211.78,0.25999,6.2039
2.24,0.050603,0.10347,102.04,0.30028,803.53,37.583,14.285,0.3869,211.78,0.26,6.2593
2.25,0.051098,0.10437,102.49,0.30162,803.53,37.567,14.281,0.3869,211.78,0.25998,6.3149
2.26,0.051596,0.10528,102.95,0.30296,803.53,37.551,14.278,0.3869,211.78,0.25984,6.3708
2.27,0.052097,0.10619,103.4,0.3043,803.53,37.535,14.274,0.3869,211.78,0.2597,6.4269
2.28,0.0526,0.1071,103.86,0.30564,803.51,37.519,14.27,0.38689,211.78,0.25956,6.4833
2.29,0.053106,0.10802,104.31,0.30698,803.48,37.501,14.266,0.38688,211.78,0.25943,6.5399
2.3,0.053614,0.10894,104.77,0.30833,803.45,37.484,14.262,0.38687,211.78,0.25929,6.5967
2.31,0.054125,0.10986,105.22,0.30967,803.43,37.467,14.258,0.38685,211.78,0.25915,6.6538
2.32,0.054639,0.11079,105.68,0.31101,803.4,37.45,14.254,0.38684,211.78,0.25901,6.711
2.33,0.055155,0.11172,106.13,0.31235,803.4,37.433,14.25,0.38684,211.78,0.25887,6.7686
2.34,0.055674,0.11266,106.59,0.31369,803.39,37.417,14.247,0.38683,211.78,0.25873,6.8263
2.35,0.056196,0.1136,107.04,0.31503,803.38,37.401,14.243,0.38683,211.78,0.25859,6.8843
2.36,0.05672,0.11454,107.49,0.31637,803.38,37.385,14.239,0.38683,211.78,0.25846,6.9425
2.37,0.057247,0.11549,107.95,0.31772,803.37,37.369,14.235,0.38682,211.78,0.25832,7.001
2.38,0.057776,0.11644,108.4,0.31906,803.36,37.352,14.231,0.38682,211.78,0.25818,7.0597
2.39,0.058309,0.1174,108.86,0.3204,803.35,37.336,14.227,0.38682,211.78,0.25804,7.1186
2.4,0.058843,0.11836,109.31,0.32174,803.34,37.32,14.223,0.38681,211.78,0.2579,7.1778
2.41,0.059381,0.11932,109.77,0.32308,803.33,37.303,14.22,0.38681,211.78,0.25776,7.2372
2.42,0.059921,0.12029,110.22,0.32442,803.32,37.287,14.216,0.3868,211.78,0.25762,7.2968
2.43,0.060463,0.12125,110.68,0.32576,803.3,37.27,14.212,0.38679,211.78,0.25749,7.3566
2.44,0.061009,0.12223,111.13,0.3271,803.29,37.253,14.208,0.38678,211.78,0.25735,7.4167
2.45,0.061557,0.12321,111.58,0.32844,803.27,37.236,14.204,0.38678,211.78,0.25721,7.477
2.46,0.062107,0.12419,112.04,0.32978,803.25,37.219,14.2,0.38677,211.78,0.25707,7.5376
2.47,0.062661,0.12517,112.49,0.33112,803.23,37.202,14.196,0.38676,211.78,0.25693,7.5983
2.48,0.063217,0.12616,112.95,0.33247,803.23,37.185,14.192,0.38676,211.78,0.25679,7.6593
2.49,0.063775,0.12715,113.4,0.33381,803.22,37.169,14.189,0.38675,211.78,0.25665,7.7206
2.5,0.064336,0.12815,113.85,0.33515,803.21,37.152,14.185,0.38675,211.78,0.25652,7.782
2.51,0.0649,0.12915,114.31,0.33649,803.21,37.136,14.181,0.38675,211.78,0.25638,7.8437
2.52,0.065467,0.13015,114.76,0.33783,803.2,37.119,14.177,0.38674,211.78,0.25624,7.9057
