Time(s),x(km),y(km),Velocity(m/s),Mach,Thrust(N),Acceleration(m/s2),Mass(kg),mdot(kg/s),Isp(s),Cd,DynPres(kPa)
0.32,0.00069457,0.0021377,13.717,0.04032,854.67,44.199,15.041,0.41153,211.78,0.25913,0.10756
0.33,0.00073983,0.002277,14.182,0.041686,854.7,44.214,15.037,0.41154,211.78,0.25913,0.11524
0.34,0.00078653,0.0024207,14.646,0.043053,854.73,44.228,15.033,0.41156,211.78,0.25914,0.12318
0.35,0.00083467,0.0025688,15.112,0.04442,854.6,44.231,15.028,0.41149,211.78,0.25914,0.13138
0.36,0.00088424,0.0027214,15.577,0.045787,854.25,44.221,15.024,0.41132,211.78,0.25915,0.13986
0.37,0.00093524,0.0028784,16.042,0.047154,853.9,44.211,15.02,0.41116,211.78,0.25915,0.14859
0.38,0.00098769,0.0030398,16.506,0.04852,853.55,44.201,15.016,0.41099,211.78,0.25916,0.1576
0.39,0.0010416,0.0032056,16.971,0.049886,853.2,44.191,15.012,0.41082,211.78,0.25916,0.16686
0.4,0.0010969,0.0033759,17.436,0.051252,852.91,44.184,15.008,0.41068,211.78,0.25917,0.17638
0.41,0.0011536,0.0035505,17.9,0.052618,852.68,44.181,15.004,0.41057,211.78,0.25917,0.18617
0.42,0.0012118,0.0037296,18.365,0.053984,852.45,44.178,15,0.41046,211.78,0.25918,0.19622
0.43,0.0012714,0.0039131,18.829,0.055349,852.22,44.174,14.996,0.41034,211.78,0.25918,0.20654
0.44,0.0013329,0.004101,19.294,0.056715,851.98,44.171,14.991,0.41023,211.78,0.25918,0.21711
0.45,0.0013961,0.0042933,19.77,0.058113,851.73,44.136,14.987,0.41011,211.78,0.25919,0.22795
0.46,0.0014611,0.0044901,20.245,0.059511,851.47,44.1,14.983,0.40998,211.78,0.25919,0.23932
0.47,0.001528,0.0046912,20.721,0.06091,851.21,44.064,14.979,0.40986,211.78,0.2592,0.25097
0.48,0.0015967,0.0048968,21.197,0.062308,850.94,44.029,14.975,0.40973,211.78,0.2592,0.2629
0.49,0.0016672,0.0051067,21.672,0.063706,850.68,43.994,14.971,0.4096,211.78,0.25921,0.2751
0.5,0.0017396,0.005321,22.148,0.065104,850.42,43.96,14.967,0.40948,211.78,0.25921,0.28758
0.51,0.0018138,0.0055398,22.623,0.066502,850.17,43.927,14.963,0.40936,211.78,0.25922,0.30033
0.52,0.0018899,0.0057629,23.099,0.0679,849.92,43.894,14.959,0.40924,211.78,0.25922,0.31336
0.53,0.0019679,0.0059904,23.574,0.069298,849.67,43.861,14.955,0.40912,211.78,0.25923,0.32667
0.54,0.0020477,0.0062223,24.05,0.070696,849.42,43.829,14.95,0.409,211.78,0.25923,0.34025
0.55,0.0021294,0.0064586,24.525,0.072094,849.16,43.796,14.946,0.40887,211.78,0.25924,0.3541
0.56,0.002213,0.0066992,25,0.073491,848.9,43.763,14.942,0.40875,211.78,0.25924,0.36823
0.57,0.0022985,0.0069442,25.476,0.074889,848.63,43.731,14.938,0.40862,211.78,0.25924,0.38264
0.58,0.002386,0.0071936,25.951,0.076286,848.37,43.699,14.934,0.40849,211.78,0.25925,0.39732
0.59,0.0024753,0.0074474,26.426,0.077684,848.11,43.667,14.93,0.40837,211.78,0.25925,0.41227
0.6,0.0025665,0.0077055,26.902,0.079081,847.85,43.636,14.926,0.40824,211.78,0.25926,0.4275
0.61,0.0026596,0.007968,27.377,0.080478,847.61,43.605,14.922,0.40812,211.78,0.25926,0.44301
0.62,0.0027547,0.0082348,27.852,0.081875,847.36,43.574,14.918,0.408,211.78,0.25927,0.45878
0.63,0.0028517,0.008506,28.327,0.083272,847.11,43.544,14.914,0.40789,211.78,0.25927,0.47483
0.64,0.0029507,0.0087816,28.802,0.084669,846.86,43.514,14.91,0.40777,211.78,0.25928,0.49116
0.65,0.0030516,0.0090615,29.277,0.086066,846.61,43.484,14.906,0.40765,211.78,0.25928,0.50776
0.66,0.0031544,0.0093457,29.752,0.087462,846.37,43.454,14.901,0.40753,211.78,0.25929,0.52464
0.67,0.0032592,0.0096343,30.227,0.088859,846.12,43.425,14.897,0.40741,211.78,0.25929,0.54178
0.68,0.003366,0.0099272,30.702,0.090256,845.87,43.395,14.893,0.40729,211.78,0.2593,0.5592
0.69,0.0034747,0.010224,31.177,0.091652,845.62,43.366,14.889,0.40717,211.78,0.2593,0.5769
0.7,0.0035854,0.010526,31.652,0.093048,845.38,43.337,14.885,0.40705,211.78,0.25931,0.59487
0.71,0.0036981,0.010832,32.127,0.094444,845.13,43.308,14.881,0.40693,211.78,0.25931,0.61311
0.72,0.0038128,0.011142,32.602,0.09584,844.89,43.279,14.877,0.40682,211.78,0.25931,0.63162
0.73,0.0039295,0.011457,33.076,0.097236,844.64,43.251,14.873,0.4067,211.78,0.25932,0.65041
0.74,0.0040481,0.011776,33.551,0.098632,844.4,43.222,14.869,0.40658,211.78,0.25932,0.66947
0.75,0.0041688,0.012099,34.026,0.10003,844.16,43.194,14.865,0.40646,211.78,0.25933,0.6888
0.76,0.0042914,0.012426,34.5,0.10142,843.91,43.166,14.861,0.40635,211.78,0.25933,0.70841
0.77,0.0044161,0.012758,34.975,0.10282,843.67,43.137,14.857,0.40623,211.78,0.25934,0.72828
0.78,0.0045428,0.013094,35.449,0.10421,843.43,43.109,14.853,0.40611,211.78,0.25934,0.74843
0.79,0.0046715,0.013435,35.924,0.10561,843.18,43.082,14.849,0.40599,211.78,0.25935,0.76885
0.8,0.0048022,0.01378,36.398,0.107,842.94,43.054,14.845,0.40588,211.78,0.25935,0.78954
0.81,0.004935,0.014129,36.873,0.1084,842.7,43.026,14.84,0.40576,211.78,0.25936,0.81051
0.82,0.0050698,0.014482,37.347,0.10979,842.46,42.999,14.836,0.40565,211.78,0.25936,0.83174
0.83,0.0052066,0.01484,37.821,0.11119,842.22,42.971,14.832,0.40553,211.78,0.25937,0.85325
0.84,0.0053455,0.015202,38.295,0.11258,841.47,42.912,14.828,0.40517,211.78,0.25937,0.87503
0.85,0.0054864,0.015568,38.769,0.11398,831.08,42.246,14.824,0.40017,211.78,0.25938,0.89707
0.86,0.0056293,0.015938,39.236,0.11535,820.69,41.579,14.82,0.39516,211.78,0.25938,0.91938
0.87,0.0057742,0.016313,39.696,0.1167,810.3,40.913,14.816,0.39016,211.78,0.25938,0.94162
0.88,0.005921,0.016691,40.149,0.11803,799.9,40.246,14.812,0.38516,211.78,0.25939,0.96379
0.89,0.0060698,0.017074,40.595,0.11935,791.21,39.687,14.809,0.38097,211.78,0.25939,0.98588
0.9,0.0062206,0.01746,41.035,0.12064,796.08,39.982,14.805,0.38332,211.78,0.2594,1.0079
0.91,0.0063733,0.017851,41.479,0.12195,800.96,40.277,14.801,0.38566,211.78,0.2594,1.0298
0.92,0.006528,0.018245,41.926,0.12326,805.83,40.573,14.797,0.38801,211.78,0.25941,1.0522
0.93,0.0066847,0.018644,42.376,0.12459,810.71,40.868,14.793,0.39036,211.78,0.25941,1.0749
0.94,0.0068435,0.019046,42.83,0.12592,814.35,41.085,14.789,0.39211,211.78,0.25942,1.0981
0.95,0.0070042,0.019453,43.287,0.12726,812.06,40.93,14.785,0.39101,211.78,0.25942,1.1217
0.96,0.007167,0.019864,43.741,0.1286,809.78,40.774,14.781,0.38991,211.78,0.25942,1.1457
0.97,0.0073318,0.020279,44.195,0.12993,807.49,40.619,14.778,0.38881,211.78,0.25943,1.1698
0.98,0.0074986,0.020698,44.647,0.13126,805.21,40.464,14.774,0.38771,211.78,0.25943,1.1942
0.99,0.0076675,0.021121,45.097,0.13259,803.69,40.357,14.77,0.38698,211.78,0.25944,1.2187
1,0.0078383,0.021548,45.547,0.13391,804.67,40.407,14.766,0.38745,211.78,0.25944,1.2434
1.01,0.0080112,0.021979,45.997,0.13524,805.66,40.458,14.762,0.38793,211.78,0.25945,1.2682
1.02,0.0081861,0.022414,46.449,0.13656,806.64,40.508,14.758,0.3884,211.78,0.25945,1.2934
1.03,0.0083631,0.022854,46.9,0.13789,807.62,40.559,14.754,0.38887,211.78,0.25946,1.3188
1.04,0.0085421,0.023297,47.353,0.13922,808.16,40.581,14.75,0.38913,211.78,0.25946,1.3445
1.05,0.0087232,0.023744,47.806,0.14056,807.65,40.537,14.746,0.38888,211.78,0.25946,1.3705
1.06,0.0089064,0.024196,48.259,0.14189,807.13,40.494,14.743,0.38864,211.78,0.25947,1.3968
1.07,0.0090916,0.024651,48.711,0.14322,806.62,40.45,14.739,0.38839,211.78,0.25947,1.4234
1.08,0.0092788,0.02511,49.164,0.14455,806.1,40.406,14.735,0.38814,211.78,0.25948,1.4501
1.09,0.0094681,0.025574,49.615,0.14588,805.84,40.378,14.731,0.38801,211.78,0.25948,1.4771
1.1,0.0096595,0.026041,50.067,0.14721,806.02,40.379,14.727,0.3881,211.78,0.25949,1.5043
1.11,0.009853,0.026513,50.519,0.14854,806.21,40.379,14.723,0.38819,211.78,0.25949,1.5318
1.12,0.010049,0.026989,50.972,0.14987,806.4,40.38,14.719,0.38828,211.78,0.25949,1.5595
1.13,0.010246,0.027468,51.424,0.1512,806.59,40.381,14.715,0.38837,211.78,0.2595,1.5875
1.14,0.010446,0.027952,51.877,0.15253,806.63,40.372,14.712,0.3884,211.78,0.2595,1.6157
1.15,0.010648,0.02844,52.33,0.15387,806.48,40.351,14.708,0.38832,211.78,0.25951,1.6442
1.16,0.010852,0.028931,52.782,0.1552,806.32,40.33,14.704,0.38825,211.78,0.25951,1.6729
1.17,0.011058,0.029427,53.235,0.15653,806.17,40.309,14.7,0.38817,211.78,0.25952,1.7019
1.18,0.011266,0.029927,53.688,0.15786,806.01,40.288,14.696,0.3881,211.78,0.25952,1.7312
1.19,0.011476,0.030431,54.14,0.15919,805.94,40.272,14.692,0.38806,211.78,0.25953,1.7606
1.2,0.011688,0.030939,54.593,0.16052,805.96,40.262,14.688,0.38807,211.78,0.25953,1.7904
1.21,0.011902,0.031451,55.046,0.16186,805.97,40.252,14.684,0.38808,211.78,0.25953,1.8203
1.22,0.012119,0.031967,55.498,0.16319,805.99,40.242,14.68,0.38809,211.78,0.25954,1.8506
1.23,0.012338,0.032487,55.951,0.16452,806.01,40.232,14.677,0.3881,211.78,0.25954,1.881
1.24,0.012558,0.03301,56.404,0.16585,805.98,40.219,14.673,0.38808,211.78,0.25955,1.9118
1.25,0.012781,0.033538,56.857,0.16719,805.93,40.204,14.669,0.38806,211.78,0.25955,1.9427
1.26,0.013006,0.03407,57.31,0.16852,805.87,40.189,14.665,0.38803,211.78,0.25956,1.974
1.27,0.013233,0.034606,57.763,0.16985,805.81,40.174,14.661,0.388,211.78,0.25956,2.0054
1.28,0.013463,0.035147,58.216,0.17119,805.75,40.159,14.657,0.38797,211.78,0.25957,2.0372
1.29,0.013694,0.035691,58.669,0.17252,805.72,40.146,14.653,0.38796,211.78,0.25957,2.0691
1.3,0.013928,0.036239,59.122,0.17385,805.7,40.133,14.649,0.38795,211.78,0.25957,2.1014
1.31,0.014163,0.036791,59.575,0.17519,805.68,40.12,14.646,0.38794,211.78,0.25958,2.1338
1.32,0.014401,0.037347,60.028,0.17652,805.66,40.108,14.642,0.38793,211.78,0.25958,2.1666
1.33,0.014641,0.037907,60.482,0.17785,805.64,40.095,14.638,0.38792,211.78,0.25959,2.1995
1.34,0.014883,0.038471,60.935,0.17919,805.6,40.082,14.634,0.3879,211.78,0.25959,2.2327
1.35,0.015128,0.039039,61.388,0.18052,805.56,40.067,14.63,0.38788,211.78,0.2596,2.2662
1.36,0.015374,0.039611,61.842,0.18186,805.51,40.053,14.626,0.38785,211.78,0.2596,2.2999
1.37,0.015623,0.040187,62.295,0.18319,805.46,40.039,14.622,0.38783,211.78,0.25961,2.3339
1.38,0.015874,0.040768,62.748,0.18452,805.42,40.024,14.618,0.38781,211.78,0.25961,2.3681
1.39,0.016126,0.041352,63.201,0.18586,805.38,40.011,14.615,0.38779,211.78,0.25961,2.4025
1.4,0.016382,0.04194,63.655,0.18719,805.36,39.998,14.611,0.38778,211.78,0.25962,2.4373
1.41,0.016639,0.042532,64.108,0.18853,805.33,39.985,14.607,0.38777,211.78,0.25962,2.4722
1.42,0.016898,0.043128,64.562,0.18986,805.31,39.972,14.603,0.38776,211.78,0.25963,2.5074
1.43,0.01716,0.043728,65.015,0.1912,805.28,39.958,14.599,0.38774,211.78,0.25963,2.5429
1.44,0.017424,0.044332,65.469,0.19253,805.25,39.945,14.595,0.38773,211.78,0.25964,2.5786
1.45,0.01769,0.04494,65.922,0.19387,805.22,39.932,14.591,0.38772,211.78,0.25964,2.6145
1.46,0.017958,0.045552,66.376,0.1952,805.2,39.918,14.587,0.3877,211.78,0.25965,2.6507
1.47,0.018229,0.046169,66.829,0.19654,805.17,39.905,14.584,0.38769,211.78,0.25965,2.6871
1.48,0.018501,0.046789,67.283,0.19787,805.14,39.892,14.58,0.38768,211.78,0.25965,2.7238
1.49,0.018776,0.047413,67.736,0.19921,805.1,39.878,14.576,0.38766,211.78,0.25966,2.7607
1.5,0.019053,0.048041,68.19,0.20054,805.07,39.864,14.572,0.38764,211.78,0.25966,2.7979
1.51,0.019332,0.048673,68.644,0.20188,805.03,39.85,14.568,0.38763,211.78,0.25967,2.8354
1.52,0.019614,0.049309,69.097,0.20322,805,39.836,14.564,0.38761,211.78,0.25967,2.873
1.53,0.019898,0.049949,69.551,0.20455,804.96,39.822,14.56,0.38759,211.78,0.25968,2.9109
1.54,0.020183,0.050593,70.004,0.20589,804.93,39.809,14.556,0.38758,211.78,0.25968,2.9491
1.55,0.020471,0.051241,70.458,0.20722,804.91,39.795,14.552,0.38757,211.78,0.25969,2.9875
1.56,0.020762,0.051893,70.912,0.20856,804.89,39.782,14.549,0.38755,211.78,0.25969,3.0262
1.57,0.021054,0.052549,71.365,0.20989,804.86,39.768,14.545,0.38754,211.78,0.2597,3.0651
1.58,0.021349,0.053208,71.819,0.21123,804.84,39.755,14.541,0.38753,211.78,0.2597,3.1042
1.59,0.021646,0.053872,72.273,0.21257,804.81,39.742,14.537,0.38752,211.78,0.2597,3.1436
1.6,0.021945,0.05454,72.727,0.2139,804.79,39.728,14.533,0.38751,211.78,0.25971,3.1833
1.61,0.022247,0.055212,73.18,0.21524,804.77,39.715,14.529,0.3875,211.78,0.25971,3.2232
1.62,0.02255,0.055888,73.634,0.21657,804.74,39.701,14.525,0.38749,211.78,0.25972,3.2633
1.63,0.022856,0.056567,74.088,0.21791,804.72,39.688,14.521,0.38747,211.78,0.25972,3.3037
1.64,0.023164,0.057251,74.542,0.21925,804.69,39.674,14.518,0.38746,211.78,0.25973,3.3443
1.65,0.023475,0.057939,74.995,0.22058,804.65,39.66,14.514,0.38744,211.78,0.25973,3.3852
1.66,0.023788,0.058631,75.449,0.22192,804.62,39.645,14.51,0.38743,211.78,0.25974,3.4263
1.67,0.024102,0.059326,75.903,0.22326,804.59,39.631,14.506,0.38741,211.78,0.25974,3.4676
1.68,0.02442,0.060026,76.357,0.22459,804.56,39.617,14.502,0.3874,211.78,0.25974,3.5092
1.69,0.024739,0.060729,76.811,0.22593,804.55,39.604,14.498,0.38739,211.78,0.25975,3.5511
1.7,0.025061,0.061437,77.264,0.22727,804.54,39.591,14.494,0.38739,211.78,0.25975,3.5932
1.71,0.025385,0.062148,77.718,0.2286,804.53,39.578,14.49,0.38738,211.78,0.25976,3.6355
1.72,0.025711,0.062864,78.172,0.22994,804.52,39.565,14.487,0.38738,211.78,0.25976,3.6781
1.73,0.026039,0.063583,78.626,0.23128,804.5,39.552,14.483,0.38737,211.78,0.25977,3.7209
1.74,0.02637,0.064306,79.08,0.23261,804.48,39.538,14.479,0.38736,211.78,0.25977,3.764
1.75,0.026703,0.065034,79.533,0.23395,804.45,39.524,14.475,0.38735,211.78,0.25978,3.8073
1.76,0.027038,0.065765,79.987,0.23529,804.43,39.51,14.471,0.38733,211.78,0.25978,3.8508
1.77,0.027376,0.0665,80.441,0.23662,804.4,39.496,14.467,0.38732,211.78,0.25978,3.8946
1.78,0.027715,0.067239,80.895,0.23796,804.38,39.482,14.463,0.38731,211.78,0.25979,3.9387
1.79,0.028058,0.067982,81.349,0.2393,804.35,39.468,14.46,0.3873,211.78,0.25979,3.983
1.8,0.028402,0.068729,81.802,0.24063,804.32,39.454,14.456,0.38728,211.78,0.2598,4.0275
1.81,0.028749,0.06948,82.256,0.24197,804.3,39.439,14.452,0.38727,211.78,0.2598,4.0723
1.82,0.029098,0.070235,82.71,0.24331,804.27,39.425,14.448,0.38726,211.78,0.25981,4.1173
1.83,0.029449,0.070994,83.164,0.24464,804.25,39.411,14.444,0.38725,211.78,0.25981,4.1625
1.84,0.029802,0.071757,83.617,0.24598,804.23,39.397,14.44,0.38724,211.78,0.25982,4.208
1.85,0.030158,0.072523,84.071,0.24732,804.21,39.383,14.436,0.38723,211.78,0.25982,4.2537
1.86,0.030516,0.073294,84.525,0.24866,804.19,39.369,14.432,0.38722,211.78,0.25982,4.2997
1.87,0.030877,0.074069,84.979,0.24999,804.17,39.355,14.429,0.38721,211.78,0.25983,4.3459
1.88,0.031239,0.074847,85.432,0.25133,804.15,39.341,14.425,0.3872,211.78,0.25983,4.3924
1.89,0.031604,0.075629,85.886,0.25267,804.14,39.327,14.421,0.38719,211.78,0.25984,4.4391
1.9,0.031972,0.076416,86.34,0.254,804.12,39.313,14.417,0.38719,211.78,0.25984,4.486
1.91,0.032341,0.077206,86.793,0.25534,804.11,39.299,14.413,0.38718,211.78,0.25985,4.5332
1.92,0.032713,0.078,87.247,0.25668,804.09,39.285,14.409,0.38717,211.78,0.25985,4.5806
1.93,0.033087,0.078799,87.701,0.25801,804.07,39.27,14.405,0.38716,211.78,0.25986,4.6283
1.94,0.033464,0.079601,88.154,0.25935,804.04,39.255,14.401,0.38715,211.78,0.25986,4.6762
1.95,0.033843,0.080407,88.608,0.26069,804.02,39.241,14.398,0.38714,211.78,0.25986,4.7243
1.96,0.034224,0.081217,89.062,0.26203,803.99,39.226,14.394,0.38712,211.78,0.25987,4.7727
1.97,0.034607,0.082031,89.515,0.26336,803.96,39.211,14.39,0.38711,211.78,0.25987,4.8213
1.98,0.034993,0.082848,89.969,0.2647,803.94,39.196,14.386,0.3871,211.78,0.25988,4.8701
1.99,0.035381,0.08367,90.422,0.26604,803.93,39.182,14.382,0.38709,211.78,0.25988,4.9192
2,0.035772,0.084496,90.876,0.26737,803.91,39.168,14.378,0.38709,211.78,0.25989,4.9686
2.01,0.036165,0.085325,91.329,0.26871,803.9,39.153,14.374,0.38708,211.78,0.25989,5.0181
2.02,0.03656,0.086159,91.783,0.27005,803.88,39.139,14.37,0.38707,211.78,0.2599,5.0679
2.03,0.036957,0.086996,92.236,0.27138,803.86,39.124,14.367,0.38706,211.78,0.2599,5.118
2.04,0.037357,0.087837,92.69,0.27272,803.84,39.109,14.363,0.38705,211.78,0.2599,5.1682
2.05,0.037759,0.088682,93.143,0.27406,803.82,39.094,14.359,0.38704,211.78,0.25991,5.2188
2.06,0.038163,0.089531,93.596,0.27539,803.79,39.079,14.355,0.38703,211.78,0.25991,5.2695
2.07,0.03857,0.090384,94.05,0.27673,803.77,39.063,14.351,0.38702,211.78,0.25992,5.3205
2.08,0.038979,0.091241,94.503,0.27807,803.75,39.049,14.347,0.38701,211.78,0.25992,5.3717
2.09,0.039391,0.092102,94.956,0.2794,803.74,39.034,14.343,0.387,211.78,0.25993,5.4232
2.1,0.039805,0.092967,95.41,0.28074,803.72,39.019,14.339,0.387,211.78,0.25993,5.4749
2.11,0.040221,0.093835,95.863,0.28207,803.71,39.005,14.336,0.38699,211.78,0.25994,5.5268
2.12,0.040639,0.094708,96.316,0.28341,803.7,38.99,14.332,0.38698,211.78,0.25994,5.579
2.13,0.04106,0.095584,96.769,0.28475,803.69,38.975,14.328,0.38698,211.78,0.25994,5.6314
2.14,0.041484,0.096465,97.222,0.28608,803.67,38.96,14.324,0.38697,211.78,0.25995,5.684
2.15,0.041909,0.097349,97.675,0.28742,803.66,38.946,14.32,0.38697,211.78,0.25995,5.7369
2.16,0.042337,0.098237,98.129,0.28876,803.65,38.931,14.316,0.38696,211.78,0.25996,5.79
2.17,0.042767,0.099129,98.582,0.29009,803.64,38.916,14.312,0.38695,211.78,0.25996,5.8433
2.18,0.0432,0.10002,99.035,0.29143,803.62,38.9,14.309,0.38695,211.78,0.25997,5.8969
2.19,0.043635,0.10092,99.488,0.29276,803.6,38.885,14.305,0.38693,211.78,0.25997,5.9507
2.2,0.044073,0.10183,99.941,0.2941,803.58,38.869,14.301,0.38692,211.78,0.25998,6.0048
2.21,0.044512,0.10274,100.39,0.29544,803.55,38.854,14.297,0.38691,211.78,0.25998,6.059
2.22,0.044954,0.10365,100.85,0.29677,803.53,38.838,14.293,0.3869,211.78,0.25998,6.1135
2.23,0.045399,0.10456,101.3,0.29811,803.53,38.823,14.289,0.3869,211.78,0.25999,6.1683
2.24,0.045846,0.10548,101.75,0.29944,803.53,38.809,14.285,0.3869,211.78,0.25999,6.2232
2.25,0.046295,0.1064,102.2,0.30078,803.53,38.794,14.281,0.3869,211.78,0.26,6.2784
2.26,0.046747,0.10733,102.66,0.30211,803.53,38.78,14.278,0.3869,211.78,0.25993,6.3339
2.27,0.047201,0.10826,103.11,0.30345,803.53,38.767,14.274,0.3869,211.78,0.25979,6.3895
2.28,0.047657,0.1092,103.56,0.30478,803.51,38.752,14.27,0.38689,211.78,0.25965,6.4454
2.29,0.048116,0.11014,104.02,0.30612,803.48,38.737,14.266,0.38688,211.78,0.25951,6.5016
2.3,0.048577,0.11108,104.47,0.30745,803.45,38.721,14.262,0.38687,211.78,0.25938,6.5579
2.31,0.049041,0.11202,104.92,0.30879,803.43,38.706,14.258,0.38685,211.78,0.25924,6.6145
2.32,0.049506,0.11297,105.37,0.31013,803.4,38.691,14.254,0.38684,211.78,0.2591,6.6713
2.33,0.049975,0.11393,105.83,0.31146,803.4,38.677,14.25,0.38684,211.78,0.25896,6.7284
2.34,0.050445,0.11489,106.28,0.3128,803.39,38.663,14.247,0.38683,211.78,0.25882,6.7857
2.35,0.050919,0.11585,106.73,0.31413,803.38,38.649,14.243,0.38683,211.78,0.25869,6.8432
2.36,0.051394,0.11681,107.18,0.31546,803.38,38.635,14.239,0.38683,211.78,0.25855,6.9009
2.37,0.051872,0.11778,107.63,0.3168,803.37,38.62,14.235,0.38682,211.78,0.25841,6.9589
2.38,0.052352,0.11876,108.09,0.31813,803.36,38.606,14.231,0.38682,211.78,0.25827,7.0171
2.39,0.052835,0.11973,108.54,0.31947,803.35,38.592,14.227,0.38682,211.78,0.25814,7.0756
2.4,0.05332,0.12071,108.99,0.3208,803.34,38.577,14.223,0.38681,211.78,0.258,7.1342
2.41,0.053807,0.1217,109.44,0.32214,803.33,38.563,14.22,0.38681,211.78,0.25786,7.1931
2.42,0.054297,0.12269,109.9,0.32347,803.32,38.548,14.216,0.3868,211.78,0.25772,7.2523
2.43,0.05479,0.12368,110.35,0.32481,803.3,38.533,14.212,0.38679,211.78,0.25758,7.3116
2.44,0.055284,0.12468,110.8,0.32614,803.29,38.518,14.208,0.38678,211.78,0.25745,7.3712
2.45,0.055781,0.12568,111.25,0.32748,803.27,38.503,14.204,0.38678,211.78,0.25731,7.431
2.46,0.056281,0.12668,111.7,0.32881,803.25,38.488,14.2,0.38677,211.78,0.25717,7.491
2.47,0.056783,0.12769,112.16,0.33014,803.23,38.473,14.196,0.38676,211.78,0.25703,7.5513
2.48,0.057287,0.1287,112.61,0.33148,803.23,38.458,14.192,0.38676,211.78,0.25689,7.6118
2.49,0.057794,0.12972,113.06,0.33281,803.22,38.444,14.189,0.38675,211.78,0.25676,7.6725
2.5,0.058303,0.13074,113.51,0.33415,803.21,38.429,14.185,0.38675,211.78,0.25662,7.7334
2.51,0.058815,0.13176,113.96,0.33548,803.21,38.414,14.181,0.38675,211.78,0.25648,7.7946
