Time(s),x(km),y(km),Velocity(m/s),Mach,Thrust(N),Acceleration(m/s2),Mass(kg),mdot(kg/s),Isp(s),Cd,DynPres(kPa)
0.0625,4.4975e-06,0.00012879,3.6617,0.010763,1043.2,59.094,15.131,0.5313,200.22,0.25903,0.007564
0.065,4.8428e-06,0.00013868,3.8096,0.011198,1043.2,59.098,15.13,0.53129,200.22,0.25904,0.0082137
0.0675,5.201e-06,0.00014894,3.9574,0.011632,1043.2,59.104,15.129,0.53129,200.22,0.25904,0.0088903
0.07,5.572e-06,0.00015956,4.1053,0.012067,1043.1,59.103,15.127,0.53124,200.22,0.25904,0.0095937
0.0725,5.956e-06,0.00017056,4.2531,0.012501,1043.1,59.108,15.126,0.53124,200.22,0.25904,0.010324
0.075,6.3529e-06,0.00018192,4.401,0.012936,1043,59.11,15.125,0.53121,200.22,0.25904,0.011081
0.0775,6.7627e-06,0.00019366,4.5488,0.013371,1043,59.113,15.123,0.53119,200.22,0.25904,0.011865
0.08,7.1854e-06,0.00020576,4.6967,0.013805,1042.9,59.116,15.122,0.53116,200.22,0.25904,0.012675
0.0825,7.621e-06,0.00021824,4.8446,0.01424,1042.9,59.119,15.121,0.53114,200.22,0.25905,0.013513
0.085,8.0694e-06,0.00023108,4.9925,0.014675,1042.8,59.117,15.119,0.53108,200.22,0.25905,0.014377
0.0875,8.5308e-06,0.00024429,5.1403,0.015109,1042.8,59.121,15.118,0.53107,200.22,0.25905,0.015268
0.09,9.0051e-06,0.00025787,5.2882,0.015544,1042.7,59.123,15.117,0.53104,200.22,0.25905,0.016186
0.0925,9.4923e-06,0.00027182,5.4361,0.015979,1042.7,59.126,15.115,0.53102,200.22,0.25905,0.017131
0.095,9.9924e-06,0.00028615,5.584,0.016414,1042.6,59.128,15.114,0.53099,200.22,0.25905,0.018103
0.0975,1.0505e-05,0.00030084,5.732,0.016848,1042.6,59.131,15.113,0.53097,200.22,0.25905,0.019101
0.1,1.1031e-05,0.0003159,5.8799,0.017283,1042.5,59.129,15.111,0.53091,200.22,0.25906,0.020126
0.1025,1.157e-05,0.00033133,6.0278,0.017718,1042.4,59.134,15.11,0.5309,200.22,0.25906,0.021178
0.105,1.2122e-05,0.00034713,6.1757,0.018153,1042.4,59.135,15.109,0.53087,200.22,0.25906,0.022257
0.1075,1.2687e-05,0.0003633,6.3236,0.018588,1042.3,59.138,15.107,0.53085,200.22,0.25906,0.023363
0.11,1.3264e-05,0.00037983,6.4716,0.019022,1042.3,59.14,15.106,0.53082,200.22,0.25906,0.024496
0.1125,1.3855e-05,0.00039674,6.6195,0.019457,1042.2,59.143,15.105,0.5308,200.22,0.25906,0.025655
0.115,1.4458e-05,0.00041402,6.7675,0.019892,1042.1,59.141,15.103,0.53074,200.22,0.25906,0.026842
0.1175,1.5074e-05,0.00043167,6.9154,0.020327,1042.1,59.145,15.102,0.53073,200.22,0.25907,0.028055
0.12,1.5703e-05,0.00044969,7.0634,0.020762,1042,59.147,15.101,0.5307,200.22,0.25907,0.029295
0.1225,1.6345e-05,0.00046807,7.2113,0.021197,1042,59.15,15.099,0.53068,200.22,0.25907,0.030562
0.125,1.7e-05,0.00048683,7.3593,0.021632,1041.9,59.152,15.098,0.53065,200.22,0.25907,0.031855
0.1275,1.7668e-05,0.00050596,7.5073,0.022067,1041.9,59.154,15.097,0.53063,200.22,0.25907,0.033176
0.13,1.8349e-05,0.00052545,7.6552,0.022502,1041.8,59.153,15.095,0.53057,200.22,0.25907,0.034523
0.1325,1.9043e-05,0.00054532,7.8032,0.022937,1041.8,59.157,15.094,0.53056,200.22,0.25907,0.035898
0.135,1.975e-05,0.00056555,7.9512,0.023372,1041.7,59.161,15.093,0.53055,200.22,0.25908,0.037299
0.1375,2.0469e-05,0.00058616,8.0992,0.023807,1041.7,59.164,15.091,0.53052,200.22,0.25908,0.038727
0.14,2.1202e-05,0.00060713,8.2472,0.024242,1041.6,59.166,15.09,0.5305,200.22,0.25908,0.040182
0.1425,2.1947e-05,0.00062848,8.3952,0.024677,1041.6,59.168,15.089,0.53047,200.22,0.25908,0.041664
0.145,2.2705e-05,0.00065019,8.5432,0.025112,1041.5,59.167,15.087,0.53042,200.22,0.25908,0.043172
0.1475,2.3476e-05,0.00067228,8.6912,0.025547,1041.5,59.171,15.086,0.53041,200.22,0.25908,0.044708
0.15,2.4261e-05,0.00069473,8.8392,0.025982,1041.4,59.172,15.085,0.53038,200.22,0.25909,0.04627
0.1525,2.5058e-05,0.00071756,8.9872,0.026417,1041.4,59.175,15.083,0.53036,200.22,0.25909,0.04786
0.155,2.5868e-05,0.00074075,9.1353,0.026852,1041.3,59.177,15.082,0.53033,200.22,0.25909,0.049476
0.1575,2.669e-05,0.00076431,9.2833,0.027287,1041.3,59.179,15.081,0.5303,200.22,0.25909,0.051119
0.16,2.7526e-05,0.00078825,9.4313,0.027722,1041.2,59.178,15.079,0.53025,200.22,0.25909,0.052789
0.1625,2.8375e-05,0.00081255,9.5794,0.028158,1041.1,59.182,15.078,0.53024,200.22,0.25909,0.054486
0.165,2.9237e-05,0.00083723,9.7274,0.028593,1041.1,59.183,15.077,0.53021,200.22,0.25909,0.05621
0.1675,3.0111e-05,0.00086227,9.8755,0.029028,1041,59.186,15.075,0.53019,200.22,0.2591,0.05796
0.17,3.0999e-05,0.00088768,10.024,0.029463,1041,59.188,15.074,0.53016,200.22,0.2591,0.059738
0.1725,3.1899e-05,0.00091347,10.172,0.029898,1040.9,59.19,15.073,0.53014,200.22,0.2591,0.061542
0.175,3.2812e-05,0.00093962,10.32,0.030334,1040.8,59.189,15.071,0.53009,200.22,0.2591,0.063374
0.1775,3.3738e-05,0.00096614,10.468,0.030769,1040.8,59.193,15.07,0.53007,200.22,0.2591,0.065232
0.18,3.4678e-05,0.00099304,10.616,0.031204,1040.8,59.195,15.069,0.53005,200.22,0.2591,0.067117
0.1825,3.563e-05,0.0010203,10.764,0.031639,1040.7,59.197,15.068,0.53002,200.22,0.2591,0.069029
0.185,3.6595e-05,0.0010479,10.912,0.032075,1040.7,59.199,15.066,0.52999,200.22,0.25911,0.070968
0.1875,3.7573e-05,0.0010759,11.06,0.03251,1040.5,59.198,15.065,0.52994,200.22,0.25911,0.072934
0.19,3.8563e-05,0.0011043,11.208,0.032945,1040.5,59.201,15.064,0.52993,200.22,0.25911,0.074927
0.1925,3.9567e-05,0.0011331,11.356,0.03338,1040.5,59.203,15.062,0.5299,200.22,0.25911,0.076947
0.195,4.0584e-05,0.0011622,11.504,0.033816,1040.4,59.205,15.061,0.52988,200.22,0.25911,0.078993
0.1975,4.1613e-05,0.0011916,11.652,0.034251,1040.4,59.207,15.06,0.52985,200.22,0.25911,0.081067
0.2,4.2656e-05,0.0012215,11.801,0.034687,1040.3,59.21,15.058,0.52983,200.22,0.25911,0.083167
0.2025,4.3711e-05,0.0012517,11.949,0.035122,1040.2,59.208,15.057,0.52978,200.22,0.25912,0.085295
0.205,4.478e-05,0.0012823,12.097,0.035557,1040.2,59.214,15.056,0.52978,200.22,0.25912,0.087449
0.2075,4.5861e-05,0.0013133,12.245,0.035993,1040.2,59.216,15.054,0.52975,200.22,0.25912,0.08963
0.21,4.6955e-05,0.0013446,12.393,0.036428,1040.1,59.218,15.053,0.52973,200.22,0.25912,0.091838
0.2125,4.8062e-05,0.0013763,12.541,0.036864,1040.1,59.22,15.052,0.5297,200.22,0.25912,0.094074
0.215,4.9182e-05,0.0014084,12.689,0.037299,1040,59.223,15.05,0.52968,200.22,0.25912,0.096336
0.2175,5.0315e-05,0.0014408,12.837,0.037735,1039.9,59.221,15.049,0.52963,200.22,0.25912,0.098625
0.22,5.1461e-05,0.0014737,12.986,0.03817,1039.9,59.224,15.048,0.52961,200.22,0.25913,0.10094
0.2225,5.262e-05,0.0015068,13.134,0.038605,1039.8,59.226,15.046,0.52959,200.22,0.25913,0.10328
0.225,5.3792e-05,0.0015404,13.282,0.039041,1039.8,59.229,15.045,0.52957,200.22,0.25913,0.10565
0.2275,5.4976e-05,0.0015743,13.43,0.039477,1039.8,59.231,15.044,0.52954,200.22,0.25913,0.10805
0.23,5.6174e-05,0.0016086,13.578,0.039912,1039.7,59.233,15.042,0.52952,200.22,0.25913,0.11047
0.2325,5.7384e-05,0.0016433,13.726,0.040348,1039.6,59.231,15.041,0.52946,200.22,0.25913,0.11292
0.235,5.8608e-05,0.0016783,13.875,0.040783,1039.6,59.234,15.04,0.52945,200.22,0.25913,0.1154
0.2375,5.9844e-05,0.0017137,14.023,0.041219,1039.5,59.236,15.038,0.52942,200.22,0.25914,0.11791
0.24,6.1094e-05,0.0017495,14.171,0.041654,1039.5,59.238,15.037,0.5294,200.22,0.25914,0.12044
0.2425,6.2356e-05,0.0017856,14.319,0.04209,1039.4,59.241,15.036,0.52938,200.22,0.25914,0.123
0.245,6.3631e-05,0.0018222,14.467,0.042526,1039.4,59.243,15.034,0.52935,200.22,0.25914,0.12558
0.2475,6.4919e-05,0.001859,14.615,0.042961,1039.3,59.241,15.033,0.5293,200.22,0.25914,0.12819
0.25,6.622e-05,0.0018963,14.764,0.043397,1039.3,59.245,15.032,0.52929,200.22,0.25914,0.13083
0.2525,6.7534e-05,0.0019339,14.912,0.043832,1039.2,59.246,15.03,0.52926,200.22,0.25914,0.1335
0.255,6.8861e-05,0.0019719,15.06,0.044268,1039.2,59.248,15.029,0.52924,200.22,0.25915,0.13619
0.2575,7.0201e-05,0.0020103,15.208,0.044704,1039.1,59.25,15.028,0.52921,200.22,0.25915,0.13891
0.26,7.1554e-05,0.002049,15.356,0.045139,1039.1,59.253,15.026,0.52919,200.22,0.25915,0.14166
0.2625,7.2919e-05,0.0020881,15.505,0.045575,1039,59.25,15.025,0.52913,200.22,0.25915,0.14443
0.265,7.4298e-05,0.0021276,15.653,0.046011,1038.9,59.254,15.024,0.52912,200.22,0.25915,0.14724
0.2675,7.569e-05,0.0021675,15.801,0.046447,1038.9,59.255,15.022,0.52909,200.22,0.25915,0.15006
0.27,7.7094e-05,0.0022077,15.949,0.046882,1038.8,59.258,15.021,0.52907,200.22,0.25915,0.15292
0.2725,7.8512e-05,0.0022483,16.098,0.047318,1038.8,59.26,15.02,0.52905,200.22,0.25916,0.1558
0.275,7.9942e-05,0.0022892,16.246,0.047754,1038.8,59.262,15.019,0.52903,200.22,0.25916,0.15871
0.2775,8.1385e-05,0.0023306,16.394,0.04819,1038.7,59.262,15.017,0.52899,200.22,0.25916,0.16164
0.28,8.2841e-05,0.0023723,16.542,0.048625,1038.7,59.266,15.016,0.52898,200.22,0.25916,0.16461
0.2825,8.4311e-05,0.0024143,16.691,0.049061,1038.6,59.267,15.015,0.52895,200.22,0.25916,0.1676
0.285,8.5793e-05,0.0024568,16.839,0.049497,1038.5,59.269,15.013,0.52892,200.22,0.25916,0.17061
0.2875,8.7288e-05,0.0024996,16.987,0.049933,1038.5,59.271,15.012,0.5289,200.22,0.25916,0.17366
0.29,8.8796e-05,0.0025428,17.135,0.050369,1038.5,59.273,15.011,0.52888,200.22,0.25917,0.17673
0.2925,9.0317e-05,0.0025863,17.284,0.050805,1038.4,59.272,15.009,0.52883,200.22,0.25917,0.17983
0.295,9.1851e-05,0.0026303,17.432,0.05124,1038.3,59.275,15.008,0.52881,200.22,0.25917,0.18295
0.2975,9.3397e-05,0.0026745,17.58,0.051676,1038.3,59.276,15.007,0.52879,200.22,0.25917,0.1861
0.3,9.4957e-05,0.0027192,17.729,0.052112,1038.2,59.279,15.005,0.52877,200.22,0.25917,0.18928
0.3025,9.653e-05,0.0027642,17.877,0.052548,1038.2,59.28,15.004,0.52874,200.22,0.25917,0.19249
0.305,9.8115e-05,0.0028097,18.025,0.052984,1038.1,59.282,15.003,0.52872,200.22,0.25918,0.19572
0.3075,9.9714e-05,0.0028554,18.173,0.05342,1038,59.28,15.001,0.52866,200.22,0.25918,0.19898
0.31,0.00010133,0.0029016,18.322,0.053856,1038,59.283,15,0.52865,200.22,0.25918,0.20227
0.3125,0.00010295,0.0029481,18.47,0.054292,1038,59.285,14.999,0.52862,200.22,0.25918,0.20558
0.315,0.00010459,0.002995,18.618,0.054728,1037.9,59.287,14.997,0.5286,200.22,0.25918,0.20892
0.3175,0.00010624,0.0030422,18.767,0.055164,1037.9,59.289,14.996,0.52858,200.22,0.25918,0.21229
0.32,0.0001079,0.0030899,18.915,0.0556,1037.8,59.291,14.995,0.52856,200.22,0.25918,0.21568
0.3225,0.00010958,0.0031379,19.063,0.056036,1037.7,59.289,14.993,0.5285,200.22,0.25919,0.2191
0.325,0.00011127,0.0031862,19.212,0.056472,1037.7,59.292,14.992,0.52849,200.22,0.25919,0.22255
0.3275,0.00011297,0.003235,19.36,0.056908,1037.6,59.293,14.991,0.52846,200.22,0.25919,0.22603
0.33,0.00011468,0.0032841,19.508,0.057344,1037.6,59.296,14.989,0.52844,200.22,0.25919,0.22953
0.3325,0.00011641,0.0033336,19.656,0.05778,1037.5,59.297,14.988,0.52842,200.22,0.25919,0.23306
0.335,0.00011815,0.0033834,19.805,0.058216,1037.5,59.299,14.987,0.52839,200.22,0.25919,0.23662
0.3375,0.00011991,0.0034336,19.953,0.058652,1037.4,59.298,14.985,0.52834,200.22,0.25919,0.2402
0.34,0.00012167,0.0034842,20.101,0.059088,1037.4,59.3,14.984,0.52833,200.22,0.2592,0.24381
0.3425,0.00012345,0.0035352,20.25,0.059524,1037.3,59.302,14.983,0.5283,200.22,0.2592,0.24745
0.345,0.00012524,0.0035865,20.398,0.05996,1037.3,59.304,14.982,0.52828,200.22,0.2592,0.25111
0.3475,0.00012705,0.0036382,20.547,0.060396,1037.2,59.306,14.98,0.52826,200.22,0.2592,0.2548
0.35,0.00012887,0.0036903,20.695,0.060832,1037.2,59.306,14.979,0.52822,200.22,0.2592,0.25852
0.3525,0.0001307,0.0037428,20.843,0.061269,1037.1,59.309,14.978,0.52821,200.22,0.2592,0.26227
0.355,0.00013254,0.0037956,20.992,0.061705,1037.1,59.31,14.976,0.52818,200.22,0.2592,0.26604
0.3575,0.0001344,0.0038488,21.14,0.062141,1037,59.312,14.975,0.52816,200.22,0.25921,0.26984
0.36,0.00013627,0.0039023,21.288,0.062577,1037,59.314,14.974,0.52814,200.22,0.25921,0.27367
0.3625,0.00013816,0.0039563,21.437,0.063013,1037,59.316,14.972,0.52811,200.22,0.25921,0.27752
0.365,0.00014005,0.0040106,21.585,0.063449,1036.8,59.313,14.971,0.52806,200.22,0.25921,0.2814
0.3675,0.00014196,0.0040652,21.733,0.063886,1036.8,59.317,14.97,0.52805,200.22,0.25921,0.28531
0.37,0.00014389,0.0041203,21.882,0.064322,1036.8,59.318,14.968,0.52802,200.22,0.25921,0.28924
0.3725,0.00014583,0.0041757,22.03,0.064758,1036.7,59.319,14.967,0.528,200.22,0.25921,0.2932
0.375,0.00014779,0.0042315,22.179,0.065195,1036.7,59.321,14.966,0.52798,200.22,0.25922,0.29719
0.3775,0.00014976,0.0042876,22.327,0.065631,1036.6,59.323,14.964,0.52795,200.22,0.25922,0.30121
0.38,0.00015175,0.0043442,22.476,0.066067,1036.5,59.321,14.963,0.5279,200.22,0.25922,0.30525
0.3825,0.00015375,0.0044011,22.624,0.066504,1036.5,59.324,14.962,0.52789,200.22,0.25922,0.30932
0.385,0.00015577,0.0044583,22.772,0.06694,1036.5,59.325,14.96,0.52786,200.22,0.25922,0.31342
0.3875,0.0001578,0.004516,22.921,0.067376,1036.4,59.327,14.959,0.52784,200.22,0.25922,0.31754
0.39,0.00015985,0.004574,23.069,0.067813,1036.4,59.328,14.958,0.52781,200.22,0.25922,0.3217
0.3925,0.00016192,0.0046323,23.218,0.068249,1036.3,59.33,14.956,0.52779,200.22,0.25923,0.32587
0.395,0.000164,0.0046911,23.366,0.068686,1036.2,59.328,14.955,0.52774,200.22,0.25923,0.33008
0.3975,0.00016609,0.0047502,23.515,0.069122,1036.2,59.33,14.954,0.52773,200.22,0.25923,0.33431
0.4,0.0001682,0.0048097,23.663,0.069558,1036.2,59.332,14.952,0.5277,200.22,0.25923,0.33857
0.4025,0.00017033,0.0048696,23.812,0.069995,1036.1,59.333,14.951,0.52768,200.22,0.25923,0.34286
0.405,0.00017247,0.0049298,23.96,0.070431,1036.1,59.335,14.95,0.52766,200.22,0.25923,0.34717
0.4075,0.00017463,0.0049904,24.108,0.070868,1036,59.337,14.949,0.52764,200.22,0.25923,0.35151
0.41,0.0001768,0.0050514,24.257,0.071304,1035.9,59.334,14.947,0.52758,200.22,0.25924,0.35588
0.4125,0.00017899,0.0051127,24.405,0.071741,1035.9,59.337,14.946,0.52757,200.22,0.25924,0.36027
0.415,0.00018119,0.0051744,24.554,0.072177,1035.8,59.338,14.945,0.52754,200.22,0.25924,0.3647
0.4175,0.00018341,0.0052365,24.702,0.072614,1035.8,59.339,14.943,0.52752,200.22,0.25924,0.36914
0.42,0.00018564,0.005299,24.851,0.07305,1035.8,59.341,14.942,0.5275,200.22,0.25924,0.37362
0.4225,0.00018789,0.0053618,24.999,0.073487,1035.7,59.342,14.941,0.52747,200.22,0.25924,0.37812
0.425,0.00019016,0.005425,25.148,0.073923,1035.6,59.34,14.939,0.52742,200.22,0.25924,0.38265
0.4275,0.00019244,0.0054886,25.296,0.07436,1035.6,59.345,14.938,0.52743,200.22,0.25925,0.38721
0.43,0.00019473,0.0055525,25.445,0.074796,1035.6,59.346,14.937,0.5274,200.22,0.25925,0.39179
0.4325,0.00019705,0.0056168,25.593,0.075233,1035.5,59.348,14.935,0.52738,200.22,0.25925,0.3964
0.435,0.00019938,0.0056815,25.742,0.075669,1035.5,59.349,14.934,0.52736,200.22,0.25925,0.40104
0.4375,0.00020172,0.0057466,25.89,0.076106,1035.4,59.351,14.933,0.52734,200.22,0.25925,0.4057
0.44,0.00020408,0.005812,26.039,0.076542,1035.3,59.348,14.931,0.52728,200.22,0.25925,0.4104
0.4425,0.00020645,0.0058778,26.187,0.076979,1035.3,59.351,14.93,0.52727,200.22,0.25926,0.41512
0.445,0.00020884,0.005944,26.336,0.077416,1035.3,59.352,14.929,0.52724,200.22,0.25926,0.41986
0.4475,0.00021125,0.0060105,26.484,0.077852,1035.2,59.353,14.927,0.52722,200.22,0.25926,0.42463
0.45,0.00021367,0.0060774,26.633,0.078289,1035.2,59.355,14.926,0.5272,200.22,0.25926,0.42943
0.4525,0.00021611,0.0061447,26.781,0.078726,1035.1,59.356,14.925,0.52717,200.22,0.25926,0.43426
0.455,0.00021856,0.0062124,26.93,0.079162,1035,59.354,14.923,0.52712,200.22,0.25926,0.43911
0.4575,0.00022103,0.0062804,27.078,0.079599,1035,59.357,14.922,0.52711,200.22,0.25926,0.444
0.46,0.00022352,0.0063488,27.227,0.080035,1034.9,59.358,14.921,0.52709,200.22,0.25927,0.4489
0.4625,0.00022602,0.0064175,27.375,0.080472,1034.9,59.359,14.92,0.52706,200.22,0.25927,0.45384
0.465,0.00022853,0.0064867,27.524,0.080909,1034.8,59.36,14.918,0.52704,200.22,0.25927,0.4588
0.4675,0.00023107,0.0065562,27.672,0.081346,1034.8,59.361,14.917,0.52701,200.22,0.25927,0.46379
0.47,0.00023361,0.0066261,27.821,0.081782,1034.7,59.359,14.916,0.52696,200.22,0.25927,0.46881
0.4725,0.00023618,0.0066963,27.97,0.082219,1034.7,59.362,14.914,0.52695,200.22,0.25927,0.47385
0.475,0.00023876,0.0067669,28.118,0.082656,1034.6,59.363,14.913,0.52693,200.22,0.25927,0.47892
0.4775,0.00024135,0.0068379,28.267,0.083092,1034.6,59.364,14.912,0.5269,200.22,0.25928,0.48402
0.48,0.00024397,0.0069093,28.415,0.083529,1034.5,59.366,14.91,0.52688,200.22,0.25928,0.48914
0.4825,0.00024659,0.006981,28.564,0.083966,1034.5,59.367,14.909,0.52686,200.22,0.25928,0.49429
0.485,0.00024924,0.0070531,28.712,0.084403,1034.4,59.364,14.908,0.52681,200.22,0.25928,0.49947
0.4875,0.0002519,0.0071256,28.861,0.084839,1034.4,59.367,14.906,0.5268,200.22,0.25928,0.50467
0.49,0.00025457,0.0071984,29.009,0.085276,1034.3,59.368,14.905,0.52677,200.22,0.25928,0.50991
0.4925,0.00025726,0.0072716,29.158,0.085713,1034.3,59.369,14.904,0.52674,200.22,0.25928,0.51516
0.495,0.00025997,0.0073452,29.306,0.08615,1034.2,59.37,14.902,0.52672,200.22,0.25929,0.52045
0.4975,0.00026269,0.0074192,29.455,0.086586,1034.2,59.371,14.901,0.5267,200.22,0.25929,0.52576
0.5,0.00026543,0.0074935,29.604,0.087023,1034.1,59.369,14.9,0.52665,200.22,0.25929,0.5311
0.5025,0.00026819,0.0075682,29.752,0.08746,1034.1,59.372,14.898,0.52664,200.22,0.25929,0.53647
0.505,0.00027096,0.0076433,29.901,0.087897,1034,59.375,14.897,0.52663,200.22,0.25929,0.54187
0.5075,0.00027375,0.0077187,30.049,0.088334,1034,59.376,14.896,0.52661,200.22,0.25929,0.54729
0.51,0.00027655,0.0077945,30.198,0.08877,1034,59.377,14.894,0.52658,200.22,0.25929,0.55273
0.5125,0.00027937,0.0078707,30.346,0.089207,1033.9,59.379,14.893,0.52656,200.22,0.2593,0.55821
0.515,0.00028221,0.0079473,30.495,0.089644,1033.8,59.375,14.892,0.52651,200.22,0.2593,0.56371
0.5175,0.00028506,0.0080242,30.644,0.090081,1033.8,59.378,14.891,0.5265,200.22,0.2593,0.56924
0.52,0.00028793,0.0081015,30.792,0.090518,1033.7,59.379,14.889,0.52647,200.22,0.2593,0.5748
0.5225,0.00029081,0.0081792,30.941,0.090955,1033.7,59.38,14.888,0.52645,200.22,0.2593,0.58038
0.525,0.00029371,0.0082572,31.089,0.091391,1033.6,59.381,14.887,0.52642,200.22,0.2593,0.58599
0.5275,0.00029663,0.0083356,31.238,0.091828,1033.6,59.383,14.885,0.5264,200.22,0.2593,0.59163
0.53,0.00029956,0.0084144,31.387,0.092265,1033.5,59.379,14.884,0.52635,200.22,0.25931,0.59729
0.5325,0.00030251,0.0084936,31.535,0.092702,1033.5,59.382,14.883,0.52634,200.22,0.25931,0.60298
0.535,0.00030547,0.0085731,31.684,0.093139,1033.4,59.383,14.881,0.52631,200.22,0.25931,0.6087
0.5375,0.00030845,0.008653,31.832,0.093576,1033.4,59.384,14.88,0.52629,200.22,0.25931,0.61445
0.54,0.00031145,0.0087333,31.981,0.094013,1033.3,59.385,14.879,0.52627,200.22,0.25931,0.62022
0.5425,0.00031446,0.0088139,32.129,0.09445,1033.3,59.386,14.877,0.52625,200.22,0.25931,0.62602
0.545,0.00031749,0.0088949,32.278,0.094887,1033.2,59.384,14.876,0.52619,200.22,0.25931,0.63185
0.5475,0.00032054,0.0089763,32.427,0.095324,1033.2,59.386,14.875,0.52618,200.22,0.25932,0.6377
0.55,0.0003236,0.0090581,32.575,0.095761,1033.1,59.387,14.873,0.52615,200.22,0.25932,0.64358
0.5525,0.00032668,0.0091402,32.724,0.096197,1033.1,59.388,14.872,0.52613,200.22,0.25932,0.64949
0.555,0.00032977,0.0092227,32.873,0.096634,1033,59.389,14.871,0.52611,200.22,0.25932,0.65542
0.5575,0.00033288,0.0093055,33.021,0.097071,1033,59.39,14.869,0.52609,200.22,0.25932,0.66138
0.56,0.00033601,0.0093888,33.17,0.097508,1032.9,59.387,14.868,0.52604,200.22,0.25932,0.66737
0.5625,0.00033916,0.0094724,33.318,0.097945,1032.8,59.389,14.867,0.52602,200.22,0.25932,0.67339
0.565,0.00034231,0.0095564,33.467,0.098382,1032.8,59.39,14.866,0.526,200.22,0.25933,0.67943
0.5675,0.00034549,0.0096407,33.616,0.098819,1032.8,59.391,14.864,0.52598,200.22,0.25933,0.6855
0.57,0.00034868,0.0097254,33.764,0.099256,1032.7,59.392,14.863,0.52595,200.22,0.25933,0.69159
0.5725,0.00035189,0.0098105,33.913,0.099693,1032.7,59.393,14.862,0.52593,200.22,0.25933,0.69772
0.575,0.00035512,0.009896,34.061,0.10013,1032.6,59.39,14.86,0.52588,200.22,0.25933,0.70387
0.5775,0.00035836,0.0099818,34.21,0.10057,1032.5,59.392,14.859,0.52586,200.22,0.25933,0.71004
0.58,0.00036162,0.010068,34.359,0.101,1032.5,59.393,14.858,0.52584,200.22,0.25934,0.71625
0.5825,0.00036489,0.010155,34.507,0.10144,1032.5,59.394,14.856,0.52582,200.22,0.25934,0.72248
0.585,0.00036818,0.010242,34.656,0.10188,1032.4,59.397,14.855,0.52581,200.22,0.25934,0.72873
0.5875,0.00037149,0.010329,34.805,0.10232,1032.4,59.399,14.854,0.52579,200.22,0.25934,0.73502
