Time(s),x(km),y(km),Velocity(m/s),Mach,Thrust(N),Acceleration(m/s2),Mass(kg),mdot(kg/s),Isp(s),Cd,DynPres(kPa)
0.0425,1.5179e-05,6.088e-05,2.4682,0.0072548,1042.4,56.991,15.142,0.5309,200.22,0.25902,0.0033012
0.045,1.6849e-05,6.7579e-05,2.615,0.0076865,1042.7,57.016,15.14,0.53105,200.22,0.25902,0.0037318
0.0475,1.8609e-05,7.4635e-05,2.7619,0.0081183,1043,57.038,15.139,0.53118,200.22,0.25903,0.004189
0.05,2.0457e-05,8.2048e-05,2.9089,0.0085502,1043.1,57.054,15.138,0.53126,200.22,0.25903,0.0046729
0.0525,2.2394e-05,8.9818e-05,3.0559,0.0089823,1043.2,57.065,15.137,0.5313,200.22,0.25903,0.0051834
0.055,2.442e-05,9.7944e-05,3.2029,0.0094145,1043.3,57.074,15.135,0.53133,200.22,0.25903,0.0057205
0.0575,2.6535e-05,0.00010643,3.3499,0.0098467,1043.2,57.077,15.134,0.53131,200.22,0.25903,0.0062842
0.06,2.8739e-05,0.00011527,3.497,0.010279,1043.3,57.084,15.133,0.53132,200.22,0.25903,0.0068745
0.0625,3.1032e-05,0.00012446,3.6441,0.010711,1043.2,57.088,15.131,0.5313,200.22,0.25903,0.0074913
0.065,3.3414e-05,0.00013402,3.7912,0.011144,1043.2,57.092,15.13,0.53129,200.22,0.25904,0.0081347
0.0675,3.5885e-05,0.00014393,3.9383,0.011576,1043.2,57.098,15.129,0.53129,200.22,0.25904,0.0088047
0.07,3.8445e-05,0.00015419,4.0854,0.012008,1043.1,57.097,15.127,0.53124,200.22,0.25904,0.0095012
0.0725,4.1093e-05,0.00016482,4.2325,0.012441,1043.1,57.102,15.126,0.53124,200.22,0.25904,0.010224
0.075,4.3831e-05,0.0001758,4.3796,0.012873,1043,57.104,15.125,0.53121,200.22,0.25904,0.010974
0.0775,4.6658e-05,0.00018713,4.5268,0.013306,1043,57.107,15.123,0.53119,200.22,0.25904,0.01175
0.08,4.9574e-05,0.00019883,4.6739,0.013738,1042.9,57.109,15.122,0.53116,200.22,0.25904,0.012553
0.0825,5.2579e-05,0.00021088,4.821,0.014171,1042.9,57.112,15.121,0.53114,200.22,0.25905,0.013382
0.085,5.5672e-05,0.00022329,4.9682,0.014603,1042.8,57.111,15.119,0.53108,200.22,0.25905,0.014238
0.0875,5.8855e-05,0.00023606,5.1153,0.015036,1042.8,57.114,15.118,0.53107,200.22,0.25905,0.01512
0.09,6.2127e-05,0.00024918,5.2625,0.015468,1042.7,57.116,15.117,0.53104,200.22,0.25905,0.016029
0.0925,6.5488e-05,0.00026266,5.4097,0.015901,1042.7,57.119,15.115,0.53102,200.22,0.25905,0.016965
0.095,6.8938e-05,0.00027649,5.5568,0.016334,1042.6,57.122,15.114,0.53099,200.22,0.25905,0.017927
0.0975,7.2476e-05,0.00029069,5.704,0.016766,1042.6,57.124,15.113,0.53097,200.22,0.25905,0.018915
0.1,7.6104e-05,0.00030524,5.8512,0.017199,1042.5,57.122,15.111,0.53091,200.22,0.25906,0.019931
0.1025,7.9821e-05,0.00032014,5.9984,0.017631,1042.4,57.127,15.11,0.5309,200.22,0.25906,0.020972
0.105,8.3627e-05,0.00033541,6.1456,0.018064,1042.4,57.128,15.109,0.53087,200.22,0.25906,0.022041
0.1075,8.7522e-05,0.00035103,6.2927,0.018497,1042.3,57.131,15.107,0.53085,200.22,0.25906,0.023136
0.11,9.1506e-05,0.00036701,6.4399,0.018929,1042.3,57.133,15.106,0.53082,200.22,0.25906,0.024257
0.1125,9.5579e-05,0.00038335,6.5872,0.019362,1042.2,57.136,15.105,0.5308,200.22,0.25906,0.025405
0.115,9.9741e-05,0.00040004,6.7344,0.019795,1042.1,57.134,15.103,0.53074,200.22,0.25906,0.02658
0.1175,0.00010399,0.00041709,6.8816,0.020228,1042.1,57.138,15.102,0.53073,200.22,0.25907,0.027781
0.12,0.00010833,0.0004345,7.0288,0.02066,1042,57.14,15.101,0.5307,200.22,0.25907,0.029009
0.1225,0.00011276,0.00045226,7.176,0.021093,1042,57.142,15.099,0.53068,200.22,0.25907,0.030263
0.125,0.00011728,0.00047038,7.3232,0.021526,1041.9,57.145,15.098,0.53065,200.22,0.25907,0.031544
0.1275,0.00012189,0.00048886,7.4705,0.021959,1041.9,57.147,15.097,0.53063,200.22,0.25907,0.032852
0.13,0.00012658,0.0005077,7.6177,0.022391,1041.8,57.145,15.095,0.53057,200.22,0.25907,0.034186
0.1325,0.00013137,0.00052689,7.765,0.022824,1041.8,57.149,15.094,0.53056,200.22,0.25907,0.035547
0.135,0.00013624,0.00054644,7.9122,0.023257,1041.7,57.154,15.093,0.53055,200.22,0.25908,0.036934
0.1375,0.00014121,0.00056635,8.0595,0.02369,1041.7,57.156,15.091,0.53052,200.22,0.25908,0.038348
0.14,0.00014626,0.00058661,8.2067,0.024123,1041.6,57.158,15.09,0.5305,200.22,0.25908,0.039789
0.1425,0.0001514,0.00060723,8.354,0.024556,1041.6,57.16,15.089,0.53047,200.22,0.25908,0.041256
0.145,0.00015663,0.00062821,8.5013,0.024989,1041.5,57.159,15.087,0.53042,200.22,0.25908,0.04275
0.1475,0.00016195,0.00064955,8.6485,0.025421,1041.5,57.163,15.086,0.53041,200.22,0.25908,0.04427
0.15,0.00016736,0.00067124,8.7958,0.025854,1041.4,57.164,15.085,0.53038,200.22,0.25908,0.045817
0.1525,0.00017286,0.00069329,8.9431,0.026287,1041.4,57.167,15.083,0.53036,200.22,0.25909,0.047391
0.155,0.00017844,0.0007157,9.0904,0.02672,1041.3,57.169,15.082,0.53033,200.22,0.25909,0.048991
0.1575,0.00018412,0.00073847,9.2377,0.027153,1041.3,57.171,15.081,0.5303,200.22,0.25909,0.050618
0.16,0.00018989,0.00076159,9.385,0.027586,1041.2,57.17,15.079,0.53025,200.22,0.25909,0.052272
0.1625,0.00019574,0.00078507,9.5323,0.028019,1041.1,57.173,15.078,0.53024,200.22,0.25909,0.053952
0.165,0.00020168,0.00080891,9.6796,0.028452,1041.1,57.175,15.077,0.53021,200.22,0.25909,0.055659
0.1675,0.00020772,0.0008331,9.8269,0.028885,1041,57.178,15.075,0.53019,200.22,0.25909,0.057392
0.17,0.00021384,0.00085765,9.9742,0.029318,1041,57.18,15.074,0.53016,200.22,0.2591,0.059152
0.1725,0.00022005,0.00088256,10.122,0.029751,1040.9,57.182,15.073,0.53014,200.22,0.2591,0.060939
0.175,0.00022635,0.00090783,10.269,0.030184,1040.8,57.181,15.071,0.53009,200.22,0.2591,0.062752
0.1775,0.00023274,0.00093346,10.416,0.030617,1040.8,57.184,15.07,0.53007,200.22,0.2591,0.064592
0.18,0.00023921,0.00095944,10.564,0.031051,1040.8,57.186,15.069,0.53005,200.22,0.2591,0.066459
0.1825,0.00024578,0.00098578,10.711,0.031484,1040.7,57.188,15.068,0.53002,200.22,0.2591,0.068352
0.185,0.00025244,0.0010125,10.858,0.031917,1040.7,57.19,15.066,0.52999,200.22,0.2591,0.070272
0.1875,0.00025918,0.0010395,11.006,0.03235,1040.5,57.189,15.065,0.52994,200.22,0.25911,0.072219
0.19,0.00026602,0.0010669,11.153,0.032783,1040.5,57.192,15.064,0.52993,200.22,0.25911,0.074192
0.1925,0.00027294,0.0010947,11.3,0.033216,1040.5,57.194,15.062,0.5299,200.22,0.25911,0.076192
0.195,0.00027995,0.0011228,11.448,0.033649,1040.4,57.196,15.061,0.52988,200.22,0.25911,0.078218
0.1975,0.00028706,0.0011513,11.595,0.034083,1040.4,57.198,15.06,0.52985,200.22,0.25911,0.080271
0.2,0.00029425,0.0011802,11.742,0.034516,1040.3,57.201,15.058,0.52983,200.22,0.25911,0.082351
0.2025,0.00030153,0.0012094,11.89,0.034949,1040.2,57.199,15.057,0.52978,200.22,0.25912,0.084457
0.205,0.0003089,0.0012389,12.037,0.035382,1040.2,57.205,15.056,0.52978,200.22,0.25912,0.08659
0.2075,0.00031635,0.0012688,12.185,0.035815,1040.2,57.206,15.054,0.52975,200.22,0.25912,0.08875
0.21,0.0003239,0.0012991,12.332,0.036249,1040.1,57.209,15.053,0.52973,200.22,0.25912,0.090937
0.2125,0.00033154,0.0013297,12.479,0.036682,1040.1,57.211,15.052,0.5297,200.22,0.25912,0.09315
0.215,0.00033927,0.0013607,12.627,0.037115,1040,57.214,15.05,0.52968,200.22,0.25912,0.09539
0.2175,0.00034708,0.0013921,12.774,0.037549,1039.9,57.212,15.049,0.52963,200.22,0.25912,0.097656
0.22,0.00035498,0.0014238,12.922,0.037982,1039.9,57.215,15.048,0.52961,200.22,0.25913,0.099949
0.2225,0.00036298,0.0014558,13.069,0.038415,1039.8,57.217,15.046,0.52959,200.22,0.25913,0.10227
0.225,0.00037106,0.0014882,13.216,0.038849,1039.8,57.219,15.045,0.52957,200.22,0.25913,0.10462
0.2275,0.00037923,0.001521,13.364,0.039282,1039.8,57.221,15.044,0.52954,200.22,0.25913,0.10699
0.23,0.00038749,0.0015541,13.511,0.039715,1039.7,57.223,15.042,0.52952,200.22,0.25913,0.10939
0.2325,0.00039584,0.0015876,13.659,0.040149,1039.6,57.222,15.041,0.52946,200.22,0.25913,0.11181
0.235,0.00040428,0.0016215,13.806,0.040582,1039.6,57.225,15.04,0.52945,200.22,0.25913,0.11427
0.2375,0.00041281,0.0016557,13.954,0.041016,1039.5,57.227,15.038,0.52942,200.22,0.25914,0.11675
0.24,0.00042143,0.0016903,14.101,0.041449,1039.5,57.229,15.037,0.5294,200.22,0.25914,0.11925
0.2425,0.00043013,0.0017252,14.248,0.041882,1039.4,57.231,15.036,0.52938,200.22,0.25914,0.12179
0.245,0.00043893,0.0017605,14.396,0.042316,1039.4,57.233,15.034,0.52935,200.22,0.25914,0.12435
0.2475,0.00044782,0.0017961,14.543,0.042749,1039.3,57.231,15.033,0.5293,200.22,0.25914,0.12693
0.25,0.00045679,0.0018321,14.691,0.043183,1039.3,57.235,15.032,0.52929,200.22,0.25914,0.12955
0.2525,0.00046585,0.0018684,14.838,0.043616,1039.2,57.236,15.03,0.52926,200.22,0.25914,0.13219
0.255,0.00047501,0.0019051,14.986,0.04405,1039.2,57.238,15.029,0.52924,200.22,0.25915,0.13485
0.2575,0.00048425,0.0019422,15.133,0.044483,1039.1,57.24,15.028,0.52921,200.22,0.25915,0.13755
0.26,0.00049358,0.0019796,15.281,0.044917,1039.1,57.243,15.026,0.52919,200.22,0.25915,0.14027
0.2625,0.000503,0.0020174,15.428,0.04535,1039,57.24,15.025,0.52913,200.22,0.25915,0.14301
0.265,0.00051251,0.0020556,15.576,0.045784,1038.9,57.244,15.024,0.52912,200.22,0.25915,0.14579
0.2675,0.00052211,0.0020941,15.723,0.046217,1038.9,57.245,15.022,0.52909,200.22,0.25915,0.14859
0.27,0.0005318,0.0021329,15.871,0.046651,1038.8,57.248,15.021,0.52907,200.22,0.25915,0.15141
0.2725,0.00054157,0.0021721,16.018,0.047085,1038.8,57.249,15.02,0.52905,200.22,0.25916,0.15427
0.275,0.00055144,0.0022117,16.166,0.047518,1038.8,57.252,15.019,0.52903,200.22,0.25916,0.15715
0.2775,0.00056139,0.0022516,16.313,0.047952,1038.7,57.252,15.017,0.52899,200.22,0.25916,0.16006
0.28,0.00057144,0.0022919,16.461,0.048385,1038.7,57.255,15.016,0.52898,200.22,0.25916,0.16299
0.2825,0.00058157,0.0023326,16.608,0.048819,1038.6,57.257,15.015,0.52895,200.22,0.25916,0.16595
0.285,0.0005918,0.0023736,16.756,0.049253,1038.5,57.259,15.013,0.52892,200.22,0.25916,0.16894
0.2875,0.00060211,0.0024149,16.903,0.049686,1038.5,57.261,15.012,0.5289,200.22,0.25916,0.17195
0.29,0.00061251,0.0024566,17.051,0.05012,1038.5,57.263,15.011,0.52888,200.22,0.25917,0.17499
0.2925,0.000623,0.0024987,17.198,0.050554,1038.4,57.261,15.009,0.52883,200.22,0.25917,0.17806
0.295,0.00063358,0.0025412,17.346,0.050988,1038.3,57.264,15.008,0.52881,200.22,0.25917,0.18115
0.2975,0.00064425,0.0025839,17.493,0.051421,1038.3,57.266,15.007,0.52879,200.22,0.25917,0.18427
0.3,0.00065501,0.0026271,17.641,0.051855,1038.2,57.268,15.005,0.52877,200.22,0.25917,0.18742
0.3025,0.00066586,0.0026706,17.789,0.052289,1038.2,57.27,15.004,0.52874,200.22,0.25917,0.19059
0.305,0.00067679,0.0027145,17.936,0.052723,1038.1,57.271,15.003,0.52872,200.22,0.25917,0.19379
0.3075,0.00068782,0.0027587,18.084,0.053156,1038,57.27,15.001,0.52866,200.22,0.25918,0.19702
0.31,0.00069894,0.0028033,18.231,0.05359,1038,57.273,15,0.52865,200.22,0.25918,0.20028
0.3125,0.00071014,0.0028482,18.379,0.054024,1038,57.274,14.999,0.52862,200.22,0.25918,0.20356
0.315,0.00072144,0.0028935,18.526,0.054458,1037.9,57.276,14.997,0.5286,200.22,0.25918,0.20687
0.3175,0.00073282,0.0029392,18.674,0.054891,1037.9,57.278,14.996,0.52858,200.22,0.25918,0.2102
0.32,0.00074429,0.0029852,18.822,0.055325,1037.8,57.28,14.995,0.52856,200.22,0.25918,0.21356
0.3225,0.00075585,0.0030316,18.969,0.055759,1037.7,57.278,14.993,0.5285,200.22,0.25918,0.21695
0.325,0.0007675,0.0030783,19.117,0.056193,1037.7,57.281,14.992,0.52849,200.22,0.25919,0.22036
0.3275,0.00077924,0.0031254,19.264,0.056627,1037.6,57.282,14.991,0.52846,200.22,0.25919,0.2238
0.33,0.00079107,0.0031728,19.412,0.057061,1037.6,57.285,14.989,0.52844,200.22,0.25919,0.22727
0.3325,0.00080299,0.0032206,19.559,0.057495,1037.5,57.286,14.988,0.52842,200.22,0.25919,0.23077
0.335,0.000815,0.0032688,19.707,0.057928,1037.5,57.288,14.987,0.52839,200.22,0.25919,0.23429
0.3375,0.0008271,0.0033173,19.855,0.058362,1037.4,57.287,14.985,0.52834,200.22,0.25919,0.23784
0.34,0.00083929,0.0033662,20.002,0.058796,1037.4,57.289,14.984,0.52833,200.22,0.25919,0.24141
0.3425,0.00085156,0.0034154,20.15,0.05923,1037.3,57.291,14.983,0.5283,200.22,0.2592,0.24501
0.345,0.00086393,0.003465,20.298,0.059664,1037.3,57.293,14.982,0.52828,200.22,0.2592,0.24864
0.3475,0.00087638,0.003515,20.445,0.060098,1037.2,57.294,14.98,0.52826,200.22,0.2592,0.2523
0.35,0.00088893,0.0035653,20.593,0.060532,1037.2,57.295,14.979,0.52822,200.22,0.2592,0.25598
0.3525,0.00090156,0.003616,20.74,0.060966,1037.1,57.297,14.978,0.52821,200.22,0.2592,0.25969
0.355,0.00091428,0.003667,20.888,0.0614,1037.1,57.299,14.976,0.52818,200.22,0.2592,0.26342
0.3575,0.00092709,0.0037184,21.036,0.061834,1037,57.301,14.975,0.52816,200.22,0.2592,0.26718
0.36,0.00093999,0.0037701,21.183,0.062268,1037,57.302,14.974,0.52814,200.22,0.25921,0.27097
0.3625,0.00095298,0.0038222,21.331,0.062702,1037,57.304,14.972,0.52811,200.22,0.25921,0.27479
0.365,0.00096606,0.0038747,21.479,0.063136,1036.8,57.302,14.971,0.52806,200.22,0.25921,0.27863
0.3675,0.00097923,0.0039275,21.626,0.06357,1036.8,57.305,14.97,0.52805,200.22,0.25921,0.2825
0.37,0.00099251,0.0039807,21.774,0.064004,1036.8,57.307,14.968,0.52802,200.22,0.25921,0.2864
0.3725,0.0010059,0.0040342,21.923,0.064443,1036.7,57.303,14.967,0.528,200.22,0.25921,0.29032
0.375,0.0010194,0.0040881,22.072,0.064881,1036.7,57.301,14.966,0.52798,200.22,0.25921,0.29431
0.3775,0.001033,0.0041423,22.221,0.06532,1036.6,57.297,14.964,0.52795,200.22,0.25922,0.29833
0.38,0.0010467,0.0041969,22.371,0.065759,1036.5,57.291,14.963,0.5279,200.22,0.25922,0.30237
0.3825,0.0010605,0.0042519,22.52,0.066197,1036.5,57.289,14.962,0.52789,200.22,0.25922,0.30645
0.385,0.0010744,0.0043072,22.669,0.066636,1036.5,57.286,14.96,0.52786,200.22,0.25922,0.31055
0.3875,0.0010884,0.0043629,22.818,0.067075,1036.4,57.283,14.959,0.52784,200.22,0.25922,0.31467
0.39,0.0011025,0.004419,22.968,0.067514,1036.4,57.28,14.958,0.52781,200.22,0.25922,0.31883
0.3925,0.0011167,0.0044754,23.117,0.067952,1036.3,57.277,14.956,0.52779,200.22,0.25922,0.32301
0.395,0.0011311,0.0045321,23.266,0.068391,1036.2,57.271,14.955,0.52774,200.22,0.25923,0.32722
0.3975,0.0011455,0.0045892,23.415,0.06883,1036.2,57.269,14.954,0.52773,200.22,0.25923,0.33146
0.4,0.0011601,0.0046467,23.565,0.069269,1036.2,57.265,14.952,0.5277,200.22,0.25923,0.33572
0.4025,0.0011747,0.0047045,23.714,0.069707,1036.1,57.263,14.951,0.52768,200.22,0.25923,0.34001
0.405,0.0011895,0.0047627,23.863,0.070146,1036.1,57.26,14.95,0.52766,200.22,0.25923,0.34433
0.4075,0.0012043,0.0048213,24.012,0.070585,1036,57.257,14.949,0.52764,200.22,0.25923,0.34868
0.41,0.0012193,0.0048802,24.162,0.071024,1035.9,57.25,14.947,0.52758,200.22,0.25924,0.35305
0.4125,0.0012344,0.0049394,24.311,0.071463,1035.9,57.249,14.946,0.52757,200.22,0.25924,0.35745
0.415,0.0012496,0.0049991,24.46,0.071901,1035.8,57.246,14.945,0.52754,200.22,0.25924,0.36188
0.4175,0.0012649,0.005059,24.609,0.07234,1035.8,57.242,14.943,0.52752,200.22,0.25924,0.36634
0.42,0.0012803,0.0051194,24.759,0.072779,1035.8,57.24,14.942,0.5275,200.22,0.25924,0.37082
0.4225,0.0012958,0.0051801,24.908,0.073218,1035.7,57.237,14.941,0.52747,200.22,0.25924,0.37533
0.425,0.0013114,0.0052411,25.057,0.073657,1035.6,57.23,14.939,0.52742,200.22,0.25924,0.37987
0.4275,0.0013271,0.0053025,25.207,0.074096,1035.6,57.231,14.938,0.52743,200.22,0.25925,0.38443
0.43,0.001343,0.0053643,25.356,0.074535,1035.6,57.228,14.937,0.5274,200.22,0.25925,0.38903
0.4325,0.0013589,0.0054264,25.505,0.074974,1035.5,57.226,14.935,0.52738,200.22,0.25925,0.39365
0.435,0.001375,0.0054889,25.655,0.075413,1035.5,57.223,14.934,0.52736,200.22,0.25925,0.39829
0.4375,0.0013911,0.0055517,25.804,0.075852,1035.4,57.22,14.933,0.52734,200.22,0.25925,0.40297
0.44,0.0014074,0.0056149,25.953,0.076291,1035.3,57.213,14.931,0.52728,200.22,0.25925,0.40767
0.4425,0.0014238,0.0056785,26.103,0.07673,1035.3,57.212,14.93,0.52727,200.22,0.25925,0.4124
0.445,0.0014403,0.0057424,26.252,0.077169,1035.3,57.209,14.929,0.52724,200.22,0.25926,0.41716
0.4475,0.0014569,0.0058067,26.401,0.077608,1035.2,57.206,14.927,0.52722,200.22,0.25926,0.42194
0.45,0.0014736,0.0058713,26.551,0.078047,1035.2,57.204,14.926,0.5272,200.22,0.25926,0.42675
0.4525,0.0014904,0.0059363,26.7,0.078486,1035.1,57.201,14.925,0.52717,200.22,0.25926,0.43159
0.455,0.0015073,0.0060016,26.849,0.078925,1035,57.194,14.923,0.52712,200.22,0.25926,0.43646
0.4575,0.0015243,0.0060673,26.999,0.079364,1035,57.193,14.922,0.52711,200.22,0.25926,0.44135
0.46,0.0015415,0.0061334,27.148,0.079803,1034.9,57.19,14.921,0.52709,200.22,0.25926,0.44627
0.4625,0.0015587,0.0061998,27.297,0.080242,1034.9,57.187,14.92,0.52706,200.22,0.25927,0.45122
0.465,0.0015761,0.0062665,27.447,0.080681,1034.8,57.185,14.918,0.52704,200.22,0.25927,0.45619
0.4675,0.0015935,0.0063337,27.596,0.08112,1034.8,57.182,14.917,0.52701,200.22,0.25927,0.4612
0.47,0.0016111,0.0064012,27.745,0.08156,1034.7,57.176,14.916,0.52696,200.22,0.25927,0.46623
0.4725,0.0016288,0.006469,27.895,0.081999,1034.7,57.175,14.914,0.52695,200.22,0.25927,0.47129
0.475,0.0016466,0.0065372,28.044,0.082438,1034.6,57.172,14.913,0.52693,200.22,0.25927,0.47637
0.4775,0.0016645,0.0066058,28.193,0.082877,1034.6,57.169,14.912,0.5269,200.22,0.25927,0.48148
0.48,0.0016825,0.0066747,28.343,0.083316,1034.5,57.166,14.91,0.52688,200.22,0.25928,0.48662
0.4825,0.0017006,0.0067439,28.492,0.083755,1034.5,57.163,14.909,0.52686,200.22,0.25928,0.49179
0.485,0.0017189,0.0068136,28.642,0.084195,1034.4,57.157,14.908,0.52681,200.22,0.25928,0.49698
0.4875,0.0017372,0.0068836,28.791,0.084634,1034.4,57.156,14.906,0.5268,200.22,0.25928,0.50221
0.49,0.0017557,0.0069539,28.94,0.085073,1034.3,57.153,14.905,0.52677,200.22,0.25928,0.50745
0.4925,0.0017742,0.0070246,29.09,0.085512,1034.3,57.15,14.904,0.52674,200.22,0.25928,0.51273
0.495,0.0017929,0.0070957,29.239,0.085952,1034.2,57.148,14.902,0.52672,200.22,0.25928,0.51804
0.4975,0.0018117,0.0071671,29.389,0.086391,1034.2,57.145,14.901,0.5267,200.22,0.25929,0.52337
0.5,0.0018306,0.0072388,29.538,0.08683,1034.1,57.139,14.9,0.52665,200.22,0.25929,0.52873
0.5025,0.0018496,0.007311,29.687,0.087269,1034.1,57.138,14.898,0.52664,200.22,0.25929,0.53411
0.505,0.0018687,0.0073835,29.837,0.087709,1034,57.137,14.897,0.52663,200.22,0.25929,0.53952
0.5075,0.0018879,0.0074563,29.986,0.088148,1034,57.135,14.896,0.52661,200.22,0.25929,0.54496
0.51,0.0019073,0.0075295,30.136,0.088587,1034,57.132,14.894,0.52658,200.22,0.25929,0.55043
0.5125,0.0019267,0.0076031,30.285,0.089027,1033.9,57.13,14.893,0.52656,200.22,0.2593,0.55593
0.515,0.0019463,0.007677,30.435,0.089466,1033.8,57.123,14.892,0.52651,200.22,0.2593,0.56145
0.5175,0.001966,0.0077513,30.584,0.089905,1033.8,57.122,14.891,0.5265,200.22,0.2593,0.567
0.52,0.0019858,0.0078259,30.733,0.090345,1033.7,57.119,14.889,0.52647,200.22,0.2593,0.57258
0.5225,0.0020057,0.0079009,30.883,0.090784,1033.7,57.117,14.888,0.52645,200.22,0.2593,0.57818
0.525,0.0020257,0.0079762,31.032,0.091224,1033.6,57.114,14.887,0.52642,200.22,0.2593,0.58382
0.5275,0.0020458,0.0080519,31.182,0.091663,1033.6,57.112,14.885,0.5264,200.22,0.2593,0.58948
0.53,0.002066,0.008128,31.331,0.092102,1033.5,57.105,14.884,0.52635,200.22,0.25931,0.59516
0.5325,0.0020864,0.0082044,31.481,0.092542,1033.5,57.104,14.883,0.52634,200.22,0.25931,0.60088
0.535,0.0021068,0.0082812,31.63,0.092981,1033.4,57.101,14.881,0.52631,200.22,0.25931,0.60662
0.5375,0.0021274,0.0083583,31.78,0.093421,1033.4,57.099,14.88,0.52629,200.22,0.25931,0.61239
0.54,0.0021481,0.0084358,31.929,0.09386,1033.3,57.096,14.879,0.52627,200.22,0.25931,0.61819
0.5425,0.0021689,0.0085136,32.079,0.0943,1033.3,57.094,14.877,0.52625,200.22,0.25931,0.62401
0.545,0.0021898,0.0085918,32.228,0.094739,1033.2,57.088,14.876,0.52619,200.22,0.25931,0.62986
0.5475,0.0022108,0.0086704,32.377,0.095179,1033.2,57.086,14.875,0.52618,200.22,0.25932,0.63574
0.55,0.0022319,0.0087493,32.527,0.095618,1033.1,57.083,14.873,0.52615,200.22,0.25932,0.64164
0.5525,0.0022531,0.0088285,32.676,0.096058,1033.1,57.081,14.872,0.52613,200.22,0.25932,0.64758
0.555,0.0022745,0.0089082,32.826,0.096497,1033,57.078,14.871,0.52611,200.22,0.25932,0.65354
0.5575,0.002296,0.0089881,32.975,0.096937,1033,57.076,14.869,0.52609,200.22,0.25932,0.65953
0.56,0.0023175,0.0090685,33.125,0.097376,1032.9,57.07,14.868,0.52604,200.22,0.25932,0.66554
0.5625,0.0023392,0.0091492,33.274,0.097816,1032.8,57.068,14.867,0.52602,200.22,0.25932,0.67158
0.565,0.002361,0.0092302,33.424,0.098255,1032.8,57.066,14.866,0.526,200.22,0.25933,0.67765
0.5675,0.002383,0.0093116,33.573,0.098695,1032.8,57.063,14.864,0.52598,200.22,0.25933,0.68375
0.57,0.002405,0.0093934,33.723,0.099134,1032.7,57.06,14.863,0.52595,200.22,0.25933,0.68988
0.5725,0.0024271,0.0094755,33.872,0.099574,1032.7,57.058,14.862,0.52593,200.22,0.25933,0.69603
0.575,0.0024494,0.009558,34.022,0.10001,1032.6,57.052,14.86,0.52588,200.22,0.25933,0.70221
0.5775,0.0024718,0.0096408,34.171,0.10045,1032.5,57.051,14.859,0.52586,200.22,0.25933,0.70841
0.58,0.0024942,0.009724,34.321,0.10089,1032.5,57.048,14.858,0.52584,200.22,0.25933,0.71465
0.5825,0.0025168,0.0098076,34.47,0.10133,1032.5,57.046,14.856,0.52582,200.22,0.25934,0.72091
0.585,0.0025395,0.0098915,34.62,0.10177,1032.4,57.045,14.855,0.52581,200.22,0.25934,0.7272
0.5875,0.0025624,0.0099757,34.769,0.10221,1032.4,57.043,14.854,0.52579,200.22,0.25934,0.73351
0.59,0.0025853,0.01006,34.919,0.10265,1032.3,57.037,14.852,0.52574,200.22,0.25934,0.73986
0.5925,0.0026084,0.010145,35.068,0.10309,1032.3,57.036,14.851,0.52573,200.22,0.25934,0.74623
