Time(s),x(km),y(km),Velocity(m/s),Mach,Thrust(N),Acceleration(m/s2),Mass(kg),mdot(kg/s),Isp(s),Cd,DynPres(kPa)
0.1175,4.5114e-05,0.00042923,6.9099,0.020311,1042.1,58.809,15.102,0.53073,200.22,0.25907,0.02801
0.12,4.6997e-05,0.00044714,7.0577,0.020745,1042,58.812,15.101,0.5307,200.22,0.25907,0.029248
0.1225,4.8918e-05,0.00046543,7.2056,0.02118,1042,58.814,15.099,0.53068,200.22,0.25907,0.030513
0.125,5.0879e-05,0.00048408,7.3534,0.021614,1041.9,58.816,15.098,0.53065,200.22,0.25907,0.031804
0.1275,5.2877e-05,0.00050309,7.5012,0.022049,1041.9,58.818,15.097,0.53063,200.22,0.25907,0.033123
0.13,5.4915e-05,0.00052248,7.6491,0.022484,1041.8,58.817,15.095,0.53057,200.22,0.25907,0.034468
0.1325,5.6991e-05,0.00054223,7.797,0.022918,1041.8,58.821,15.094,0.53056,200.22,0.25907,0.03584
0.135,5.9106e-05,0.00056235,7.9448,0.023353,1041.7,58.825,15.093,0.53055,200.22,0.25908,0.037239
0.1375,6.1259e-05,0.00058284,8.0927,0.023788,1041.7,58.828,15.091,0.53052,200.22,0.25908,0.038665
0.14,6.3451e-05,0.0006037,8.2406,0.024222,1041.6,58.83,15.09,0.5305,200.22,0.25908,0.040117
0.1425,6.5682e-05,0.00062492,8.3885,0.024657,1041.6,58.832,15.089,0.53047,200.22,0.25908,0.041597
0.145,6.7951e-05,0.00064651,8.5363,0.025092,1041.5,58.831,15.087,0.53042,200.22,0.25908,0.043103
0.1475,7.0259e-05,0.00066847,8.6842,0.025526,1041.5,58.835,15.086,0.53041,200.22,0.25908,0.044636
0.15,7.2606e-05,0.0006908,8.8321,0.025961,1041.4,58.836,15.085,0.53038,200.22,0.25909,0.046196
0.1525,7.4991e-05,0.0007135,8.98,0.026396,1041.4,58.839,15.083,0.53036,200.22,0.25909,0.047783
0.155,7.7415e-05,0.00073656,9.1279,0.026831,1041.3,58.841,15.082,0.53033,200.22,0.25909,0.049397
0.1575,7.9878e-05,0.00075999,9.2759,0.027265,1041.3,58.843,15.081,0.5303,200.22,0.25909,0.051037
0.16,8.2379e-05,0.00078379,9.4238,0.0277,1041.2,58.842,15.079,0.53025,200.22,0.25909,0.052704
0.1625,8.4919e-05,0.00080795,9.5717,0.028135,1041.1,58.846,15.078,0.53024,200.22,0.25909,0.054399
0.165,8.7498e-05,0.00083249,9.7196,0.02857,1041.1,58.847,15.077,0.53021,200.22,0.25909,0.05612
0.1675,9.0115e-05,0.00085739,9.8675,0.029005,1041,58.85,15.075,0.53019,200.22,0.2591,0.057867
0.17,9.2771e-05,0.00088266,10.015,0.029439,1041,58.852,15.074,0.53016,200.22,0.2591,0.059642
0.1725,9.5466e-05,0.00090829,10.163,0.029874,1040.9,58.854,15.073,0.53014,200.22,0.2591,0.061444
0.175,9.8199e-05,0.0009343,10.311,0.030309,1040.8,58.853,15.071,0.53009,200.22,0.2591,0.063272
0.1775,0.00010097,0.00096067,10.459,0.030744,1040.8,58.857,15.07,0.53007,200.22,0.2591,0.065127
0.18,0.00010378,0.00098741,10.607,0.031179,1040.8,58.859,15.069,0.53005,200.22,0.2591,0.06701
0.1825,0.00010663,0.0010145,10.755,0.031614,1040.7,58.861,15.068,0.53002,200.22,0.2591,0.068919
0.185,0.00010952,0.001042,10.903,0.032049,1040.7,58.863,15.066,0.52999,200.22,0.25911,0.070854
0.1875,0.00011245,0.0010698,11.051,0.032484,1040.5,58.862,15.065,0.52994,200.22,0.25911,0.072817
0.19,0.00011541,0.0010981,11.199,0.032919,1040.5,58.865,15.064,0.52993,200.22,0.25911,0.074807
0.1925,0.00011841,0.0011266,11.347,0.033354,1040.5,58.867,15.062,0.5299,200.22,0.25911,0.076823
0.195,0.00012146,0.0011556,11.495,0.033789,1040.4,58.869,15.061,0.52988,200.22,0.25911,0.078866
0.1975,0.00012454,0.0011849,11.643,0.034224,1040.4,58.871,15.06,0.52985,200.22,0.25911,0.080937
0.2,0.00012766,0.0012146,11.791,0.034659,1040.3,58.874,15.058,0.52983,200.22,0.25911,0.083034
0.2025,0.00013082,0.0012446,11.939,0.035094,1040.2,58.872,15.057,0.52978,200.22,0.25912,0.085158
0.205,0.00013401,0.0012751,12.087,0.035529,1040.2,58.878,15.056,0.52978,200.22,0.25912,0.087309
0.2075,0.00013725,0.0013058,12.235,0.035964,1040.2,58.879,15.054,0.52975,200.22,0.25912,0.089486
0.21,0.00014052,0.001337,12.383,0.036399,1040.1,58.882,15.053,0.52973,200.22,0.25912,0.091691
0.2125,0.00014384,0.0013685,12.531,0.036834,1040.1,58.884,15.052,0.5297,200.22,0.25912,0.093922
0.215,0.00014719,0.0014004,12.679,0.037269,1040,58.887,15.05,0.52968,200.22,0.25912,0.096181
0.2175,0.00015058,0.0014327,12.827,0.037704,1039.9,58.885,15.049,0.52963,200.22,0.25912,0.098466
0.22,0.00015401,0.0014653,12.975,0.038139,1039.9,58.888,15.048,0.52961,200.22,0.25913,0.10078
0.2225,0.00015748,0.0014983,13.123,0.038574,1039.8,58.89,15.046,0.52959,200.22,0.25913,0.10312
0.225,0.00016098,0.0015317,13.271,0.03901,1039.8,58.892,15.045,0.52957,200.22,0.25913,0.10548
0.2275,0.00016453,0.0015654,13.419,0.039445,1039.8,58.894,15.044,0.52954,200.22,0.25913,0.10788
0.23,0.00016811,0.0015995,13.567,0.03988,1039.7,58.896,15.042,0.52952,200.22,0.25913,0.1103
0.2325,0.00017174,0.001634,13.715,0.040315,1039.6,58.895,15.041,0.52946,200.22,0.25913,0.11274
0.235,0.0001754,0.0016688,13.863,0.04075,1039.6,58.898,15.04,0.52945,200.22,0.25913,0.11522
0.2375,0.0001791,0.001704,14.011,0.041186,1039.5,58.9,15.038,0.52942,200.22,0.25914,0.11772
0.24,0.00018284,0.0017396,14.159,0.041621,1039.5,58.902,15.037,0.5294,200.22,0.25914,0.12024
0.2425,0.00018661,0.0017755,14.308,0.042056,1039.4,58.905,15.036,0.52938,200.22,0.25914,0.1228
0.245,0.00019043,0.0018118,14.456,0.042491,1039.4,58.906,15.034,0.52935,200.22,0.25914,0.12538
0.2475,0.00019429,0.0018485,14.604,0.042927,1039.3,58.904,15.033,0.5293,200.22,0.25914,0.12799
0.25,0.00019818,0.0018856,14.752,0.043362,1039.3,58.908,15.032,0.52929,200.22,0.25914,0.13062
0.2525,0.00020211,0.001923,14.9,0.043797,1039.2,58.909,15.03,0.52926,200.22,0.25914,0.13329
0.255,0.00020608,0.0019607,15.048,0.044232,1039.2,58.912,15.029,0.52924,200.22,0.25915,0.13597
0.2575,0.00021009,0.0019989,15.196,0.044668,1039.1,58.914,15.028,0.52921,200.22,0.25915,0.13869
0.26,0.00021414,0.0020374,15.344,0.045103,1039.1,58.916,15.026,0.52919,200.22,0.25915,0.14143
0.2625,0.00021823,0.0020763,15.492,0.045538,1039,58.914,15.025,0.52913,200.22,0.25915,0.1442
0.265,0.00022235,0.0021156,15.64,0.045974,1038.9,58.918,15.024,0.52912,200.22,0.25915,0.147
0.2675,0.00022652,0.0021552,15.788,0.046409,1038.9,58.919,15.022,0.52909,200.22,0.25915,0.14982
0.27,0.00023072,0.0021952,15.937,0.046845,1038.8,58.921,15.021,0.52907,200.22,0.25915,0.15267
0.2725,0.00023496,0.0022355,16.085,0.04728,1038.8,58.923,15.02,0.52905,200.22,0.25916,0.15555
0.275,0.00023924,0.0022763,16.233,0.047715,1038.8,58.926,15.019,0.52903,200.22,0.25916,0.15845
0.2775,0.00024356,0.0023174,16.381,0.048151,1038.7,58.926,15.017,0.52899,200.22,0.25916,0.16138
0.28,0.00024792,0.0023588,16.529,0.048586,1038.7,58.929,15.016,0.52898,200.22,0.25916,0.16434
0.2825,0.00025232,0.0024007,16.677,0.049022,1038.6,58.931,15.015,0.52895,200.22,0.25916,0.16733
0.285,0.00025675,0.0024429,16.825,0.049457,1038.5,58.933,15.013,0.52892,200.22,0.25916,0.17034
0.2875,0.00026123,0.0024854,16.973,0.049893,1038.5,58.935,15.012,0.5289,200.22,0.25916,0.17338
0.29,0.00026574,0.0025284,17.122,0.050328,1038.5,58.937,15.011,0.52888,200.22,0.25917,0.17644
0.2925,0.00027029,0.0025717,17.27,0.050764,1038.4,58.935,15.009,0.52883,200.22,0.25917,0.17954
0.295,0.00027488,0.0026153,17.418,0.051199,1038.3,58.938,15.008,0.52881,200.22,0.25917,0.18266
0.2975,0.00027951,0.0026594,17.566,0.051635,1038.3,58.94,15.007,0.52879,200.22,0.25917,0.1858
0.3,0.00028418,0.0027038,17.714,0.05207,1038.2,58.942,15.005,0.52877,200.22,0.25917,0.18898
0.3025,0.00028889,0.0027486,17.862,0.052506,1038.2,58.944,15.004,0.52874,200.22,0.25917,0.19218
0.305,0.00029363,0.0027937,18.011,0.052941,1038.1,58.946,15.003,0.52872,200.22,0.25917,0.1954
0.3075,0.00029842,0.0028392,18.159,0.053377,1038,58.944,15.001,0.52866,200.22,0.25918,0.19866
0.31,0.00030324,0.0028851,18.307,0.053812,1038,58.947,15,0.52865,200.22,0.25918,0.20194
0.3125,0.0003081,0.0029314,18.455,0.054248,1038,58.948,14.999,0.52862,200.22,0.25918,0.20525
0.315,0.000313,0.002978,18.603,0.054684,1037.9,58.951,14.997,0.5286,200.22,0.25918,0.20858
0.3175,0.00031794,0.003025,18.751,0.055119,1037.9,58.952,14.996,0.52858,200.22,0.25918,0.21195
0.32,0.00032292,0.0030724,18.9,0.055555,1037.8,58.955,14.995,0.52856,200.22,0.25918,0.21534
0.3225,0.00032793,0.0031201,19.048,0.055991,1037.7,58.952,14.993,0.5285,200.22,0.25919,0.21875
0.325,0.00033299,0.0031682,19.196,0.056426,1037.7,58.956,14.992,0.52849,200.22,0.25919,0.22219
0.3275,0.00033808,0.0032166,19.344,0.056862,1037.6,58.957,14.991,0.52846,200.22,0.25919,0.22566
0.33,0.00034321,0.0032655,19.492,0.057298,1037.6,58.959,14.989,0.52844,200.22,0.25919,0.22916
0.3325,0.00034839,0.0033147,19.641,0.057733,1037.5,58.961,14.988,0.52842,200.22,0.25919,0.23268
0.335,0.0003536,0.0033642,19.789,0.058169,1037.5,58.963,14.987,0.52839,200.22,0.25919,0.23624
0.3375,0.00035884,0.0034142,19.937,0.058605,1037.4,58.961,14.985,0.52834,200.22,0.25919,0.23981
0.34,0.00036413,0.0034645,20.085,0.05904,1037.4,58.964,14.984,0.52833,200.22,0.2592,0.24342
0.3425,0.00036946,0.0035152,20.234,0.059476,1037.3,58.965,14.983,0.5283,200.22,0.2592,0.24705
0.345,0.00037482,0.0035662,20.382,0.059912,1037.3,58.968,14.982,0.52828,200.22,0.2592,0.25071
0.3475,0.00038023,0.0036176,20.53,0.060348,1037.2,58.969,14.98,0.52826,200.22,0.2592,0.25439
0.35,0.00038567,0.0036694,20.678,0.060783,1037.2,58.969,14.979,0.52822,200.22,0.2592,0.25811
0.3525,0.00039115,0.0037215,20.826,0.061219,1037.1,58.972,14.978,0.52821,200.22,0.2592,0.26184
0.355,0.00039667,0.0037741,20.975,0.061655,1037.1,58.974,14.976,0.52818,200.22,0.2592,0.26561
0.3575,0.00040223,0.003827,21.123,0.062091,1037,58.976,14.975,0.52816,200.22,0.25921,0.2694
0.36,0.00040783,0.0038802,21.271,0.062527,1037,58.977,14.974,0.52814,200.22,0.25921,0.27322
0.3625,0.00041346,0.0039338,21.419,0.062962,1037,58.979,14.972,0.52811,200.22,0.25921,0.27707
0.365,0.00041914,0.0039878,21.568,0.063398,1036.8,58.977,14.971,0.52806,200.22,0.25921,0.28095
0.3675,0.00042486,0.0040422,21.716,0.063834,1036.8,58.98,14.97,0.52805,200.22,0.25921,0.28485
0.37,0.00043062,0.0040969,21.865,0.064271,1036.8,58.981,14.968,0.52802,200.22,0.25921,0.28878
0.3725,0.00043644,0.004152,22.013,0.064707,1036.7,58.981,14.967,0.528,200.22,0.25921,0.29274
0.375,0.00044229,0.0042075,22.162,0.065144,1036.7,58.982,14.966,0.52798,200.22,0.25922,0.29673
0.3775,0.0004482,0.0042633,22.31,0.065581,1036.6,58.983,14.964,0.52795,200.22,0.25922,0.30074
0.38,0.00045414,0.0043195,22.459,0.066018,1036.5,58.98,14.963,0.5279,200.22,0.25922,0.30479
0.3825,0.00046014,0.0043761,22.607,0.066454,1036.5,58.983,14.962,0.52789,200.22,0.25922,0.30886
0.385,0.00046618,0.004433,22.756,0.066891,1036.5,58.983,14.96,0.52786,200.22,0.25922,0.31296
0.3875,0.00047226,0.0044903,22.904,0.067328,1036.4,58.984,14.959,0.52784,200.22,0.25922,0.31708
0.39,0.0004784,0.004548,23.053,0.067765,1036.4,58.984,14.958,0.52781,200.22,0.25922,0.32123
0.3925,0.00048457,0.0046061,23.202,0.068201,1036.3,58.985,14.956,0.52779,200.22,0.25923,0.32541
0.395,0.0004908,0.0046645,23.35,0.068638,1036.2,58.983,14.955,0.52774,200.22,0.25923,0.32962
0.3975,0.00049707,0.0047233,23.499,0.069075,1036.2,58.984,14.954,0.52773,200.22,0.25923,0.33385
0.4,0.00050339,0.0047824,23.647,0.069512,1036.2,58.985,14.952,0.5277,200.22,0.25923,0.33811
0.4025,0.00050975,0.004842,23.796,0.069949,1036.1,58.986,14.951,0.52768,200.22,0.25923,0.3424
0.405,0.00051616,0.0049018,23.944,0.070386,1036.1,58.986,14.95,0.52766,200.22,0.25923,0.34672
0.4075,0.00052261,0.0049621,24.093,0.070822,1036,58.988,14.949,0.52764,200.22,0.25923,0.35106
0.41,0.00052911,0.0050227,24.242,0.071259,1035.9,58.984,14.947,0.52758,200.22,0.25924,0.35543
0.4125,0.00053566,0.0050837,24.39,0.071696,1035.9,58.986,14.946,0.52757,200.22,0.25924,0.35982
0.415,0.00054226,0.0051451,24.539,0.072133,1035.8,58.987,14.945,0.52754,200.22,0.25924,0.36424
0.4175,0.0005489,0.0052068,24.688,0.07257,1035.8,58.987,14.943,0.52752,200.22,0.25924,0.36869
0.42,0.00055558,0.0052689,24.836,0.073007,1035.8,58.988,14.942,0.5275,200.22,0.25924,0.37317
0.4225,0.00056232,0.0053314,24.985,0.073444,1035.7,58.989,14.941,0.52747,200.22,0.25924,0.37768
0.425,0.0005691,0.0053942,25.133,0.073881,1035.6,58.986,14.939,0.52742,200.22,0.25924,0.38221
0.4275,0.00057593,0.0054574,25.282,0.074318,1035.6,58.99,14.938,0.52743,200.22,0.25925,0.38676
0.43,0.0005828,0.005521,25.431,0.074755,1035.6,58.991,14.937,0.5274,200.22,0.25925,0.39135
0.4325,0.00058972,0.005585,25.579,0.075191,1035.5,58.992,14.935,0.52738,200.22,0.25925,0.39596
0.435,0.00059669,0.0056493,25.728,0.075628,1035.5,58.992,14.934,0.52736,200.22,0.25925,0.4006
0.4375,0.0006037,0.005714,25.877,0.076065,1035.4,58.993,14.933,0.52734,200.22,0.25925,0.40527
0.44,0.00061076,0.005779,26.025,0.076502,1035.3,58.99,14.931,0.52728,200.22,0.25925,0.40996
0.4425,0.00061787,0.0058444,26.174,0.076939,1035.3,58.992,14.93,0.52727,200.22,0.25925,0.41468
0.445,0.00062503,0.0059102,26.322,0.077376,1035.3,58.992,14.929,0.52724,200.22,0.25926,0.41943
0.4475,0.00063223,0.0059764,26.471,0.077813,1035.2,58.993,14.927,0.52722,200.22,0.25926,0.42421
0.45,0.00063948,0.0060429,26.62,0.07825,1035.2,58.994,14.926,0.5272,200.22,0.25926,0.42901
0.4525,0.00064678,0.0061098,26.768,0.078688,1035.1,58.994,14.925,0.52717,200.22,0.25926,0.43384
0.455,0.00065412,0.0061771,26.917,0.079125,1035,58.991,14.923,0.52712,200.22,0.25926,0.43869
0.4575,0.00066151,0.0062447,27.066,0.079562,1035,58.994,14.922,0.52711,200.22,0.25926,0.44358
0.46,0.00066895,0.0063127,27.214,0.079999,1034.9,58.994,14.921,0.52709,200.22,0.25927,0.44849
0.4625,0.00067643,0.0063811,27.363,0.080436,1034.9,58.994,14.92,0.52706,200.22,0.25927,0.45342
0.465,0.00068397,0.0064498,27.512,0.080873,1034.8,58.995,14.918,0.52704,200.22,0.25927,0.45839
0.4675,0.00069155,0.0065189,27.66,0.08131,1034.8,58.996,14.917,0.52701,200.22,0.25927,0.46338
0.47,0.00069917,0.0065884,27.809,0.081747,1034.7,58.993,14.916,0.52696,200.22,0.25927,0.4684
0.4725,0.00070685,0.0066583,27.958,0.082184,1034.7,58.995,14.914,0.52695,200.22,0.25927,0.47344
0.475,0.00071457,0.0067285,28.106,0.082621,1034.6,58.995,14.913,0.52693,200.22,0.25927,0.47852
0.4775,0.00072234,0.0067991,28.255,0.083058,1034.6,58.995,14.912,0.5269,200.22,0.25928,0.48362
0.48,0.00073016,0.00687,28.404,0.083496,1034.5,58.996,14.91,0.52688,200.22,0.25928,0.48874
0.4825,0.00073802,0.0069413,28.552,0.083933,1034.5,58.997,14.909,0.52686,200.22,0.25928,0.4939
0.485,0.00074594,0.007013,28.701,0.08437,1034.4,58.994,14.908,0.52681,200.22,0.25928,0.49908
0.4875,0.0007539,0.0070851,28.85,0.084807,1034.4,58.996,14.906,0.5268,200.22,0.25928,0.50429
0.49,0.00076191,0.0071575,28.999,0.085244,1034.3,58.996,14.905,0.52677,200.22,0.25928,0.50952
0.4925,0.00076996,0.0072303,29.147,0.085681,1034.3,58.996,14.904,0.52674,200.22,0.25928,0.51478
0.495,0.00077807,0.0073035,29.296,0.086119,1034.2,58.997,14.902,0.52672,200.22,0.25929,0.52007
0.4975,0.00078622,0.007377,29.445,0.086556,1034.2,58.998,14.901,0.5267,200.22,0.25929,0.52539
0.5,0.00079442,0.0074509,29.593,0.086993,1034.1,58.994,14.9,0.52665,200.22,0.25929,0.53073
0.5025,0.00080266,0.0075252,29.742,0.08743,1034.1,58.997,14.898,0.52664,200.22,0.25929,0.5361
0.505,0.00081096,0.0075998,29.891,0.087867,1034,58.999,14.897,0.52663,200.22,0.25929,0.5415
0.5075,0.0008193,0.0076748,30.039,0.088305,1034,59,14.896,0.52661,200.22,0.25929,0.54692
0.51,0.0008277,0.0077502,30.188,0.088742,1034,59,14.894,0.52658,200.22,0.25929,0.55238
0.5125,0.00083614,0.0078259,30.337,0.089179,1033.9,59.001,14.893,0.52656,200.22,0.2593,0.55785
0.515,0.00084462,0.007902,30.486,0.089616,1033.8,58.997,14.892,0.52651,200.22,0.2593,0.56336
0.5175,0.00085316,0.0079785,30.634,0.090054,1033.8,58.999,14.891,0.5265,200.22,0.2593,0.56889
0.52,0.00086174,0.0080554,30.783,0.090491,1033.7,58.999,14.889,0.52647,200.22,0.2593,0.57445
0.5225,0.00087038,0.0081326,30.932,0.090928,1033.7,59,14.888,0.52645,200.22,0.2593,0.58004
0.525,0.00087906,0.0082102,31.081,0.091365,1033.6,59,14.887,0.52642,200.22,0.2593,0.58565
0.5275,0.00088779,0.0082881,31.229,0.091803,1033.6,59.001,14.885,0.5264,200.22,0.2593,0.5913
0.53,0.00089657,0.0083665,31.378,0.09224,1033.5,58.997,14.884,0.52635,200.22,0.25931,0.59696
0.5325,0.00090539,0.0084452,31.527,0.092677,1033.5,58.999,14.883,0.52634,200.22,0.25931,0.60266
0.535,0.00091427,0.0085242,31.675,0.093115,1033.4,59,14.881,0.52631,200.22,0.25931,0.60838
0.5375,0.00092319,0.0086037,31.824,0.093552,1033.4,59,14.88,0.52629,200.22,0.25931,0.61413
0.54,0.00093216,0.0086835,31.973,0.093989,1033.3,59.001,14.879,0.52627,200.22,0.25931,0.61991
0.5425,0.00094118,0.0087636,32.122,0.094427,1033.3,59.001,14.877,0.52625,200.22,0.25931,0.62571
0.545,0.00095025,0.0088442,32.27,0.094864,1033.2,58.998,14.876,0.52619,200.22,0.25931,0.63154
0.5475,0.00095937,0.0089251,32.419,0.095301,1033.2,59,14.875,0.52618,200.22,0.25932,0.6374
0.55,0.00096853,0.0090064,32.568,0.095739,1033.1,59,14.873,0.52615,200.22,0.25932,0.64328
0.5525,0.00097775,0.009088,32.717,0.096176,1033.1,59,14.872,0.52613,200.22,0.25932,0.6492
0.555,0.00098701,0.00917,32.865,0.096614,1033,59,14.871,0.52611,200.22,0.25932,0.65513
0.5575,0.00099633,0.0092524,33.014,0.097051,1033,59.001,14.869,0.52609,200.22,0.25932,0.6611
0.56,0.0010057,0.0093352,33.163,0.097488,1032.9,58.998,14.868,0.52604,200.22,0.25932,0.66709
0.5625,0.0010151,0.0094183,33.312,0.097926,1032.8,58.999,14.867,0.52602,200.22,0.25932,0.67311
0.565,0.0010246,0.0095018,33.46,0.098363,1032.8,58.999,14.866,0.526,200.22,0.25933,0.67916
0.5675,0.0010341,0.0095856,33.609,0.098801,1032.8,59,14.864,0.52598,200.22,0.25933,0.68523
0.57,0.0010436,0.0096698,33.758,0.099238,1032.7,59,14.863,0.52595,200.22,0.25933,0.69134
0.5725,0.0010532,0.0097544,33.907,0.099675,1032.7,59.001,14.862,0.52593,200.22,0.25933,0.69746
0.575,0.0010629,0.0098394,34.056,0.10011,1032.6,58.998,14.86,0.52588,200.22,0.25933,0.70362
0.5775,0.0010726,0.0099247,34.204,0.10055,1032.5,58.999,14.859,0.52586,200.22,0.25933,0.7098
0.58,0.0010823,0.01001,34.353,0.10099,1032.5,58.999,14.858,0.52584,200.22,0.25934,0.71601
0.5825,0.0010921,0.010097,34.502,0.10143,1032.5,59,14.856,0.52582,200.22,0.25934,0.72225
0.585,0.001102,0.010183,34.651,0.10186,1032.4,59.002,14.855,0.52581,200.22,0.25934,0.72851
0.5875,0.0011119,0.01027,34.799,0.1023,1032.4,59.003,14.854,0.52579,200.22,0.25934,0.7348
0.59,0.0011218,0.010357,34.948,0.10274,1032.3,58.999,14.852,0.52574,200.22,0.25934,0.74112
0.5925,0.0011318,0.010444,35.097,0.10318,1032.3,59.001,14.851,0.52573,200.22,0.25934,0.74746
