Time(s),x(km),y(km),Velocity(m/s),Mach,Thrust(N),Acceleration(m/s2),Mass(kg),mdot(kg/s),Isp(s),Cd,DynPres(kPa)
0,0,0,0.447,0,0,0,15.161,0,0,0,0
0.0025,2.5207e-07,1.1859e-06,0.447,0.0013139,382.17,14.851,15.161,0.19464,200.22,0.259,0.00012288
0.005,5.402e-07,2.5415e-06,0.48496,0.0014255,572.73,27.147,15.16,0.29169,200.22,0.259,0.0001224
0.0075,8.7649e-07,4.1235e-06,0.55434,0.0016294,713.67,36.242,15.159,0.36347,200.22,0.259,0.00014407
0.01,1.2736e-06,5.9917e-06,0.64697,0.0019017,861.28,45.77,15.158,0.43864,200.22,0.25901,0.00018824
0.0125,1.7371e-06,8.1723e-06,0.76395,0.0022455,926.69,49.995,15.157,0.47196,200.22,0.25901,0.00025641
0.015,2.2704e-06,1.0682e-05,0.89173,0.0026211,966.67,52.58,15.156,0.49232,200.22,0.25901,0.00035752
0.0175,2.8758e-06,1.353e-05,1.0261,0.0030161,991.96,54.218,15.155,0.5052,200.22,0.25901,0.00048712
0.02,3.5547e-06,1.6723e-05,1.1647,0.0034235,1008.6,55.295,15.154,0.51366,200.22,0.25901,0.00064501
0.0225,4.3079e-06,2.0267e-05,1.306,0.0038389,1019.7,56.018,15.152,0.51931,200.22,0.25901,0.00083098
0.025,5.1362e-06,2.4164e-05,1.4492,0.0042597,1027.2,56.507,15.151,0.52313,200.22,0.25901,0.0010449
0.0275,6.0401e-06,2.8416e-05,1.5936,0.0046842,1032.3,56.846,15.15,0.52576,200.22,0.25901,0.0012865
0.03,7.0198e-06,3.3025e-05,1.7389,0.0051113,1035.8,57.078,15.148,0.52755,200.22,0.25902,0.0015557
0.0325,8.0755e-06,3.7992e-05,1.8848,0.0055401,1038.3,57.24,15.147,0.52878,200.22,0.25902,0.0018523
0.035,9.2074e-06,4.3317e-05,2.0311,0.0059701,1040,57.356,15.146,0.52965,200.22,0.25902,0.0021762
0.0375,1.0416e-05,4.9002e-05,2.1777,0.006401,1041.1,57.432,15.144,0.5302,200.22,0.25902,0.0025271
0.04,1.17e-05,5.5045e-05,2.3245,0.0068325,1041.9,57.492,15.143,0.53063,200.22,0.25902,0.0029051
0.0425,1.3061e-05,6.1448e-05,2.4714,0.0072644,1042.4,57.532,15.142,0.5309,200.22,0.25902,0.0033099
0.045,1.4499e-05,6.8211e-05,2.6184,0.0076966,1042.7,57.557,15.14,0.53105,200.22,0.25902,0.0037416
0.0475,1.6013e-05,7.5334e-05,2.7656,0.008129,1043,57.579,15.139,0.53118,200.22,0.25903,0.0042001
0.05,1.7603e-05,8.2816e-05,2.9127,0.0085616,1043.1,57.595,15.138,0.53126,200.22,0.25903,0.0046852
0.0525,1.927e-05,9.0659e-05,3.0599,0.0089942,1043.2,57.606,15.137,0.5313,200.22,0.25903,0.0051971
0.055,2.1014e-05,9.8862e-05,3.2072,0.009427,1043.3,57.615,15.135,0.53133,200.22,0.25903,0.0057357
0.0575,2.2834e-05,0.00010742,3.3544,0.0098599,1043.2,57.618,15.134,0.53131,200.22,0.25903,0.006301
0.06,2.473e-05,0.00011635,3.5017,0.010293,1043.3,57.625,15.133,0.53132,200.22,0.25903,0.0068929
0.0625,2.6704e-05,0.00012563,3.649,0.010726,1043.2,57.629,15.131,0.5313,200.22,0.25903,0.0075113
0.065,2.8753e-05,0.00013527,3.7962,0.011159,1043.2,57.634,15.13,0.53129,200.22,0.25904,0.0081565
0.0675,3.088e-05,0.00014528,3.9436,0.011592,1043.2,57.639,15.129,0.53129,200.22,0.25904,0.0088282
0.07,3.3083e-05,0.00015564,4.0909,0.012025,1043.1,57.638,15.127,0.53124,200.22,0.25904,0.0095266
0.0725,3.5362e-05,0.00016637,4.2382,0.012458,1043.1,57.643,15.126,0.53124,200.22,0.25904,0.010252
0.075,3.7718e-05,0.00017745,4.3855,0.012891,1043,57.645,15.125,0.53121,200.22,0.25904,0.011003
0.0775,4.0151e-05,0.0001889,4.5328,0.013324,1043,57.648,15.123,0.53119,200.22,0.25904,0.011782
0.08,4.266e-05,0.0002007,4.6802,0.013757,1042.9,57.651,15.122,0.53116,200.22,0.25904,0.012586
0.0825,4.5246e-05,0.00021287,4.8275,0.01419,1042.9,57.654,15.121,0.53114,200.22,0.25905,0.013418
0.085,4.7908e-05,0.00022539,4.9749,0.014623,1042.8,57.652,15.119,0.53108,200.22,0.25905,0.014276
0.0875,5.0647e-05,0.00023828,5.1222,0.015056,1042.8,57.656,15.118,0.53107,200.22,0.25905,0.015161
0.09,5.3463e-05,0.00025152,5.2696,0.015489,1042.7,57.658,15.117,0.53104,200.22,0.25905,0.016072
0.0925,5.6355e-05,0.00026513,5.417,0.015922,1042.7,57.661,15.115,0.53102,200.22,0.25905,0.01701
0.095,5.9324e-05,0.0002791,5.5643,0.016356,1042.6,57.663,15.114,0.53099,200.22,0.25905,0.017975
0.0975,6.237e-05,0.00029343,5.7117,0.016789,1042.6,57.666,15.113,0.53097,200.22,0.25905,0.018966
0.1,6.5492e-05,0.00030811,5.8591,0.017222,1042.5,57.664,15.111,0.53091,200.22,0.25906,0.019984
0.1025,6.869e-05,0.00032316,6.0065,0.017655,1042.4,57.668,15.11,0.5309,200.22,0.25906,0.021029
0.105,7.1966e-05,0.00033857,6.1539,0.018089,1042.4,57.67,15.109,0.53087,200.22,0.25906,0.0221
0.1075,7.5317e-05,0.00035434,6.3013,0.018522,1042.3,57.673,15.107,0.53085,200.22,0.25906,0.023198
0.11,7.8746e-05,0.00037047,6.4487,0.018955,1042.3,57.675,15.106,0.53082,200.22,0.25906,0.024323
0.1125,8.2251e-05,0.00038696,6.5961,0.019388,1042.2,57.678,15.105,0.5308,200.22,0.25906,0.025474
0.115,8.5833e-05,0.00040381,6.7435,0.019822,1042.1,57.676,15.103,0.53074,200.22,0.25906,0.026652
0.1175,8.9491e-05,0.00042102,6.8909,0.020255,1042.1,57.68,15.102,0.53073,200.22,0.25907,0.027856
0.12,9.3226e-05,0.00043859,7.0383,0.020688,1042,57.682,15.101,0.5307,200.22,0.25907,0.029087
0.1225,9.7038e-05,0.00045653,7.1857,0.021122,1042,57.684,15.099,0.53068,200.22,0.25907,0.030345
0.125,0.00010093,0.00047482,7.3332,0.021555,1041.9,57.686,15.098,0.53065,200.22,0.25907,0.03163
0.1275,0.00010489,0.00049347,7.4806,0.021988,1041.9,57.689,15.097,0.53063,200.22,0.25907,0.032941
0.13,0.00010893,0.00051249,7.6281,0.022422,1041.8,57.687,15.095,0.53057,200.22,0.25907,0.034279
0.1325,0.00011305,0.00053186,7.7755,0.022855,1041.8,57.691,15.094,0.53056,200.22,0.25907,0.035643
0.135,0.00011725,0.0005516,7.923,0.023289,1041.7,57.695,15.093,0.53055,200.22,0.25908,0.037034
0.1375,0.00012152,0.00057169,8.0704,0.023722,1041.7,57.698,15.091,0.53052,200.22,0.25908,0.038452
0.14,0.00012587,0.00059215,8.2179,0.024156,1041.6,57.7,15.09,0.5305,200.22,0.25908,0.039897
0.1425,0.00013029,0.00061297,8.3654,0.024589,1041.6,57.702,15.089,0.53047,200.22,0.25908,0.041368
0.145,0.00013479,0.00063414,8.5128,0.025023,1041.5,57.701,15.087,0.53042,200.22,0.25908,0.042866
0.1475,0.00013937,0.00065568,8.6603,0.025456,1041.5,57.704,15.086,0.53041,200.22,0.25908,0.044391
0.15,0.00014402,0.00067758,8.8078,0.02589,1041.4,57.706,15.085,0.53038,200.22,0.25908,0.045942
0.1525,0.00014876,0.00069984,8.9553,0.026323,1041.4,57.709,15.083,0.53036,200.22,0.25909,0.04752
0.155,0.00015356,0.00072246,9.1028,0.026757,1041.3,57.711,15.082,0.53033,200.22,0.25909,0.049125
0.1575,0.00015845,0.00074544,9.2503,0.02719,1041.3,57.713,15.081,0.5303,200.22,0.25909,0.050756
0.16,0.00016341,0.00076878,9.3978,0.027624,1041.2,57.712,15.079,0.53025,200.22,0.25909,0.052414
0.1625,0.00016845,0.00079249,9.5453,0.028057,1041.1,57.715,15.078,0.53024,200.22,0.25909,0.054099
0.165,0.00017356,0.00081655,9.6928,0.028491,1041.1,57.717,15.077,0.53021,200.22,0.25909,0.05581
0.1675,0.00017875,0.00084097,9.8403,0.028925,1041,57.72,15.075,0.53019,200.22,0.25909,0.057549
0.17,0.00018402,0.00086576,9.9878,0.029358,1041,57.722,15.074,0.53016,200.22,0.2591,0.059313
0.1725,0.00018937,0.0008909,10.135,0.029792,1040.9,57.724,15.073,0.53014,200.22,0.2591,0.061105
0.175,0.00019479,0.00091641,10.283,0.030226,1040.8,57.723,15.071,0.53009,200.22,0.2591,0.062923
0.1775,0.00020029,0.00094228,10.43,0.030659,1040.8,57.726,15.07,0.53007,200.22,0.2591,0.064768
0.18,0.00020586,0.0009685,10.578,0.031093,1040.8,57.728,15.069,0.53005,200.22,0.2591,0.06664
0.1825,0.00021151,0.00099509,10.726,0.031527,1040.7,57.73,15.068,0.53002,200.22,0.2591,0.068539
0.185,0.00021724,0.001022,10.873,0.03196,1040.7,57.732,15.066,0.52999,200.22,0.25911,0.070464
0.1875,0.00022305,0.0010494,11.021,0.032394,1040.5,57.731,15.065,0.52994,200.22,0.25911,0.072416
0.19,0.00022893,0.001077,11.168,0.032828,1040.5,57.735,15.064,0.52993,200.22,0.25911,0.074394
0.1925,0.00023489,0.0011051,11.316,0.033261,1040.5,57.737,15.062,0.5299,200.22,0.25911,0.076399
0.195,0.00024092,0.0011334,11.463,0.033695,1040.4,57.739,15.061,0.52988,200.22,0.25911,0.078431
0.1975,0.00024703,0.0011622,11.611,0.034129,1040.4,57.741,15.06,0.52985,200.22,0.25911,0.08049
0.2,0.00025322,0.0011913,11.758,0.034563,1040.3,57.743,15.058,0.52983,200.22,0.25911,0.082576
0.2025,0.00025949,0.0012208,11.906,0.034997,1040.2,57.741,15.057,0.52978,200.22,0.25912,0.084688
0.205,0.00026583,0.0012506,12.054,0.03543,1040.2,57.747,15.056,0.52978,200.22,0.25912,0.086827
0.2075,0.00027225,0.0012808,12.201,0.035864,1040.2,57.749,15.054,0.52975,200.22,0.25912,0.088992
0.21,0.00027874,0.0013114,12.349,0.036298,1040.1,57.751,15.053,0.52973,200.22,0.25912,0.091185
0.2125,0.00028532,0.0013423,12.496,0.036732,1040.1,57.753,15.052,0.5297,200.22,0.25912,0.093404
0.215,0.00029196,0.0013736,12.644,0.037166,1040,57.756,15.05,0.52968,200.22,0.25912,0.09565
0.2175,0.00029869,0.0014052,12.792,0.0376,1039.9,57.754,15.049,0.52963,200.22,0.25912,0.097923
0.22,0.00030549,0.0014372,12.939,0.038034,1039.9,57.757,15.048,0.52961,200.22,0.25913,0.10022
0.2225,0.00031237,0.0014696,13.087,0.038468,1039.8,57.759,15.046,0.52959,200.22,0.25913,0.10255
0.225,0.00031933,0.0015023,13.234,0.038902,1039.8,57.762,15.045,0.52957,200.22,0.25913,0.1049
0.2275,0.00032636,0.0015354,13.382,0.039336,1039.8,57.763,15.044,0.52954,200.22,0.25913,0.10728
0.23,0.00033347,0.0015688,13.53,0.03977,1039.7,57.765,15.042,0.52952,200.22,0.25913,0.10969
0.2325,0.00034065,0.0016027,13.677,0.040204,1039.6,57.764,15.041,0.52946,200.22,0.25913,0.11212
0.235,0.00034792,0.0016368,13.825,0.040638,1039.6,57.767,15.04,0.52945,200.22,0.25913,0.11458
0.2375,0.00035526,0.0016714,13.973,0.041072,1039.5,57.769,15.038,0.52942,200.22,0.25914,0.11707
0.24,0.00036267,0.0017062,14.12,0.041506,1039.5,57.771,15.037,0.5294,200.22,0.25914,0.11958
0.2425,0.00037017,0.0017415,14.268,0.04194,1039.4,57.773,15.036,0.52938,200.22,0.25914,0.12212
0.245,0.00037774,0.0017771,14.416,0.042374,1039.4,57.775,15.034,0.52935,200.22,0.25914,0.12469
0.2475,0.00038538,0.0018131,14.563,0.042808,1039.3,57.773,15.033,0.5293,200.22,0.25914,0.12728
0.25,0.00039311,0.0018494,14.711,0.043242,1039.3,57.777,15.032,0.52929,200.22,0.25914,0.1299
0.2525,0.00040091,0.0018861,14.859,0.043676,1039.2,57.778,15.03,0.52926,200.22,0.25914,0.13255
0.255,0.00040878,0.0019232,15.006,0.04411,1039.2,57.781,15.029,0.52924,200.22,0.25915,0.13522
0.2575,0.00041674,0.0019606,15.154,0.044544,1039.1,57.783,15.028,0.52921,200.22,0.25915,0.13792
0.26,0.00042477,0.0019984,15.302,0.044978,1039.1,57.785,15.026,0.52919,200.22,0.25915,0.14065
0.2625,0.00043287,0.0020365,15.449,0.045412,1039,57.783,15.025,0.52913,200.22,0.25915,0.1434
0.265,0.00044106,0.002075,15.597,0.045846,1038.9,57.787,15.024,0.52912,200.22,0.25915,0.14619
0.2675,0.00044932,0.0021139,15.745,0.046281,1038.9,57.788,15.022,0.52909,200.22,0.25915,0.14899
0.27,0.00045765,0.0021531,15.892,0.046715,1038.8,57.79,15.021,0.52907,200.22,0.25915,0.15183
0.2725,0.00046607,0.0021927,16.04,0.047149,1038.8,57.792,15.02,0.52905,200.22,0.25916,0.15469
0.275,0.00047456,0.0022326,16.188,0.047583,1038.8,57.794,15.019,0.52903,200.22,0.25916,0.15758
0.2775,0.00048313,0.0022729,16.336,0.048017,1038.7,57.795,15.017,0.52899,200.22,0.25916,0.16049
0.28,0.00049177,0.0023136,16.483,0.048452,1038.7,57.798,15.016,0.52898,200.22,0.25916,0.16343
0.2825,0.00050049,0.0023546,16.631,0.048886,1038.6,57.799,15.015,0.52895,200.22,0.25916,0.1664
0.285,0.00050929,0.002396,16.779,0.04932,1038.5,57.801,15.013,0.52892,200.22,0.25916,0.1694
0.2875,0.00051817,0.0024378,16.926,0.049754,1038.5,57.804,15.012,0.5289,200.22,0.25916,0.17242
0.29,0.00052712,0.0024799,17.074,0.050189,1038.5,57.805,15.011,0.52888,200.22,0.25917,0.17547
0.2925,0.00053615,0.0025224,17.222,0.050623,1038.4,57.804,15.009,0.52883,200.22,0.25917,0.17854
0.295,0.00054525,0.0025652,17.37,0.051057,1038.3,57.807,15.008,0.52881,200.22,0.25917,0.18165
0.2975,0.00055443,0.0026084,17.517,0.051492,1038.3,57.808,15.007,0.52879,200.22,0.25917,0.18478
0.3,0.00056369,0.002652,17.665,0.051926,1038.2,57.811,15.005,0.52877,200.22,0.25917,0.18793
0.3025,0.00057303,0.0026959,17.813,0.05236,1038.2,57.812,15.004,0.52874,200.22,0.25917,0.19112
0.305,0.00058244,0.0027402,17.961,0.052795,1038.1,57.814,15.003,0.52872,200.22,0.25917,0.19432
0.3075,0.00059193,0.0027848,18.108,0.053229,1038,57.812,15.001,0.52866,200.22,0.25918,0.19756
0.31,0.00060149,0.0028298,18.256,0.053663,1038,57.815,15,0.52865,200.22,0.25918,0.20082
0.3125,0.00061114,0.0028752,18.404,0.054098,1038,57.817,14.999,0.52862,200.22,0.25918,0.20411
0.315,0.00062086,0.0029209,18.552,0.054532,1037.9,57.819,14.997,0.5286,200.22,0.25918,0.20743
0.3175,0.00063065,0.002967,18.699,0.054967,1037.9,57.821,14.996,0.52858,200.22,0.25918,0.21077
0.32,0.00064053,0.0030134,18.847,0.055401,1037.8,57.823,14.995,0.52856,200.22,0.25918,0.21414
0.3225,0.00065048,0.0030603,18.995,0.055835,1037.7,57.821,14.993,0.5285,200.22,0.25918,0.21754
0.325,0.0006605,0.0031074,19.143,0.05627,1037.7,57.824,14.992,0.52849,200.22,0.25919,0.22097
0.3275,0.00067061,0.003155,19.291,0.056704,1037.6,57.825,14.991,0.52846,200.22,0.25919,0.22442
0.33,0.00068079,0.0032029,19.438,0.057139,1037.6,57.827,14.989,0.52844,200.22,0.25919,0.22789
0.3325,0.00069104,0.0032511,19.586,0.057573,1037.5,57.829,14.988,0.52842,200.22,0.25919,0.2314
0.335,0.00070138,0.0032997,19.734,0.058008,1037.5,57.831,14.987,0.52839,200.22,0.25919,0.23493
0.3375,0.00071179,0.0033487,19.882,0.058442,1037.4,57.829,14.985,0.52834,200.22,0.25919,0.23849
0.34,0.00072228,0.0033981,20.03,0.058877,1037.4,57.832,14.984,0.52833,200.22,0.25919,0.24207
0.3425,0.00073284,0.0034478,20.177,0.059311,1037.3,57.834,14.983,0.5283,200.22,0.2592,0.24568
0.345,0.00074348,0.0034978,20.325,0.059746,1037.3,57.836,14.982,0.52828,200.22,0.2592,0.24932
0.3475,0.0007542,0.0035482,20.473,0.06018,1037.2,57.837,14.98,0.52826,200.22,0.2592,0.25299
0.35,0.000765,0.003599,20.621,0.060615,1037.2,57.837,14.979,0.52822,200.22,0.2592,0.25668
0.3525,0.00077587,0.0036502,20.769,0.061049,1037.1,57.84,14.978,0.52821,200.22,0.2592,0.2604
0.355,0.00078682,0.0037017,20.917,0.061484,1037.1,57.842,14.976,0.52818,200.22,0.2592,0.26414
0.3575,0.00079784,0.0037536,21.064,0.061919,1037,57.844,14.975,0.52816,200.22,0.2592,0.26792
0.36,0.00080895,0.0038058,21.212,0.062353,1037,57.845,14.974,0.52814,200.22,0.25921,0.27171
0.3625,0.00082013,0.0038584,21.36,0.062788,1037,57.847,14.972,0.52811,200.22,0.25921,0.27554
0.365,0.00083138,0.0039113,21.508,0.063222,1036.8,57.845,14.971,0.52806,200.22,0.25921,0.27939
0.3675,0.00084272,0.0039647,21.656,0.063657,1036.8,57.848,14.97,0.52805,200.22,0.25921,0.28327
0.37,0.00085414,0.0040183,21.804,0.064092,1036.8,57.85,14.968,0.52802,200.22,0.25921,0.28718
0.3725,0.00086565,0.0040724,21.953,0.06453,1036.7,57.848,14.967,0.528,200.22,0.25921,0.29111
0.375,0.00087726,0.0041268,22.102,0.064968,1036.7,57.846,14.966,0.52798,200.22,0.25922,0.2951
0.3775,0.00088895,0.0041816,22.251,0.065406,1036.6,57.844,14.964,0.52795,200.22,0.25922,0.29912
0.38,0.00090074,0.0042367,22.4,0.065844,1036.5,57.839,14.963,0.5279,200.22,0.25922,0.30317
0.3825,0.00091262,0.0042922,22.549,0.066282,1036.5,57.839,14.962,0.52789,200.22,0.25922,0.30724
0.385,0.00092459,0.004348,22.698,0.06672,1036.5,57.836,14.96,0.52786,200.22,0.25922,0.31134
0.3875,0.00093665,0.0044042,22.847,0.067158,1036.4,57.834,14.959,0.52784,200.22,0.25922,0.31546
0.39,0.0009488,0.0044608,22.996,0.067596,1036.4,57.832,14.958,0.52781,200.22,0.25922,0.31962
0.3925,0.00096104,0.0045177,23.145,0.068034,1036.3,57.831,14.956,0.52779,200.22,0.25923,0.3238
0.395,0.00097337,0.004575,23.294,0.068472,1036.2,57.826,14.955,0.52774,200.22,0.25923,0.32801
0.3975,0.0009858,0.0046327,23.443,0.06891,1036.2,57.825,14.954,0.52773,200.22,0.25923,0.33224
0.4,0.00099832,0.0046907,23.592,0.069349,1036.2,57.823,14.952,0.5277,200.22,0.25923,0.33651
0.4025,0.0010109,0.0047491,23.741,0.069787,1036.1,57.821,14.951,0.52768,200.22,0.25923,0.3408
0.405,0.0010236,0.0048078,23.89,0.070225,1036.1,57.819,14.95,0.52766,200.22,0.25923,0.34512
0.4075,0.0010364,0.0048669,24.039,0.070663,1036,57.818,14.949,0.52764,200.22,0.25923,0.34946
0.41,0.0010493,0.0049264,24.188,0.071101,1035.9,57.812,14.947,0.52758,200.22,0.25924,0.35383
0.4125,0.0010623,0.0049862,24.337,0.071539,1035.9,57.812,14.946,0.52757,200.22,0.25924,0.35823
0.415,0.0010754,0.0050464,24.486,0.071978,1035.8,57.81,14.945,0.52754,200.22,0.25924,0.36266
0.4175,0.0010885,0.0051069,24.635,0.072416,1035.8,57.808,14.943,0.52752,200.22,0.25924,0.36711
0.42,0.0011018,0.0051678,24.784,0.072854,1035.8,57.807,14.942,0.5275,200.22,0.25924,0.37159
0.4225,0.0011151,0.0052291,24.933,0.073292,1035.7,57.805,14.941,0.52747,200.22,0.25924,0.3761
0.425,0.0011286,0.0052907,25.082,0.073731,1035.6,57.8,14.939,0.52742,200.22,0.25924,0.38064
0.4275,0.0011421,0.0053527,25.231,0.074169,1035.6,57.802,14.938,0.52743,200.22,0.25925,0.3852
0.43,0.0011557,0.0054151,25.381,0.074607,1035.6,57.8,14.937,0.5274,200.22,0.25925,0.38979
0.4325,0.0011694,0.0054778,25.53,0.075046,1035.5,57.798,14.935,0.52738,200.22,0.25925,0.39441
0.435,0.0011832,0.0055409,25.679,0.075484,1035.5,57.796,14.934,0.52736,200.22,0.25925,0.39905
0.4375,0.0011971,0.0056043,25.828,0.075922,1035.4,57.795,14.933,0.52734,200.22,0.25925,0.40373
0.44,0.0012111,0.0056681,25.977,0.076361,1035.3,57.789,14.931,0.52728,200.22,0.25925,0.40842
0.4425,0.0012252,0.0057323,26.126,0.076799,1035.3,57.789,14.93,0.52727,200.22,0.25925,0.41315
0.445,0.0012394,0.0057968,26.275,0.077237,1035.3,57.787,14.929,0.52724,200.22,0.25926,0.41791
0.4475,0.0012537,0.0058617,26.424,0.077676,1035.2,57.785,14.927,0.52722,200.22,0.25926,0.42269
0.45,0.0012681,0.0059269,26.573,0.078114,1035.2,57.784,14.926,0.5272,200.22,0.25926,0.42749
0.4525,0.0012825,0.0059925,26.722,0.078552,1035.1,57.782,14.925,0.52717,200.22,0.25926,0.43233
0.455,0.0012971,0.0060585,26.872,0.078991,1035,57.777,14.923,0.52712,200.22,0.25926,0.43719
0.4575,0.0013117,0.0061248,27.021,0.079429,1035,57.777,14.922,0.52711,200.22,0.25926,0.44208
0.46,0.0013265,0.0061915,27.17,0.079868,1034.9,57.775,14.921,0.52709,200.22,0.25926,0.447
0.4625,0.0013413,0.0062585,27.319,0.080306,1034.9,57.773,14.92,0.52706,200.22,0.25927,0.45195
0.465,0.0013562,0.0063259,27.468,0.080745,1034.8,57.772,14.918,0.52704,200.22,0.25927,0.45692
0.4675,0.0013713,0.0063937,27.617,0.081183,1034.8,57.77,14.917,0.52701,200.22,0.25927,0.46192
0.47,0.0013864,0.0064618,27.766,0.081622,1034.7,57.764,14.916,0.52696,200.22,0.25927,0.46694
0.4725,0.0014016,0.0065303,27.916,0.08206,1034.7,57.765,14.914,0.52695,200.22,0.25927,0.472
0.475,0.0014169,0.0065992,28.065,0.082499,1034.6,57.763,14.913,0.52693,200.22,0.25927,0.47708
0.4775,0.0014323,0.0066684,28.214,0.082937,1034.6,57.761,14.912,0.5269,200.22,0.25927,0.48219
0.48,0.0014478,0.006738,28.363,0.083376,1034.5,57.759,14.91,0.52688,200.22,0.25928,0.48732
0.4825,0.0014634,0.0068079,28.512,0.083814,1034.5,57.757,14.909,0.52686,200.22,0.25928,0.49249
0.485,0.0014791,0.0068782,28.661,0.084253,1034.4,57.752,14.908,0.52681,200.22,0.25928,0.49768
0.4875,0.0014949,0.0069489,28.81,0.084691,1034.4,57.752,14.906,0.5268,200.22,0.25928,0.50289
0.49,0.0015108,0.0070199,28.96,0.08513,1034.3,57.75,14.905,0.52677,200.22,0.25928,0.50814
0.4925,0.0015267,0.0070913,29.109,0.085568,1034.3,57.749,14.904,0.52674,200.22,0.25928,0.51341
0.495,0.0015428,0.007163,29.258,0.086007,1034.2,57.747,14.902,0.52672,200.22,0.25929,0.51871
0.4975,0.001559,0.0072351,29.407,0.086445,1034.2,57.745,14.901,0.5267,200.22,0.25929,0.52404
0.5,0.0015752,0.0073076,29.556,0.086884,1034.1,57.74,14.9,0.52665,200.22,0.25929,0.52939
0.5025,0.0015916,0.0073804,29.706,0.087323,1034.1,57.74,14.898,0.52664,200.22,0.25929,0.53477
0.505,0.001608,0.0074536,29.855,0.087761,1034,57.74,14.897,0.52663,200.22,0.25929,0.54018
0.5075,0.0016246,0.0075271,30.004,0.0882,1034,57.739,14.896,0.52661,200.22,0.25929,0.54561
0.51,0.0016412,0.007601,30.153,0.088639,1034,57.737,14.894,0.52658,200.22,0.25929,0.55108
0.5125,0.0016579,0.0076753,30.302,0.089077,1033.9,57.736,14.893,0.52656,200.22,0.2593,0.55657
0.515,0.0016748,0.0077499,30.452,0.089516,1033.8,57.73,14.892,0.52651,200.22,0.2593,0.56208
0.5175,0.0016917,0.0078249,30.601,0.089955,1033.8,57.73,14.891,0.5265,200.22,0.2593,0.56763
0.52,0.0017087,0.0079003,30.75,0.090393,1033.7,57.728,14.889,0.52647,200.22,0.2593,0.5732
0.5225,0.0017258,0.007976,30.899,0.090832,1033.7,57.727,14.888,0.52645,200.22,0.2593,0.5788
0.525,0.001743,0.008052,31.048,0.091271,1033.6,57.725,14.887,0.52642,200.22,0.2593,0.58443
0.5275,0.0017603,0.0081285,31.198,0.091709,1033.6,57.724,14.885,0.5264,200.22,0.2593,0.59008
0.53,0.0017777,0.0082053,31.347,0.092148,1033.5,57.718,14.884,0.52635,200.22,0.25931,0.59576
0.5325,0.0017953,0.0082824,31.496,0.092587,1033.5,57.718,14.883,0.52634,200.22,0.25931,0.60147
0.535,0.0018128,0.0083599,31.645,0.093026,1033.4,57.716,14.881,0.52631,200.22,0.25931,0.60721
0.5375,0.0018305,0.0084378,31.794,0.093464,1033.4,57.715,14.88,0.52629,200.22,0.25931,0.61297
0.54,0.0018483,0.008516,31.944,0.093903,1033.3,57.713,14.879,0.52627,200.22,0.25931,0.61876
0.5425,0.0018662,0.0085946,32.093,0.094342,1033.3,57.712,14.877,0.52625,200.22,0.25931,0.62458
0.545,0.0018842,0.0086736,32.242,0.094781,1033.2,57.707,14.876,0.52619,200.22,0.25931,0.63042
0.5475,0.0019023,0.0087529,32.391,0.09522,1033.2,57.706,14.875,0.52618,200.22,0.25932,0.63629
0.55,0.0019205,0.0088326,32.541,0.095658,1033.1,57.704,14.873,0.52615,200.22,0.25932,0.64219
0.5525,0.0019387,0.0089126,32.69,0.096097,1033.1,57.703,14.872,0.52613,200.22,0.25932,0.64812
0.555,0.0019571,0.008993,32.839,0.096536,1033,57.701,14.871,0.52611,200.22,0.25932,0.65407
0.5575,0.0019756,0.0090738,32.988,0.096975,1033,57.7,14.869,0.52609,200.22,0.25932,0.66005
0.56,0.0019941,0.0091549,33.138,0.097414,1032.9,57.694,14.868,0.52604,200.22,0.25932,0.66606
0.5625,0.0020128,0.0092364,33.287,0.097852,1032.8,57.694,14.867,0.52602,200.22,0.25932,0.6721
0.565,0.0020315,0.0093182,33.436,0.098291,1032.8,57.692,14.866,0.526,200.22,0.25933,0.67816
0.5675,0.0020504,0.0094004,33.585,0.09873,1032.8,57.691,14.864,0.52598,200.22,0.25933,0.68425
0.57,0.0020693,0.009483,33.735,0.099169,1032.7,57.689,14.863,0.52595,200.22,0.25933,0.69037
0.5725,0.0020884,0.0095659,33.884,0.099608,1032.7,57.688,14.862,0.52593,200.22,0.25933,0.69651
0.575,0.0021075,0.0096492,34.033,0.10005,1032.6,57.682,14.86,0.52588,200.22,0.25933,0.70268
0.5775,0.0021268,0.0097329,34.182,0.10049,1032.5,57.682,14.859,0.52586,200.22,0.25933,0.70888
0.58,0.0021461,0.0098169,34.332,0.10092,1032.5,57.68,14.858,0.52584,200.22,0.25933,0.71511
0.5825,0.0021656,0.0099012,34.481,0.10136,1032.5,57.679,14.856,0.52582,200.22,0.25934,0.72136
0.585,0.0021851,0.0099859,34.63,0.1018,1032.4,57.679,14.855,0.52581,200.22,0.25934,0.72764
0.5875,0.0022047,0.010071,34.78,0.10224,1032.4,57.678,14.854,0.52579,200.22,0.25934,0.73395
0.59,0.0022245,0.010156,34.929,0.10268,1032.3,57.672,14.852,0.52574,200.22,0.25934,0.74028
0.5925,0.0022443,0.010242,35.078,0.10312,1032.3,57.672,14.851,0.52573,200.22,0.25934,0.74665
0.595,0.0022642,0.010328,35.227,0.10356,1032.2,57.67,14.85,0.5257,200.22,0.25934,0.75304
