Time(s),x(km),y(km),Velocity(m/s),Mach,Thrust(N),Acceleration(m/s2),Mass(kg),mdot(kg/s),Isp(s),Cd,DynPres(kPa)
0.2375,0.00058041,0.0015947,13.876,0.040788,1039.5,55.113,15.038,0.52942,200.22,0.25913,0.11546
0.24,0.00059252,0.0016279,14.023,0.041219,1039.5,55.115,15.037,0.5294,200.22,0.25914,0.11794
0.2425,0.00060476,0.0016616,14.17,0.04165,1039.4,55.117,15.036,0.52938,200.22,0.25914,0.12044
0.245,0.00061713,0.0016956,14.316,0.042081,1039.4,55.119,15.034,0.52935,200.22,0.25914,0.12297
0.2475,0.00062962,0.0017299,14.463,0.042512,1039.3,55.117,15.033,0.5293,200.22,0.25914,0.12553
0.25,0.00064224,0.0017645,14.609,0.042943,1039.3,55.121,15.032,0.52929,200.22,0.25914,0.12812
0.2525,0.00065498,0.0017996,14.756,0.043374,1039.2,55.122,15.03,0.52926,200.22,0.25914,0.13073
0.255,0.00066785,0.0018349,14.903,0.043806,1039.2,55.124,15.029,0.52924,200.22,0.25914,0.13336
0.2575,0.00068084,0.0018706,15.049,0.044237,1039.1,55.126,15.028,0.52921,200.22,0.25915,0.13603
0.26,0.00069396,0.0019066,15.196,0.044668,1039.1,55.128,15.026,0.52919,200.22,0.25915,0.13872
0.2625,0.00070721,0.001943,15.343,0.045099,1039,55.126,15.025,0.52913,200.22,0.25915,0.14143
0.265,0.00072058,0.0019798,15.489,0.04553,1038.9,55.13,15.024,0.52912,200.22,0.25915,0.14418
0.2675,0.00073407,0.0020168,15.636,0.045961,1038.9,55.131,15.022,0.52909,200.22,0.25915,0.14695
0.27,0.00074769,0.0020543,15.783,0.046392,1038.8,55.133,15.021,0.52907,200.22,0.25915,0.14974
0.2725,0.00076144,0.002092,15.929,0.046823,1038.8,55.135,15.02,0.52905,200.22,0.25915,0.15256
0.275,0.00077531,0.0021301,16.076,0.047255,1038.8,55.137,15.019,0.52903,200.22,0.25916,0.15541
0.2775,0.00078931,0.0021686,16.223,0.047686,1038.7,55.138,15.017,0.52899,200.22,0.25916,0.15829
0.28,0.00080343,0.0022074,16.369,0.048117,1038.7,55.141,15.016,0.52898,200.22,0.25916,0.16119
0.2825,0.00081768,0.0022465,16.516,0.048548,1038.6,55.142,15.015,0.52895,200.22,0.25916,0.16411
0.285,0.00083205,0.002286,16.663,0.04898,1038.5,55.144,15.013,0.52892,200.22,0.25916,0.16707
0.2875,0.00084655,0.0023259,16.81,0.049411,1038.5,55.146,15.012,0.5289,200.22,0.25916,0.17005
0.29,0.00086117,0.002366,16.956,0.049842,1038.5,55.148,15.011,0.52888,200.22,0.25916,0.17306
0.2925,0.00087592,0.0024066,17.103,0.050273,1038.4,55.146,15.009,0.52883,200.22,0.25917,0.17609
0.295,0.0008908,0.0024474,17.25,0.050705,1038.3,55.149,15.008,0.52881,200.22,0.25917,0.17915
0.2975,0.0009058,0.0024887,17.396,0.051136,1038.3,55.151,15.007,0.52879,200.22,0.25917,0.18224
0.3,0.00092092,0.0025302,17.543,0.051567,1038.2,55.153,15.005,0.52877,200.22,0.25917,0.18535
0.3025,0.00093617,0.0025721,17.69,0.051999,1038.2,55.155,15.004,0.52874,200.22,0.25917,0.18849
0.305,0.00095155,0.0026144,17.837,0.05243,1038.1,55.156,15.003,0.52872,200.22,0.25917,0.19165
0.3075,0.00096705,0.002657,17.983,0.052861,1038,55.155,15.001,0.52866,200.22,0.25917,0.19484
0.31,0.00098268,0.0026999,18.13,0.053293,1038,55.158,15,0.52865,200.22,0.25918,0.19806
0.3125,0.00099843,0.0027432,18.277,0.053724,1038,55.159,14.999,0.52862,200.22,0.25918,0.20131
0.315,0.0010143,0.0027868,18.424,0.054155,1037.9,55.161,14.997,0.5286,200.22,0.25918,0.20458
0.3175,0.0010303,0.0028308,18.57,0.054587,1037.9,55.163,14.996,0.52858,200.22,0.25918,0.20788
0.32,0.0010464,0.0028751,18.717,0.055018,1037.8,55.165,14.995,0.52856,200.22,0.25918,0.2112
0.3225,0.0010627,0.0029197,18.864,0.05545,1037.7,55.163,14.993,0.5285,200.22,0.25918,0.21455
0.325,0.0010791,0.0029647,19.011,0.055881,1037.7,55.166,14.992,0.52849,200.22,0.25918,0.21793
0.3275,0.0010956,0.0030101,19.157,0.056313,1037.6,55.167,14.991,0.52846,200.22,0.25919,0.22133
0.33,0.0011122,0.0030558,19.304,0.056744,1037.6,55.169,14.989,0.52844,200.22,0.25919,0.22476
0.3325,0.001129,0.0031018,19.451,0.057175,1037.5,55.171,14.988,0.52842,200.22,0.25919,0.22822
0.335,0.0011459,0.0031482,19.598,0.057607,1037.5,55.173,14.987,0.52839,200.22,0.25919,0.2317
0.3375,0.0011629,0.0031949,19.745,0.058038,1037.4,55.171,14.985,0.52834,200.22,0.25919,0.23521
0.34,0.00118,0.003242,19.891,0.05847,1037.4,55.174,14.984,0.52833,200.22,0.25919,0.23874
0.3425,0.0011973,0.0032894,20.038,0.058901,1037.3,55.175,14.983,0.5283,200.22,0.25919,0.2423
0.345,0.0012146,0.0033372,20.185,0.059333,1037.3,55.178,14.982,0.52828,200.22,0.2592,0.24589
0.3475,0.0012322,0.0033853,20.332,0.059765,1037.2,55.179,14.98,0.52826,200.22,0.2592,0.24951
0.35,0.0012498,0.0034338,20.478,0.060196,1037.2,55.179,14.979,0.52822,200.22,0.2592,0.25315
0.3525,0.0012675,0.0034826,20.625,0.060628,1037.1,55.182,14.978,0.52821,200.22,0.2592,0.25682
0.355,0.0012854,0.0035317,20.772,0.061059,1037.1,55.183,14.976,0.52818,200.22,0.2592,0.26051
0.3575,0.0013034,0.0035812,20.919,0.061491,1037,55.185,14.975,0.52816,200.22,0.2592,0.26423
0.36,0.0013216,0.003631,21.066,0.061922,1037,55.187,14.974,0.52814,200.22,0.2592,0.26798
0.3625,0.0013399,0.0036812,21.213,0.062354,1037,55.189,14.972,0.52811,200.22,0.25921,0.27175
0.365,0.0013582,0.0037317,21.359,0.062786,1036.8,55.186,14.971,0.52806,200.22,0.25921,0.27555
0.3675,0.0013768,0.0037826,21.506,0.063217,1036.8,55.19,14.97,0.52805,200.22,0.25921,0.27938
0.37,0.0013954,0.0038338,21.653,0.063649,1036.8,55.191,14.968,0.52802,200.22,0.25921,0.28323
0.3725,0.0014142,0.0038854,21.803,0.06409,1036.7,55.183,14.967,0.528,200.22,0.25921,0.28711
0.375,0.0014332,0.0039373,21.953,0.064531,1036.7,55.175,14.966,0.52798,200.22,0.25921,0.2911
0.3775,0.0014523,0.0039895,22.103,0.064972,1036.6,55.167,14.964,0.52795,200.22,0.25922,0.29512
0.38,0.0014716,0.0040421,22.253,0.065413,1036.5,55.156,14.963,0.5279,200.22,0.25922,0.29917
0.3825,0.001491,0.004095,22.403,0.065854,1036.5,55.15,14.962,0.52789,200.22,0.25922,0.30324
0.385,0.0015105,0.0041483,22.553,0.066295,1036.5,55.141,14.96,0.52786,200.22,0.25922,0.30734
0.3875,0.0015302,0.004202,22.703,0.066737,1036.4,55.134,14.959,0.52784,200.22,0.25922,0.31147
0.39,0.0015501,0.0042559,22.853,0.067178,1036.4,55.126,14.958,0.52781,200.22,0.25922,0.31563
0.3925,0.0015701,0.0043102,23.003,0.067619,1036.3,55.119,14.956,0.52779,200.22,0.25922,0.31981
0.395,0.0015903,0.0043649,23.154,0.06806,1036.2,55.108,14.955,0.52774,200.22,0.25923,0.32402
0.3975,0.0016106,0.0044199,23.304,0.068501,1036.2,55.101,14.954,0.52773,200.22,0.25923,0.32826
0.4,0.001631,0.0044753,23.454,0.068943,1036.2,55.093,14.952,0.5277,200.22,0.25923,0.33253
0.4025,0.0016517,0.0045309,23.604,0.069384,1036.1,55.086,14.951,0.52768,200.22,0.25923,0.33683
0.405,0.0016724,0.004587,23.754,0.069825,1036.1,55.078,14.95,0.52766,200.22,0.25923,0.34115
0.4075,0.0016933,0.0046434,23.904,0.070266,1036,55.071,14.949,0.52764,200.22,0.25923,0.3455
0.41,0.0017144,0.0047001,24.054,0.070708,1035.9,55.06,14.947,0.52758,200.22,0.25923,0.34988
0.4125,0.0017356,0.0047572,24.204,0.071149,1035.9,55.054,14.946,0.52757,200.22,0.25924,0.35429
0.415,0.001757,0.0048146,24.354,0.07159,1035.8,55.047,14.945,0.52754,200.22,0.25924,0.35872
0.4175,0.0017785,0.0048723,24.505,0.072032,1035.8,55.039,14.943,0.52752,200.22,0.25924,0.36318
0.42,0.0018002,0.0049304,24.655,0.072473,1035.8,55.032,14.942,0.5275,200.22,0.25924,0.36767
0.4225,0.001822,0.0049889,24.805,0.072914,1035.7,55.025,14.941,0.52747,200.22,0.25924,0.37219
0.425,0.001844,0.0050477,24.955,0.073356,1035.6,55.014,14.939,0.52742,200.22,0.25924,0.37673
0.4275,0.0018661,0.0051068,25.105,0.073797,1035.6,55.01,14.938,0.52743,200.22,0.25924,0.38131
0.43,0.0018884,0.0051663,25.255,0.074239,1035.6,55.003,14.937,0.5274,200.22,0.25925,0.38591
0.4325,0.0019108,0.0052261,25.405,0.07468,1035.5,54.996,14.935,0.52738,200.22,0.25925,0.39053
0.435,0.0019334,0.0052863,25.556,0.075122,1035.5,54.989,14.934,0.52736,200.22,0.25925,0.39519
0.4375,0.0019562,0.0053468,25.706,0.075563,1035.4,54.982,14.933,0.52734,200.22,0.25925,0.39987
0.44,0.0019791,0.0054076,25.856,0.076005,1035.3,54.971,14.931,0.52728,200.22,0.25925,0.40458
0.4425,0.0020021,0.0054688,26.006,0.076446,1035.3,54.965,14.93,0.52727,200.22,0.25925,0.40932
0.445,0.0020253,0.0055303,26.156,0.076888,1035.3,54.958,14.929,0.52724,200.22,0.25925,0.41409
0.4475,0.0020487,0.0055922,26.307,0.077329,1035.2,54.951,14.927,0.52722,200.22,0.25926,0.41888
0.45,0.0020722,0.0056545,26.457,0.077771,1035.2,54.944,14.926,0.5272,200.22,0.25926,0.42371
0.4525,0.0020958,0.005717,26.607,0.078213,1035.1,54.937,14.925,0.52717,200.22,0.25926,0.42856
0.455,0.0021197,0.0057799,26.757,0.078654,1035,54.927,14.923,0.52712,200.22,0.25926,0.43343
0.4575,0.0021436,0.0058432,26.907,0.079096,1035,54.922,14.922,0.52711,200.22,0.25926,0.43834
0.46,0.0021677,0.0059068,27.058,0.079537,1034.9,54.914,14.921,0.52709,200.22,0.25926,0.44327
0.4625,0.002192,0.0059707,27.208,0.079979,1034.9,54.907,14.92,0.52706,200.22,0.25927,0.44823
0.465,0.0022165,0.006035,27.358,0.080421,1034.8,54.901,14.918,0.52704,200.22,0.25927,0.45322
0.4675,0.002241,0.0060996,27.508,0.080863,1034.8,54.894,14.917,0.52701,200.22,0.25927,0.45824
0.47,0.0022658,0.0061646,27.659,0.081304,1034.7,54.884,14.916,0.52696,200.22,0.25927,0.46328
0.4725,0.0022907,0.0062299,27.809,0.081746,1034.7,54.878,14.914,0.52695,200.22,0.25927,0.46835
0.475,0.0023157,0.0062956,27.959,0.082188,1034.6,54.871,14.913,0.52693,200.22,0.25927,0.47345
0.4775,0.0023409,0.0063616,28.109,0.082629,1034.6,54.864,14.912,0.5269,200.22,0.25927,0.47858
0.48,0.0023663,0.0064279,28.26,0.083071,1034.5,54.858,14.91,0.52688,200.22,0.25928,0.48373
0.4825,0.0023918,0.0064946,28.41,0.083513,1034.5,54.851,14.909,0.52686,200.22,0.25928,0.48891
0.485,0.0024175,0.0065616,28.56,0.083955,1034.4,54.841,14.908,0.52681,200.22,0.25928,0.49412
0.4875,0.0024433,0.006629,28.71,0.084397,1034.4,54.836,14.906,0.5268,200.22,0.25928,0.49936
0.49,0.0024693,0.0066967,28.861,0.084838,1034.3,54.829,14.905,0.52677,200.22,0.25928,0.50463
0.4925,0.0024954,0.0067648,29.011,0.08528,1034.3,54.822,14.904,0.52674,200.22,0.25928,0.50992
0.495,0.0025217,0.0068332,29.161,0.085722,1034.2,54.816,14.902,0.52672,200.22,0.25928,0.51524
0.4975,0.0025482,0.0069019,29.311,0.086164,1034.2,54.809,14.901,0.5267,200.22,0.25929,0.52059
0.5,0.0025748,0.006971,29.462,0.086606,1034.1,54.8,14.9,0.52665,200.22,0.25929,0.52597
0.5025,0.0026016,0.0070404,29.612,0.087048,1034.1,54.795,14.898,0.52664,200.22,0.25929,0.53137
0.505,0.0026285,0.0071102,29.762,0.08749,1034,54.79,14.897,0.52663,200.22,0.25929,0.5368
0.5075,0.0026555,0.0071803,29.913,0.087932,1034,54.784,14.896,0.52661,200.22,0.25929,0.54226
0.51,0.0026828,0.0072508,30.063,0.088373,1034,54.777,14.894,0.52658,200.22,0.25929,0.54775
0.5125,0.0027102,0.0073215,30.213,0.088815,1033.9,54.771,14.893,0.52656,200.22,0.25929,0.55327
0.515,0.0027377,0.0073927,30.364,0.089257,1033.8,54.76,14.892,0.52651,200.22,0.2593,0.55881
0.5175,0.0027654,0.0074642,30.514,0.089699,1033.8,54.756,14.891,0.5265,200.22,0.2593,0.56438
0.52,0.0027933,0.007536,30.664,0.090141,1033.7,54.749,14.889,0.52647,200.22,0.2593,0.56998
0.5225,0.0028213,0.0076082,30.815,0.090583,1033.7,54.743,14.888,0.52645,200.22,0.2593,0.5756
0.525,0.0028495,0.0076807,30.965,0.091025,1033.6,54.736,14.887,0.52642,200.22,0.2593,0.58126
0.5275,0.0028778,0.0077535,31.115,0.091468,1033.6,54.73,14.885,0.5264,200.22,0.2593,0.58694
0.53,0.0029063,0.0078267,31.266,0.09191,1033.5,54.72,14.884,0.52635,200.22,0.2593,0.59265
0.5325,0.002935,0.0079002,31.416,0.092352,1033.5,54.715,14.883,0.52634,200.22,0.25931,0.59839
0.535,0.0029638,0.0079741,31.566,0.092794,1033.4,54.709,14.881,0.52631,200.22,0.25931,0.60415
0.5375,0.0029927,0.0080483,31.717,0.093236,1033.4,54.703,14.88,0.52629,200.22,0.25931,0.60994
0.54,0.0030218,0.0081229,31.867,0.093678,1033.3,54.696,14.879,0.52627,200.22,0.25931,0.61576
0.5425,0.0030511,0.0081978,32.018,0.09412,1033.3,54.691,14.877,0.52625,200.22,0.25931,0.62161
0.545,0.0030806,0.008273,32.168,0.094562,1033.2,54.681,14.876,0.52619,200.22,0.25931,0.62749
0.5475,0.0031102,0.0083486,32.318,0.095004,1033.2,54.676,14.875,0.52618,200.22,0.25932,0.63339
0.55,0.0031399,0.0084245,32.469,0.095447,1033.1,54.669,14.873,0.52615,200.22,0.25932,0.63932
0.5525,0.0031698,0.0085008,32.619,0.095889,1033.1,54.663,14.872,0.52613,200.22,0.25932,0.64528
0.555,0.0031999,0.0085774,32.769,0.096331,1033,54.657,14.871,0.52611,200.22,0.25932,0.65127
0.5575,0.0032301,0.0086544,32.92,0.096773,1033,54.651,14.869,0.52609,200.22,0.25932,0.65728
0.56,0.0032605,0.0087316,33.07,0.097215,1032.9,54.642,14.868,0.52604,200.22,0.25932,0.66333
0.5625,0.0032911,0.0088093,33.221,0.097657,1032.8,54.637,14.867,0.52602,200.22,0.25932,0.6694
0.565,0.0033218,0.0088873,33.371,0.0981,1032.8,54.63,14.866,0.526,200.22,0.25933,0.67549
0.5675,0.0033527,0.0089656,33.522,0.098542,1032.8,54.625,14.864,0.52598,200.22,0.25933,0.68162
0.57,0.0033837,0.0090442,33.672,0.098984,1032.7,54.618,14.863,0.52595,200.22,0.25933,0.68777
0.5725,0.0034149,0.0091232,33.822,0.099427,1032.7,54.612,14.862,0.52593,200.22,0.25933,0.69395
0.575,0.0034462,0.0092026,33.973,0.099869,1032.6,54.603,14.86,0.52588,200.22,0.25933,0.70016
0.5775,0.0034777,0.0092822,34.123,0.10031,1032.5,54.598,14.859,0.52586,200.22,0.25933,0.7064
0.58,0.0035094,0.0093623,34.274,0.10075,1032.5,54.592,14.858,0.52584,200.22,0.25933,0.71266
0.5825,0.0035412,0.0094426,34.424,0.1012,1032.5,54.586,14.856,0.52582,200.22,0.25934,0.71895
0.585,0.0035732,0.0095233,34.574,0.10164,1032.4,54.582,14.855,0.52581,200.22,0.25934,0.72527
0.5875,0.0036054,0.0096044,34.725,0.10208,1032.4,54.577,14.854,0.52579,200.22,0.25934,0.73162
0.59,0.0036377,0.0096858,34.875,0.10252,1032.3,54.567,14.852,0.52574,200.22,0.25934,0.73799
0.5925,0.0036701,0.0097675,35.026,0.10297,1032.3,54.562,14.851,0.52573,200.22,0.25934,0.7444
