Time(s),x(km),y(km),Velocity(m/s),Mach,Thrust(N),Acceleration(m/s2),Mass(kg),mdot(kg/s),Isp(s),Cd,DynPres(kPa)
0.0675,1.0393e-05,0.00014862,3.9562,0.011629,1043.2,58.978,15.129,0.53129,200.22,0.25904,0.0088851
0.07,1.1134e-05,0.00015923,4.104,0.012063,1043.1,58.977,15.127,0.53124,200.22,0.25904,0.009588
0.0725,1.1901e-05,0.0001702,4.2518,0.012498,1043.1,58.982,15.126,0.53124,200.22,0.25904,0.010318
0.075,1.2694e-05,0.00018154,4.3997,0.012932,1043,58.984,15.125,0.53121,200.22,0.25904,0.011074
0.0775,1.3513e-05,0.00019325,4.5475,0.013367,1043,58.987,15.123,0.53119,200.22,0.25904,0.011858
0.08,1.4358e-05,0.00020533,4.6953,0.013801,1042.9,58.99,15.122,0.53116,200.22,0.25904,0.012668
0.0825,1.5228e-05,0.00021777,4.8431,0.014236,1042.9,58.993,15.121,0.53114,200.22,0.25905,0.013505
0.085,1.6124e-05,0.00023059,4.991,0.01467,1042.8,58.991,15.119,0.53108,200.22,0.25905,0.014369
0.0875,1.7046e-05,0.00024377,5.1388,0.015105,1042.8,58.995,15.118,0.53107,200.22,0.25905,0.015259
0.09,1.7994e-05,0.00025733,5.2867,0.01554,1042.7,58.997,15.117,0.53104,200.22,0.25905,0.016177
0.0925,1.8968e-05,0.00027125,5.4345,0.015974,1042.7,59,15.115,0.53102,200.22,0.25905,0.017121
0.095,1.9967e-05,0.00028554,5.5824,0.016409,1042.6,59.002,15.114,0.53099,200.22,0.25905,0.018092
0.0975,2.0992e-05,0.0003002,5.7302,0.016843,1042.6,59.005,15.113,0.53097,200.22,0.25905,0.01909
0.1,2.2043e-05,0.00031523,5.8781,0.017278,1042.5,59.003,15.111,0.53091,200.22,0.25906,0.020114
0.1025,2.312e-05,0.00033062,6.026,0.017713,1042.4,59.008,15.11,0.5309,200.22,0.25906,0.021166
0.105,2.4222e-05,0.00034639,6.1739,0.018147,1042.4,59.009,15.109,0.53087,200.22,0.25906,0.022244
0.1075,2.535e-05,0.00036253,6.3218,0.018582,1042.3,59.012,15.107,0.53085,200.22,0.25906,0.023349
0.11,2.6504e-05,0.00037903,6.4696,0.019017,1042.3,59.014,15.106,0.53082,200.22,0.25906,0.024481
0.1125,2.7684e-05,0.0003959,6.6175,0.019451,1042.2,59.017,15.105,0.5308,200.22,0.25906,0.02564
0.115,2.889e-05,0.00041314,6.7654,0.019886,1042.1,59.015,15.103,0.53074,200.22,0.25906,0.026825
0.1175,3.0121e-05,0.00043075,6.9133,0.020321,1042.1,59.019,15.102,0.53073,200.22,0.25907,0.028038
0.12,3.1378e-05,0.00044873,7.0612,0.020756,1042,59.021,15.101,0.5307,200.22,0.25907,0.029277
0.1225,3.2661e-05,0.00046708,7.2092,0.02119,1042,59.024,15.099,0.53068,200.22,0.25907,0.030543
0.125,3.397e-05,0.0004858,7.3571,0.021625,1041.9,59.026,15.098,0.53065,200.22,0.25907,0.031836
0.1275,3.5305e-05,0.00050488,7.505,0.02206,1041.9,59.028,15.097,0.53063,200.22,0.25907,0.033156
0.13,3.6665e-05,0.00052434,7.6529,0.022495,1041.8,59.027,15.095,0.53057,200.22,0.25907,0.034503
0.1325,3.8051e-05,0.00054416,7.8009,0.02293,1041.8,59.031,15.094,0.53056,200.22,0.25907,0.035876
0.135,3.9463e-05,0.00056435,7.9488,0.023365,1041.7,59.035,15.093,0.53055,200.22,0.25908,0.037276
0.1375,4.0901e-05,0.00058491,8.0968,0.023799,1041.7,59.037,15.091,0.53052,200.22,0.25908,0.038704
0.14,4.2365e-05,0.00060585,8.2447,0.024234,1041.6,59.04,15.09,0.5305,200.22,0.25908,0.040158
0.1425,4.3854e-05,0.00062714,8.3927,0.024669,1041.6,59.042,15.089,0.53047,200.22,0.25908,0.041639
0.145,4.5369e-05,0.00064881,8.5406,0.025104,1041.5,59.041,15.087,0.53042,200.22,0.25908,0.043146
0.1475,4.691e-05,0.00067085,8.6886,0.025539,1041.5,59.044,15.086,0.53041,200.22,0.25908,0.044681
0.15,4.8477e-05,0.00069326,8.8366,0.025974,1041.4,59.046,15.085,0.53038,200.22,0.25909,0.046243
0.1525,5.007e-05,0.00071603,8.9845,0.026409,1041.4,59.049,15.083,0.53036,200.22,0.25909,0.047831
0.155,5.1688e-05,0.00073918,9.1325,0.026844,1041.3,59.051,15.082,0.53033,200.22,0.25909,0.049446
0.1575,5.3333e-05,0.00076269,9.2805,0.027279,1041.3,59.053,15.081,0.5303,200.22,0.25909,0.051088
0.16,5.5003e-05,0.00078657,9.4285,0.027714,1041.2,59.052,15.079,0.53025,200.22,0.25909,0.052757
0.1625,5.6699e-05,0.00081083,9.5765,0.028149,1041.1,59.056,15.078,0.53024,200.22,0.25909,0.054453
0.165,5.842e-05,0.00083545,9.7245,0.028584,1041.1,59.057,15.077,0.53021,200.22,0.25909,0.056176
0.1675,6.0168e-05,0.00086044,9.8725,0.029019,1041,59.06,15.075,0.53019,200.22,0.2591,0.057926
0.17,6.1941e-05,0.0008858,10.021,0.029454,1041,59.062,15.074,0.53016,200.22,0.2591,0.059702
0.1725,6.374e-05,0.00091153,10.169,0.029889,1040.9,59.064,15.073,0.53014,200.22,0.2591,0.061505
0.175,6.5565e-05,0.00093762,10.317,0.030324,1040.8,59.063,15.071,0.53009,200.22,0.2591,0.063336
0.1775,6.7416e-05,0.00096409,10.465,0.03076,1040.8,59.067,15.07,0.53007,200.22,0.2591,0.065193
0.18,6.9292e-05,0.00099093,10.613,0.031195,1040.8,59.069,15.069,0.53005,200.22,0.2591,0.067077
0.1825,7.1195e-05,0.0010181,10.761,0.03163,1040.7,59.071,15.068,0.53002,200.22,0.2591,0.068988
0.185,7.3123e-05,0.0010457,10.909,0.032065,1040.7,59.073,15.066,0.52999,200.22,0.25911,0.070926
0.1875,7.5077e-05,0.0010736,11.057,0.0325,1040.5,59.072,15.065,0.52994,200.22,0.25911,0.07289
0.19,7.7057e-05,0.001102,11.205,0.032935,1040.5,59.075,15.064,0.52993,200.22,0.25911,0.074882
0.1925,7.9062e-05,0.0011306,11.353,0.03337,1040.5,59.077,15.062,0.5299,200.22,0.25911,0.0769
0.195,8.1094e-05,0.0011597,11.501,0.033806,1040.4,59.079,15.061,0.52988,200.22,0.25911,0.078946
0.1975,8.3151e-05,0.0011891,11.649,0.034241,1040.4,59.081,15.06,0.52985,200.22,0.25911,0.081018
0.2,8.5234e-05,0.0012189,11.797,0.034676,1040.3,59.084,15.058,0.52983,200.22,0.25911,0.083117
0.2025,8.7343e-05,0.0012491,11.945,0.035111,1040.2,59.082,15.057,0.52978,200.22,0.25912,0.085243
0.205,8.9478e-05,0.0012796,12.093,0.035547,1040.2,59.088,15.056,0.52978,200.22,0.25912,0.087397
0.2075,9.1639e-05,0.0013105,12.241,0.035982,1040.2,59.089,15.054,0.52975,200.22,0.25912,0.089576
0.21,9.3825e-05,0.0013418,12.389,0.036417,1040.1,59.092,15.053,0.52973,200.22,0.25912,0.091783
0.2125,9.6037e-05,0.0013734,12.537,0.036852,1040.1,59.094,15.052,0.5297,200.22,0.25912,0.094017
0.215,9.8275e-05,0.0014054,12.685,0.037288,1040,59.097,15.05,0.52968,200.22,0.25912,0.096278
0.2175,0.00010054,0.0014378,12.834,0.037723,1039.9,59.095,15.049,0.52963,200.22,0.25912,0.098565
0.22,0.00010283,0.0014705,12.982,0.038158,1039.9,59.098,15.048,0.52961,200.22,0.25913,0.10088
0.2225,0.00010514,0.0015036,13.13,0.038594,1039.8,59.1,15.046,0.52959,200.22,0.25913,0.10322
0.225,0.00010749,0.0015371,13.278,0.039029,1039.8,59.103,15.045,0.52957,200.22,0.25913,0.10559
0.2275,0.00010985,0.001571,13.426,0.039465,1039.8,59.105,15.044,0.52954,200.22,0.25913,0.10799
0.23,0.00011225,0.0016052,13.574,0.0399,1039.7,59.106,15.042,0.52952,200.22,0.25913,0.11041
0.2325,0.00011466,0.0016398,13.722,0.040335,1039.6,59.105,15.041,0.52946,200.22,0.25913,0.11286
0.235,0.00011711,0.0016747,13.87,0.040771,1039.6,59.108,15.04,0.52945,200.22,0.25913,0.11533
0.2375,0.00011958,0.0017101,14.018,0.041206,1039.5,59.11,15.038,0.52942,200.22,0.25914,0.11784
0.24,0.00012208,0.0017458,14.167,0.041642,1039.5,59.112,15.037,0.5294,200.22,0.25914,0.12037
0.2425,0.0001246,0.0017818,14.315,0.042077,1039.4,59.115,15.036,0.52938,200.22,0.25914,0.12292
0.245,0.00012715,0.0018183,14.463,0.042513,1039.4,59.117,15.034,0.52935,200.22,0.25914,0.12551
0.2475,0.00012972,0.0018551,14.611,0.042948,1039.3,59.114,15.033,0.5293,200.22,0.25914,0.12812
0.25,0.00013232,0.0018923,14.759,0.043384,1039.3,59.118,15.032,0.52929,200.22,0.25914,0.13075
0.2525,0.00013495,0.0019298,14.907,0.043819,1039.2,59.12,15.03,0.52926,200.22,0.25914,0.13342
0.255,0.0001376,0.0019677,15.056,0.044255,1039.2,59.122,15.029,0.52924,200.22,0.25915,0.13611
0.2575,0.00014027,0.002006,15.204,0.04469,1039.1,59.124,15.028,0.52921,200.22,0.25915,0.13883
0.26,0.00014298,0.0020447,15.352,0.045126,1039.1,59.126,15.026,0.52919,200.22,0.25915,0.14157
0.2625,0.00014571,0.0020837,15.5,0.045561,1039,59.124,15.025,0.52913,200.22,0.25915,0.14435
0.265,0.00014846,0.0021231,15.648,0.045997,1038.9,59.128,15.024,0.52912,200.22,0.25915,0.14715
0.2675,0.00015124,0.0021629,15.796,0.046433,1038.9,59.129,15.022,0.52909,200.22,0.25915,0.14997
0.27,0.00015405,0.002203,15.945,0.046868,1038.8,59.132,15.021,0.52907,200.22,0.25915,0.15283
0.2725,0.00015688,0.0022435,16.093,0.047304,1038.8,59.133,15.02,0.52905,200.22,0.25916,0.15571
0.275,0.00015974,0.0022844,16.241,0.047739,1038.8,59.136,15.019,0.52903,200.22,0.25916,0.15861
0.2775,0.00016262,0.0023256,16.389,0.048175,1038.7,59.136,15.017,0.52899,200.22,0.25916,0.16155
0.28,0.00016553,0.0023672,16.537,0.048611,1038.7,59.139,15.016,0.52898,200.22,0.25916,0.16451
0.2825,0.00016847,0.0024092,16.686,0.049046,1038.6,59.141,15.015,0.52895,200.22,0.25916,0.1675
0.285,0.00017143,0.0024516,16.834,0.049482,1038.5,59.143,15.013,0.52892,200.22,0.25916,0.17051
0.2875,0.00017442,0.0024943,16.982,0.049918,1038.5,59.145,15.012,0.5289,200.22,0.25916,0.17355
0.29,0.00017743,0.0025374,17.13,0.050354,1038.5,59.147,15.011,0.52888,200.22,0.25917,0.17662
0.2925,0.00018047,0.0025808,17.278,0.050789,1038.4,59.145,15.009,0.52883,200.22,0.25917,0.17972
0.295,0.00018353,0.0026247,17.427,0.051225,1038.3,59.148,15.008,0.52881,200.22,0.25917,0.18284
0.2975,0.00018662,0.0026689,17.575,0.051661,1038.3,59.15,15.007,0.52879,200.22,0.25917,0.18599
0.3,0.00018974,0.0027134,17.723,0.052096,1038.2,59.152,15.005,0.52877,200.22,0.25917,0.18917
0.3025,0.00019288,0.0027584,17.871,0.052532,1038.2,59.154,15.004,0.52874,200.22,0.25917,0.19237
0.305,0.00019605,0.0028037,18.02,0.052968,1038.1,59.156,15.003,0.52872,200.22,0.25918,0.1956
0.3075,0.00019925,0.0028494,18.168,0.053404,1038,59.154,15.001,0.52866,200.22,0.25918,0.19886
0.31,0.00020247,0.0028954,18.316,0.05384,1038,59.157,15,0.52865,200.22,0.25918,0.20214
0.3125,0.00020571,0.0029418,18.464,0.054275,1038,59.159,14.999,0.52862,200.22,0.25918,0.20546
0.315,0.00020898,0.0029886,18.613,0.054711,1037.9,59.161,14.997,0.5286,200.22,0.25918,0.20879
0.3175,0.00021228,0.0030358,18.761,0.055147,1037.9,59.163,14.996,0.52858,200.22,0.25918,0.21216
0.32,0.00021561,0.0030833,18.909,0.055583,1037.8,59.165,14.995,0.52856,200.22,0.25918,0.21555
0.3225,0.00021895,0.0031312,19.057,0.056019,1037.7,59.163,14.993,0.5285,200.22,0.25919,0.21897
0.325,0.00022233,0.0031795,19.206,0.056455,1037.7,59.166,14.992,0.52849,200.22,0.25919,0.22242
0.3275,0.00022573,0.0032281,19.354,0.056891,1037.6,59.167,14.991,0.52846,200.22,0.25919,0.22589
0.33,0.00022916,0.0032771,19.502,0.057326,1037.6,59.169,14.989,0.52844,200.22,0.25919,0.22939
0.3325,0.00023261,0.0033265,19.651,0.057762,1037.5,59.171,14.988,0.52842,200.22,0.25919,0.23292
0.335,0.00023609,0.0033762,19.799,0.058198,1037.5,59.173,14.987,0.52839,200.22,0.25919,0.23647
0.3375,0.00023959,0.0034263,19.947,0.058634,1037.4,59.171,14.985,0.52834,200.22,0.25919,0.24005
0.34,0.00024312,0.0034768,20.095,0.05907,1037.4,59.174,14.984,0.52833,200.22,0.2592,0.24366
0.3425,0.00024668,0.0035277,20.244,0.059506,1037.3,59.176,14.983,0.5283,200.22,0.2592,0.2473
0.345,0.00025026,0.0035789,20.392,0.059942,1037.3,59.178,14.982,0.52828,200.22,0.2592,0.25096
0.3475,0.00025387,0.0036305,20.54,0.060378,1037.2,59.179,14.98,0.52826,200.22,0.2592,0.25465
0.35,0.0002575,0.0036825,20.689,0.060814,1037.2,59.18,14.979,0.52822,200.22,0.2592,0.25837
0.3525,0.00026116,0.0037348,20.837,0.06125,1037.1,59.182,14.978,0.52821,200.22,0.2592,0.26211
0.355,0.00026485,0.0037875,20.985,0.061686,1037.1,59.184,14.976,0.52818,200.22,0.2592,0.26588
0.3575,0.00026856,0.0038406,21.134,0.062122,1037,59.186,14.975,0.52816,200.22,0.25921,0.26968
0.36,0.0002723,0.003894,21.282,0.062558,1037,59.188,14.974,0.52814,200.22,0.25921,0.2735
0.3625,0.00027606,0.0039479,21.43,0.062994,1037,59.19,14.972,0.52811,200.22,0.25921,0.27735
0.365,0.00027985,0.004002,21.579,0.06343,1036.8,59.187,14.971,0.52806,200.22,0.25921,0.28123
0.3675,0.00028367,0.0040566,21.727,0.063866,1036.8,59.191,14.97,0.52805,200.22,0.25921,0.28513
0.37,0.00028752,0.0041115,21.875,0.064303,1036.8,59.192,14.968,0.52802,200.22,0.25921,0.28907
0.3725,0.0002914,0.0041668,22.024,0.064739,1036.7,59.193,14.967,0.528,200.22,0.25921,0.29303
0.375,0.00029531,0.0042225,22.172,0.065176,1036.7,59.194,14.966,0.52798,200.22,0.25922,0.29702
0.3775,0.00029925,0.0042785,22.321,0.065612,1036.6,59.195,14.964,0.52795,200.22,0.25922,0.30104
0.38,0.00030322,0.0043349,22.469,0.066049,1036.5,59.193,14.963,0.5279,200.22,0.25922,0.30508
0.3825,0.00030722,0.0043917,22.618,0.066485,1036.5,59.196,14.962,0.52789,200.22,0.25922,0.30915
0.385,0.00031126,0.0044488,22.766,0.066922,1036.5,59.196,14.96,0.52786,200.22,0.25922,0.31325
0.3875,0.00031532,0.0045063,22.915,0.067358,1036.4,59.198,14.959,0.52784,200.22,0.25922,0.31737
0.39,0.00031942,0.0045642,23.063,0.067795,1036.4,59.199,14.958,0.52781,200.22,0.25922,0.32152
0.3925,0.00032354,0.0046225,23.212,0.068231,1036.3,59.201,14.956,0.52779,200.22,0.25923,0.3257
0.395,0.0003277,0.0046811,23.36,0.068668,1036.2,59.198,14.955,0.52774,200.22,0.25923,0.32991
0.3975,0.00033188,0.0047401,23.509,0.069104,1036.2,59.2,14.954,0.52773,200.22,0.25923,0.33414
0.4,0.0003361,0.0047995,23.657,0.069541,1036.2,59.201,14.952,0.5277,200.22,0.25923,0.3384
0.4025,0.00034035,0.0048592,23.806,0.069978,1036.1,59.203,14.951,0.52768,200.22,0.25923,0.34269
0.405,0.00034463,0.0049193,23.954,0.070414,1036.1,59.204,14.95,0.52766,200.22,0.25923,0.347
0.4075,0.00034894,0.0049798,24.103,0.070851,1036,59.206,14.949,0.52764,200.22,0.25923,0.35134
0.41,0.00035328,0.0050406,24.251,0.071287,1035.9,59.202,14.947,0.52758,200.22,0.25924,0.35571
0.4125,0.00035765,0.0051018,24.4,0.071724,1035.9,59.205,14.946,0.52757,200.22,0.25924,0.3601
0.415,0.00036205,0.0051634,24.548,0.072161,1035.8,59.206,14.945,0.52754,200.22,0.25924,0.36453
0.4175,0.00036648,0.0052254,24.697,0.072597,1035.8,59.207,14.943,0.52752,200.22,0.25924,0.36898
0.42,0.00037095,0.0052877,24.845,0.073034,1035.8,59.209,14.942,0.5275,200.22,0.25924,0.37345
0.4225,0.00037544,0.0053504,24.994,0.073471,1035.7,59.21,14.941,0.52747,200.22,0.25924,0.37795
0.425,0.00037997,0.0054135,25.142,0.073907,1035.6,59.207,14.939,0.52742,200.22,0.25924,0.38249
0.4275,0.00038453,0.0054769,25.291,0.074344,1035.6,59.212,14.938,0.52743,200.22,0.25925,0.38704
0.43,0.00038912,0.0055407,25.439,0.074781,1035.6,59.213,14.937,0.5274,200.22,0.25925,0.39163
0.4325,0.00039374,0.0056049,25.588,0.075217,1035.5,59.214,14.935,0.52738,200.22,0.25925,0.39624
0.435,0.00039839,0.0056694,25.737,0.075654,1035.5,59.215,14.934,0.52736,200.22,0.25925,0.40088
0.4375,0.00040307,0.0057343,25.885,0.076091,1035.4,59.217,14.933,0.52734,200.22,0.25925,0.40554
0.44,0.00040779,0.0057996,26.034,0.076528,1035.3,59.214,14.931,0.52728,200.22,0.25925,0.41023
0.4425,0.00041253,0.0058653,26.182,0.076964,1035.3,59.216,14.93,0.52727,200.22,0.25926,0.41495
0.445,0.00041731,0.0059313,26.331,0.077401,1035.3,59.217,14.929,0.52724,200.22,0.25926,0.4197
0.4475,0.00042212,0.0059977,26.479,0.077838,1035.2,59.218,14.927,0.52722,200.22,0.25926,0.42447
0.45,0.00042696,0.0060645,26.628,0.078275,1035.2,59.219,14.926,0.5272,200.22,0.25926,0.42927
0.4525,0.00043183,0.0061316,26.776,0.078711,1035.1,59.22,14.925,0.52717,200.22,0.25926,0.4341
0.455,0.00043673,0.0061991,26.925,0.079148,1035,59.218,14.923,0.52712,200.22,0.25926,0.43896
0.4575,0.00044167,0.006267,27.074,0.079585,1035,59.22,14.922,0.52711,200.22,0.25926,0.44384
0.46,0.00044663,0.0063352,27.222,0.080022,1034.9,59.221,14.921,0.52709,200.22,0.25927,0.44875
0.4625,0.00045163,0.0064039,27.371,0.080459,1034.9,59.222,14.92,0.52706,200.22,0.25927,0.45368
0.465,0.00045666,0.0064728,27.519,0.080895,1034.8,59.223,14.918,0.52704,200.22,0.25927,0.45865
0.4675,0.00046172,0.0065422,27.668,0.081332,1034.8,59.224,14.917,0.52701,200.22,0.25927,0.46364
0.47,0.00046681,0.0066119,27.817,0.081769,1034.7,59.222,14.916,0.52696,200.22,0.25927,0.46865
0.4725,0.00047194,0.006682,27.965,0.082206,1034.7,59.224,14.914,0.52695,200.22,0.25927,0.4737
0.475,0.00047709,0.0067525,28.114,0.082643,1034.6,59.225,14.913,0.52693,200.22,0.25927,0.47877
0.4775,0.00048228,0.0068233,28.262,0.08308,1034.6,59.226,14.912,0.5269,200.22,0.25928,0.48387
0.48,0.0004875,0.0068945,28.411,0.083517,1034.5,59.227,14.91,0.52688,200.22,0.25928,0.48899
0.4825,0.00049275,0.0069661,28.559,0.083953,1034.5,59.228,14.909,0.52686,200.22,0.25928,0.49414
0.485,0.00049803,0.0070381,28.708,0.08439,1034.4,59.225,14.908,0.52681,200.22,0.25928,0.49932
0.4875,0.00050334,0.0071104,28.857,0.084827,1034.4,59.228,14.906,0.5268,200.22,0.25928,0.50453
0.49,0.00050869,0.0071831,29.005,0.085264,1034.3,59.228,14.905,0.52677,200.22,0.25928,0.50976
0.4925,0.00051407,0.0072561,29.154,0.085701,1034.3,59.229,14.904,0.52674,200.22,0.25928,0.51502
0.495,0.00051948,0.0073296,29.303,0.086138,1034.2,59.23,14.902,0.52672,200.22,0.25929,0.52031
0.4975,0.00052492,0.0074034,29.451,0.086575,1034.2,59.231,14.901,0.5267,200.22,0.25929,0.52562
0.5,0.0005304,0.0074775,29.6,0.087012,1034.1,59.228,14.9,0.52665,200.22,0.25929,0.53097
0.5025,0.0005359,0.0075521,29.748,0.087449,1034.1,59.231,14.898,0.52664,200.22,0.25929,0.53633
0.505,0.00054144,0.007627,29.897,0.087886,1034,59.234,14.897,0.52663,200.22,0.25929,0.54173
0.5075,0.00054701,0.0077023,30.046,0.088323,1034,59.235,14.896,0.52661,200.22,0.25929,0.54715
0.51,0.00055261,0.0077779,30.194,0.08876,1034,59.236,14.894,0.52658,200.22,0.25929,0.5526
0.5125,0.00055825,0.0078539,30.343,0.089197,1033.9,59.237,14.893,0.52656,200.22,0.2593,0.55808
0.515,0.00056391,0.0079303,30.491,0.089634,1033.8,59.233,14.892,0.52651,200.22,0.2593,0.56358
0.5175,0.00056961,0.0080071,30.64,0.090071,1033.8,59.236,14.891,0.5265,200.22,0.2593,0.56911
0.52,0.00057534,0.0080842,30.789,0.090508,1033.7,59.237,14.889,0.52647,200.22,0.2593,0.57467
0.5225,0.00058111,0.0081617,30.937,0.090945,1033.7,59.238,14.888,0.52645,200.22,0.2593,0.58025
0.525,0.0005869,0.0082396,31.086,0.091382,1033.6,59.238,14.887,0.52642,200.22,0.2593,0.58587
0.5275,0.00059273,0.0083178,31.235,0.091819,1033.6,59.24,14.885,0.5264,200.22,0.2593,0.5915
0.53,0.00059859,0.0083964,31.383,0.092256,1033.5,59.236,14.884,0.52635,200.22,0.25931,0.59717
0.5325,0.00060448,0.0084754,31.532,0.092693,1033.5,59.239,14.883,0.52634,200.22,0.25931,0.60286
0.535,0.00061041,0.0085548,31.681,0.09313,1033.4,59.239,14.881,0.52631,200.22,0.25931,0.60858
0.5375,0.00061636,0.0086345,31.829,0.093567,1033.4,59.24,14.88,0.52629,200.22,0.25931,0.61433
0.54,0.00062235,0.0087146,31.978,0.094004,1033.3,59.241,14.879,0.52627,200.22,0.25931,0.6201
0.5425,0.00062837,0.008795,32.127,0.094441,1033.3,59.242,14.877,0.52625,200.22,0.25931,0.6259
0.545,0.00063443,0.0088759,32.275,0.094878,1033.2,59.239,14.876,0.52619,200.22,0.25931,0.63173
0.5475,0.00064051,0.0089571,32.424,0.095315,1033.2,59.241,14.875,0.52618,200.22,0.25932,0.63759
0.55,0.00064663,0.0090387,32.573,0.095752,1033.1,59.241,14.873,0.52615,200.22,0.25932,0.64347
0.5525,0.00065279,0.0091206,32.721,0.09619,1033.1,59.243,14.872,0.52613,200.22,0.25932,0.64938
0.555,0.00065897,0.0092029,32.87,0.096627,1033,59.243,14.871,0.52611,200.22,0.25932,0.65531
0.5575,0.00066519,0.0092856,33.019,0.097064,1033,59.244,14.869,0.52609,200.22,0.25932,0.66128
0.56,0.00067144,0.0093687,33.167,0.097501,1032.9,59.241,14.868,0.52604,200.22,0.25932,0.66727
0.5625,0.00067772,0.0094521,33.316,0.097938,1032.8,59.243,14.867,0.52602,200.22,0.25932,0.67328
0.565,0.00068403,0.0095359,33.465,0.098375,1032.8,59.243,14.866,0.526,200.22,0.25933,0.67933
0.5675,0.00069038,0.00962,33.613,0.098812,1032.8,59.244,14.864,0.52598,200.22,0.25933,0.6854
0.57,0.00069676,0.0097046,33.762,0.099249,1032.7,59.245,14.863,0.52595,200.22,0.25933,0.6915
0.5725,0.00070317,0.0097895,33.911,0.099687,1032.7,59.246,14.862,0.52593,200.22,0.25933,0.69762
0.575,0.00070962,0.0098748,34.059,0.10012,1032.6,59.243,14.86,0.52588,200.22,0.25933,0.70377
0.5775,0.0007161,0.0099604,34.208,0.10056,1032.5,59.245,14.859,0.52586,200.22,0.25933,0.70995
0.58,0.00072261,0.010046,34.357,0.101,1032.5,59.245,14.858,0.52584,200.22,0.25934,0.71616
0.5825,0.00072915,0.010133,34.505,0.10144,1032.5,59.246,14.856,0.52582,200.22,0.25934,0.72239
0.585,0.00073573,0.01022,34.654,0.10187,1032.4,59.249,14.855,0.52581,200.22,0.25934,0.72865
0.5875,0.00074234,0.010307,34.803,0.10231,1032.4,59.25,14.854,0.52579,200.22,0.25934,0.73494
0.59,0.00074898,0.010394,34.951,0.10275,1032.3,59.246,14.852,0.52574,200.22,0.25934,0.74125
