Time(s),x(km),y(km),Velocity(m/s),Mach,Thrust(N),Acceleration(m/s2),Mass(kg),mdot(kg/s),Isp(s),Cd,DynPres(kPa)
0.1425,0.00017223,0.00060064,8.3407,0.024517,1041.6,56.537,15.089,0.53047,200.22,0.25908,0.041125
0.145,0.00017818,0.00062139,8.4877,0.024949,1041.5,56.536,15.087,0.53042,200.22,0.25908,0.042614
0.1475,0.00018423,0.00064249,8.6348,0.025381,1041.5,56.539,15.086,0.53041,200.22,0.25908,0.044129
0.15,0.00019038,0.00066395,8.7818,0.025813,1041.4,56.541,15.085,0.53038,200.22,0.25908,0.045672
0.1525,0.00019664,0.00068576,8.9289,0.026245,1041.4,56.543,15.083,0.53036,200.22,0.25909,0.04724
0.155,0.00020299,0.00070792,9.0759,0.026678,1041.3,56.545,15.082,0.53033,200.22,0.25909,0.048835
0.1575,0.00020945,0.00073044,9.223,0.02711,1041.3,56.548,15.081,0.5303,200.22,0.25909,0.050457
0.16,0.00021601,0.00075331,9.37,0.027542,1041.2,56.547,15.079,0.53025,200.22,0.25909,0.052105
0.1625,0.00022267,0.00077654,9.5171,0.027975,1041.1,56.55,15.078,0.53024,200.22,0.25909,0.05378
0.165,0.00022943,0.00080011,9.6642,0.028407,1041.1,56.551,15.077,0.53021,200.22,0.25909,0.055482
0.1675,0.00023629,0.00082405,9.8113,0.028839,1041,56.554,15.075,0.53019,200.22,0.25909,0.057209
0.17,0.00024325,0.00084833,9.9583,0.029271,1041,56.556,15.074,0.53016,200.22,0.2591,0.058964
0.1725,0.00025032,0.00087297,10.105,0.029704,1040.9,56.558,15.073,0.53014,200.22,0.2591,0.060745
0.175,0.00025749,0.00089796,10.253,0.030136,1040.8,56.557,15.071,0.53009,200.22,0.2591,0.062552
0.1775,0.00026475,0.00092331,10.4,0.030569,1040.8,56.56,15.07,0.53007,200.22,0.2591,0.064387
0.18,0.00027212,0.000949,10.547,0.031001,1040.8,56.563,15.069,0.53005,200.22,0.2591,0.066247
0.1825,0.00027959,0.00097506,10.694,0.031433,1040.7,56.565,15.068,0.53002,200.22,0.2591,0.068134
0.185,0.00028716,0.0010015,10.841,0.031866,1040.7,56.567,15.066,0.52999,200.22,0.2591,0.070048
0.1875,0.00029484,0.0010282,10.988,0.032298,1040.5,56.565,15.065,0.52994,200.22,0.25911,0.071988
0.19,0.00030261,0.0010553,11.135,0.032731,1040.5,56.569,15.064,0.52993,200.22,0.25911,0.073955
0.1925,0.00031049,0.0010828,11.282,0.033163,1040.5,56.571,15.062,0.5299,200.22,0.25911,0.075949
0.195,0.00031847,0.0011106,11.429,0.033596,1040.4,56.573,15.061,0.52988,200.22,0.25911,0.077969
0.1975,0.00032654,0.0011388,11.577,0.034028,1040.4,56.575,15.06,0.52985,200.22,0.25911,0.080015
0.2,0.00033472,0.0011673,11.724,0.034461,1040.3,56.577,15.058,0.52983,200.22,0.25911,0.082088
0.2025,0.00034301,0.0011962,11.871,0.034893,1040.2,56.575,15.057,0.52978,200.22,0.25911,0.084188
0.205,0.00035139,0.0012254,12.018,0.035326,1040.2,56.581,15.056,0.52978,200.22,0.25912,0.086314
0.2075,0.00035987,0.001255,12.165,0.035758,1040.2,56.583,15.054,0.52975,200.22,0.25912,0.088467
0.21,0.00036846,0.001285,12.312,0.036191,1040.1,56.585,15.053,0.52973,200.22,0.25912,0.090646
0.2125,0.00037715,0.0013153,12.459,0.036623,1040.1,56.587,15.052,0.5297,200.22,0.25912,0.092852
0.215,0.00038593,0.0013459,12.607,0.037056,1040,56.59,15.05,0.52968,200.22,0.25912,0.095085
0.2175,0.00039482,0.0013769,12.754,0.037489,1039.9,56.588,15.049,0.52963,200.22,0.25912,0.097344
0.22,0.00040382,0.0014083,12.901,0.037921,1039.9,56.591,15.048,0.52961,200.22,0.25912,0.09963
0.2225,0.00041291,0.00144,13.048,0.038354,1039.8,56.593,15.046,0.52959,200.22,0.25913,0.10194
0.225,0.0004221,0.001472,13.195,0.038786,1039.8,56.595,15.045,0.52957,200.22,0.25913,0.10428
0.2275,0.0004314,0.0015045,13.342,0.039219,1039.8,56.597,15.044,0.52954,200.22,0.25913,0.10665
0.23,0.0004408,0.0015372,13.49,0.039652,1039.7,56.599,15.042,0.52952,200.22,0.25913,0.10904
0.2325,0.00045029,0.0015704,13.637,0.040085,1039.6,56.598,15.041,0.52946,200.22,0.25913,0.11146
0.235,0.00045989,0.0016038,13.784,0.040517,1039.6,56.601,15.04,0.52945,200.22,0.25913,0.1139
0.2375,0.0004696,0.0016377,13.931,0.04095,1039.5,56.603,15.038,0.52942,200.22,0.25914,0.11638
0.24,0.0004794,0.0016719,14.078,0.041383,1039.5,56.605,15.037,0.5294,200.22,0.25914,0.11887
0.2425,0.0004893,0.0017064,14.226,0.041815,1039.4,56.607,15.036,0.52938,200.22,0.25914,0.1214
0.245,0.00049931,0.0017413,14.373,0.042248,1039.4,56.609,15.034,0.52935,200.22,0.25914,0.12395
0.2475,0.00050942,0.0017765,14.52,0.042681,1039.3,56.607,15.033,0.5293,200.22,0.25914,0.12653
0.25,0.00051962,0.0018121,14.667,0.043114,1039.3,56.611,15.032,0.52929,200.22,0.25914,0.12913
0.2525,0.00052993,0.0018481,14.815,0.043546,1039.2,56.612,15.03,0.52926,200.22,0.25914,0.13177
0.255,0.00054035,0.0018844,14.962,0.043979,1039.2,56.614,15.029,0.52924,200.22,0.25915,0.13442
0.2575,0.00055086,0.0019211,15.109,0.044412,1039.1,56.616,15.028,0.52921,200.22,0.25915,0.13711
0.26,0.00056147,0.0019581,15.256,0.044845,1039.1,56.618,15.026,0.52919,200.22,0.25915,0.13982
0.2625,0.00057219,0.0019955,15.404,0.045278,1039,56.616,15.025,0.52913,200.22,0.25915,0.14256
0.265,0.00058301,0.0020332,15.551,0.045711,1038.9,56.62,15.024,0.52912,200.22,0.25915,0.14532
0.2675,0.00059393,0.0020713,15.698,0.046143,1038.9,56.621,15.022,0.52909,200.22,0.25915,0.14811
0.27,0.00060495,0.0021097,15.845,0.046576,1038.8,56.623,15.021,0.52907,200.22,0.25915,0.15093
0.2725,0.00061607,0.0021485,15.993,0.047009,1038.8,56.625,15.02,0.52905,200.22,0.25916,0.15377
0.275,0.00062729,0.0021876,16.14,0.047442,1038.8,56.628,15.019,0.52903,200.22,0.25916,0.15665
0.2775,0.00063862,0.0022271,16.287,0.047875,1038.7,56.628,15.017,0.52899,200.22,0.25916,0.15954
0.28,0.00065004,0.002267,16.434,0.048308,1038.7,56.631,15.016,0.52898,200.22,0.25916,0.16247
0.2825,0.00066157,0.0023072,16.582,0.048741,1038.6,56.633,15.015,0.52895,200.22,0.25916,0.16542
0.285,0.0006732,0.0023477,16.729,0.049174,1038.5,56.634,15.013,0.52892,200.22,0.25916,0.1684
0.2875,0.00068493,0.0023886,16.876,0.049607,1038.5,56.637,15.012,0.5289,200.22,0.25916,0.1714
0.29,0.00069676,0.0024299,17.024,0.05004,1038.5,56.638,15.011,0.52888,200.22,0.25917,0.17443
0.2925,0.0007087,0.0024715,17.171,0.050473,1038.4,56.637,15.009,0.52883,200.22,0.25917,0.17749
0.295,0.00072073,0.0025135,17.318,0.050906,1038.3,56.64,15.008,0.52881,200.22,0.25917,0.18057
0.2975,0.00073287,0.0025558,17.465,0.051339,1038.3,56.641,15.007,0.52879,200.22,0.25917,0.18368
0.3,0.00074511,0.0025985,17.613,0.051772,1038.2,56.644,15.005,0.52877,200.22,0.25917,0.18682
0.3025,0.00075745,0.0026415,17.76,0.052205,1038.2,56.645,15.004,0.52874,200.22,0.25917,0.18998
0.305,0.00076989,0.0026849,17.907,0.052638,1038.1,56.647,15.003,0.52872,200.22,0.25917,0.19318
0.3075,0.00078243,0.0027287,18.055,0.053071,1038,56.645,15.001,0.52866,200.22,0.25918,0.19639
0.31,0.00079508,0.0027728,18.202,0.053504,1038,56.648,15,0.52865,200.22,0.25918,0.19964
0.3125,0.00080782,0.0028172,18.349,0.053937,1038,56.65,14.999,0.52862,200.22,0.25918,0.20291
0.315,0.00082067,0.002862,18.497,0.05437,1037.9,56.652,14.997,0.5286,200.22,0.25918,0.2062
0.3175,0.00083362,0.0029072,18.644,0.054804,1037.9,56.654,14.996,0.52858,200.22,0.25918,0.20953
0.32,0.00084667,0.0029527,18.791,0.055237,1037.8,56.656,14.995,0.52856,200.22,0.25918,0.21288
0.3225,0.00085982,0.0029986,18.939,0.05567,1037.7,56.654,14.993,0.5285,200.22,0.25918,0.21626
0.325,0.00087308,0.0030448,19.086,0.056103,1037.7,56.657,14.992,0.52849,200.22,0.25919,0.21966
0.3275,0.00088643,0.0030913,19.233,0.056536,1037.6,56.658,14.991,0.52846,200.22,0.25919,0.22309
0.33,0.00089989,0.0031383,19.381,0.056969,1037.6,56.66,14.989,0.52844,200.22,0.25919,0.22655
0.3325,0.00091345,0.0031856,19.528,0.057402,1037.5,56.662,14.988,0.52842,200.22,0.25919,0.23003
0.335,0.00092711,0.0032332,19.676,0.057836,1037.5,56.664,14.987,0.52839,200.22,0.25919,0.23354
0.3375,0.00094087,0.0032812,19.823,0.058269,1037.4,56.662,14.985,0.52834,200.22,0.25919,0.23708
0.34,0.00095473,0.0033295,19.97,0.058702,1037.4,56.665,14.984,0.52833,200.22,0.25919,0.24064
0.3425,0.00096869,0.0033782,20.118,0.059135,1037.3,56.666,14.983,0.5283,200.22,0.2592,0.24423
0.345,0.00098276,0.0034273,20.265,0.059569,1037.3,56.668,14.982,0.52828,200.22,0.2592,0.24785
0.3475,0.00099693,0.0034767,20.412,0.060002,1037.2,56.67,14.98,0.52826,200.22,0.2592,0.25149
0.35,0.0010112,0.0035265,20.56,0.060435,1037.2,56.67,14.979,0.52822,200.22,0.2592,0.25516
0.3525,0.0010256,0.0035766,20.707,0.060868,1037.1,56.673,14.978,0.52821,200.22,0.2592,0.25886
0.355,0.00104,0.003627,20.855,0.061302,1037.1,56.674,14.976,0.52818,200.22,0.2592,0.26258
0.3575,0.0010546,0.0036779,21.002,0.061735,1037,56.676,14.975,0.52816,200.22,0.2592,0.26633
0.36,0.0010693,0.0037291,21.149,0.062168,1037,56.678,14.974,0.52814,200.22,0.25921,0.27011
0.3625,0.0010841,0.0037806,21.297,0.062602,1037,56.68,14.972,0.52811,200.22,0.25921,0.27391
0.365,0.0010989,0.0038325,21.444,0.063035,1036.8,56.677,14.971,0.52806,200.22,0.25921,0.27774
0.3675,0.0011139,0.0038847,21.592,0.063468,1036.8,56.681,14.97,0.52805,200.22,0.25921,0.2816
0.37,0.001129,0.0039373,21.739,0.063902,1036.8,56.682,14.968,0.52802,200.22,0.25921,0.28548
0.3725,0.0011442,0.0039903,21.888,0.064341,1036.7,56.677,14.967,0.528,200.22,0.25921,0.28939
0.375,0.0011596,0.0040436,22.038,0.06478,1036.7,56.673,14.966,0.52798,200.22,0.25921,0.29338
0.3775,0.001175,0.0040972,22.187,0.06522,1036.6,56.669,14.964,0.52795,200.22,0.25922,0.2974
0.38,0.0011906,0.0041512,22.337,0.065659,1036.5,56.661,14.963,0.5279,200.22,0.25922,0.30145
0.3825,0.0012063,0.0042056,22.486,0.066098,1036.5,56.658,14.962,0.52789,200.22,0.25922,0.30552
0.385,0.0012222,0.0042603,22.636,0.066538,1036.5,56.652,14.96,0.52786,200.22,0.25922,0.30962
0.3875,0.0012381,0.0043154,22.785,0.066977,1036.4,56.648,14.959,0.52784,200.22,0.25922,0.31375
0.39,0.0012542,0.0043708,22.935,0.067417,1036.4,56.644,14.958,0.52781,200.22,0.25922,0.3179
0.3925,0.0012703,0.0044266,23.084,0.067856,1036.3,56.64,14.956,0.52779,200.22,0.25922,0.32209
0.395,0.0012867,0.0044828,23.234,0.068296,1036.2,56.632,14.955,0.52774,200.22,0.25923,0.3263
0.3975,0.0013031,0.0045392,23.383,0.068735,1036.2,56.629,14.954,0.52773,200.22,0.25923,0.33054
0.4,0.0013196,0.0045961,23.533,0.069175,1036.2,56.624,14.952,0.5277,200.22,0.25923,0.3348
0.4025,0.0013363,0.0046533,23.682,0.069614,1036.1,56.62,14.951,0.52768,200.22,0.25923,0.33909
0.405,0.0013531,0.0047108,23.832,0.070054,1036.1,56.616,14.95,0.52766,200.22,0.25923,0.34341
0.4075,0.00137,0.0047688,23.981,0.070493,1036,56.612,14.949,0.52764,200.22,0.25923,0.34776
0.41,0.0013871,0.004827,24.131,0.070933,1035.9,56.603,14.947,0.52758,200.22,0.25923,0.35214
0.4125,0.0014042,0.0048856,24.28,0.071372,1035.9,56.601,14.946,0.52757,200.22,0.25924,0.35654
0.415,0.0014215,0.0049446,24.43,0.071812,1035.8,56.596,14.945,0.52754,200.22,0.25924,0.36097
0.4175,0.0014389,0.0050039,24.579,0.072252,1035.8,56.592,14.943,0.52752,200.22,0.25924,0.36543
0.42,0.0014564,0.0050636,24.729,0.072691,1035.8,56.588,14.942,0.5275,200.22,0.25924,0.36991
0.4225,0.0014741,0.0051236,24.878,0.073131,1035.7,56.584,14.941,0.52747,200.22,0.25924,0.37443
0.425,0.0014918,0.005184,25.028,0.07357,1035.6,56.576,14.939,0.52742,200.22,0.25924,0.37897
0.4275,0.0015097,0.0052447,25.177,0.07401,1035.6,56.575,14.938,0.52743,200.22,0.25925,0.38353
0.43,0.0015278,0.0053058,25.327,0.07445,1035.6,56.571,14.937,0.5274,200.22,0.25925,0.38813
0.4325,0.0015459,0.0053673,25.477,0.074889,1035.5,56.567,14.935,0.52738,200.22,0.25925,0.39275
0.435,0.0015642,0.0054291,25.626,0.075329,1035.5,56.563,14.934,0.52736,200.22,0.25925,0.3974
0.4375,0.0015825,0.0054912,25.776,0.075769,1035.4,56.559,14.933,0.52734,200.22,0.25925,0.40208
0.44,0.0016011,0.0055537,25.925,0.076209,1035.3,56.551,14.931,0.52728,200.22,0.25925,0.40678
0.4425,0.0016197,0.0056166,26.075,0.076648,1035.3,56.549,14.93,0.52727,200.22,0.25925,0.41152
0.445,0.0016385,0.0056798,26.224,0.077088,1035.3,56.544,14.929,0.52724,200.22,0.25926,0.41628
0.4475,0.0016573,0.0057434,26.374,0.077528,1035.2,56.54,14.927,0.52722,200.22,0.25926,0.42106
0.45,0.0016763,0.0058073,26.524,0.077968,1035.2,56.536,14.926,0.5272,200.22,0.25926,0.42588
0.4525,0.0016955,0.0058715,26.673,0.078408,1035.1,56.532,14.925,0.52717,200.22,0.25926,0.43072
0.455,0.0017147,0.0059362,26.823,0.078847,1035,56.525,14.923,0.52712,200.22,0.25926,0.43559
0.4575,0.0017341,0.0060011,26.972,0.079287,1035,56.522,14.922,0.52711,200.22,0.25926,0.44049
0.46,0.0017536,0.0060665,27.122,0.079727,1034.9,56.518,14.921,0.52709,200.22,0.25926,0.44541
0.4625,0.0017732,0.0061322,27.272,0.080167,1034.9,56.514,14.92,0.52706,200.22,0.25927,0.45036
0.465,0.001793,0.0061982,27.421,0.080607,1034.8,56.51,14.918,0.52704,200.22,0.25927,0.45534
0.4675,0.0018129,0.0062646,27.571,0.081047,1034.8,56.506,14.917,0.52701,200.22,0.25927,0.46035
0.47,0.0018329,0.0063313,27.721,0.081487,1034.7,56.499,14.916,0.52696,200.22,0.25927,0.46538
0.4725,0.001853,0.0063984,27.87,0.081926,1034.7,56.496,14.914,0.52695,200.22,0.25927,0.47045
0.475,0.0018732,0.0064659,28.02,0.082366,1034.6,56.492,14.913,0.52693,200.22,0.25927,0.47554
0.4775,0.0018936,0.0065337,28.169,0.082806,1034.6,56.488,14.912,0.5269,200.22,0.25927,0.48065
0.48,0.0019141,0.0066018,28.319,0.083246,1034.5,56.484,14.91,0.52688,200.22,0.25928,0.4858
0.4825,0.0019347,0.0066703,28.469,0.083686,1034.5,56.48,14.909,0.52686,200.22,0.25928,0.49097
0.485,0.0019555,0.0067392,28.618,0.084126,1034.4,56.473,14.908,0.52681,200.22,0.25928,0.49617
0.4875,0.0019764,0.0068084,28.768,0.084566,1034.4,56.471,14.906,0.5268,200.22,0.25928,0.50139
0.49,0.0019974,0.006878,28.918,0.085006,1034.3,56.467,14.905,0.52677,200.22,0.25928,0.50665
0.4925,0.0020185,0.0069479,29.067,0.085446,1034.3,56.463,14.904,0.52674,200.22,0.25928,0.51193
0.495,0.0020397,0.0070182,29.217,0.085886,1034.2,56.459,14.902,0.52672,200.22,0.25928,0.51724
0.4975,0.0020611,0.0070888,29.367,0.086326,1034.2,56.455,14.901,0.5267,200.22,0.25929,0.52258
0.5,0.0020826,0.0071598,29.516,0.086766,1034.1,56.448,14.9,0.52665,200.22,0.25929,0.52794
0.5025,0.0021043,0.0072311,29.666,0.087206,1034.1,56.446,14.898,0.52664,200.22,0.25929,0.53333
0.505,0.002126,0.0073028,29.816,0.087646,1034,56.443,14.897,0.52663,200.22,0.25929,0.53875
0.5075,0.0021479,0.0073748,29.965,0.088087,1034,56.44,14.896,0.52661,200.22,0.25929,0.5442
0.51,0.0021699,0.0074472,30.115,0.088527,1034,56.436,14.894,0.52658,200.22,0.25929,0.54967
0.5125,0.0021921,0.00752,30.265,0.088967,1033.9,56.433,14.893,0.52656,200.22,0.2593,0.55517
0.515,0.0022143,0.0075931,30.414,0.089407,1033.8,56.425,14.892,0.52651,200.22,0.2593,0.5607
0.5175,0.0022367,0.0076665,30.564,0.089847,1033.8,56.423,14.891,0.5265,200.22,0.2593,0.56626
0.52,0.0022592,0.0077403,30.714,0.090287,1033.7,56.419,14.889,0.52647,200.22,0.2593,0.57184
0.5225,0.0022819,0.0078145,30.864,0.090727,1033.7,56.415,14.888,0.52645,200.22,0.2593,0.57745
0.525,0.0023046,0.007889,31.013,0.091167,1033.6,56.411,14.887,0.52642,200.22,0.2593,0.58309
0.5275,0.0023275,0.0079638,31.163,0.091608,1033.6,56.408,14.885,0.5264,200.22,0.2593,0.58876
0.53,0.0023506,0.008039,31.313,0.092048,1033.5,56.4,14.884,0.52635,200.22,0.25931,0.59445
0.5325,0.0023737,0.0081146,31.462,0.092488,1033.5,56.398,14.883,0.52634,200.22,0.25931,0.60017
0.535,0.002397,0.0081905,31.612,0.092928,1033.4,56.394,14.881,0.52631,200.22,0.25931,0.60592
0.5375,0.0024204,0.0082668,31.762,0.093369,1033.4,56.391,14.88,0.52629,200.22,0.25931,0.6117
0.54,0.0024439,0.0083434,31.912,0.093809,1033.3,56.387,14.879,0.52627,200.22,0.25931,0.6175
0.5425,0.0024676,0.0084204,32.061,0.094249,1033.3,56.383,14.877,0.52625,200.22,0.25931,0.62333
0.545,0.0024914,0.0084977,32.211,0.094689,1033.2,56.376,14.876,0.52619,200.22,0.25931,0.62919
0.5475,0.0025153,0.0085754,32.361,0.09513,1033.2,56.374,14.875,0.52618,200.22,0.25932,0.63508
0.55,0.0025394,0.0086534,32.511,0.09557,1033.1,56.37,14.873,0.52615,200.22,0.25932,0.64099
0.5525,0.0025635,0.0087318,32.66,0.09601,1033.1,56.366,14.872,0.52613,200.22,0.25932,0.64693
0.555,0.0025878,0.0088105,32.81,0.09645,1033,56.363,14.871,0.52611,200.22,0.25932,0.6529
0.5575,0.0026123,0.0088896,32.96,0.096891,1033,56.359,14.869,0.52609,200.22,0.25932,0.6589
0.56,0.0026368,0.008969,33.11,0.097331,1032.9,56.352,14.868,0.52604,200.22,0.25932,0.66492
0.5625,0.0026615,0.0090488,33.259,0.097771,1032.8,56.349,14.867,0.52602,200.22,0.25932,0.67097
0.565,0.0026863,0.009129,33.409,0.098212,1032.8,56.346,14.866,0.526,200.22,0.25933,0.67705
0.5675,0.0027113,0.0092095,33.559,0.098652,1032.8,56.342,14.864,0.52598,200.22,0.25933,0.68316
0.57,0.0027363,0.0092903,33.709,0.099092,1032.7,56.338,14.863,0.52595,200.22,0.25933,0.68929
0.5725,0.0027615,0.0093715,33.858,0.099533,1032.7,56.335,14.862,0.52593,200.22,0.25933,0.69545
0.575,0.0027869,0.0094531,34.008,0.099973,1032.6,56.328,14.86,0.52588,200.22,0.25933,0.70164
0.5775,0.0028123,0.009535,34.158,0.10041,1032.5,56.326,14.859,0.52586,200.22,0.25933,0.70785
0.58,0.0028379,0.0096172,34.308,0.10085,1032.5,56.322,14.858,0.52584,200.22,0.25933,0.7141
0.5825,0.0028636,0.0096998,34.457,0.10129,1032.5,56.318,14.856,0.52582,200.22,0.25934,0.72037
0.585,0.0028895,0.0097828,34.607,0.10173,1032.4,56.317,14.855,0.52581,200.22,0.25934,0.72666
0.5875,0.0029155,0.0098661,34.757,0.10218,1032.4,56.314,14.854,0.52579,200.22,0.25934,0.73299
0.59,0.0029416,0.0099498,34.907,0.10262,1032.3,56.306,14.852,0.52574,200.22,0.25934,0.73934
0.5925,0.0029678,0.010034,35.057,0.10306,1032.3,56.304,14.851,0.52573,200.22,0.25934,0.74572
