Time(s),x(km),y(km),Velocity(m/s),Mach,Thrust(N),Acceleration(m/s2),Mass(kg),mdot(kg/s),Isp(s),Cd,DynPres(kPa)
0.14,0.00010524,0.00059685,8.2272,0.024183,1041.6,58.159,15.09,0.5305,200.22,0.25908,0.039987
0.1425,0.00010894,0.00061783,8.3748,0.024617,1041.6,58.162,15.089,0.53047,200.22,0.25908,0.041462
0.145,0.0001127,0.00063918,8.5225,0.025051,1041.5,58.161,15.087,0.53042,200.22,0.25908,0.042963
0.1475,0.00011653,0.00066089,8.6701,0.025485,1041.5,58.164,15.086,0.53041,200.22,0.25908,0.044492
0.15,0.00012042,0.00068296,8.8178,0.025919,1041.4,58.166,15.085,0.53038,200.22,0.25908,0.046046
0.1525,0.00012438,0.00070539,8.9654,0.026353,1041.4,58.168,15.083,0.53036,200.22,0.25909,0.047628
0.155,0.0001284,0.0007282,9.1131,0.026787,1041.3,58.171,15.082,0.53033,200.22,0.25909,0.049236
0.1575,0.00013248,0.00075136,9.2608,0.027221,1041.3,58.173,15.081,0.5303,200.22,0.25909,0.050871
0.16,0.00013663,0.00077489,9.4085,0.027655,1041.2,58.172,15.079,0.53025,200.22,0.25909,0.052533
0.1625,0.00014085,0.00079878,9.5561,0.028089,1041.1,58.175,15.078,0.53024,200.22,0.25909,0.054222
0.165,0.00014512,0.00082303,9.7038,0.028523,1041.1,58.177,15.077,0.53021,200.22,0.25909,0.055937
0.1675,0.00014946,0.00084765,9.8515,0.028957,1041,58.179,15.075,0.53019,200.22,0.2591,0.057679
0.17,0.00015387,0.00087263,9.9992,0.029392,1041,58.182,15.074,0.53016,200.22,0.2591,0.059448
0.1725,0.00015834,0.00089798,10.147,0.029826,1040.9,58.184,15.073,0.53014,200.22,0.2591,0.061244
0.175,0.00016287,0.00092369,10.295,0.03026,1040.8,58.183,15.071,0.53009,200.22,0.2591,0.063067
0.1775,0.00016747,0.00094976,10.442,0.030694,1040.8,58.186,15.07,0.53007,200.22,0.2591,0.064916
0.18,0.00017213,0.0009762,10.59,0.031128,1040.8,58.188,15.069,0.53005,200.22,0.2591,0.066792
0.1825,0.00017686,0.001003,10.738,0.031562,1040.7,58.19,15.068,0.53002,200.22,0.2591,0.068695
0.185,0.00018164,0.0010302,10.885,0.031997,1040.7,58.192,15.066,0.52999,200.22,0.25911,0.070624
0.1875,0.0001865,0.0010577,11.033,0.032431,1040.5,58.191,15.065,0.52994,200.22,0.25911,0.07258
0.19,0.00019142,0.0010856,11.181,0.032865,1040.5,58.194,15.064,0.52993,200.22,0.25911,0.074564
0.1925,0.0001964,0.0011138,11.329,0.033299,1040.5,58.196,15.062,0.5299,200.22,0.25911,0.076573
0.195,0.00020145,0.0011425,11.476,0.033734,1040.4,58.198,15.061,0.52988,200.22,0.25911,0.07861
0.1975,0.00020656,0.0011714,11.624,0.034168,1040.4,58.2,15.06,0.52985,200.22,0.25911,0.080673
0.2,0.00021173,0.0012008,11.772,0.034602,1040.3,58.203,15.058,0.52983,200.22,0.25911,0.082764
0.2025,0.00021697,0.0012305,11.92,0.035037,1040.2,58.201,15.057,0.52978,200.22,0.25912,0.084881
0.205,0.00022227,0.0012606,12.067,0.035471,1040.2,58.207,15.056,0.52978,200.22,0.25912,0.087025
0.2075,0.00022764,0.001291,12.215,0.035905,1040.2,58.208,15.054,0.52975,200.22,0.25912,0.089195
0.21,0.00023307,0.0013218,12.363,0.03634,1040.1,58.211,15.053,0.52973,200.22,0.25912,0.091393
0.2125,0.00023856,0.001353,12.511,0.036774,1040.1,58.213,15.052,0.5297,200.22,0.25912,0.093617
0.215,0.00024412,0.0013845,12.658,0.037208,1040,58.216,15.05,0.52968,200.22,0.25912,0.095868
0.2175,0.00024975,0.0014164,12.806,0.037643,1039.9,58.214,15.049,0.52963,200.22,0.25912,0.098146
0.22,0.00025544,0.0014486,12.954,0.038077,1039.9,58.217,15.048,0.52961,200.22,0.25913,0.10045
0.2225,0.00026119,0.0014813,13.102,0.038512,1039.8,58.219,15.046,0.52959,200.22,0.25913,0.10278
0.225,0.000267,0.0015143,13.25,0.038946,1039.8,58.222,15.045,0.52957,200.22,0.25913,0.10514
0.2275,0.00027288,0.0015476,13.397,0.03938,1039.8,58.223,15.044,0.52954,200.22,0.25913,0.10753
0.23,0.00027883,0.0015813,13.545,0.039815,1039.7,58.225,15.042,0.52952,200.22,0.25913,0.10994
0.2325,0.00028484,0.0016154,13.693,0.040249,1039.6,58.224,15.041,0.52946,200.22,0.25913,0.11238
0.235,0.00029091,0.0016498,13.841,0.040684,1039.6,58.227,15.04,0.52945,200.22,0.25913,0.11484
0.2375,0.00029705,0.0016846,13.989,0.041118,1039.5,58.229,15.038,0.52942,200.22,0.25914,0.11733
0.24,0.00030325,0.0017198,14.136,0.041553,1039.5,58.231,15.037,0.5294,200.22,0.25914,0.11985
0.2425,0.00030951,0.0017553,14.284,0.041987,1039.4,58.234,15.036,0.52938,200.22,0.25914,0.1224
0.245,0.00031584,0.0017912,14.432,0.042422,1039.4,58.235,15.034,0.52935,200.22,0.25914,0.12497
0.2475,0.00032224,0.0018275,14.58,0.042857,1039.3,58.233,15.033,0.5293,200.22,0.25914,0.12757
0.25,0.00032869,0.0018641,14.728,0.043291,1039.3,58.237,15.032,0.52929,200.22,0.25914,0.1302
0.2525,0.00033522,0.0019011,14.876,0.043726,1039.2,58.238,15.03,0.52926,200.22,0.25914,0.13285
0.255,0.0003418,0.0019385,15.023,0.04416,1039.2,58.241,15.029,0.52924,200.22,0.25915,0.13553
0.2575,0.00034845,0.0019762,15.171,0.044595,1039.1,58.243,15.028,0.52921,200.22,0.25915,0.13824
0.26,0.00035517,0.0020142,15.319,0.045029,1039.1,58.245,15.026,0.52919,200.22,0.25915,0.14097
0.2625,0.00036195,0.0020527,15.467,0.045464,1039,58.243,15.025,0.52913,200.22,0.25915,0.14373
0.265,0.00036879,0.0020915,15.615,0.045899,1038.9,58.247,15.024,0.52912,200.22,0.25915,0.14652
0.2675,0.0003757,0.0021307,15.763,0.046333,1038.9,58.248,15.022,0.52909,200.22,0.25915,0.14933
0.27,0.00038267,0.0021702,15.911,0.046768,1038.8,58.25,15.021,0.52907,200.22,0.25915,0.15217
0.2725,0.0003897,0.0022101,16.058,0.047203,1038.8,58.252,15.02,0.52905,200.22,0.25916,0.15504
0.275,0.0003968,0.0022504,16.206,0.047637,1038.8,58.254,15.019,0.52903,200.22,0.25916,0.15794
0.2775,0.00040397,0.002291,16.354,0.048072,1038.7,58.255,15.017,0.52899,200.22,0.25916,0.16086
0.28,0.00041119,0.002332,16.502,0.048507,1038.7,58.258,15.016,0.52898,200.22,0.25916,0.16381
0.2825,0.00041849,0.0023734,16.65,0.048942,1038.6,58.26,15.015,0.52895,200.22,0.25916,0.16678
0.285,0.00042584,0.0024151,16.798,0.049376,1038.5,58.261,15.013,0.52892,200.22,0.25916,0.16978
0.2875,0.00043326,0.0024572,16.946,0.049811,1038.5,58.264,15.012,0.5289,200.22,0.25916,0.17281
0.29,0.00044075,0.0024996,17.094,0.050246,1038.5,58.265,15.011,0.52888,200.22,0.25917,0.17587
0.2925,0.0004483,0.0025424,17.242,0.050681,1038.4,58.264,15.009,0.52883,200.22,0.25917,0.17895
0.295,0.00045591,0.0025856,17.389,0.051116,1038.3,58.267,15.008,0.52881,200.22,0.25917,0.18206
0.2975,0.00046359,0.0026291,17.537,0.05155,1038.3,58.269,15.007,0.52879,200.22,0.25917,0.1852
0.3,0.00047133,0.002673,17.685,0.051985,1038.2,58.271,15.005,0.52877,200.22,0.25917,0.18836
0.3025,0.00047914,0.0027173,17.833,0.05242,1038.2,58.273,15.004,0.52874,200.22,0.25917,0.19155
0.305,0.00048701,0.0027619,17.981,0.052855,1038.1,58.274,15.003,0.52872,200.22,0.25917,0.19477
0.3075,0.00049494,0.0028069,18.129,0.05329,1038,58.273,15.001,0.52866,200.22,0.25918,0.19801
0.31,0.00050294,0.0028523,18.277,0.053725,1038,58.275,15,0.52865,200.22,0.25918,0.20128
0.3125,0.000511,0.002898,18.425,0.054159,1038,58.277,14.999,0.52862,200.22,0.25918,0.20458
0.315,0.00051913,0.0029441,18.573,0.054594,1037.9,58.279,14.997,0.5286,200.22,0.25918,0.2079
0.3175,0.00052732,0.0029906,18.721,0.055029,1037.9,58.281,14.996,0.52858,200.22,0.25918,0.21126
0.32,0.00053558,0.0030374,18.869,0.055464,1037.8,58.283,14.995,0.52856,200.22,0.25918,0.21463
0.3225,0.0005439,0.0030846,19.017,0.055899,1037.7,58.281,14.993,0.5285,200.22,0.25918,0.21804
0.325,0.00055228,0.0031321,19.165,0.056334,1037.7,58.284,14.992,0.52849,200.22,0.25919,0.22147
0.3275,0.00056073,0.00318,19.313,0.056769,1037.6,58.285,14.991,0.52846,200.22,0.25919,0.22493
0.33,0.00056924,0.0032283,19.461,0.057204,1037.6,58.288,14.989,0.52844,200.22,0.25919,0.22841
0.3325,0.00057782,0.003277,19.609,0.057639,1037.5,58.289,14.988,0.52842,200.22,0.25919,0.23193
0.335,0.00058646,0.003326,19.757,0.058074,1037.5,58.291,14.987,0.52839,200.22,0.25919,0.23547
0.3375,0.00059516,0.0033753,19.905,0.058509,1037.4,58.29,14.985,0.52834,200.22,0.25919,0.23903
0.34,0.00060393,0.0034251,20.053,0.058944,1037.4,58.292,14.984,0.52833,200.22,0.25919,0.24262
0.3425,0.00061277,0.0034752,20.2,0.059379,1037.3,58.294,14.983,0.5283,200.22,0.2592,0.24624
0.345,0.00062166,0.0035256,20.348,0.059814,1037.3,58.296,14.982,0.52828,200.22,0.2592,0.24989
0.3475,0.00063063,0.0035765,20.496,0.060249,1037.2,58.298,14.98,0.52826,200.22,0.2592,0.25356
0.35,0.00063965,0.0036277,20.644,0.060684,1037.2,58.298,14.979,0.52822,200.22,0.2592,0.25726
0.3525,0.00064874,0.0036792,20.792,0.061119,1037.1,58.301,14.978,0.52821,200.22,0.2592,0.26099
0.355,0.0006579,0.0037311,20.94,0.061554,1037.1,58.302,14.976,0.52818,200.22,0.2592,0.26475
0.3575,0.00066712,0.0037834,21.088,0.061989,1037,58.304,14.975,0.52816,200.22,0.25921,0.26853
0.36,0.0006764,0.0038361,21.236,0.062424,1037,58.306,14.974,0.52814,200.22,0.25921,0.27233
0.3625,0.00068575,0.0038891,21.384,0.06286,1037,58.308,14.972,0.52811,200.22,0.25921,0.27617
0.365,0.00069516,0.0039425,21.532,0.063295,1036.8,58.305,14.971,0.52806,200.22,0.25921,0.28003
0.3675,0.00070465,0.0039962,21.68,0.06373,1036.8,58.309,14.97,0.52805,200.22,0.25921,0.28392
0.37,0.00071421,0.0040503,21.829,0.064167,1036.8,58.308,14.968,0.52802,200.22,0.25921,0.28783
0.3725,0.00072385,0.0041048,21.978,0.064605,1036.7,58.307,14.967,0.528,200.22,0.25921,0.2918
0.375,0.00073357,0.0041596,22.127,0.065042,1036.7,58.306,14.966,0.52798,200.22,0.25922,0.29579
0.3775,0.00074336,0.0042148,22.276,0.06548,1036.6,58.305,14.964,0.52795,200.22,0.25922,0.29981
0.38,0.00075322,0.0042704,22.425,0.065917,1036.5,58.301,14.963,0.5279,200.22,0.25922,0.30385
0.3825,0.00076317,0.0043263,22.573,0.066355,1036.5,58.302,14.962,0.52789,200.22,0.25922,0.30792
0.385,0.00077318,0.0043826,22.722,0.066792,1036.5,58.3,14.96,0.52786,200.22,0.25922,0.31202
0.3875,0.00078328,0.0044393,22.871,0.06723,1036.4,58.3,14.959,0.52784,200.22,0.25922,0.31615
0.39,0.00079345,0.0044963,23.02,0.067667,1036.4,58.299,14.958,0.52781,200.22,0.25922,0.3203
0.3925,0.0008037,0.0045537,23.169,0.068105,1036.3,58.298,14.956,0.52779,200.22,0.25923,0.32448
0.395,0.00081402,0.0046114,23.318,0.068543,1036.2,58.294,14.955,0.52774,200.22,0.25923,0.32869
0.3975,0.00082443,0.0046695,23.466,0.06898,1036.2,58.294,14.954,0.52773,200.22,0.25923,0.33292
0.4,0.0008349,0.004728,23.615,0.069418,1036.2,58.293,14.952,0.5277,200.22,0.25923,0.33719
0.4025,0.00084546,0.0047868,23.764,0.069855,1036.1,58.293,14.951,0.52768,200.22,0.25923,0.34148
0.405,0.00085609,0.0048461,23.913,0.070293,1036.1,58.292,14.95,0.52766,200.22,0.25923,0.34579
0.4075,0.0008668,0.0049056,24.062,0.070731,1036,58.292,14.949,0.52764,200.22,0.25923,0.35014
0.41,0.00087758,0.0049656,24.211,0.071168,1035.9,58.287,14.947,0.52758,200.22,0.25924,0.35451
0.4125,0.00088844,0.0050259,24.36,0.071606,1035.9,58.288,14.946,0.52757,200.22,0.25924,0.35891
0.415,0.00089938,0.0050865,24.508,0.072044,1035.8,58.287,14.945,0.52754,200.22,0.25924,0.36333
0.4175,0.0009104,0.0051476,24.657,0.072481,1035.8,58.286,14.943,0.52752,200.22,0.25924,0.36778
0.42,0.00092149,0.005209,24.806,0.072919,1035.8,58.285,14.942,0.5275,200.22,0.25924,0.37226
0.4225,0.00093267,0.0052707,24.955,0.073357,1035.7,58.284,14.941,0.52747,200.22,0.25924,0.37677
0.425,0.00094391,0.0053328,25.104,0.073794,1035.6,58.28,14.939,0.52742,200.22,0.25924,0.3813
0.4275,0.00095524,0.0053953,25.253,0.074232,1035.6,58.283,14.938,0.52743,200.22,0.25925,0.38587
0.43,0.00096664,0.0054582,25.402,0.07467,1035.6,58.282,14.937,0.5274,200.22,0.25925,0.39045
0.4325,0.00097813,0.0055214,25.551,0.075108,1035.5,58.281,14.935,0.52738,200.22,0.25925,0.39507
0.435,0.00098968,0.005585,25.7,0.075545,1035.5,58.28,14.934,0.52736,200.22,0.25925,0.39971
0.4375,0.0010013,0.0056489,25.849,0.075983,1035.4,58.28,14.933,0.52734,200.22,0.25925,0.40438
0.44,0.001013,0.0057132,25.997,0.076421,1035.3,58.275,14.931,0.52728,200.22,0.25925,0.40908
0.4425,0.0010248,0.0057779,26.146,0.076859,1035.3,58.276,14.93,0.52727,200.22,0.25925,0.4138
0.445,0.0010367,0.0058429,26.295,0.077297,1035.3,58.275,14.929,0.52724,200.22,0.25926,0.41856
0.4475,0.0010486,0.0059083,26.444,0.077734,1035.2,58.274,14.927,0.52722,200.22,0.25926,0.42333
0.45,0.0010607,0.0059741,26.593,0.078172,1035.2,58.274,14.926,0.5272,200.22,0.25926,0.42814
0.4525,0.0010728,0.0060402,26.742,0.07861,1035.1,58.273,14.925,0.52717,200.22,0.25926,0.43297
0.455,0.001085,0.0061067,26.891,0.079048,1035,58.268,14.923,0.52712,200.22,0.25926,0.43783
0.4575,0.0010972,0.0061736,27.04,0.079486,1035,58.269,14.922,0.52711,200.22,0.25926,0.44272
0.46,0.0011096,0.0062408,27.189,0.079924,1034.9,58.268,14.921,0.52709,200.22,0.25926,0.44764
0.4625,0.001122,0.0063084,27.338,0.080362,1034.9,58.267,14.92,0.52706,200.22,0.25927,0.45258
0.465,0.0011345,0.0063763,27.487,0.0808,1034.8,58.267,14.918,0.52704,200.22,0.25927,0.45755
0.4675,0.0011471,0.0064446,27.636,0.081237,1034.8,58.266,14.917,0.52701,200.22,0.25927,0.46254
0.47,0.0011597,0.0065133,27.785,0.081675,1034.7,58.262,14.916,0.52696,200.22,0.25927,0.46757
0.4725,0.0011725,0.0065824,27.934,0.082113,1034.7,58.262,14.914,0.52695,200.22,0.25927,0.47262
0.475,0.0011853,0.0066518,28.083,0.082551,1034.6,58.261,14.913,0.52693,200.22,0.25927,0.4777
0.4775,0.0011982,0.0067215,28.232,0.082989,1034.6,58.26,14.912,0.5269,200.22,0.25928,0.4828
0.48,0.0012111,0.0067917,28.381,0.083427,1034.5,58.26,14.91,0.52688,200.22,0.25928,0.48793
0.4825,0.0012242,0.0068622,28.529,0.083865,1034.5,58.259,14.909,0.52686,200.22,0.25928,0.49309
0.485,0.0012373,0.006933,28.678,0.084303,1034.4,58.255,14.908,0.52681,200.22,0.25928,0.49828
0.4875,0.0012505,0.0070043,28.827,0.084741,1034.4,58.256,14.906,0.5268,200.22,0.25928,0.50349
0.49,0.0012638,0.0070758,28.976,0.085179,1034.3,58.255,14.905,0.52677,200.22,0.25928,0.50873
0.4925,0.0012772,0.0071478,29.125,0.085617,1034.3,58.254,14.904,0.52674,200.22,0.25928,0.514
0.495,0.0012906,0.0072201,29.274,0.086055,1034.2,58.253,14.902,0.52672,200.22,0.25929,0.5193
0.4975,0.0013041,0.0072928,29.423,0.086493,1034.2,58.252,14.901,0.5267,200.22,0.25929,0.52462
0.5,0.0013177,0.0073658,29.572,0.086931,1034.1,58.248,14.9,0.52665,200.22,0.25929,0.52997
0.5025,0.0013314,0.0074393,29.721,0.087369,1034.1,58.249,14.898,0.52664,200.22,0.25929,0.53535
0.505,0.0013452,0.007513,29.87,0.087807,1034,58.25,14.897,0.52663,200.22,0.25929,0.54075
0.5075,0.001359,0.0075872,30.019,0.088245,1034,58.249,14.896,0.52661,200.22,0.25929,0.54618
0.51,0.001373,0.0076617,30.168,0.088683,1034,58.248,14.894,0.52658,200.22,0.25929,0.55164
0.5125,0.001387,0.0077365,30.317,0.089122,1033.9,58.248,14.893,0.52656,200.22,0.2593,0.55713
0.515,0.0014011,0.0078118,30.466,0.08956,1033.8,58.243,14.892,0.52651,200.22,0.2593,0.56264
0.5175,0.0014152,0.0078874,30.615,0.089998,1033.8,58.244,14.891,0.5265,200.22,0.2593,0.56818
0.52,0.0014295,0.0079633,30.764,0.090436,1033.7,58.243,14.889,0.52647,200.22,0.2593,0.57375
0.5225,0.0014438,0.0080397,30.913,0.090874,1033.7,58.242,14.888,0.52645,200.22,0.2593,0.57934
0.525,0.0014582,0.0081163,31.062,0.091312,1033.6,58.241,14.887,0.52642,200.22,0.2593,0.58496
0.5275,0.0014727,0.0081934,31.211,0.09175,1033.6,58.241,14.885,0.5264,200.22,0.2593,0.59061
0.53,0.0014872,0.0082708,31.36,0.092188,1033.5,58.236,14.884,0.52635,200.22,0.25931,0.59629
0.5325,0.0015019,0.0083486,31.509,0.092627,1033.5,58.237,14.883,0.52634,200.22,0.25931,0.60199
0.535,0.0015166,0.0084267,31.658,0.093065,1033.4,58.236,14.881,0.52631,200.22,0.25931,0.60772
0.5375,0.0015314,0.0085052,31.808,0.093503,1033.4,58.235,14.88,0.52629,200.22,0.25931,0.61348
0.54,0.0015463,0.0085841,31.957,0.093941,1033.3,58.234,14.879,0.52627,200.22,0.25931,0.61926
0.5425,0.0015613,0.0086633,32.106,0.094379,1033.3,58.234,14.877,0.52625,200.22,0.25931,0.62508
0.545,0.0015763,0.0087429,32.255,0.094818,1033.2,58.229,14.876,0.52619,200.22,0.25931,0.63092
0.5475,0.0015915,0.0088229,32.404,0.095256,1033.2,58.229,14.875,0.52618,200.22,0.25932,0.63678
0.55,0.0016067,0.0089032,32.553,0.095694,1033.1,58.228,14.873,0.52615,200.22,0.25932,0.64268
0.5525,0.001622,0.0089839,32.702,0.096132,1033.1,58.228,14.872,0.52613,200.22,0.25932,0.6486
0.555,0.0016373,0.009065,32.851,0.09657,1033,58.227,14.871,0.52611,200.22,0.25932,0.65454
0.5575,0.0016528,0.0091464,33,0.097009,1033,58.226,14.869,0.52609,200.22,0.25932,0.66052
0.56,0.0016683,0.0092282,33.149,0.097447,1032.9,58.222,14.868,0.52604,200.22,0.25932,0.66652
0.5625,0.0016839,0.0093103,33.298,0.097885,1032.8,58.222,14.867,0.52602,200.22,0.25932,0.67255
0.565,0.0016996,0.0093928,33.447,0.098323,1032.8,58.221,14.866,0.526,200.22,0.25933,0.67861
0.5675,0.0017154,0.0094757,33.596,0.098762,1032.8,58.22,14.864,0.52598,200.22,0.25933,0.68469
0.57,0.0017313,0.009559,33.745,0.0992,1032.7,58.219,14.863,0.52595,200.22,0.25933,0.6908
0.5725,0.0017472,0.0096426,33.894,0.099638,1032.7,58.219,14.862,0.52593,200.22,0.25933,0.69694
0.575,0.0017632,0.0097265,34.043,0.10008,1032.6,58.214,14.86,0.52588,200.22,0.25933,0.7031
0.5775,0.0017793,0.0098108,34.192,0.10051,1032.5,58.215,14.859,0.52586,200.22,0.25933,0.7093
0.58,0.0017955,0.0098955,34.341,0.10095,1032.5,58.213,14.858,0.52584,200.22,0.25933,0.71552
0.5825,0.0018118,0.0099806,34.49,0.10139,1032.5,58.213,14.856,0.52582,200.22,0.25934,0.72176
0.585,0.0018281,0.010066,34.64,0.10183,1032.4,58.214,14.855,0.52581,200.22,0.25934,0.72804
0.5875,0.0018446,0.010152,34.789,0.10227,1032.4,58.214,14.854,0.52579,200.22,0.25934,0.73434
0.59,0.0018611,0.010238,34.938,0.10271,1032.3,58.209,14.852,0.52574,200.22,0.25934,0.74066
0.5925,0.0018777,0.010324,35.087,0.10314,1032.3,58.21,14.851,0.52573,200.22,0.25934,0.74702
